Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0.18,S,0.18,0.06956573,0,0.5882214,0,2704.094,170.0928,0.8309708,0,79.66608,107.4878,4.381375,479.163048350239,479.163048349408,0.000892451481025576,84.3295840468095,83.50893,0.0001558583,89.9999,89.9999,7.090772,0.00001328543
0.19,S,0.19,0.07371101,0,0.5881213,0,2704.191,169.9742,0.932767,0,79.64754,107.4878,4.384296,479.519119008911,479.519119008079,0.000893072941785984,89.0806105410243,88.30412,0.000164789,89.9999,89.9999,7.949837,0.00001488867
0.2,S,0.2,0.07786401,0,0.5880212,0,2698.844,169.8556,1.040626,0,79.62898,107.4878,4.387218,478.842996867614,478.842996866783,0.000891892886202912,93.8294231051068,93.09255,0.0001737079,89.9999,89.9999,8.85682,0.00001658115
0.21,S,0.21,0.08201513,0,0.5879211,0,2691.163,169.7372,1.154306,0,79.61044,107.4878,4.390139,477.722277697304,477.722277696475,0.000889936862278241,98.5709382296699,97.86977,0.0001826073,89.9999,89.9999,9.811632,0.00001836273
0.22,S,0.22,0.08615989,0,0.5878214,0,2683.483,169.619,1.273664,0,79.59188,107.4878,4.393061,476.597996122601,476.597996121774,0.000887974620208289,103.304526069986,102.6357,0.0001914871,89.9999,89.9999,10.81416,0.0000202332
0.23,S,0.23,0.09029778,0,0.5877219,0,2675.803,169.5012,1.398652,0,79.57333,107.4878,4.395982,475.470206845686,475.47020684486,0.000886006255437677,108.029794094881,107.3904,0.0002003472,89.9999,89.9999,11.86429,0.00002219237
0.24,S,0.24,0.09442843,0,0.5876227,0,2668.123,169.3837,1.529225,0,79.55478,107.4878,4.398903,474.338821806233,474.338821805409,0.000884031619357008,112.746297987852,112.1338,0.0002091875,89.9999,89.9999,12.96191,0.00002424004
0.25,S,0.25,0.09855147,0,0.5875239,0,2660.444,169.2665,1.665336,0,79.53623,107.4878,4.401824,473.203856306796,473.203856305974,0.000882050728476789,117.453624993885,116.8658,0.000218008,89.9999,89.9999,14.10691,0.00002637602
0.26,S,0.26,0.1026665,0,0.5874253,0,2652.766,169.1497,1.806935,0,79.51768,107.4878,4.404746,472.065404863678,472.065404862858,0.000880063757961058,122.151610727757,121.5865,0.0002268086,89.9999,89.9999,15.29917,0.0000286001
0.27,S,0.27,0.1067735,0,0.587327,0,2645.087,169.0333,1.953981,0,79.49913,107.4878,4.407668,470.923293527898,470.923293527079,0.00087807039909664,126.839832330897,126.2957,0.0002355893,89.9999,89.9999,16.53858,0.0000309121
0.28,S,0.28,0.1108719,0,0.5872291,0,2632.668,168.9171,2.10642,0,79.48058,107.4878,4.410589,468.874512906579,468.874512905763,0.000874494598148136,131.509234172956,130.9845,0.0002443343,89.9999,89.9999,17.82498,0.00003331171
0.29,S,0.29,0.114954,0,0.5871315,0,2601.283,168.8014,2.263902,0,79.46203,107.4878,4.41351,463.206063748139,463.206063747332,0.000864601288441802,136.123480087053,135.6166,0.0002529803,89.9999,89.9999,19.15799,0.00003579829
0.3,S,0.3,0.1189879,4.785301,0.5870354,0,2569.899,168.6867,2.425064,0,79.44347,107.4878,4.416431,457.526300000798,457.5263,0.0008542468,140.682197250413,140.1918,0.0002615228,89.9999,89.99989,20.55991,0.0000383708
0.31,S,0.31,0.1229733,4.633036,0.6548436,0.7373019,2549.699,168.5734,2.889287,3.465662,79.42493,107.4878,4.419353,453.911923487731,453.9115,-0.620042,145.205467354794,144.7309,-0.005938897,89.99949,90.00235,22.00722,0.000009983934
0.32,S,0.32,0.1269278,4.489158,0.6505008,0.7140334,2546.276,168.4613,3.057527,3.56837,79.40637,107.4878,4.422275,453.549246808825,453.5488,-0.6366313,149.726093884507,149.2664,-0.01230521,89.99825,90.00472,23.49988,-0.0000812366
0.33,S,0.33,0.13088,4.352858,0.6465179,0.6920299,2542.854,168.3497,3.230822,3.670105,79.38783,107.4878,4.425196,453.18416043173,453.1837,-0.6460035,154.243897497016,153.7982,-0.01876524,89.99615,90.00699,25.03786,-0.0002365889
0.3399999,S,0.3399999,0.1348299,4.223257,0.6428528,0.6711709,2542.604,168.2382,3.409144,3.77103,79.36927,107.4878,4.428117,453.424062945803,453.4236,-0.6479362,158.764891217318,158.3324,-0.0252446,89.99319,90.00913,26.62119,-0.000456638
0.3499999,S,0.3499999,0.1387826,4.099717,0.639465,0.6513249,2542.708,168.1268,3.592721,3.87091,79.35072,107.4878,4.431038,453.73045462326,453.73,-0.6423026,163.289713625757,162.8697,-0.03166762,89.98933,90.01114,28.24989,-0.0007411991
0.3599999,S,0.3599999,0.1427387,3.982229,0.6363238,0.6323957,2530.911,168.0154,3.781575,3.968503,79.33217,107.4878,4.43396,451.757238250111,451.7568,-0.6292576,167.795567098315,167.3873,-0.0379602,89.98455,90.01299,29.92376,-0.001089338
0.3699999,S,0.3699999,0.1466782,3.870281,0.6334157,0.6143842,2517.791,167.9042,3.974711,4.064101,79.31362,107.4878,4.436881,449.52661185558,449.5262,-0.6085063,172.279801455677,171.8826,-0.04404527,89.97885,90.01468,31.64259,-0.001499366
0.3799999,S,0.3799999,0.150599,3.762853,0.630717,0.5972131,2516.573,167.7936,4.171931,4.158683,79.29507,107.4878,4.439803,449.572773008226,449.5724,-0.5791274,176.765016699459,176.3783,-0.04983654,89.97219,90.01619,33.40637,-0.001968774
0.3899999,S,0.3899999,0.1545206,3.659501,0.6281935,0.5807278,2516.679,167.6833,4.374188,4.251656,79.27652,107.4878,4.442724,449.87082560398,449.8705,-0.5412572,181.253769813991,180.877,-0.05524911,89.96456,90.0175,35.21514,-0.002494203
0.3999999,S,0.3999999,0.1584455,3.560171,0.6258264,0.5648611,2508.85,167.5731,4.58159,4.342077,79.25797,107.4878,4.445645,448.644973906878,448.6447,-0.4957558,185.730757309776,185.3634,-0.06020667,89.95595,90.01861,37.06877,-0.003071482
0.4099999,S,0.4099999,0.1623601,3.464526,0.6236078,0.5496055,2500.141,167.463,4.793402,4.430074,79.23942,107.4878,4.448567,447.247018445274,447.2468,-0.4420384,190.194347646667,189.8359,-0.06462705,89.94633,90.0195,38.96713,-0.00369565
0.4199999,S,0.4199999,0.1662631,3.371974,0.6215236,0.5349103,2499.366,167.3533,5.009488,4.516197,79.22086,107.4878,4.451488,447.370660074321,447.3705,-0.3784509,194.659583051069,194.3096,-0.06841156,89.9357,90.02017,40.91022,-0.004360843
0.4299999,S,0.4299999,0.1701675,3.282219,0.6195553,0.5206853,2499.473,167.2438,5.230551,4.599985,79.20232,107.4878,4.45441,447.662504346615,447.6624,-0.3056536,199.128136174889,198.7862,-0.07146809,89.92403,90.02059,42.89809,-0.005060242
0.4399998,S,0.4399998,0.174075,3.195263,0.6176923,0.5068853,2491.646,167.1343,5.456671,4.680483,79.18376,107.4878,4.457331,446.426356993135,446.4263,-0.2255803,203.584808950885,203.2505,-0.0737239,89.9113,90.02078,44.93059,-0.005786201
0.4499998,S,0.4499998,0.1779722,3.11089,0.6159304,0.4935113,2482.938,167.0249,5.687046,4.757778,79.16521,107.4878,4.460252,445.017721060935,445.0177,-0.1369123,208.027780677073,207.7007,-0.07509302,89.89751,90.02071,47.0076,-0.006530286
0.4599998,S,0.4599998,0.1818574,3.028644,0.6142613,0.4805306,2482.164,166.916,5.921529,4.832405,79.14666,107.4878,4.463174,445.134601512791,445.1346,-0.03669866,212.472208296282,212.152,-0.07546001,89.88265,90.02038,49.12912,-0.007283051
0.4699998,S,0.4699998,0.185744,2.948322,0.6126724,0.4678736,2482.272,166.8073,6.160892,4.903862,79.12811,107.4878,4.466095,445.420306071107,445.4203,0.07354175,216.919872819432,216.6062,-0.07472459,89.86671,90.01976,51.29518,-0.008033974
0.4799998,S,0.4799998,0.1896336,2.869807,0.6111575,0.4555092,2480.514,166.6985,6.405236,4.971717,79.10956,107.4878,4.469017,445.345041741548,445.345,0.192818,221.367064107385,221.0596,-0.07279641,89.84966,90.01887,53.50578,-0.008771579
0.4899998,S,0.4899998,0.1935228,2.792948,0.6097116,0.4434196,2478.549,166.5898,6.654351,5.035815,79.09101,107.4878,4.471938,445.228716324443,445.2286,0.3218415,225.813468254951,225.5119,-0.069578,89.8315,90.01768,55.76089,-0.009483451
0.4999998,S,0.4999998,0.1974114,2.717597,0.6083297,0.4315821,2476.584,166.4812,6.908204,5.095925,79.07246,107.4878,4.474859,445.111138513845,445.1109,0.4607931,230.258972268365,229.963,-0.06497007,89.81223,90.01618,58.06052,-0.01015619
0.5099998,S,0.5099998,0.2012992,2.643627,0.6070071,0.419974,2474.62,166.3727,7.166779,5.151799,79.05391,107.4878,4.477781,444.992317865119,444.9919,0.6098306,234.703564122376,234.4129,-0.05887176,89.79183,90.01439,60.40465,-0.0107754
0.5199998,S,0.5199998,0.2051864,2.57091,0.6057402,0.4085761,2472.656,166.2643,7.430069,5.203203,79.03535,107.4878,4.480702,444.872164634557,444.8715,0.7689957,239.147232750743,238.8616,-0.0511818,89.7703,90.01228,62.79327,-0.01132567
0.5299998,S,0.5299998,0.2090729,2.499332,0.6045248,0.3973687,2470.692,166.1559,7.698067,5.249878,79.01681,107.4878,4.483624,444.750690088054,444.7497,0.9384475,243.589968020758,243.3091,-0.04179733,89.74763,90.00983,65.22636,-0.01179056
0.5399998,S,0.5399998,0.2129586,2.4288,0.6033577,0.3863344,2468.729,166.0477,7.970753,5.29156,78.99825,107.4878,4.486545,444.628006315486,444.6266,1.11829,248.031760631435,247.7554,-0.03061443,89.72383,90.00708,67.70391,-0.01215262
0.5499998,S,0.5499998,0.2168437,2.35921,0.6022361,0.3754591,2466.766,165.9395,8.248131,5.328011,78.97971,107.4878,4.489466,444.504225962449,444.5023,1.308508,252.472502098685,252.2004,-0.01752935,89.69888,90.00397,70.22591,-0.01239334
0.5599998,S,0.5599998,0.2207279,2.290509,0.6011574,0.364727,2463.283,165.8314,8.530185,5.358825,78.96116,107.4878,4.492388,444.083959438394,444.0814,1.507715,256.909286875438,256.6412,-0.0024522,89.67279,90.00055,72.79233,-0.01249325
0.5699998,S,0.5699998,0.2246087,2.222646,0.6001197,0.3541299,2457.518,165.7234,8.816712,5.383638,78.9426,107.4878,4.495309,443.218916720447,443.2156,1.714659,261.337710649724,261.0734,0.01469439,89.64555,89.99677,75.40306,-0.01243204
0.5799997,S,0.5799997,0.2284823,2.155545,0.599121,0.34366,2451.753,165.6157,9.107406,5.402273,78.92406,107.4878,4.49823,442.351517120524,442.3473,1.931549,265.757666011073,265.4969,0.03400988,89.61717,89.99266,78.05803,-0.01218852
0.5899997,S,0.5899997,0.2323486,2.089086,0.5981598,0.333306,2449.044,165.5082,9.40223,5.414716,78.9055,107.4878,4.501152,442.075488182767,442.0702,2.162296,270.175042141669,269.9176,0.05563284,89.58765,89.98819,80.7572,-0.0117403
0.5999997,S,0.5999997,0.2362128,2.023143,0.5972336,0.3230492,2450.92,165.4009,9.701579,5.420926,78.88696,107.4878,4.504073,442.689259757398,442.6827,2.409943,274.598727859137,274.3444,0.07973227,89.557,89.98335,83.50065,-0.01106348
0.6099997,S,0.6099997,0.2400826,1.95767,0.5963395,0.3128704,2452.796,165.2936,10.00606,5.420444,78.8684,107.4878,4.506995,443.303134651256,443.2951,2.66899,279.028718880902,278.7773,0.1064222,89.52522,89.97813,86.28842,-0.01013271
0.6199997,S,0.6199997,0.243958,1.892652,0.5954766,0.3027625,2453.086,165.1863,10.31572,5.412886,78.84985,107.4878,4.509916,443.608022036331,443.5983,2.936912,283.462012846609,283.2133,0.1357913,89.49232,89.97253,89.12055,-0.008921638
0.6299997,S,0.6299997,0.2478364,1.82805,0.5946443,0.2927233,2453.201,165.0789,10.63036,5.398035,78.8313,107.4878,4.512837,443.878347574894,443.8667,3.215599,287.898106170493,287.6519,0.1679473,89.45832,89.96655,91.99707,-0.007402945
0.6399997,S,0.6399997,0.2517173,1.763893,0.5939233,0.2827441,2447.365,164.9714,10.95146,5.375155,78.81275,107.4878,4.515759,442.987182345345,442.9734,3.494369,292.325500390397,292.0816,0.202891,89.42322,89.96021,94.91788,-0.005548754
0.6499997,S,0.6499997,0.2555908,1.700158,0.5933344,0.2728294,2440.869,164.8641,11.27872,5.344152,78.7942,107.4878,4.51868,441.964577925589,441.9484,3.781518,296.742891733234,296.5011,0.2407062,89.38704,89.95349,97.8829,-0.003330768
0.6599997,S,0.6599997,0.2594557,1.636744,0.5927742,0.2629788,2440.323,164.7571,11.61018,5.305296,78.77565,107.4878,4.521602,442.101023156684,442.0821,4.09042,301.161771911361,300.9219,0.2816104,89.34979,89.94638,100.8921,-0.000719185
0.6699997,S,0.6699997,0.2633219,1.573616,0.5922409,0.2531767,2440.439,164.6502,11.94672,5.258164,78.7571,107.4878,4.524523,442.365397254547,442.3434,4.411481,305.58343778469,305.3453,0.3257252,89.3115,89.93888,103.9456,0.002317493
0.6799996,S,0.6799996,0.2671907,1.510747,0.5917344,0.2434182,2442.539,164.5434,12.28848,5.202608,78.73855,107.4878,4.527444,443.017144085096,442.9917,4.748019,310.011785891732,309.7752,0.3732054,89.27218,89.93097,107.0433,0.005812146
0.6899996,S,0.6899996,0.2710654,1.448123,0.591254,0.2336988,2444.86,164.4365,12.6358,5.138355,78.71999,107.4878,4.530365,443.712067782555,443.6828,5.096281,314.447214387597,314.212,0.4241682,89.23185,89.92265,110.1854,0.009799014
0.6999996,S,0.6999996,0.2749465,1.38575,0.5907993,0.2240164,2445.197,164.3295,12.98875,5.065036,78.70145,107.4878,4.533287,444.018754647968,443.9853,5.450492,318.885922571148,318.6519,0.4786731,89.19054,89.91393,113.372,0.01431322
0.7099996,S,0.7099996,0.2788306,1.323627,0.59037,0.2143722,2445.315,164.2224,13.34708,4.982469,78.68289,107.4878,4.536208,444.282051459105,444.244,5.814612,323.327309062481,323.0943,0.5368192,89.14828,89.9048,116.6029,0.01939068
0.7199996,S,0.7199996,0.2827171,1.261757,0.5899659,0.2047659,2445.432,164.1153,13.71077,4.890464,78.66434,107.4878,4.53913,444.544584289696,444.5015,6.189016,327.7714723738,327.5393,0.5987094,89.10509,89.89527,119.8783,0.02506832
0.7299996,S,0.7299996,0.2866062,1.200138,0.5895867,0.195198,2445.55,164.0083,14.07986,4.788848,78.64579,107.4878,4.542051,444.806674930685,444.7581,6.573473,332.218411269945,331.9869,0.6644441,89.06101,89.88533,123.1982,0.03138409
0.7399996,S,0.7399996,0.2904978,1.13877,0.5892319,0.1856684,2445.669,163.9012,14.45438,4.677435,78.62724,107.4878,4.544972,445.068145943163,445.0136,6.967808,336.668024793894,336.437,0.7341222,89.01606,89.87498,126.5625,0.03837692
0.7499996,S,0.7499996,0.2943919,1.077666,0.5889016,0.176177,2445.787,163.7941,14.83438,4.556041,78.60869,107.4878,4.547894,445.329019885513,445.268,7.371847,341.120412035474,340.8897,0.8078407,88.97028,89.86422,129.9714,0.04608674
0.7599996,S,0.7599996,0.2982886,1.016849,0.5885953,0.1667259,2444.506,163.687,15.21989,4.424473,78.59014,107.4878,4.550815,445.314172602351,445.2462,7.780341,345.572772367296,345.3422,0.8856441,88.92372,89.85307,133.4248,0.05455416
0.7699996,S,0.7699996,0.3021854,0.9563288,0.588313,0.157319,2443.07,163.58,15.61071,4.282662,78.57159,107.4878,4.553737,445.267654609675,445.1922,8.196908,350.024705106953,349.7941,0.9676132,88.87641,89.84151,136.9228,0.06382044
0.7799996,S,0.7799996,0.3060819,0.8961191,0.5880544,0.1479573,2441.634,163.473,16.00683,4.130488,78.55304,107.4878,4.556658,445.220089752211,445.1366,8.621813,354.476309572784,354.2455,1.053831,88.82838,89.82955,140.4652,0.07392766
0.7899995,S,0.7899995,0.3099782,0.8362435,0.5878189,0.1386433,2440.198,163.3661,16.40829,3.96787,78.53448,107.4878,4.559579,445.171395538565,445.0793,9.054729,358.927485394078,358.6963,1.144378,88.7797,89.81721,144.0522,0.08491871
0.7999995,S,0.7999995,0.3138744,0.7767245,0.5876067,0.1293806,2438.763,163.2592,16.81511,3.794778,78.51594,107.4878,4.562501,445.121487331774,445.0202,9.495266,363.378232257486,363.1465,1.239331,88.7304,89.80446,147.6837,0.09683725
0.8099995,S,0.8099995,0.3177703,0.7175865,0.5874177,0.1201728,2437.328,163.1524,17.22732,3.611188,78.49738,107.4878,4.565422,445.070579218432,444.9595,9.94303,367.82854988606,367.5961,1.338761,88.68053,89.79134,151.3596,0.1097277
0.8199995,S,0.8199995,0.3216659,0.6588534,0.5872512,0.1110237,2435.894,163.0456,17.64496,3.417098,78.47884,107.4878,4.568344,445.018484010119,444.897,10.39762,372.278438193906,372.0451,1.442737,88.63015,89.77782,155.0801,0.1236352
0.8299995,S,0.8299995,0.3255614,0.6005576,0.5871068,0.101937,2434.46,162.939,18.06805,3.212517,78.46028,107.4878,4.571265,444.965313519675,444.8328,10.85865,376.727797254896,376.4934,1.551324,88.57929,89.76392,158.845,0.1386055
0.8399995,S,0.8399995,0.3294565,0.5427357,0.5869848,0.09291776,2433.648,162.8324,18.49662,2.997536,78.44173,107.4878,4.574186,445.0339132359,444.8897,11.32867,381.177927358885,380.9423,1.664611,88.52805,89.74963,162.6544,0.1546852
0.8499995,S,0.8499995,0.3333524,0.4854177,0.5868844,0.08397168,2433.771,162.7258,18.93083,2.772282,78.42318,107.4878,4.577108,445.286117431116,445.1295,11.80909,385.630629262693,385.3936,1.782702,88.47644,89.73497,166.5084,0.1719217
0.8599995,S,0.8599995,0.3372507,0.4286374,0.5868054,0.07510345,2433.894,162.6193,19.37089,2.536838,78.40463,107.4878,4.580029,445.537678474897,445.368,12.29502,390.085903346308,389.8473,1.905652,88.42455,89.71993,170.4068,0.1903635
0.8699995,S,0.8699995,0.3411515,0.3724402,0.5867473,0.06631836,2435.075,162.5127,19.81682,2.291348,78.38608,107.4878,4.582951,445.998178924704,445.8147,12.79175,394.545850809922,394.3055,2.03357,88.37242,89.70451,174.3499,0.2100596
0.8799995,S,0.8799995,0.3450565,0.3168668,0.5867098,0.05762342,2436.962,162.4062,20.26891,2.036022,78.36753,107.4878,4.585872,446.598104193763,446.4001,13.29727,399.011772801262,398.7695,2.166543,88.32014,89.68871,178.3376,0.2310602
0.8899994,S,0.8899994,0.3489668,0.2619655,0.5866924,0.04902498,2438.673,162.2996,20.7273,1.771045,78.34898,107.4878,4.588793,447.162887518244,446.9497,13.80629,403.483369841263,403.239,2.304606,88.26775,89.67255,182.37,0.2534159
0.8999994,S,0.8999994,0.3528823,0.207781,0.5866944,0.04053056,2438.797,162.1928,21.19203,1.496655,78.33043,107.4878,4.591715,447.412992281321,447.1841,14.30966,407.957441243437,407.7108,2.447703,88.21534,89.65603,186.4471,0.2771775
0.9099994,S,0.9099994,0.3568001,0.1543671,0.5867153,0.03214708,2438.702,162.0861,21.66278,1.213128,78.31187,107.4878,4.594636,447.618814992686,447.3736,14.81437,412.433587232318,412.1845,2.595847,88.16297,89.63917,190.5689,0.3023952
0.9199994,S,0.9199994,0.3607198,0.101773,0.5867544,0.02388291,2436.623,161.9793,22.13955,0.9208137,78.29333,107.4878,4.597558,447.429856710859,447.1679,15.30836,416.907906133548,416.6562,2.74893,88.1107,89.62199,194.7355,0.3291191
0.9299994,S,0.9299994,0.3646382,0.05005214,0.586811,0.01574567,2434.764,161.8726,22.62193,0.6200998,78.27477,107.4878,4.600479,447.283502915629,447.0042,15.80434,421.380698398897,421.1262,2.906973,88.05862,89.6045,198.9467,0.3573986
0.9399994,S,0.9399994,0.3685553,-0.0007426953,0.5868841,0.007743679,2434.89,161.766,23.10994,0.3114368,78.25623,107.4878,4.6034,447.53023357309,447.2328,16.31357,425.855966336666,425.5985,3.070109,88.00681,89.58669,203.2027,0.387284
0.9499994,S,0.9499994,0.3724748,-0.05055704,0.5869734,-0.0001149029,2435.237,161.6595,23.60405,-0.004718295,78.23767,107.4878,4.606322,447.8201473746,447.504,16.82422,430.334110424845,430.0735,3.238351,87.95531,89.56859,207.5035,0.4188263
0.9599994,S,0.9599994,0.376397,-0.09933695,0.5870777,-0.007821623,2437.568,161.5529,24.10431,-0.3278702,78.21912,107.4878,4.609243,448.504541408867,448.1689,17.34822,434.819133312847,434.5552,3.411833,87.90424,89.55016,211.849,0.4520773
0.9699994,S,0.9699994,0.3803253,-0.14702,0.5871962,-0.01536812,2439.678,161.4462,24.61118,-0.6575003,78.20057,107.4878,4.612164,449.14502901778,448.7894,17.86985,439.31053509403,439.0431,3.590532,87.85365,89.53144,216.2394,0.4870891
0.9799994,S,0.9799994,0.3842595,-0.1935532,0.5873281,-0.02274472,2439.806,161.3395,25.12464,-0.9929774,78.18202,107.4878,4.615086,449.390022206924,449.0142,18.37499,443.804313128195,443.5332,3.774282,87.80364,89.51245,220.6748,0.5239131
0.9899994,S,0.9899994,0.3881958,-0.2388831,0.5874723,-0.02994323,2440.374,161.2327,25.64422,-1.333699,78.16347,107.4878,4.618007,449.722294070636,449.3258,18.88034,448.301467733487,448.0265,3.963085,87.75426,89.49319,225.155,0.5626
0.9999993,S,0.9999993,0.3921353,-0.2829377,0.5876277,-0.03695535,2444.911,161.1259,26.17002,-1.679076,78.14492,107.4878,4.620928,450.846244617355,450.4281,19.41296,452.809804705442,452.5308,4.157215,87.70562,89.47366,229.6804,0.6032014
1.009999,S,1.009999,0.3960847,-0.3256631,0.5877934,-0.04376996,2449.007,161.019,26.70299,-2.028318,78.12637,107.4878,4.62385,451.882900122811,451.4428,19.93875,457.328423259484,457.0452,4.356603,87.65778,89.45387,234.2508,0.6457705
1.019999,S,1.019999,0.4000433,-0.3670042,0.5879682,-0.05037871,2449.136,160.9119,27.24301,-2.380635,78.10782,107.4878,4.626771,452.126818516873,451.6651,20.42786,461.8495165089,461.5619,4.560882,87.61083,89.43385,238.8664,0.690358
1.029999,S,1.029999,0.4040043,-0.4069083,0.588151,-0.05677309,2449.214,160.8047,27.78918,-2.735237,78.08926,107.4878,4.629693,452.360133240939,451.8766,20.91001,466.372883379495,466.0807,4.769982,87.56484,89.41364,243.5272,0.7370123
1.039999,S,1.039999,0.4079674,-0.4453097,0.5883406,-0.06294495,2448.831,160.6975,28.34142,-3.09129,78.07072,107.4878,4.632614,452.500210388216,451.9948,21.38086,470.897521863724,470.6006,4.98379,87.51991,89.39324,248.2332,0.7857812
1.049999,S,1.049999,0.4119318,-0.4821568,0.5885356,-0.06888413,2448.448,160.5903,28.89956,-3.447833,78.05217,107.4878,4.635535,452.639456108698,452.1121,21.84322,475.4235303107,475.1217,5.202222,87.4761,89.37268,252.9845,0.8367113
1.059999,S,1.059999,0.4158976,-0.5173908,0.588735,-0.07458265,2448.066,160.4832,29.46362,-3.803963,78.03362,107.4878,4.638457,452.777803095859,452.2285,22.29625,479.950906829633,479.644,5.425184,87.43349,89.35196,257.7809,0.8898483
