0.27, 0, 0, 30.68822, 13.3365, 0, 1164.227, -1231.379, -3.194287, 0.02042972, 0.1612821, 48.29638, 2.713969, 2.01835, 74.95754
0.6599997, -0.2330133, -0.09747224, 57.78129, 14.0151, 0.22308970463886104586168, 7194.021, -1251.445, -3.194287, 0.02042972, 0.1612821, 120.2465, 2.713969, 1.998777, 76.46589
 
0.6699997, -0.2235159, -0.09980237, 58.50172, 14.03087, 0.21136969503732184873638, 7422.231, -1251.967, -3.194287, 0.02042972, 0.1612821, 122.1461, 2.713969, 1.998275, 76.50456
 
0.6799996, -0.2131891, -0.1020375, 59.22519, 14.04834, 0.19966367327031374149596, 7654.298, -1252.49, -3.194287, 0.02042972, 0.1612821, 124.0484, 2.713969, 1.997773, 76.54324
 
0.6899996, -0.2020243, -0.1041694, 59.95166, 14.06752, 0.1879760814204233548582851966, 7890.229, -1253.012, -3.194287, 0.02042972, 0.1612821, 125.9534, 2.713969, 1.997272, 76.58191
 
0.6999996, -0.1900219, -0.1061897, 60.67608, 14.08333, 0.17631173961982302138528, 8130.04, -1253.535, -3.194287, 0.02042972, 0.1612821, 127.8611, 2.713969, 1.99677, 76.62059
 
0.7099996, -0.1771673, -0.1080899, 61.40522, 14.10254, 0.16467565702547036356926, 8373.743, -1254.058, -3.194287, 0.02042972, 0.1612821, 129.7715, 2.713969, 1.996268, 76.65926
 
0.7199996, -0.1634697, -0.1098616, 62.13229, 14.11838, 0.15307482755463187147662, 8621.354, -1254.582, -3.194287, 0.02042972, 0.1612821, 131.6846, 2.713969, 1.995766, 76.69794
 
0.7299996, -0.1489243, -0.1114963, 62.86321, 14.13677, 0.14151794634769173611688, 8872.879, -1255.106, -3.194287, 0.02042972, 0.1612821, 133.6004, 2.713969, 1.995264, 76.73661
 
0.7399996, -0.133542, -0.1129855, 63.59376, 14.15348, 0.13001295244587030580308, 9128.33, -1255.631, -3.194287, 0.02042972, 0.1612821, 135.5189, 2.713969, 1.994762, 76.77529
 
0.7499996, -0.1173249, -0.1143209, 64.32729, 14.1719, 0.11856797391517888952238, 9387.713, -1256.155, -3.194287, 0.02042972, 0.1612821, 137.44, 2.713969, 1.99426, 76.81396
 
0.7599996, -0.1002943, -0.1154942, 65.0604, 14.18864, 0.1071950138298434900814, 9651.045, -1256.681, -3.194287, 0.02042972, 0.1612821, 139.3638, 2.713969, 1.993758, 76.85264
 
0.7699996, -0.08246258, -0.1164971, 65.79566, 14.20624, 0.09590475209055338556792, 9918.336, -1257.206, -3.194287, 0.02042972, 0.1612821, 141.2902, 2.713969, 1.993256, 76.89132
 
0.7799996, -0.06385192, -0.1173217, 66.53136, 14.223, 0.084708048171549266710134, 10189.6, -1257.732, -3.194287, 0.02042972, 0.1612821, 143.2193, 2.713969, 1.992755, 76.92999
 
0.7899995, -0.04448704, -0.1179603, 67.2692, 14.24062, 0.073618322832989341370562, 10464.85, -1258.258, -3.194287, 0.02042972, 0.1612821, 145.151, 2.713969, 1.992253, 76.96867
 
