0.28, 0, 0, 26.11944, 10.2762, 0, 961.3571, -1237.263, -3.194287, 0.02042972, 0.1612821, 43.88644, 2.713969, 2.012554, 62.41068
0.4699998, -0.3033514, -0.04614353, 37.85441, 10.69527, 0.5180449335778508009563251966, 2767.367, -1250.772, -3.194287, 0.02042972, 0.1612821, 74.50003, 2.713969, 1.999426, 63.23079
 
0.4799998, -0.306351, -0.04917704, 38.49007, 10.71741, 0.50372517151383491744556, 2890.701, -1251.49, -3.194287, 0.02042972, 0.1612821, 76.14485, 2.713969, 1.998735, 63.27396
 
0.4899998, -0.3089354, -0.05224055, 39.12668, 10.73874, 0.48961210805873358596106, 3016.962, -1252.208, -3.194287, 0.02042972, 0.1612821, 77.79292, 2.713969, 1.998044, 63.31712
 
0.4999998, -0.3110787, -0.05532991, 39.76507, 10.76009, 0.47568135901451382466530, 3146.166, -1252.928, -3.194287, 0.02042972, 0.1612821, 79.44427, 2.713969, 1.997353, 63.36028
 
0.5099998, -0.3127533, -0.05844069, 40.4061, 10.78232, 0.4619092017699110140801748034, 3278.328, -1253.648, -3.194287, 0.02042972, 0.1612821, 81.09888, 2.713969, 1.996662, 63.40345
 
0.5199998, -0.3139325, -0.06156823, 41.0489, 10.80457, 0.44827427652354376265826, 3413.462, -1254.368, -3.194287, 0.02042972, 0.1612821, 82.75676, 2.713969, 1.995971, 63.44661
 
0.5299998, -0.3145921, -0.06470755, 41.69265, 10.82599, 0.43475947653183296476356, 3551.584, -1255.09, -3.194287, 0.02042972, 0.1612821, 84.41793, 2.713969, 1.99528, 63.48977
 
0.5399998, -0.3147008, -0.06785347, 42.33904, 10.8483, 0.42134514321651776516364, 3692.707, -1255.812, -3.194287, 0.02042972, 0.1612821, 86.08234, 2.713969, 1.994589, 63.53294
 
0.5499998, -0.3142346, -0.07100048, 42.98635, 10.86978, 0.4080175722802525698608451966, 3836.848, -1256.535, -3.194287, 0.02042972, 0.1612821, 87.75004, 2.713969, 1.993898, 63.5761
 
0.5599998, -0.3131632, -0.07414283, 43.6363, 10.89213, 0.39476173625215884063450, 3984.02, -1257.258, -3.194287, 0.02042972, 0.1612821, 89.421, 2.713969, 1.993207, 63.61927
 
0.5699998, -0.3114628, -0.07727446, 44.28718, 10.91366, 0.3815668607191499288118548034, 4134.24, -1257.982, -3.194287, 0.02042972, 0.1612821, 91.09524, 2.713969, 1.992516, 63.66243
 
0.5799997, -0.309105, -0.08038908, 44.93984, 10.93522, 0.3684217932185582094958748034, 4287.52, -1258.707, -3.194287, 0.02042972, 0.1612821, 92.77274, 2.713969, 1.991825, 63.70559
 
0.5899997, -0.3060624, -0.08348013, 45.59599, 10.95851, 0.3553183111719759482383851966, 4443.875, -1259.433, -3.194287, 0.02042972, 0.1612821, 94.4535, 2.713969, 1.991134, 63.74876
 
0.5999997, -0.3023131, -0.08654076, 46.25222, 10.98012, 0.3422480974886065461218348034, 4603.324, -1260.159, -3.194287, 0.02042972, 0.1612821, 96.13755, 2.713969, 1.990443, 63.79192
 
0.6099997, -0.29783, -0.08956389, 46.91021, 11.00175, 0.32920472532555072435846, 4765.876, -1260.886, -3.194287, 0.02042972, 0.1612821, 97.82486, 2.713969, 1.989752, 63.83508
 
0.6199997, -0.2925884, -0.09254219, 47.56997, 11.02341, 0.31618280747626988423166, 4931.544, -1261.613, -3.194287, 0.02042972, 0.1612821, 99.51539, 2.713969, 1.989061, 63.87825
 
0.6299997, -0.2865633, -0.09546807, 48.23232, 11.04595, 0.3031781853953628909107948034, 5100.336, -1262.342, -3.194287, 0.02042972, 0.1612821, 101.2091, 2.713969, 1.98837, 63.92141
 
0.6399997, -0.2797387, -0.09833371, 48.89472, 11.0668, 0.29018953590929018430516, 5272.272, -1263.071, -3.194287, 0.02042972, 0.1612821, 102.906, 2.713969, 1.987679, 63.96458
 
0.6499997, -0.2720904, -0.1011311, 49.55971, 11.08854, 0.2772153468197259692697051966, 5447.363, -1263.8, -3.194287, 0.02042972, 0.1612821, 104.6061, 2.713969, 1.986988, 64.00774
 
