 Time (s),Altitude (ft),Vertical velocity (ft/s),Total velocity (ft/s),Mass (lb),Mach number (?)
3.9218,1704.7,513.37,513.63,17.073,0.46301
3.9718,1730.3,510.76,511.03,17.073,0.46071
4.0218,1755.7,508.17,508.43,17.073,0.4584
4.0718,1781.1,505.58,505.85,17.073,0.45612
4.1218,1806.3,503.01,503.27,17.073,0.45384
4.1718,1831.4,500.44,500.71,17.073,0.45155
4.2218,1856.3,497.89,498.15,17.073,0.44928
4.2718,1881.2,495.34,495.61,17.073,0.44702
4.3218,1905.9,492.81,493.08,17.073,0.44477
4.3718,1930.5,490.29,490.55,17.073,0.44253
4.4218,1954.9,487.78,488.04,17.073,0.44032
4.4718,1979.2,485.28,485.54,17.073,0.43811
4.5218,2003.4,482.79,483.05,17.073,0.43591
4.5718,2027.5,480.31,480.57,17.073,0.4337
4.6218,2051.5,477.84,478.1,17.073,0.43151
4.6718,2075.3,475.38,475.63,17.073,0.42931
4.7218,2099,472.92,473.18,17.073,0.42712
4.7718,2122.6,470.47,470.73,17.073,0.42496
4.8218,2146.1,468.03,468.3,17.073,0.42281
4.8718,2169.4,465.6,465.87,17.073,0.42064
4.9218,2192.6,463.18,463.45,17.073,0.41848
4.9718,2215.7,460.78,461.04,17.073,0.41634
5.0218,2238.7,458.38,458.65,17.073,0.41421
5.0718,2261.6,455.99,456.26,17.073,0.41207
5.1218,2284.3,453.61,453.87,17.073,0.40994
5.1243,2285.4,453.49,453.76,17.072,0.40984
5.1281,2287.1,453.34,453.61,17.071,0.40971
5.1337,2289.7,453.2,453.47,17.071,0.40959
5.1421,2293.5,453.13,453.39,17.07,0.40953
5.1548,2299.2,453.35,453.61,17.068,0.40974
5.1738,2307.9,454.41,454.67,17.065,0.41071
5.2022,2320.8,456.54,456.81,17.058,0.41265
5.245,2340.4,459.74,460.01,17.046,0.41559
5.295,2363.5,463.59,463.86,17.03,0.41911
5.345,2386.8,467.51,467.79,17.013,0.4227
5.395,2410.2,471.49,471.79,16.995,0.42637
5.445,2433.9,475.57,475.87,16.977,0.4301
5.495,2457.8,479.73,480.04,16.959,0.43389
5.545,2481.9,483.98,484.3,16.941,0.43777
5.595,2506.2,488.3,488.64,16.922,0.44175
5.645,2530.7,492.73,493.07,16.903,0.4458
5.695,2555.5,497.24,497.59,16.884,0.44992
5.745,2580.4,501.83,502.19,16.864,0.4541
5.795,2605.6,506.47,506.83,16.845,0.45835
5.845,2631.1,511.15,511.52,16.825,0.46264
5.895,2656.8,515.89,516.27,16.805,0.46698
5.945,2682.7,520.66,521.04,16.785,0.47135
5.995,2708.8,525.43,525.83,16.765,0.4757
6.045,2735.2,530.19,530.6,16.744,0.48005
6.095,2761.8,534.92,535.34,16.724,0.48438
6.145,2788.7,539.46,539.89,16.704,0.48852
6.195,2815.8,543.87,544.32,16.685,0.49255
6.245,2843.1,548.16,548.61,16.666,0.4965
6.295,2870.6,552.33,552.79,16.647,0.50035
6.345,2898.3,556.36,556.83,16.628,0.50405
6.395,2926.2,560.24,560.7,16.61,0.50759
6.445,2954.3,563.94,564.41,16.592,0.51099
6.495,2982.6,567.42,567.91,16.575,0.51422
6.545,3011.1,570.69,571.19,16.558,0.51725
6.595,3039.7,573.72,574.23,16.542,0.52005
6.645,3068.4,576.49,577.01,16.526,0.52261
6.695,3097.3,578.6,579.12,16.512,0.52459
6.745,3126.3,579.04,579.57,16.501,0.52502
6.795,3155.2,577.56,578.09,16.495,0.52374
6.845,3184,575.13,575.65,16.492,0.52159
6.895,3212.7,572.44,572.96,16.491,0.51921
6.945,3241.2,569.68,570.2,16.491,0.51677
6.995,3269.6,566.88,567.4,16.491,0.51428
7.045,3297.9,564.06,564.58,16.491,0.5118
7.095,3326.1,561.25,561.77,16.49,0.5093
7.145,3354,558.45,558.97,16.49,0.50679
7.195,3381.9,555.66,556.19,16.49,0.50433
7.245,3409.6,552.89,553.42,16.49,0.50189
7.295,3437.2,550.14,550.66,16.49,0.49942
7.345,3464.6,547.39,547.91,16.49,0.49698
7.395,3491.9,544.66,545.18,16.49,0.49455
7.445,3519.1,541.95,542.46,16.49,0.49211
7.495,3546.1,539.24,539.75,16.49,0.4897
7.545,3573,536.54,537.06,16.49,0.48731
7.595,3599.8,533.85,534.37,16.49,0.48493
7.645,3626.4,531.18,531.7,16.49,0.48258
7.695,3652.9,528.52,529.04,16.49,0.4802
7.745,3679.3,525.87,526.39,16.49,0.47784
7.795,3705.5,523.23,523.75,16.49,0.4755
7.845,3731.6,520.61,521.13,16.49,0.47316
7.895,3757.5,517.99,518.51,16.49,0.47083
7.945,3783.4,515.39,515.91,16.49,0.46852
7.995,3809.1,512.8,513.32,16.49,0.46623
8.045,3834.7,510.22,510.73,16.49,0.46394
8.095,3860.1,507.65,508.16,16.49,0.46163
8.145,3885.4,505.08,505.6,16.49,0.45936
8.195,3910.6,502.53,503.05,16.49,0.4571
8.245,3935.7,499.99,500.51,16.49,0.45483
8.295,3960.6,497.46,497.98,16.49,0.45257
8.345,3985.4,494.94,495.46,16.49,0.45034
8.395,4010.1,492.43,492.95,16.49,0.44809
8.445,4034.7,489.93,490.45,16.49,0.44585
8.495,4059.1,487.44,487.96,16.49,0.4436
8.545,4083.4,484.96,485.48,16.49,0.4414
8.595,4107.6,482.49,483.01,16.49,0.4392
8.645,4131.7,480.03,480.55,16.49,0.43699
8.695,4155.6,477.58,478.1,16.49,0.43481
8.745,4179.4,475.13,475.65,16.49,0.43263
8.795,4203.1,472.7,473.22,16.49,0.43046
8.845,4226.7,470.28,470.79,16.49,0.42828
8.895,4250.1,467.86,468.38,16.49,0.42614
8.945,4273.5,465.45,465.97,16.49,0.42396
8.995,4296.7,463.05,463.57,16.49,0.42182
9.045,4319.8,460.66,461.19,16.49,0.41966
9.095,4342.8,458.28,458.8,16.49,0.41757
9.145,4365.6,455.91,456.43,16.49,0.41545
9.195,4388.3,453.55,454.07,16.49,0.41332
9.245,4411,451.19,451.72,16.49,0.41124
9.295,4433.5,448.85,449.37,16.49,0.40916
9.345,4455.8,446.51,447.03,16.49,0.40707
9.395,4478.1,444.18,444.7,16.49,0.40501
9.445,4500.3,441.86,442.38,16.49,0.4029
9.495,4522.3,439.54,440.06,16.49,0.40085
9.545,4544.2,437.23,437.76,16.49,0.39881
9.595,4566,434.93,435.46,16.49,0.39676
9.645,4587.7,432.64,433.16,16.49,0.39471
9.695,4609.3,430.35,430.88,16.49,0.39265
9.745,4630.7,428.08,428.6,16.49,0.39058
9.795,4652.1,425.8,426.33,16.49,0.38853
9.845,4673.3,423.54,424.07,16.49,0.38652
9.895,4694.5,421.29,421.82,16.49,0.3845
9.945,4715.5,419.04,419.57,16.49,0.38245
9.995,4736.4,416.81,417.33,16.49,0.38042
10.045,4757.1,414.57,415.1,16.49,0.37841
10.095,4777.8,412.35,412.88,16.49,0.3764
10.145,4798.4,410.13,410.66,16.49,0.37441
10.195,4818.8,407.92,408.45,16.49,0.37244
10.245,4839.2,405.72,406.24,16.49,0.37046
10.295,4859.4,403.52,404.05,16.49,0.36852
10.345,4879.5,401.33,401.86,16.49,0.36655
10.395,4899.5,399.14,399.67,16.49,0.36459
10.445,4919.4,396.97,397.5,16.49,0.36264
10.495,4939.2,394.79,395.32,16.49,0.36067
10.545,4958.9,392.62,393.16,16.49,0.35872
10.595,4978.5,390.46,391,16.49,0.35677
10.645,4998,388.31,388.85,16.49,0.35483
10.695,5017.3,386.16,386.7,16.49,0.35292
10.745,5036.6,384.02,384.56,16.49,0.35101
10.795,5055.7,381.89,382.43,16.49,0.34907
10.845,5074.8,379.76,380.3,16.49,0.34714
10.895,5093.7,377.64,378.18,16.49,0.34524
10.945,5112.5,375.52,376.06,16.49,0.34335
10.995,5131.3,373.41,373.96,16.49,0.34145
11.045,5149.9,371.31,371.85,16.49,0.33956
11.095,5168.4,369.21,369.75,16.49,0.33767
11.145,5186.8,367.12,367.66,16.49,0.33575
11.195,5205.1,365.03,365.58,16.49,0.33386
11.245,5223.3,362.95,363.49,16.49,0.332
11.295,5241.4,360.87,361.42,16.49,0.33011
11.345,5259.4,358.8,359.35,16.49,0.32824
11.395,5277.3,356.73,357.28,16.49,0.32637
11.445,5295.1,354.67,355.22,16.49,0.32453
11.495,5312.7,352.61,353.17,16.49,0.32268
11.545,5330.3,350.57,351.12,16.49,0.32087
11.595,5347.8,348.52,349.08,16.49,0.31899
11.645,5365.2,346.49,347.04,16.49,0.31717
11.695,5382.4,344.46,345.01,16.49,0.31534
11.745,5399.6,342.43,342.99,16.49,0.31352
11.795,5416.7,340.41,340.96,16.49,0.31173
11.845,5433.7,338.39,338.95,16.49,0.30988
11.895,5450.5,336.38,336.94,16.49,0.30807
11.945,5467.3,334.37,334.93,16.49,0.30627
11.995,5484,332.36,332.92,16.49,0.30447
12.045,5500.5,330.36,330.93,16.49,0.30268
12.095,5517,328.36,328.93,16.49,0.30088
12.145,5533.4,326.37,326.94,16.49,0.29907
12.195,5549.6,324.38,324.96,16.49,0.29726
12.245,5565.8,322.4,322.98,16.49,0.2955
12.295,5581.9,320.43,321.01,16.49,0.29377
12.345,5597.8,318.46,319.04,16.49,0.29202
12.395,5613.7,316.49,317.07,16.49,0.29025
12.445,5629.5,314.54,315.11,16.49,0.2885
12.495,5645.2,312.58,313.16,16.49,0.28673
12.545,5660.8,310.63,311.21,16.49,0.28498
12.595,5676.2,308.68,309.26,16.49,0.2832
12.645,5691.6,306.74,307.32,16.49,0.28141
12.695,5706.9,304.8,305.38,16.49,0.27968
12.745,5722.1,302.86,303.44,16.49,0.27788
12.795,5737.2,300.92,301.51,16.49,0.27609
12.845,5752.2,298.99,299.58,16.49,0.27436
12.895,5767.1,297.06,297.66,16.49,0.2726
12.945,5781.9,295.14,295.74,16.49,0.27089
12.995,5796.6,293.22,293.83,16.49,0.26911
13.045,5811.2,291.31,291.92,16.49,0.26739
13.095,5825.7,289.4,290.01,16.49,0.26566
13.145,5840.2,287.5,288.11,16.49,0.26395
13.195,5854.5,285.6,286.22,16.49,0.26227
13.245,5868.7,283.71,284.32,16.49,0.26057
13.295,5882.9,281.82,282.43,16.49,0.25886
13.345,5896.9,279.94,280.55,16.49,0.25712
13.395,5910.9,278.06,278.67,16.49,0.25543
13.445,5924.7,276.18,276.79,16.49,0.25368
13.495,5938.5,274.3,274.92,16.49,0.25199
13.545,5952.1,272.43,273.04,16.49,0.25031
13.595,5965.7,270.56,271.18,16.49,0.24869
13.645,5979.2,268.69,269.31,16.49,0.24698
13.695,5992.6,266.83,267.45,16.49,0.24532
13.745,6005.9,264.97,265.6,16.49,0.24358
13.795,6019.1,263.11,263.74,16.49,0.24188
13.845,6032.2,261.25,261.89,16.49,0.24022
13.895,6045.2,259.4,260.04,16.49,0.23851
13.945,6058.1,257.55,258.2,16.49,0.23686
13.995,6071,255.7,256.36,16.49,0.23516
14.045,6083.7,253.86,254.52,16.49,0.2335
14.095,6096.3,252.02,252.69,16.49,0.23185
14.145,6108.9,250.19,250.86,16.49,0.23021
14.195,6121.4,248.36,249.03,16.49,0.22853
14.245,6133.7,246.54,247.21,16.49,0.22685
14.295,6146,244.72,245.39,16.49,0.22521
14.345,6158.2,242.9,243.57,16.49,0.22355
14.395,6170.3,241.09,241.76,16.49,0.22188
14.445,6182.3,239.28,239.95,16.49,0.22027
14.495,6194.2,237.47,238.15,16.49,0.21864
14.545,6206.1,235.67,236.34,16.49,0.21698
14.595,6217.8,233.86,234.54,16.49,0.21533
14.645,6229.5,232.06,232.75,16.49,0.21367
14.695,6241,230.27,230.95,16.49,0.21203
14.745,6252.5,228.47,229.16,16.49,0.21039
14.795,6263.9,226.68,227.37,16.49,0.20877
14.845,6275.1,224.89,225.58,16.49,0.20713
14.895,6286.3,223.1,223.8,16.49,0.20553
14.945,6297.5,221.31,222.02,16.49,0.20391
14.995,6308.5,219.53,220.24,16.49,0.20234
15.045,6319.4,217.75,218.47,16.49,0.20073
15.095,6330.3,215.97,216.69,16.49,0.19908
15.145,6341,214.2,214.93,16.49,0.19753
15.195,6351.7,212.43,213.16,16.49,0.19592
15.245,6362.3,210.66,211.4,16.49,0.1943
15.295,6372.7,208.89,209.63,16.49,0.19267
15.345,6383.1,207.13,207.88,16.49,0.19109
15.395,6393.5,205.37,206.12,16.49,0.18947
15.445,6403.7,203.61,204.37,16.49,0.18793
15.495,6413.8,201.85,202.62,16.49,0.18639
15.545,6423.9,200.1,200.87,16.49,0.18482
15.595,6433.8,198.36,199.12,16.49,0.1832
15.645,6443.7,196.61,197.38,16.49,0.18158
15.695,6453.5,194.86,195.64,16.49,0.17995
15.745,6463.2,193.12,193.9,16.49,0.17834
15.795,6472.8,191.38,192.17,16.49,0.17677
15.845,6482.3,189.64,190.44,16.49,0.17516
15.895,6491.8,187.9,188.7,16.49,0.17351
15.945,6501.1,186.17,186.98,16.49,0.17195
15.995,6510.4,184.43,185.25,16.49,0.17041
16.045,6519.6,182.71,183.53,16.49,0.16891
16.095,6528.6,180.98,181.81,16.49,0.16737
16.145,6537.7,179.26,180.09,16.49,0.16581
16.195,6546.6,177.53,178.37,16.49,0.16422
16.245,6555.4,175.81,176.66,16.49,0.16261
16.295,6564.2,174.1,174.95,16.49,0.16105
16.345,6572.8,172.38,173.24,16.49,0.15952
16.395,6581.4,170.67,171.53,16.49,0.15798
16.445,6589.9,168.95,169.82,16.49,0.15642
16.495,6598.3,167.25,168.12,16.49,0.15486
16.545,6606.6,165.54,166.42,16.49,0.15325
16.595,6614.8,163.83,164.72,16.49,0.15175
16.645,6623,162.13,163.02,16.49,0.1502
16.695,6631.1,160.43,161.33,16.49,0.14867
16.745,6639,158.73,159.64,16.49,0.14714
16.795,6646.9,157.03,157.95,16.49,0.1456
16.845,6654.7,155.33,156.26,16.49,0.14412
16.895,6662.5,153.64,154.57,16.49,0.1425
16.945,6670.1,151.95,152.89,16.49,0.14102
16.995,6677.7,150.25,151.21,16.49,0.13949
17.045,6685.1,148.57,149.53,16.49,0.13792
17.095,6692.5,146.88,147.85,16.49,0.1364
17.145,6699.8,145.19,146.17,16.49,0.13489
17.195,6707,143.51,144.5,16.49,0.13347
17.245,6714.2,141.83,142.82,16.49,0.13201
17.295,6721.2,140.15,141.15,16.49,0.13045
17.345,6728.2,138.47,139.49,16.49,0.12896
17.395,6735.1,136.8,137.82,16.49,0.12746
17.445,6741.9,135.12,136.15,16.49,0.12603
17.495,6748.6,133.45,134.49,16.49,0.12452
17.545,6755.2,131.78,132.83,16.49,0.12298
17.595,6761.8,130.11,131.17,16.49,0.12142
17.645,6768.2,128.44,129.51,16.49,0.11986
17.695,6774.6,126.77,127.86,16.49,0.11838
17.745,6780.9,125.11,126.2,16.49,0.11698
17.795,6787.1,123.44,124.55,16.49,0.11548
17.845,6793.2,121.78,122.9,16.49,0.11389
17.895,6799.3,120.11,121.25,16.49,0.11242
17.945,6805.2,118.45,119.61,16.49,0.11097
17.995,6811.1,116.79,117.96,16.49,0.10951
18.045,6816.9,115.14,116.32,16.49,0.1081
18.095,6822.6,113.48,114.68,16.49,0.10655
18.145,6828.3,111.83,113.04,16.49,0.105
18.195,6833.8,110.17,111.4,16.49,0.10341
18.245,6839.3,108.52,109.76,16.49,0.1019
18.295,6844.7,106.86,108.13,16.49,0.10035
18.345,6850,105.21,106.49,16.49,0.098957
18.395,6855.2,103.56,104.86,16.49,0.097436
18.445,6860.3,101.91,103.23,16.49,0.095986
18.495,6865.4,100.27,101.61,16.49,0.094688
18.545,6870.4,98.621,99.981,16.49,0.093109
18.595,6875.3,96.977,98.358,16.49,0.09167
18.645,6880.1,95.334,96.737,16.49,0.090075
18.695,6884.8,93.692,95.117,16.49,0.088524
18.745,6889.4,92.05,93.499,16.49,0.087057
18.795,6894,90.411,91.884,16.49,0.085713
18.845,6898.5,88.773,90.27,16.49,0.084233
18.895,6902.9,87.137,88.659,16.49,0.082838
18.945,6907.2,85.502,87.049,16.49,0.081298
18.995,6911.4,83.868,85.442,16.49,0.079783
19.045,6915.6,82.235,83.837,16.49,0.078461
19.095,6919.6,80.604,82.234,16.49,0.076901
19.145,6923.6,78.974,80.633,16.49,0.075609
19.195,6927.5,77.346,79.034,16.49,0.074157
19.245,6931.4,75.719,77.438,16.49,0.072682
19.295,6935.1,74.092,75.844,16.49,0.071222
19.345,6938.8,72.467,74.252,16.49,0.069684
19.395,6942.4,70.842,72.663,16.49,0.068231
19.445,6945.9,69.219,71.076,16.49,0.066961
19.495,6949.3,67.597,69.492,16.49,0.065465
19.545,6952.6,65.976,67.911,16.49,0.064039
19.595,6955.9,64.356,66.332,16.49,0.062636
19.645,6959.1,62.737,64.756,16.49,0.06116
19.695,6962.2,61.119,63.184,16.49,0.059799
19.745,6965.2,59.502,61.614,16.49,0.05843
19.795,6968.1,57.886,60.048,16.49,0.057016
19.845,6971,56.272,58.486,16.49,0.055651
19.895,6973.7,54.658,56.927,16.49,0.054242
19.945,6976.4,53.045,55.372,16.49,0.052752
19.995,6979,51.433,53.821,16.49,0.051477
20.045,6981.6,49.822,52.275,16.49,0.050292
20.095,6984,48.214,50.733,16.49,0.049168
20.145,6986.4,46.607,49.197,16.49,0.047968
20.195,6988.7,45.002,47.665,16.49,0.046593
20.245,6990.9,43.397,46.139,16.49,0.045246
20.295,6993,41.794,44.62,16.49,0.044323
20.345,6995.1,40.194,43.107,16.49,0.043188
20.395,6997,38.595,41.601,16.49,0.041861
20.445,6998.9,36.997,40.104,16.49,0.040429
20.495,7000.7,35.399,38.615,16.49,0.039137
20.545,7002.5,33.802,37.137,16.49,0.037983
20.595,7004.1,32.207,35.669,16.49,0.036684
20.645,7005.7,30.612,34.214,16.49,0.035203
20.695,7007.2,29.017,32.773,16.49,0.034042
20.745,7008.6,27.425,31.347,16.49,0.033214
20.795,7009.9,25.835,29.938,16.49,0.03208
20.845,7011.2,24.247,28.549,16.49,0.031113
20.895,7012.3,22.661,27.183,16.49,0.030009
20.945,7013.4,21.076,25.842,16.49,0.029086
20.995,7014.5,19.492,24.532,16.49,0.027953
21.045,7015.4,17.909,23.257,16.49,0.027022
21.095,7016.2,16.327,22.023,16.49,0.025832
21.145,7017,14.745,20.837,16.49,0.024626
21.195,7017.7,13.164,19.708,16.49,0.023883
21.245,7018.3,11.585,18.645,16.49,0.022918
21.295,7018.9,10.008,17.66,16.49,0.022627
21.345,7019.3,8.4339,16.763,16.49,0.021916
21.395,7019.7,6.8624,15.971,16.49,0.021644
21.445,7020,5.2893,15.304,16.49,0.020763
21.495,7020.2,3.6957,14.804,16.49,0.020192
21.545,7020.4,2.1026,14.463,16.49,0.020068
21.595,7020.5,0.51019,14.293,16.49,0.019704
21.645,7020.4,-1.0819,14.3,16.49,0.019484
21.695,7020.3,-2.6736,14.482,16.49,0.019208
21.745,7020.2,-4.2647,14.834,16.49,0.019299
21.795,7019.9,-5.8543,15.341,16.49,0.019881
21.845,7019.6,-7.4415,15.988,16.49,0.02047
21.895,7019.2,-9.0256,16.755,16.49,0.021581
21.945,7018.7,-10.606,17.625,16.49,0.022002
21.995,7018.1,-12.185,18.586,16.49,0.022619
22.045,7017.5,-13.76,19.621,16.49,0.023579
22.095,7016.7,-15.33,20.717,16.49,0.024472
22.145,7015.9,-16.896,21.865,16.49,0.024864
22.195,7015.1,-18.458,23.057,16.49,0.02601
22.245,7014.1,-20.015,24.281,16.49,0.026852
22.295,7013.1,-21.565,25.532,16.49,0.027839
22.345,7011.9,-23.109,26.807,16.49,0.028589
22.395,7010.7,-24.646,28.098,16.49,0.02977
22.445,7009.5,-26.174,29.4,16.49,0.030663
22.495,7008.1,-27.695,30.713,16.49,0.031701
22.545,7006.7,-29.205,32.03,16.49,0.032796
22.595,7005.2,-30.704,33.349,16.49,0.033872
22.645,7003.6,-32.191,34.666,16.49,0.035023
22.695,7002,-33.665,35.98,16.49,0.036008
22.745,7000.3,-35.126,37.29,16.49,0.037078
22.795,6998.5,-36.571,38.591,16.49,0.03834
22.845,6996.6,-37.999,39.881,16.49,0.039304
22.895,6994.7,-39.415,41.165,16.49,0.040113
22.945,6992.7,-40.816,42.441,16.49,0.041286
22.995,6990.6,-42.195,43.698,16.49,0.042435
23.045,6988.4,-43.552,44.937,16.49,0.043628
23.095,6986.2,-44.881,46.149,16.49,0.044926
23.145,6984,-46.182,47.337,16.49,0.045976
23.195,6981.6,-47.462,48.508,16.49,0.046847
23.245,6979.2,-48.723,49.665,16.49,0.047707
23.295,6976.7,-49.966,50.808,16.49,0.048595
23.345,6974.2,-51.189,51.937,16.49,0.049416
23.395,6971.6,-52.393,53.052,16.49,0.050341
23.445,6969,-53.582,54.157,16.49,0.051314
23.495,6966.3,-54.761,55.258,16.49,0.052129
23.545,6963.5,-55.933,56.359,16.49,0.052998
23.595,6960.7,-57.095,57.456,16.49,0.053938
23.645,6957.8,-58.247,58.549,16.49,0.054782
23.695,6954.9,-59.389,59.637,16.49,0.055783
23.745,6951.9,-60.517,60.716,16.49,0.056701
23.795,6948.8,-61.634,61.79,16.49,0.057623
23.845,6945.7,-62.738,62.856,16.49,0.058561
23.895,6942.5,-63.83,63.915,16.49,0.059487
23.945,6939.3,-64.909,64.966,16.49,0.060404
23.995,6936,-65.976,66.012,16.49,0.061271
24.045,6932.7,-67.034,67.053,16.49,0.062154
24.095,6929.3,-68.081,68.088,16.49,0.06305
24.145,6925.9,-69.117,69.118,16.49,0.063898
24.195,6922.4,-70.142,70.142,16.49,0.064805
24.245,6918.9,-71.157,71.161,16.49,0.065611
24.295,6915.3,-72.167,72.181,16.49,0.066462
24.345,6911.7,-73.168,73.196,16.49,0.067331
24.395,6908,-74.156,74.204,16.49,0.068199
24.445,6904.3,-75.132,75.205,16.49,0.069055
24.495,6900.5,-76.095,76.197,16.49,0.069915
24.545,6896.6,-77.042,77.179,16.49,0.070766
24.595,6892.8,-77.972,78.15,16.49,0.071607
24.645,6888.9,-78.888,79.111,16.49,0.072417
24.695,6884.9,-79.793,80.067,16.49,0.073234
24.745,6880.9,-80.683,81.013,16.49,0.074045
24.795,6876.8,-81.559,81.95,16.49,0.07485
24.845,6872.7,-82.421,82.877,16.49,0.075646
24.895,6868.6,-83.264,83.792,16.49,0.076435
24.945,6864.4,-84.091,84.696,16.49,0.077212
24.995,6860.2,-84.895,85.583,16.49,0.077955
25.045,6855.9,-85.676,86.452,16.49,0.078696
25.095,6851.6,-86.438,87.308,16.49,0.079435
25.145,6847.3,-87.18,88.149,16.49,0.080148
25.195,6842.9,-87.899,88.974,16.49,0.080852
25.245,6838.5,-88.596,89.782,16.49,0.081549
25.295,6834,-89.272,90.574,16.49,0.082227
25.345,6829.5,-89.922,91.347,16.49,0.082871
25.395,6825,-90.546,92.099,16.49,0.083485
