 Time (s),Altitude (ft),Vertical velocity (ft/s),Total velocity (ft/s),Mass (lb),Mach number (?)
3.2216,1298.5,535.23,553.17,17.073,0.49915
3.2716,1325.2,532.5,550.43,17.073,0.49674
3.3216,1351.8,529.77,547.7,17.073,0.49437
3.3716,1378.2,527.03,544.98,17.073,0.49199
3.4216,1404.5,524.3,542.28,17.073,0.48964
3.4716,1430.6,521.58,539.59,17.073,0.48729
3.5216,1456.7,518.87,536.91,17.073,0.48496
3.5716,1482.5,516.19,534.25,17.073,0.48264
3.6216,1508.3,513.52,531.6,17.073,0.48028
3.6716,1533.9,510.88,528.96,17.073,0.47794
3.7216,1559.4,508.25,526.33,17.073,0.47554
3.7716,1584.7,505.63,523.72,17.073,0.47324
3.8216,1609.9,503.03,521.11,17.073,0.47102
3.8716,1635,500.43,518.52,17.073,0.46874
3.9216,1660,497.83,515.94,17.073,0.4665
3.9716,1684.8,495.24,513.37,17.073,0.46425
4.0216,1709.5,492.66,510.81,17.073,0.46197
4.0716,1734.1,490.08,508.26,17.073,0.45971
4.1216,1758.5,487.51,505.73,17.073,0.45744
4.1716,1782.8,484.96,503.2,17.073,0.4552
4.2216,1807,482.42,500.69,17.073,0.45299
4.2716,1831.1,479.91,498.18,17.073,0.45074
4.3216,1855,477.4,495.69,17.073,0.44854
4.3716,1878.8,474.92,493.21,17.073,0.44641
4.4216,1902.5,472.44,490.74,17.073,0.4442
4.4716,1926,469.96,488.28,17.073,0.44199
4.5216,1949.5,467.49,485.83,17.073,0.43988
4.5716,1972.8,465.02,483.38,17.073,0.4377
4.6216,1996,462.55,480.95,17.073,0.43559
4.6716,2019,460.1,478.53,17.073,0.43351
4.7216,2042,457.66,476.12,17.073,0.43141
4.7716,2064.8,455.23,473.71,17.073,0.42929
4.8216,2087.5,452.8,471.32,17.073,0.42709
4.8716,2110.1,450.39,468.94,17.073,0.42501
4.9216,2132.6,448,466.56,17.073,0.42303
4.9716,2154.9,445.62,464.2,17.073,0.42092
5.0216,2177.1,443.24,461.84,17.073,0.41877
5.0716,2199.2,440.87,459.5,17.073,0.41673
5.1216,2221.2,438.51,457.16,17.073,0.41468
5.1241,2222.3,438.39,457.04,17.072,0.41458
5.1279,2223.9,438.24,456.9,17.071,0.41444
5.1335,2226.4,438.09,456.76,17.071,0.41432
5.1419,2230.1,438.01,456.7,17.07,0.41426
5.1546,2235.6,438.19,456.93,17.068,0.41445
5.1736,2244,439.16,458,17.065,0.41535
5.202,2256.5,441.14,460.16,17.058,0.41721
5.2448,2275.4,444.1,463.41,17.046,0.4202
5.2948,2297.7,447.67,467.3,17.03,0.42385
5.3448,2320.2,451.32,471.27,17.013,0.42756
5.3948,2342.8,455.03,475.31,16.995,0.43121
5.4448,2365.7,458.83,479.44,16.977,0.43484
5.4948,2388.7,462.71,483.66,16.959,0.4386
5.5448,2412,466.67,487.96,16.941,0.44258
5.5948,2435.4,470.71,492.35,16.922,0.44659
5.6448,2459,474.83,496.83,16.903,0.4508
5.6948,2482.9,479.04,501.39,16.884,0.45494
5.7448,2506.9,483.32,506.04,16.864,0.45914
5.7948,2531.2,487.63,510.73,16.845,0.46349
5.8448,2555.7,491.97,515.46,16.825,0.46771
5.8948,2580.4,496.36,520.25,16.805,0.47218
5.9448,2605.3,500.79,525.07,16.785,0.47657
5.9948,2630.5,505.22,529.91,16.765,0.48092
6.0448,2655.9,509.63,534.72,16.744,0.48527
6.0948,2681.5,514.03,539.51,16.724,0.48966
6.1448,2707.3,518.25,544.11,16.704,0.49393
6.1948,2733.3,522.35,548.58,16.685,0.49799
6.2448,2759.5,526.32,552.92,16.666,0.50191
6.2948,2785.9,530.16,557.14,16.647,0.50567
6.3448,2812.5,533.87,561.22,16.628,0.50948
6.3948,2839.3,537.42,565.14,16.61,0.51312
6.4448,2866.2,540.81,568.9,16.592,0.51648
6.4948,2893.4,544,572.44,16.575,0.51976
6.5448,2920.6,546.99,575.77,16.558,0.52293
6.5948,2948.1,549.76,578.85,16.542,0.52583
6.6448,2975.6,552.28,581.68,16.526,0.52842
6.6948,3003.3,554.17,583.84,16.512,0.53046
6.7448,3031,554.46,584.33,16.501,0.5309
6.7948,3058.7,552.93,582.89,16.495,0.52962
6.8448,3086.3,550.49,580.5,16.492,0.52741
6.8948,3113.7,547.81,577.85,16.491,0.52508
6.9448,3141,545.07,575.14,16.491,0.52257
6.9948,3168.2,542.32,572.39,16.491,0.52025
7.0448,3195.3,539.56,569.62,16.491,0.51804
7.0948,3222.2,536.81,566.85,16.49,0.51552
7.1448,3248.9,534.05,564.1,16.49,0.51301
7.1948,3275.6,531.29,561.37,16.49,0.51057
7.2448,3302.1,528.53,558.65,16.49,0.5081
7.2948,3328.4,525.78,555.94,16.49,0.50579
7.3448,3354.7,523.06,553.24,16.49,0.50356
7.3948,3380.7,520.36,550.56,16.49,0.50119
7.4448,3406.7,517.68,547.89,16.49,0.4988
7.4948,3432.5,515.02,545.23,16.49,0.49652
7.5448,3458.2,512.37,542.58,16.49,0.49431
7.5948,3483.7,509.73,539.95,16.49,0.4921
7.6448,3509.2,507.09,537.33,16.49,0.48969
7.6948,3534.5,504.44,534.72,16.49,0.48735
7.7448,3559.6,501.79,532.12,16.49,0.48503
7.7948,3584.6,499.16,529.53,16.49,0.48268
7.8448,3609.5,496.54,526.96,16.49,0.48042
7.8948,3634.3,493.96,524.39,16.49,0.47826
7.9448,3658.9,491.39,521.84,16.49,0.47593
7.9948,3683.4,488.85,519.31,16.49,0.47362
8.0448,3707.8,486.31,516.78,16.49,0.4715
8.0948,3732.1,483.78,514.26,16.49,0.46929
8.1448,3756.2,481.25,511.76,16.49,0.4671
8.1948,3780.2,478.72,509.26,16.49,0.4647
8.2448,3804.1,476.18,506.78,16.49,0.46253
8.2948,3827.8,473.65,504.3,16.49,0.46027
8.3448,3851.4,471.13,501.84,16.49,0.458
8.3948,3874.9,468.63,499.39,16.49,0.45575
8.4448,3898.3,466.16,496.95,16.49,0.45372
8.4948,3921.5,463.72,494.52,16.49,0.45164
8.5448,3944.7,461.29,492.1,16.49,0.4495
8.5948,3967.7,458.87,489.69,16.49,0.44741
8.6448,3990.5,456.45,487.29,16.49,0.44521
8.6948,4013.3,454.02,484.9,16.49,0.44309
8.7448,4035.9,451.58,482.52,16.49,0.4408
8.7948,4058.5,449.14,480.15,16.49,0.43866
8.8448,4080.9,446.7,477.79,16.49,0.43654
8.8948,4103.1,444.29,475.44,16.49,0.43441
8.9448,4125.3,441.89,473.1,16.49,0.43224
8.9948,4147.3,439.52,470.77,16.49,0.43022
9.0448,4169.2,437.17,468.45,16.49,0.42803
9.0948,4191,434.83,466.13,16.49,0.42598
9.1448,4212.7,432.5,463.83,16.49,0.42395
9.1948,4234.3,430.18,461.54,16.49,0.4219
9.2448,4255.7,427.86,459.25,16.49,0.41974
9.2948,4277.1,425.53,456.98,16.49,0.41784
9.3448,4298.3,423.2,454.71,16.49,0.41583
9.3948,4319.4,420.87,452.45,16.49,0.41362
9.4448,4340.4,418.54,450.2,16.49,0.4118
9.4948,4361.3,416.23,447.96,16.49,0.40982
9.5448,4382,413.94,445.73,16.49,0.40785
9.5948,4402.6,411.66,443.5,16.49,0.40598
9.6448,4423.2,409.39,441.29,16.49,0.40398
9.6948,4443.6,407.14,439.08,16.49,0.40208
9.7448,4463.9,404.9,436.88,16.49,0.39999
9.7948,4484.1,402.65,434.69,16.49,0.39802
9.8448,4504.2,400.41,432.51,16.49,0.39613
9.8948,4524.1,398.17,430.34,16.49,0.39403
9.9448,4544,395.93,428.17,16.49,0.39215
9.9948,4563.7,393.7,426.01,16.49,0.39028
10.045,4583.3,391.48,423.86,16.49,0.38854
10.095,4602.9,389.27,421.72,16.49,0.38661
10.145,4622.3,387.06,419.58,16.49,0.38461
10.195,4641.6,384.86,417.46,16.49,0.3827
10.245,4660.8,382.68,415.34,16.49,0.38095
10.295,4679.8,380.5,413.22,16.49,0.37907
10.345,4698.8,378.33,411.12,16.49,0.37731
10.395,4717.7,376.16,409.02,16.49,0.37539
10.445,4736.4,374,406.93,16.49,0.37367
10.495,4755.1,371.85,404.85,16.49,0.37177
10.545,4773.6,369.69,402.77,16.49,0.36978
10.595,4792,367.54,400.71,16.49,0.36788
10.645,4810.4,365.38,398.65,16.49,0.36597
10.695,4828.6,363.23,396.59,16.49,0.36408
10.745,4846.7,361.09,394.55,16.49,0.36207
10.795,4864.7,358.96,392.51,16.49,0.36015
10.845,4882.6,356.84,390.48,16.49,0.3582
10.895,4900.4,354.73,388.45,16.49,0.35642
10.945,4918.1,352.63,386.44,16.49,0.35463
10.995,4935.6,350.56,384.43,16.49,0.35304
11.045,4953.1,348.49,382.43,16.49,0.35105
11.095,4970.5,346.42,380.43,16.49,0.34927
11.145,4987.7,344.36,378.44,16.49,0.34755
11.195,5004.9,342.29,376.46,16.49,0.34586
11.245,5022,340.23,374.49,16.49,0.34397
11.295,5038.9,338.16,372.52,16.49,0.34236
11.345,5055.8,336.09,370.55,16.49,0.34072
11.395,5072.5,334.02,368.6,16.49,0.33886
11.445,5089.2,331.96,366.65,16.49,0.33722
11.495,5105.7,329.9,364.7,16.49,0.33554
11.545,5122.2,327.85,362.76,16.49,0.33363
11.595,5138.5,325.8,360.83,16.49,0.33189
11.645,5154.8,323.76,358.91,16.49,0.33011
11.695,5170.9,321.74,356.99,16.49,0.32848
11.745,5186.9,319.72,355.08,16.49,0.32674
11.795,5202.9,317.72,353.18,16.49,0.32491
11.845,5218.7,315.72,351.28,16.49,0.32332
11.895,5234.4,313.73,349.39,16.49,0.32175
11.945,5250.1,311.75,347.51,16.49,0.32002
11.995,5265.6,309.77,345.63,16.49,0.31864
12.045,5281.1,307.8,343.75,16.49,0.31685
12.095,5296.4,305.82,341.88,16.49,0.31539
12.145,5311.6,303.84,340.02,16.49,0.3136
12.195,5326.8,301.86,338.17,16.49,0.31192
12.245,5341.8,299.87,336.32,16.49,0.31019
12.295,5356.8,297.88,334.47,16.49,0.30854
12.345,5371.6,295.9,332.63,16.49,0.30697
12.395,5386.4,293.92,330.8,16.49,0.3052
12.445,5401,291.94,328.97,16.49,0.30343
12.495,5415.6,289.98,327.16,16.49,0.30192
12.545,5430,288.03,325.34,16.49,0.30048
12.595,5444.4,286.1,323.54,16.49,0.29888
12.645,5458.6,284.17,321.73,16.49,0.297
12.695,5472.8,282.25,319.94,16.49,0.29546
12.745,5486.8,280.34,318.15,16.49,0.29385
12.795,5500.8,278.43,316.37,16.49,0.29205
12.845,5514.7,276.52,314.59,16.49,0.29055
12.895,5528.5,274.61,312.82,16.49,0.28914
12.945,5542.1,272.71,311.06,16.49,0.28751
12.995,5555.7,270.8,309.3,16.49,0.28562
13.045,5569.2,268.89,307.54,16.49,0.2839
13.095,5582.6,266.97,305.79,16.49,0.28238
13.145,5595.9,265.06,304.05,16.49,0.28068
13.195,5609.1,263.15,302.32,16.49,0.27884
13.245,5622.2,261.24,300.59,16.49,0.2772
13.295,5635.3,259.33,298.86,16.49,0.27583
13.345,5648.2,257.45,297.15,16.49,0.27445
13.395,5661,255.57,295.43,16.49,0.27287
13.445,5673.7,253.7,293.73,16.49,0.27114
13.495,5686.4,251.84,292.03,16.49,0.2699
13.545,5698.9,249.99,290.33,16.49,0.26826
13.595,5711.4,248.14,288.65,16.49,0.26666
13.645,5723.7,246.3,286.96,16.49,0.26544
13.695,5736,244.46,285.29,16.49,0.26393
13.745,5748.2,242.62,283.61,16.49,0.26255
13.795,5760.3,240.78,281.95,16.49,0.26078
13.845,5772.3,238.94,280.29,16.49,0.25944
13.895,5784.2,237.09,278.63,16.49,0.258
13.945,5796,235.25,276.98,16.49,0.25677
13.995,5807.7,233.41,275.34,16.49,0.25544
14.045,5819.3,231.57,273.7,16.49,0.2539
14.095,5830.8,229.73,272.07,16.49,0.25235
14.145,5842.3,227.89,270.44,16.49,0.25088
14.195,5853.6,226.05,268.82,16.49,0.24955
14.245,5864.9,224.21,267.21,16.49,0.24797
14.295,5876,222.38,265.6,16.49,0.2466
14.345,5887.1,220.55,264,16.49,0.24512
14.395,5898.1,218.73,262.4,16.49,0.24361
14.445,5909,216.91,260.81,16.49,0.24211
14.495,5919.8,215.1,259.22,16.49,0.24071
14.545,5930.5,213.3,257.65,16.49,0.23938
14.595,5941.1,211.5,256.07,16.49,0.23793
14.645,5951.7,209.71,254.51,16.49,0.23678
14.695,5962.1,207.94,252.95,16.49,0.23544
14.745,5972.4,206.16,251.39,16.49,0.23394
14.795,5982.7,204.38,249.84,16.49,0.23261
14.845,5992.9,202.61,248.3,16.49,0.23122
14.895,6003,200.84,246.77,16.49,0.22967
14.945,6013,199.06,245.23,16.49,0.22816
14.995,6022.9,197.28,243.71,16.49,0.2268
15.045,6032.7,195.5,242.19,16.49,0.22554
15.095,6042.4,193.73,240.68,16.49,0.22416
15.145,6052.1,191.95,239.18,16.49,0.22253
15.195,6061.6,190.17,237.68,16.49,0.2212
15.245,6071.1,188.39,236.19,16.49,0.21938
15.295,6080.5,186.61,234.7,16.49,0.21777
15.345,6089.7,184.83,233.22,16.49,0.21671
15.395,6098.9,183.05,231.75,16.49,0.21532
15.445,6108.1,181.29,230.28,16.49,0.21413
15.495,6117.1,179.54,228.83,16.49,0.21296
15.545,6126,177.79,227.37,16.49,0.2117
15.595,6134.9,176.05,225.93,16.49,0.2104
15.645,6143.6,174.31,224.49,16.49,0.20914
15.695,6152.3,172.59,223.06,16.49,0.20781
15.745,6160.9,170.86,221.63,16.49,0.20646
15.795,6169.4,169.14,220.22,16.49,0.20522
15.845,6177.8,167.42,218.81,16.49,0.20407
15.895,6186.1,165.7,217.4,16.49,0.2028
15.945,6194.4,163.98,216,16.49,0.2017
15.995,6202.5,162.27,214.61,16.49,0.20051
16.045,6210.6,160.55,213.23,16.49,0.19922
16.095,6218.6,158.84,211.85,16.49,0.19818
16.145,6226.5,157.12,210.48,16.49,0.19671
16.195,6234.3,155.4,209.12,16.49,0.19566
16.245,6242,153.69,207.76,16.49,0.19445
16.295,6249.6,151.97,206.42,16.49,0.19339
16.345,6257.2,150.25,205.08,16.49,0.19204
16.395,6264.7,148.53,203.75,16.49,0.1906
16.445,6272.1,146.81,202.42,16.49,0.18938
16.495,6279.4,145.09,201.11,16.49,0.18827
16.545,6286.6,143.37,199.8,16.49,0.18679
16.595,6293.7,141.65,198.5,16.49,0.18561
16.645,6300.7,139.94,197.21,16.49,0.18463
16.695,6307.7,138.24,195.92,16.49,0.18389
16.745,6314.6,136.54,194.65,16.49,0.18276
16.795,6321.3,134.84,193.38,16.49,0.18137
16.845,6328,133.15,192.12,16.49,0.18036
16.895,6334.7,131.47,190.87,16.49,0.17948
16.945,6341.2,129.78,189.63,16.49,0.17819
16.995,6347.6,128.11,188.4,16.49,0.1773
17.045,6354,126.43,187.18,16.49,0.17613
17.095,6360.3,124.76,185.96,16.49,0.17507
17.145,6366.5,123.09,184.75,16.49,0.17412
17.195,6372.6,121.42,183.56,16.49,0.17311
17.245,6378.6,119.76,182.37,16.49,0.1719
17.295,6384.6,118.09,181.19,16.49,0.17089
17.345,6390.4,116.43,180.02,16.49,0.16989
17.395,6396.2,114.77,178.86,16.49,0.1691
17.445,6401.9,113.11,177.71,16.49,0.16807
17.495,6407.5,111.45,176.57,16.49,0.16727
17.545,6413,109.79,175.44,16.49,0.16611
17.595,6418.5,108.13,174.32,16.49,0.16512
17.645,6423.9,106.48,173.21,16.49,0.16442
17.695,6429.1,104.82,172.11,16.49,0.16375
17.745,6434.3,103.17,171.03,16.49,0.16271
17.795,6439.5,101.52,169.95,16.49,0.16167
17.845,6444.5,99.863,168.88,16.49,0.16049
17.895,6449.4,98.207,167.82,16.49,0.15938
17.945,6454.3,96.551,166.78,16.49,0.15834
17.995,6459.1,94.896,165.74,16.49,0.15763
18.045,6463.8,93.244,164.72,16.49,0.15678
18.095,6468.4,91.597,163.71,16.49,0.1564
18.145,6473,89.95,162.71,16.49,0.15475
18.195,6477.4,88.303,161.73,16.49,0.15419
18.245,6481.8,86.66,160.75,16.49,0.1531
18.295,6486.1,85.017,159.79,16.49,0.15217
18.345,6490.3,83.377,158.84,16.49,0.1516
18.395,6494.4,81.741,157.9,16.49,0.15058
18.445,6498.5,80.109,156.98,16.49,0.15018
18.495,6502.4,78.482,156.07,16.49,0.14984
18.545,6506.3,76.861,155.17,16.49,0.14922
18.595,6510.1,75.244,154.28,16.49,0.14861
18.645,6513.8,73.627,153.41,16.49,0.14758
18.695,6517.5,72.011,152.55,16.49,0.14657
18.745,6521,70.394,151.7,16.49,0.14544
18.795,6524.5,68.775,150.87,16.49,0.14425
18.845,6527.9,67.155,150.06,16.49,0.1434
18.895,6531.2,65.537,149.25,16.49,0.14258
18.945,6534.5,63.921,148.47,16.49,0.14217
18.995,6537.6,62.309,147.69,16.49,0.14166
19.045,6540.7,60.699,146.94,16.49,0.14071
19.095,6543.7,59.089,146.19,16.49,0.13994
19.145,6546.6,57.48,145.46,16.49,0.13916
19.195,6549.4,55.873,144.75,16.49,0.1387
19.245,6552.2,54.269,144.05,16.49,0.13808
19.295,6554.9,52.667,143.37,16.49,0.13748
19.345,6557.5,51.069,142.71,16.49,0.13743
19.395,6560,49.473,142.06,16.49,0.13652
19.445,6562.4,47.877,141.42,16.49,0.13557
19.495,6564.8,46.281,140.81,16.49,0.13487
19.545,6567,44.687,140.21,16.49,0.13432
19.595,6569.2,43.094,139.62,16.49,0.13381
19.645,6571.4,41.503,139.06,16.49,0.13316
19.695,6573.4,39.913,138.51,16.49,0.13244
19.745,6575.3,38.324,137.97,16.49,0.13202
19.795,6577.2,36.738,137.46,16.49,0.13136
19.845,6579,35.153,136.96,16.49,0.13144
19.895,6580.7,33.571,136.48,16.49,0.13048
19.945,6582.4,31.989,136.02,16.49,0.1301
19.995,6583.9,30.409,135.58,16.49,0.12951
20.045,6585.4,28.831,135.15,16.49,0.1294
20.095,6586.8,27.255,134.74,16.49,0.1291
20.145,6588.1,25.681,134.35,16.49,0.12901
20.195,6589.4,24.11,133.98,16.49,0.12884
20.245,6590.6,22.541,133.62,16.49,0.12864
20.295,6591.6,20.973,133.29,16.49,0.12856
20.345,6592.7,19.407,132.97,16.49,0.12806
20.395,6593.6,17.841,132.67,16.49,0.12773
20.445,6594.4,16.276,132.39,16.49,0.12765
20.495,6595.2,14.714,132.13,16.49,0.12778
20.545,6595.9,13.152,131.89,16.49,0.12778
20.595,6596.5,11.592,131.66,16.49,0.12777
20.645,6597.1,10.032,131.46,16.49,0.12718
20.695,6597.5,8.4721,131.27,16.49,0.12641
20.745,6597.9,6.9123,131.1,16.49,0.1266
20.795,6598.2,5.3536,130.96,16.49,0.12645
20.845,6598.4,3.7953,130.83,16.49,0.12625
20.895,6598.6,2.2376,130.72,16.49,0.12609
20.945,6598.7,0.68057,130.63,16.49,0.12614
20.995,6598.7,-0.87573,130.56,16.49,0.12621
21.045,6598.6,-2.4314,130.51,16.49,0.12609
21.095,6598.4,-3.9866,130.48,16.49,0.12564
21.145,6598.2,-5.5411,130.46,16.49,0.12648
21.195,6597.9,-7.0949,130.47,16.49,0.12679
21.245,6597.5,-8.6482,130.49,16.49,0.1268
21.295,6597,-10.201,130.54,16.49,0.12693
21.345,6596.5,-11.753,130.6,16.49,0.12681
21.395,6595.8,-13.305,130.68,16.49,0.12673
21.445,6595.1,-14.857,130.78,16.49,0.1268
21.495,6594.3,-16.408,130.9,16.49,0.12724
21.545,6593.5,-17.958,131.04,16.49,0.12737
21.595,6592.5,-19.509,131.2,16.49,0.12736
21.645,6591.5,-21.059,131.37,16.49,0.12793
21.695,6590.4,-22.608,131.56,16.49,0.12788
21.745,6589.3,-24.158,131.78,16.49,0.12865
21.795,6588,-25.708,132,16.49,0.12871
21.845,6586.7,-27.257,132.25,16.49,0.12835
21.895,6585.3,-28.804,132.52,16.49,0.12844
21.945,6583.8,-30.352,132.8,16.49,0.1288
21.995,6582.3,-31.898,133.11,16.49,0.12855
22.045,6580.6,-33.443,133.43,16.49,0.12853
22.095,6578.9,-34.987,133.76,16.49,0.12872
22.145,6577.1,-36.53,134.12,16.49,0.12875
22.195,6575.3,-38.073,134.49,16.49,0.12879
22.245,6573.3,-39.615,134.88,16.49,0.12939
22.295,6571.3,-41.157,135.28,16.49,0.12958
22.345,6569.2,-42.698,135.71,16.49,0.1296
22.395,6567,-44.239,136.14,16.49,0.1302
22.445,6564.8,-45.781,136.6,16.49,0.13027
22.495,6562.5,-47.321,137.07,16.49,0.13077
22.545,6560.1,-48.863,137.56,16.49,0.13116
22.595,6557.6,-50.404,138.06,16.49,0.13151
22.645,6555,-51.948,138.58,16.49,0.13282
22.695,6552.4,-53.493,139.11,16.49,0.13308
22.745,6549.7,-55.039,139.65,16.49,0.13346
22.795,6546.9,-56.583,140.22,16.49,0.13367
22.845,6544,-58.128,140.79,16.49,0.13458
22.895,6541.1,-59.676,141.38,16.49,0.13547
22.945,6538,-61.224,141.99,16.49,0.13589
22.995,6534.9,-62.773,142.61,16.49,0.13642
23.045,6531.8,-64.322,143.24,16.49,0.13727
23.095,6528.5,-65.871,143.89,16.49,0.13789
23.145,6525.2,-67.421,144.55,16.49,0.13855
23.195,6521.8,-68.972,145.22,16.49,0.13936
23.245,6518.3,-70.522,145.9,16.49,0.13962
23.295,6514.7,-72.07,146.6,16.49,0.1403
23.345,6511.1,-73.617,147.31,16.49,0.14082
23.395,6507.4,-75.162,148.04,16.49,0.14121
23.445,6503.6,-76.705,148.77,16.49,0.14182
23.495,6499.7,-78.246,149.52,16.49,0.14221
23.545,6495.7,-79.785,150.28,16.49,0.14273
23.595,6491.7,-81.323,151.05,16.49,0.14351
23.645,6487.6,-82.861,151.83,16.49,0.14417
23.695,6483.4,-84.398,152.62,16.49,0.14479
23.745,6479.2,-85.935,153.42,16.49,0.14567
23.795,6474.8,-87.472,154.24,16.49,0.14629
23.845,6470.4,-89.009,155.06,16.49,0.14707
23.895,6465.9,-90.547,155.9,16.49,0.14802
23.945,6461.4,-92.085,156.74,16.49,0.1488
23.995,6456.7,-93.623,157.59,16.49,0.1495
24.045,6452,-95.161,158.46,16.49,0.15031
24.095,6447.2,-96.699,159.33,16.49,0.15105
24.145,6442.3,-98.236,160.21,16.49,0.15191
24.195,6437.4,-99.774,161.1,16.49,0.15282
24.245,6432.3,-101.31,162,16.49,0.15367
24.295,6427.2,-102.85,162.91,16.49,0.15436
24.345,6422.1,-104.39,163.82,16.49,0.15545
24.395,6416.8,-105.92,164.75,16.49,0.15636
24.445,6411.5,-107.46,165.68,16.49,0.15673
24.495,6406.1,-108.99,166.62,16.49,0.15771
24.545,6400.6,-110.52,167.57,16.49,0.15848
24.595,6395,-112.05,168.53,16.49,0.15924
24.645,6389.4,-113.57,169.49,16.49,0.15977
24.695,6383.6,-115.1,170.46,16.49,0.1605
24.745,6377.9,-116.62,171.44,16.49,0.16133
24.795,6372,-118.13,172.42,16.49,0.16208
24.845,6366,-119.65,173.42,16.49,0.1629
24.895,6360,-121.17,174.41,16.49,0.164
24.945,6353.9,-122.68,175.42,16.49,0.16491
24.995,6347.8,-124.2,176.43,16.49,0.16581
25.045,6341.5,-125.72,177.44,16.49,0.16676
25.095,6335.2,-127.24,178.47,16.49,0.16782
25.145,6328.8,-128.76,179.5,16.49,0.16893
25.195,6322.3,-130.28,180.53,16.49,0.16986
25.245,6315.8,-131.8,181.57,16.49,0.17063
25.295,6309.1,-133.32,182.62,16.49,0.17151
