 Time (s),Altitude (ft),Vertical velocity (ft/s),Total velocity (ft/s),Mass (lb),Mach number (?)
4.933,1242.4,240.74,255.45,60.212,0.23236
4.983,1254.3,238.82,253.59,60.212,0.23067
5.033,1266.2,236.9,251.73,60.212,0.22897
5.083,1278,234.98,249.89,60.212,0.22728
5.133,1289.7,233.06,248.05,60.212,0.22563
5.1413,1291.7,232.75,247.74,60.212,0.22536
5.1537,1294.6,232.27,247.29,60.212,0.22495
5.1723,1298.9,231.56,246.6,60.212,0.22427
5.2002,1305.3,230.49,245.58,60.212,0.22325
5.2421,1315,228.89,244.05,60.212,0.22182
5.2921,1326.4,226.98,242.22,60.212,0.22024
5.3421,1337.7,225.08,240.41,60.212,0.21859
5.3921,1348.9,223.19,238.6,60.212,0.21703
5.4421,1360,221.31,236.8,60.212,0.21545
5.4921,1371,219.43,235,60.212,0.21384
5.5421,1381.9,217.57,233.21,60.212,0.21217
5.5921,1392.7,215.7,231.43,60.212,0.21059
5.6421,1403.5,213.84,229.65,60.212,0.20909
5.6921,1414.1,211.98,227.87,60.212,0.20746
5.7421,1424.7,210.13,226.11,60.212,0.20576
5.7921,1435.1,208.27,224.35,60.212,0.20427
5.8421,1445.5,206.42,222.59,60.212,0.2027
5.8921,1455.8,204.57,220.84,60.212,0.20119
5.9421,1466,202.73,219.1,60.212,0.19968
5.9921,1476.1,200.89,217.36,60.212,0.19809
6.0421,1486.1,199.05,215.63,60.212,0.19658
6.0921,1496,197.22,213.9,60.212,0.19506
6.1421,1505.8,195.39,212.18,60.212,0.1935
6.1921,1515.5,193.57,210.46,60.212,0.19212
6.2421,1525.1,191.76,208.75,60.212,0.19068
6.2921,1534.7,189.95,207.05,60.212,0.18935
6.3421,1544.1,188.14,205.35,60.212,0.18795
6.3921,1553.5,186.34,203.66,60.212,0.18638
6.4421,1562.8,184.55,201.97,60.212,0.18483
6.4921,1571.9,182.75,200.29,60.212,0.18303
6.5421,1581,180.95,198.61,60.212,0.18161
6.5921,1590,179.15,196.94,60.212,0.18011
6.6421,1599,177.36,195.27,60.212,0.17838
6.6921,1607.8,175.56,193.62,60.212,0.17683
6.7421,1616.5,173.78,191.96,60.212,0.1752
6.7921,1625.2,171.99,190.32,60.212,0.17402
6.8421,1633.7,170.22,188.68,60.212,0.17265
6.8921,1642.2,168.45,187.04,60.212,0.17129
6.9421,1650.6,166.68,185.41,60.212,0.17001
6.9921,1658.8,164.92,183.79,60.212,0.16849
7.0421,1667,163.17,182.17,60.212,0.16703
7.0921,1675.2,161.41,180.56,60.212,0.16574
7.1421,1683.2,159.66,178.95,60.212,0.16441
7.1921,1691.1,157.91,177.35,60.212,0.16302
7.2421,1699,156.17,175.75,60.212,0.16163
7.2921,1706.7,154.42,174.17,60.212,0.16021
7.3421,1714.4,152.68,172.58,60.212,0.15897
7.3921,1722,150.93,171,60.212,0.15753
7.4421,1729.5,149.19,169.43,60.212,0.15609
7.4921,1736.9,147.45,167.87,60.212,0.15481
7.5421,1744.3,145.71,166.31,60.212,0.15348
7.5921,1751.5,143.97,164.75,60.212,0.152
7.6421,1758.7,142.24,163.21,60.212,0.1505
7.6921,1765.7,140.51,161.67,60.212,0.14905
7.7421,1772.7,138.78,160.14,60.212,0.14763
7.7921,1779.6,137.06,158.61,60.212,0.14642
7.8421,1786.4,135.34,157.09,60.212,0.14512
7.8921,1793.1,133.62,155.58,60.212,0.14378
7.9421,1799.8,131.91,154.07,60.212,0.14225
7.9921,1806.3,130.2,152.57,60.212,0.14072
8.0421,1812.8,128.5,151.08,60.212,0.13945
8.0921,1819.2,126.8,149.59,60.212,0.13841
8.1421,1825.5,125.1,148.12,60.212,0.13713
8.1921,1831.7,123.4,146.64,60.212,0.13605
8.2421,1837.8,121.71,145.18,60.212,0.13468
8.2921,1843.9,120.02,143.72,60.212,0.13313
8.3421,1849.8,118.33,142.27,60.212,0.13181
8.3921,1855.7,116.64,140.83,60.212,0.13044
8.4421,1861.5,114.95,139.4,60.212,0.12905
8.4921,1867.2,113.26,137.97,60.212,0.1278
8.5421,1872.8,111.57,136.56,60.212,0.12653
8.5921,1878.3,109.88,135.15,60.212,0.12525
8.6421,1883.8,108.2,133.75,60.212,0.1239
8.6921,1889.2,106.51,132.36,60.212,0.12262
8.7421,1894.5,104.83,130.97,60.212,0.12149
8.7921,1899.7,103.16,129.6,60.212,0.12039
8.8421,1904.8,101.48,128.23,60.212,0.11951
8.8921,1909.8,99.811,126.88,60.212,0.11846
8.9421,1914.7,98.142,125.53,60.212,0.11723
8.9921,1919.6,96.477,124.19,60.212,0.11618
9.0421,1924.4,94.813,122.87,60.212,0.11494
9.0921,1929.1,93.152,121.55,60.212,0.114
9.1421,1933.7,91.492,120.24,60.212,0.1127
9.1921,1938.2,89.834,118.95,60.212,0.1113
9.2421,1942.7,88.177,117.66,60.212,0.11052
9.2921,1947.1,86.522,116.39,60.212,0.10937
9.3421,1951.3,84.869,115.12,60.212,0.10838
9.3921,1955.5,83.217,113.87,60.212,0.10728
9.4421,1959.7,81.567,112.63,60.212,0.10621
9.4921,1963.7,79.918,111.4,60.212,0.10533
9.5421,1967.7,78.271,110.19,60.212,0.10429
9.5921,1971.5,76.625,108.98,60.212,0.10335
9.6421,1975.3,74.981,107.79,60.212,0.10208
9.6921,1979,73.336,106.62,60.212,0.10111
9.7421,1982.7,71.694,105.46,60.212,0.10014
9.7921,1986.2,70.053,104.31,60.212,0.099165
9.8421,1989.7,68.413,103.18,60.212,0.09824
9.8921,1993,66.775,102.06,60.212,0.097076
9.9421,1996.3,65.138,100.96,60.212,0.09633
9.9921,1999.6,63.503,99.869,60.212,0.095471
10.042,2002.7,61.869,98.798,60.212,0.094674
10.092,2005.7,60.238,97.745,60.212,0.093725
10.142,2008.7,58.607,96.708,60.212,0.092853
10.192,2011.6,56.979,95.69,60.212,0.092137
10.242,2014.4,55.352,94.689,60.212,0.091077
10.292,2017.1,53.726,93.707,60.212,0.09002
10.342,2019.8,52.101,92.745,60.212,0.08923
10.392,2022.3,50.478,91.803,60.212,0.088398
10.442,2024.8,48.856,90.88,60.212,0.087476
10.492,2027.2,47.235,89.979,60.212,0.086397
10.542,2029.6,45.616,89.1,60.212,0.085872
10.592,2031.8,43.998,88.242,60.212,0.084821
10.642,2034,42.381,87.407,60.212,0.083664
10.692,2036,40.764,86.596,60.212,0.082856
10.742,2038,39.15,85.808,60.212,0.082231
10.792,2039.9,37.537,85.044,60.212,0.081626
10.842,2041.8,35.926,84.305,60.212,0.080643
10.892,2043.5,34.316,83.592,60.212,0.080384
10.942,2045.2,32.709,82.904,60.212,0.079817
10.992,2046.8,31.103,82.242,60.212,0.079551
11.042,2048.3,29.499,81.607,60.212,0.078728
11.092,2049.8,27.896,81.001,60.212,0.0781
11.142,2051.1,26.295,80.422,60.212,0.077816
11.192,2052.4,24.696,79.871,60.212,0.077677
11.242,2053.6,23.099,79.349,60.212,0.077423
11.292,2054.7,21.504,78.857,60.212,0.076859
11.342,2055.7,19.909,78.395,60.212,0.076439
11.392,2056.7,18.316,77.964,60.212,0.075646
11.442,2057.6,16.723,77.564,60.212,0.075539
11.492,2058.4,15.132,77.195,60.212,0.075222
11.542,2059.1,13.542,76.858,60.212,0.075104
11.592,2059.7,11.954,76.553,60.212,0.07506
11.642,2060.3,10.367,76.28,60.212,0.074815
11.692,2060.8,8.7811,76.041,60.212,0.074657
11.742,2061.2,7.196,75.834,60.212,0.074197
11.792,2061.5,5.6117,75.661,60.212,0.074193
11.842,2061.7,4.0286,75.521,60.212,0.073966
11.892,2061.9,2.4464,75.414,60.212,0.074152
11.942,2062,0.86534,75.341,60.212,0.073984
11.992,2062,-0.7148,75.302,60.212,0.07436
12.042,2061.9,-2.2938,75.296,60.212,0.074498
12.092,2061.7,-3.8722,75.324,60.212,0.074175
12.142,2061.5,-5.4498,75.385,60.212,0.074645
12.192,2061.2,-7.0265,75.48,60.212,0.074928
12.242,2060.8,-8.6026,75.608,60.212,0.074734
12.292,2060.3,-10.178,75.769,60.212,0.074684
12.342,2059.8,-11.753,75.963,60.212,0.074413
12.392,2059.2,-13.327,76.189,60.212,0.074359
12.442,2058.4,-14.901,76.448,60.212,0.074962
12.492,2057.7,-16.475,76.739,60.212,0.075567
12.542,2056.8,-18.048,77.06,60.212,0.076101
12.592,2055.9,-19.62,77.413,60.212,0.076252
12.642,2054.8,-21.193,77.796,60.212,0.07661
12.692,2053.7,-22.765,78.209,60.212,0.076835
12.742,2052.6,-24.336,78.652,60.212,0.077026
12.792,2051.3,-25.907,79.123,60.212,0.077237
12.842,2050,-27.478,79.624,60.212,0.077093
12.892,2048.6,-29.048,80.153,60.212,0.077246
12.942,2047.1,-30.618,80.709,60.212,0.078017
12.992,2045.5,-32.188,81.291,60.212,0.078759
13.042,2043.8,-33.758,81.899,60.212,0.079223
13.092,2042.1,-35.329,82.533,60.212,0.079767
13.142,2040.3,-36.899,83.192,60.212,0.080657
13.192,2038.4,-38.47,83.875,60.212,0.08137
13.242,2036.5,-40.041,84.581,60.212,0.081925
13.292,2034.4,-41.613,85.31,60.212,0.082882
13.342,2032.3,-43.185,86.062,60.212,0.083316
13.392,2030.1,-44.757,86.835,60.212,0.084157
13.442,2027.8,-46.329,87.63,60.212,0.084957
13.492,2025.5,-47.901,88.445,60.212,0.085781
13.542,2023,-49.474,89.279,60.212,0.086603
13.592,2020.5,-51.047,90.133,60.212,0.087495
13.642,2017.9,-52.619,91.006,60.212,0.087989
13.692,2015.3,-54.191,91.896,60.212,0.088514
13.742,2012.5,-55.762,92.805,60.212,0.089228
13.792,2009.7,-57.333,93.73,60.212,0.090278
13.842,2006.8,-58.904,94.672,60.212,0.090924
13.892,2003.8,-60.474,95.629,60.212,0.091667
13.942,2000.7,-62.044,96.602,60.212,0.092554
13.992,1997.6,-63.613,97.59,60.212,0.093342
14.042,1994.4,-65.181,98.591,60.212,0.094273
14.092,1991.1,-66.75,99.607,60.212,0.095442
14.142,1987.7,-68.319,100.64,60.212,0.096593
14.192,1984.2,-69.887,101.68,60.212,0.097329
14.242,1980.7,-71.454,102.73,60.212,0.098288
14.292,1977.1,-73.021,103.8,60.212,0.099139
14.342,1973.4,-74.587,104.87,60.212,0.10008
14.392,1969.6,-76.152,105.96,60.212,0.101
14.442,1965.8,-77.717,107.06,60.212,0.10181
14.492,1961.9,-79.282,108.17,60.212,0.10266
14.542,1957.9,-80.848,109.29,60.212,0.10357
14.592,1953.8,-82.415,110.42,60.212,0.1045
14.642,1949.6,-83.982,111.56,60.212,0.10574
14.692,1945.4,-85.551,112.71,60.212,0.10684
14.742,1941.1,-87.119,113.86,60.212,0.10754
14.792,1936.7,-88.686,115.03,60.212,0.10866
14.842,1932.2,-90.251,116.2,60.212,0.10943
14.892,1927.6,-91.813,117.38,60.212,0.11047
14.942,1923,-93.372,118.57,60.212,0.1116
14.992,1918.3,-94.93,119.76,60.212,0.11302
15.042,1913.5,-96.485,120.96,60.212,0.11399
15.092,1908.7,-98.036,122.17,60.212,0.11505
15.142,1903.7,-99.582,123.38,60.212,0.11599
15.192,1898.7,-101.12,124.6,60.212,0.11689
15.242,1893.6,-102.66,125.82,60.212,0.11788
15.292,1888.4,-104.19,127.05,60.212,0.11879
15.342,1883.2,-105.72,128.28,60.212,0.11969
15.392,1877.9,-107.25,129.52,60.212,0.12088
15.442,1872.5,-108.77,130.77,60.212,0.12197
15.492,1867,-110.29,132.01,60.212,0.12308
15.542,1861.4,-111.81,133.26,60.212,0.124
15.592,1855.8,-113.33,134.52,60.212,0.12488
15.642,1850.1,-114.85,135.78,60.212,0.12581
15.692,1844.3,-116.37,137.04,60.212,0.12699
15.742,1838.5,-117.89,138.31,60.212,0.1281
15.792,1832.5,-119.41,139.58,60.212,0.12926
15.842,1826.5,-120.94,140.86,60.212,0.13037
15.892,1820.4,-122.47,142.13,60.212,0.13167
15.942,1814.3,-124,143.41,60.212,0.13263
15.992,1808,-125.53,144.7,60.212,0.13386
16.042,1801.7,-127.06,145.98,60.212,0.13483
16.092,1795.3,-128.59,147.27,60.212,0.13615
16.142,1788.9,-130.12,148.56,60.212,0.1373
16.192,1782.3,-131.64,149.85,60.212,0.1384
16.242,1775.7,-133.16,151.15,60.212,0.13959
16.292,1769,-134.67,152.44,60.212,0.14071
16.342,1762.2,-136.17,153.74,60.212,0.14174
16.392,1755.4,-137.67,155.04,60.212,0.14279
16.442,1748.5,-139.15,156.34,60.212,0.14405
16.492,1741.5,-140.63,157.64,60.212,0.14505
16.542,1734.4,-142.1,158.94,60.212,0.14629
16.592,1727.3,-143.57,160.25,60.212,0.1474
16.642,1720,-145.04,161.55,60.212,0.14862
16.692,1712.8,-146.5,162.85,60.212,0.14976
16.742,1705.4,-147.97,164.16,60.212,0.1509
16.792,1698,-149.44,165.46,60.212,0.15216
16.842,1690.5,-150.91,166.77,60.212,0.15325
16.892,1682.9,-152.39,168.08,60.212,0.15434
16.942,1675.2,-153.87,169.38,60.212,0.1554
16.989,1667.9,-155.28,170.62,60.212,0.15659
17.029,1661.8,-156.46,171.66,60.212,0.15757
17.065,1656.1,-157.53,172.59,60.212,0.1584
17.099,1650.6,-158.57,173.5,60.212,0.15912
17.134,1645.1,-159.6,174.41,60.212,0.15984
17.17,1639.4,-160.67,175.35,60.212,0.16069
17.206,1633.6,-161.74,176.29,60.212,0.16161
17.242,1627.7,-162.81,177.24,60.212,0.16236
17.281,1621.4,-163.95,178.26,60.212,0.16317
17.322,1614.7,-165.13,179.32,60.212,0.16409
17.363,1607.9,-166.32,180.39,60.212,0.16503
17.402,1601.3,-167.46,181.43,60.212,0.16587
17.439,1595.1,-168.5,182.39,60.212,0.16665
17.473,1589.4,-169.46,183.26,60.212,0.16729
17.503,1584.2,-170.32,184.06,60.212,0.16784
17.531,1579.4,-171.11,184.79,60.212,0.16849
17.559,1574.7,-171.87,185.5,60.212,0.16912
17.586,1570,-172.63,186.21,60.212,0.16977
17.614,1565.2,-173.4,186.92,60.212,0.17042
17.642,1560.4,-174.19,187.65,60.212,0.17109
17.67,1555.3,-174.99,188.4,60.212,0.17176
17.699,1550.3,-175.81,189.15,60.212,0.17242
17.728,1545.2,-176.63,189.9,60.212,0.17321
17.757,1540.1,-177.44,190.64,60.212,0.17396
17.783,1535.4,-178.19,191.33,60.212,0.17454
17.807,1531.1,-178.88,191.95,60.212,0.17507
17.829,1527.2,-179.51,192.52,60.212,0.17559
17.85,1523.5,-180.1,193.05,60.212,0.17606
17.869,1520.1,-180.65,193.54,60.212,0.17652
17.887,1516.9,-181.17,194,60.212,0.17696
17.904,1513.7,-181.67,194.44,60.212,0.17736
17.92,1510.7,-182.16,194.87,60.212,0.17772
17.937,1507.7,-182.64,195.29,60.212,0.17807
17.953,1504.8,-183.11,195.71,60.212,0.17842
17.969,1501.9,-183.57,196.11,60.212,0.17881
17.984,1499,-184.02,196.51,60.212,0.1792
18,1496.2,-184.47,196.91,60.212,0.17957
18.015,1493.4,-184.91,197.29,60.212,0.17991
18.03,1490.6,-185.35,197.68,60.212,0.18025
18.045,1487.8,-185.79,198.07,60.212,0.18059
18.06,1485.1,-186.23,198.45,60.212,0.18095
18.075,1482.3,-186.66,198.83,60.212,0.18132
18.089,1479.5,-187.08,199.21,60.212,0.18168
18.104,1476.8,-187.5,199.58,60.212,0.18205
18.118,1474.1,-187.91,199.95,60.212,0.1824
18.133,1471.4,-188.31,200.31,60.212,0.18274
18.146,1468.8,-188.7,200.67,60.212,0.18308
18.16,1466.2,-189.09,201.01,60.212,0.18342
18.173,1463.7,-189.45,201.35,60.212,0.18374
18.186,1461.3,-189.81,201.67,60.212,0.18405
18.199,1458.9,-190.15,201.99,60.212,0.18435
18.211,1456.6,-190.47,202.29,60.212,0.18463
18.222,1454.4,-190.78,202.58,60.212,0.18489
18.233,1452.3,-191.08,202.86,60.212,0.18514
18.244,1450.3,-191.36,203.12,60.212,0.18538
18.254,1448.3,-191.63,203.38,60.212,0.18561
18.264,1446.4,-191.88,203.63,60.212,0.18584
18.274,1444.5,-192.13,203.87,60.212,0.18606
18.283,1442.7,-192.37,204.1,60.212,0.18627
18.292,1441,-192.6,204.32,60.212,0.18648
18.301,1439.3,-192.82,204.54,60.212,0.18668
18.31,1437.6,-193.03,204.74,60.212,0.18684
18.318,1436,-193.23,204.95,60.212,0.187
18.326,1434.4,-193.43,205.14,60.212,0.18716
18.334,1432.9,-193.62,205.34,60.212,0.18731
18.342,1431.4,-193.81,205.52,60.212,0.18746
18.349,1429.9,-193.99,205.7,60.212,0.18761
18.357,1428.5,-194.16,205.88,60.212,0.18776
18.364,1427.1,-194.33,206.05,60.212,0.18791
18.371,1425.7,-194.5,206.22,60.212,0.18806
18.378,1424.4,-194.66,206.38,60.212,0.18821
18.385,1423,-194.82,206.54,60.212,0.18835
18.392,1421.7,-194.97,206.7,60.212,0.18849
18.398,1420.5,-195.12,206.85,60.212,0.18862
18.405,1419.2,-195.27,207,60.212,0.18875
18.411,1418,-195.41,207.15,60.212,0.18888
18.417,1416.8,-195.55,207.28,60.212,0.189
18.422,1415.7,-195.68,207.41,60.212,0.18911
18.427,1414.7,-195.79,207.53,60.212,0.18922
18.432,1413.8,-195.91,207.65,60.212,0.18932
18.437,1412.9,-196.01,207.75,60.212,0.18941
18.441,1412,-196.11,207.85,60.212,0.1895
18.445,1411.2,-196.2,207.94,60.212,0.18958
18.449,1410.4,-196.29,208.03,60.212,0.18966
18.453,1409.7,-196.38,208.12,60.212,0.18973
18.457,1409,-196.46,208.2,60.212,0.1898
18.46,1408.4,-196.53,208.27,60.212,0.18987
18.463,1407.7,-196.61,208.34,60.212,0.18994
18.466,1407.1,-196.67,208.41,60.212,0.19
18.469,1406.6,-196.74,208.48,60.212,0.19006
18.472,1406,-196.8,208.54,60.212,0.19011
18.475,1405.5,-196.87,208.6,60.212,0.19016
18.477,1405,-196.92,208.66,60.212,0.19022
18.48,1404.5,-196.98,208.71,60.212,0.19026
18.482,1404,-197.04,208.77,60.212,0.19031
18.485,1403.5,-197.1,208.82,60.212,0.19036
18.487,1403,-197.15,208.88,60.212,0.19041
18.49,1402.5,-197.21,208.93,60.212,0.19046
18.492,1402,-197.27,208.98,60.212,0.19051
18.495,1401.5,-197.33,209.04,60.212,0.19056
18.497,1401,-197.38,209.09,60.212,0.19061
18.5,1400.5,-197.44,209.15,60.212,0.19065
18.502,1400,-197.5,209.2,60.212,0.19071
18.505,1399.5,-197.56,209.25,60.212,0.19076
18.507,1399.1,-197.61,209.31,60.212,0.19081
18.51,1398.6,-197.67,209.36,60.212,0.19086
18.512,1398.1,-197.73,209.41,60.212,0.19091
18.515,1397.6,-197.79,209.46,60.212,0.19096
18.517,1397.1,-197.85,209.52,60.212,0.19101
18.52,1396.6,-197.91,209.57,60.212,0.19106
18.522,1396.1,-197.97,209.62,60.212,0.19111
18.525,1395.6,-198.03,209.67,60.212,0.19115
18.527,1395.1,-198.08,209.72,60.212,0.1912
18.53,1394.6,-198.14,209.77,60.212,0.19125
18.532,1394.1,-198.2,209.82,60.212,0.1913
18.535,1393.6,-198.26,209.87,60.212,0.19135
18.537,1393.1,-198.32,209.92,60.212,0.19139
18.54,1392.6,-198.38,209.97,60.212,0.19144
18.542,1392.1,-198.45,210.01,60.212,0.19148
18.545,1391.6,-198.51,210.06,60.212,0.19153
18.547,1391.1,-198.57,210.11,60.212,0.19157
18.55,1390.6,-198.63,210.15,60.212,0.19162
18.552,1390.1,-198.69,210.2,60.212,0.19166
18.555,1389.6,-198.75,210.24,60.212,0.1917
18.557,1389.1,-198.81,210.29,60.212,0.19174
18.56,1388.6,-198.88,210.33,60.212,0.19178
18.562,1388.1,-198.94,210.37,60.212,0.19182
18.565,1387.7,-199,210.41,60.212,0.19185
18.567,1387.2,-199.06,210.45,60.212,0.19189
18.57,1386.7,-199.13,210.49,60.212,0.19193
18.572,1386.2,-199.19,210.53,60.212,0.19196
18.575,1385.7,-199.25,210.57,60.212,0.19199
18.577,1385.2,-199.32,210.6,60.212,0.19202
18.58,1384.7,-199.38,210.63,60.212,0.19205
18.582,1384.2,-199.44,210.66,60.212,0.19208
18.585,1383.7,-199.5,210.69,60.212,0.1921
18.587,1383.2,-199.55,210.71,60.212,0.19212
18.59,1382.7,-199.6,210.73,60.212,0.19214
18.592,1382.2,-199.64,210.74,60.212,0.19214
18.595,1381.7,-199.6,210.68,60.212,0.19209
