 Time (s),Altitude (ft),Vertical velocity (ft/s),Total velocity (ft/s),Mass (lb),Mach number (?)
26.814,2588.9,-267.66,276.88,16.49,0.25161
26.864,2575.5,-268.99,278.13,16.49,0.25283
26.914,2562,-270.32,279.39,16.49,0.25393
26.964,2548.4,-271.65,280.63,16.49,0.25502
27.014,2534.8,-272.98,281.88,16.49,0.25606
27.064,2521.1,-274.3,283.13,16.49,0.25712
27.114,2507.4,-275.61,284.37,16.49,0.25813
27.164,2493.6,-276.91,285.61,16.49,0.25926
27.214,2479.7,-278.2,286.85,16.49,0.26036
27.264,2465.7,-279.5,288.09,16.49,0.26156
27.314,2451.7,-280.78,289.32,16.49,0.26274
27.364,2437.7,-282.07,290.55,16.49,0.26389
27.414,2423.5,-283.35,291.78,16.49,0.26512
27.464,2409.3,-284.63,293,16.49,0.26621
27.514,2395.1,-285.91,294.23,16.49,0.26727
27.564,2380.7,-287.18,295.45,16.49,0.26834
27.614,2366.4,-288.44,296.66,16.49,0.26941
27.664,2351.9,-289.71,297.88,16.49,0.27047
27.714,2337.4,-290.97,299.09,16.49,0.27159
27.764,2322.8,-292.24,300.31,16.49,0.27267
27.814,2308.2,-293.5,301.51,16.49,0.27369
27.864,2293.5,-294.76,302.72,16.49,0.27482
27.914,2278.7,-296.02,303.93,16.49,0.27591
27.964,2263.8,-297.28,305.13,16.49,0.27694
28.014,2249,-298.54,306.33,16.49,0.27799
28.064,2234,-299.79,307.52,16.49,0.27906
28.114,2219,-301.04,308.72,16.49,0.28011
28.164,2203.9,-302.29,309.91,16.49,0.28107
28.214,2188.7,-303.53,311.1,16.49,0.28215
28.264,2173.5,-304.76,312.29,16.49,0.28322
28.314,2158.3,-306,313.47,16.49,0.2844
28.364,2142.9,-307.23,314.65,16.49,0.28547
28.414,2127.5,-308.46,315.83,16.49,0.28653
28.464,2112.1,-309.68,317.01,16.49,0.28752
28.514,2096.6,-310.9,318.18,16.49,0.28853
28.564,2081,-312.11,319.35,16.49,0.28954
28.614,2065.4,-313.32,320.52,16.49,0.29071
28.664,2049.7,-314.53,321.68,16.49,0.29176
28.714,2033.9,-315.74,322.85,16.49,0.29285
28.764,2018.1,-316.95,324.01,16.49,0.29383
28.814,2002.2,-318.16,325.16,16.49,0.29483
28.864,1986.3,-319.35,326.32,16.49,0.29586
28.914,1970.3,-320.55,327.47,16.49,0.29689
28.964,1954.2,-321.74,328.62,16.49,0.29785
29.014,1938.1,-322.93,329.76,16.49,0.29882
29.064,1921.9,-324.12,330.91,16.49,0.29983
29.114,1905.7,-325.3,332.05,16.49,0.30087
29.164,1889.4,-326.48,333.19,16.49,0.3019
29.214,1873,-327.66,334.32,16.49,0.30291
29.264,1856.6,-328.84,335.45,16.49,0.30385
29.314,1840.2,-330.01,336.58,16.49,0.3048
29.364,1823.6,-331.18,337.71,16.49,0.30579
29.414,1807,-332.34,338.83,16.49,0.3067
29.464,1790.4,-333.5,339.96,16.49,0.30757
29.514,1773.7,-334.65,341.07,16.49,0.30854
29.564,1756.9,-335.8,342.19,16.49,0.30949
29.614,1740.1,-336.95,343.3,16.49,0.31046
29.664,1723.2,-338.11,344.41,16.49,0.3115
29.714,1706.3,-339.26,345.52,16.49,0.31251
29.764,1689.3,-340.41,346.63,16.49,0.31352
29.814,1672.3,-341.56,347.73,16.49,0.31447
29.864,1655.2,-342.71,348.83,16.49,0.31547
29.914,1638,-343.85,349.92,16.49,0.31645
29.964,1620.8,-344.98,351.02,16.49,0.31747
30.014,1603.5,-346.11,352.11,16.49,0.31845
30.064,1586.2,-347.23,353.19,16.49,0.31944
30.114,1568.8,-348.35,354.28,16.49,0.32043
30.164,1551.3,-349.46,355.36,16.49,0.3214
30.214,1533.8,-350.57,356.43,16.49,0.32229
30.264,1516.3,-351.66,357.51,16.49,0.32323
30.314,1498.7,-352.76,358.58,16.49,0.3241
30.364,1481,-353.85,359.64,16.49,0.32501
30.414,1463.3,-354.95,360.71,16.49,0.32602
30.464,1445.5,-356.05,361.77,16.49,0.32695
30.514,1427.7,-357.15,362.83,16.49,0.32781
30.564,1409.8,-358.25,363.89,16.49,0.32874
30.614,1391.8,-359.35,364.94,16.49,0.32963
30.664,1373.9,-360.44,365.99,16.49,0.3306
30.714,1355.8,-361.53,367.04,16.49,0.3315
30.764,1337.7,-362.62,368.09,16.49,0.33241
30.814,1319.5,-363.69,369.13,16.49,0.33334
30.864,1301.3,-364.76,370.17,16.49,0.33428
30.914,1283.1,-365.83,371.2,16.49,0.3352
30.964,1264.7,-366.89,372.23,16.49,0.33606
31.014,1246.4,-367.94,373.26,16.49,0.33696
31.064,1228,-368.99,374.28,16.49,0.33782
31.114,1209.5,-370.03,375.31,16.49,0.33871
31.164,1190.9,-371.08,376.33,16.49,0.33962
31.214,1172.4,-372.13,377.34,16.49,0.34053
31.264,1153.7,-373.18,378.36,16.49,0.34146
31.314,1135.1,-374.23,379.37,16.49,0.34233
31.364,1116.3,-375.28,380.37,16.49,0.34322
31.414,1097.5,-376.32,381.38,16.49,0.34405
31.464,1078.7,-377.36,382.38,16.49,0.34491
31.514,1059.8,-378.38,383.38,16.49,0.34573
31.564,1040.8,-379.41,384.37,16.49,0.34659
31.614,1021.8,-380.42,385.36,16.49,0.34742
31.664,1002.8,-381.43,386.35,16.49,0.34831
31.714,983.7,-382.44,387.34,16.49,0.3492
31.764,964.56,-383.45,388.32,16.49,0.35003
31.814,945.36,-384.46,389.3,16.49,0.35093
31.864,926.11,-385.46,390.27,16.49,0.35174
31.914,906.81,-386.47,391.25,16.49,0.35262
31.964,887.46,-387.47,392.22,16.49,0.35348
32.014,868.07,-388.47,393.18,16.49,0.35437
32.064,848.62,-389.47,394.15,16.49,0.35523
32.114,829.12,-390.46,395.11,16.49,0.35606
32.164,809.57,-391.45,396.06,16.49,0.35684
32.214,789.97,-392.42,397.02,16.49,0.3577
32.264,770.33,-393.4,397.97,16.49,0.35852
32.314,750.64,-394.36,398.91,16.49,0.3593
32.364,730.89,-395.32,399.85,16.49,0.3601
32.414,711.1,-396.28,400.79,16.49,0.36091
32.464,691.26,-397.24,401.73,16.49,0.36173
32.514,671.38,-398.21,402.66,16.49,0.36252
32.564,651.44,-399.17,403.6,16.49,0.36336
32.614,631.46,-400.13,404.52,16.49,0.36419
32.664,611.43,-401.09,405.45,16.49,0.36498
32.714,591.35,-402.05,406.37,16.49,0.36576
32.764,571.23,-403,407.29,16.49,0.36655
32.814,551.05,-403.94,408.21,16.49,0.36734
32.864,530.83,-404.87,409.12,16.49,0.36815
32.914,510.57,-405.8,410.02,16.49,0.36895
32.964,490.25,-406.72,410.93,16.49,0.36975
33.014,469.89,-407.64,411.83,16.49,0.37059
33.064,449.49,-408.56,412.73,16.49,0.37133
33.114,429.04,-409.48,413.62,16.49,0.37209
33.164,408.54,-410.4,414.51,16.49,0.37283
33.214,388,-411.31,415.4,16.49,0.3736
33.264,367.41,-412.22,416.29,16.49,0.37434
33.314,346.78,-413.13,417.17,16.49,0.3751
33.364,326.1,-414.04,418.05,16.49,0.37585
33.414,305.37,-414.94,418.93,16.49,0.37659
33.464,284.6,-415.84,419.8,16.49,0.37736
33.514,263.79,-416.73,420.67,16.49,0.37807
33.564,242.93,-417.62,421.54,16.49,0.37885
33.614,222.03,-418.51,422.4,16.49,0.37959
33.664,201.08,-419.39,423.26,16.49,0.38031
33.714,180.09,-420.26,424.11,16.49,0.381
33.764,159.05,-421.13,424.97,16.49,0.38175
33.814,137.97,-422,425.82,16.49,0.38245
33.864,116.85,-422.87,426.66,16.49,0.38311
33.914,95.687,-423.74,427.51,16.49,0.38388
33.964,74.479,-424.6,428.35,16.49,0.38461
34.014,53.227,-425.47,429.19,16.49,0.38536
34.064,31.932,-426.33,430.02,16.49,0.38609
34.114,10.594,-427.19,430.85,16.49,0.38676
