 Time (s),Altitude (ft),Vertical velocity (ft/s),Total velocity (ft/s),Mass (lb),Mach number (?)
11.764,3153,176.25,227.83,16.49,0.21071
11.814,3161.7,174.48,226.38,16.49,0.20958
11.864,3170.4,172.71,224.93,16.49,0.20856
11.914,3179,170.94,223.49,16.49,0.20729
11.964,3187.5,169.18,222.06,16.49,0.206
12.014,3195.9,167.42,220.64,16.49,0.20451
12.064,3204.3,165.66,219.23,16.49,0.20309
12.114,3212.5,163.89,217.82,16.49,0.20147
12.164,3220.6,162.14,216.42,16.49,0.20041
12.214,3228.7,160.39,215.03,16.49,0.19925
12.264,3236.7,158.66,213.64,16.49,0.19797
12.314,3244.6,156.92,212.27,16.49,0.19649
12.364,3252.4,155.19,210.9,16.49,0.19535
12.414,3260.1,153.47,209.54,16.49,0.19431
12.464,3267.7,151.76,208.19,16.49,0.1933
12.514,3275.3,150.05,206.84,16.49,0.19213
12.564,3282.7,148.35,205.5,16.49,0.19085
12.614,3290.1,146.65,204.17,16.49,0.1894
12.664,3297.4,144.94,202.85,16.49,0.18818
12.714,3304.6,143.24,201.54,16.49,0.18732
12.764,3311.7,141.54,200.23,16.49,0.18637
12.814,3318.8,139.85,198.94,16.49,0.18491
12.864,3325.7,138.14,197.65,16.49,0.18347
12.914,3332.6,136.44,196.37,16.49,0.18231
12.964,3339.3,134.73,195.1,16.49,0.18115
13.014,3346,133.03,193.83,16.49,0.18015
13.064,3352.6,131.33,192.58,16.49,0.17904
13.114,3359.2,129.63,191.34,16.49,0.17791
13.164,3365.6,127.93,190.1,16.49,0.1771
13.214,3372,126.24,188.87,16.49,0.17619
13.264,3378.2,124.55,187.65,16.49,0.17512
13.314,3384.4,122.86,186.45,16.49,0.17396
13.364,3390.5,121.17,185.25,16.49,0.17313
13.414,3396.5,119.49,184.06,16.49,0.17182
13.464,3402.5,117.81,182.88,16.49,0.17091
13.514,3408.3,116.13,181.71,16.49,0.17005
13.564,3414.1,114.45,180.55,16.49,0.16878
13.614,3419.8,112.78,179.4,16.49,0.16749
13.664,3425.4,111.1,178.26,16.49,0.16661
13.714,3430.9,109.43,177.13,16.49,0.16576
13.764,3436.3,107.76,176.01,16.49,0.16475
13.814,3441.7,106.1,174.9,16.49,0.1639
13.864,3446.9,104.44,173.8,16.49,0.16315
13.914,3452.1,102.78,172.71,16.49,0.16201
13.964,3457.2,101.12,171.63,16.49,0.16085
14.014,3462.2,99.464,170.57,16.49,0.1599
14.064,3467.1,97.809,169.51,16.49,0.15884
14.114,3472,96.154,168.47,16.49,0.15782
14.164,3476.8,94.501,167.44,16.49,0.15684
14.214,3481.4,92.849,166.42,16.49,0.15582
14.264,3486,91.198,165.41,16.49,0.15474
14.314,3490.6,89.549,164.42,16.49,0.15387
14.364,3495,87.902,163.43,16.49,0.15279
14.414,3499.3,86.255,162.46,16.49,0.15175
14.464,3503.6,84.612,161.5,16.49,0.15112
14.514,3507.8,82.973,160.56,16.49,0.15046
14.564,3511.9,81.34,159.62,16.49,0.14986
14.614,3515.9,79.71,158.7,16.49,0.14911
14.664,3519.9,78.084,157.79,16.49,0.1483
14.714,3523.8,76.458,156.9,16.49,0.14744
14.764,3527.5,74.836,156.02,16.49,0.14693
14.814,3531.2,73.218,155.15,16.49,0.14625
14.864,3534.9,71.602,154.29,16.49,0.14555
14.914,3538.4,69.989,153.45,16.49,0.14514
14.964,3541.9,68.378,152.62,16.49,0.14464
15.014,3545.2,66.772,151.81,16.49,0.14429
15.064,3548.5,65.168,151.01,16.49,0.14367
15.114,3551.7,63.564,150.22,16.49,0.14308
15.164,3554.9,61.961,149.45,16.49,0.14229
15.214,3557.9,60.356,148.69,16.49,0.14155
15.264,3560.9,58.752,147.95,16.49,0.14095
15.314,3563.8,57.147,147.22,16.49,0.14017
15.364,3566.6,55.541,146.51,16.49,0.1394
15.414,3569.4,53.935,145.81,16.49,0.13891
15.464,3572,52.33,145.13,16.49,0.13816
15.514,3574.6,50.725,144.47,16.49,0.13758
15.564,3577.1,49.121,143.82,16.49,0.13693
15.614,3579.5,47.517,143.19,16.49,0.13617
15.664,3581.9,45.915,142.57,16.49,0.1358
15.714,3584.1,44.315,141.97,16.49,0.13548
15.764,3586.3,42.717,141.39,16.49,0.13494
15.814,3588.4,41.122,140.82,16.49,0.13454
15.864,3590.4,39.528,140.27,16.49,0.13379
15.914,3592.3,37.936,139.74,16.49,0.1333
15.964,3594.2,36.346,139.23,16.49,0.13303
16.014,3596,34.759,138.73,16.49,0.13245
16.064,3597.7,33.172,138.25,16.49,0.13178
16.114,3599.3,31.588,137.79,16.49,0.1314
16.164,3600.8,30.006,137.34,16.49,0.13111
16.214,3602.3,28.426,136.92,16.49,0.13074
16.264,3603.7,26.849,136.51,16.49,0.13033
16.314,3605,25.274,136.12,16.49,0.12997
16.364,3606.2,23.7,135.74,16.49,0.12941
16.414,3607.3,22.128,135.39,16.49,0.12906
16.464,3608.4,20.558,135.05,16.49,0.129
16.514,3609.4,18.991,134.74,16.49,0.12905
16.564,3610.3,17.426,134.44,16.49,0.12867
16.614,3611.1,15.862,134.16,16.49,0.12842
16.664,3611.9,14.299,133.89,16.49,0.12807
16.714,3612.6,12.738,133.65,16.49,0.12824
16.764,3613.2,11.179,133.42,16.49,0.12818
16.814,3613.7,9.6217,133.22,16.49,0.1282
16.864,3614.1,8.0648,133.03,16.49,0.12789
16.914,3614.5,6.5092,132.86,16.49,0.12816
16.964,3614.8,4.9544,132.71,16.49,0.12798
17.014,3615,3.4001,132.57,16.49,0.12772
17.064,3615.1,1.8461,132.46,16.49,0.12736
17.114,3615.2,0.29245,132.37,16.49,0.12739
17.164,3615.2,-1.2604,132.29,16.49,0.12739
17.214,3615.1,-2.8131,132.24,16.49,0.12683
17.264,3614.9,-4.3653,132.2,16.49,0.127
17.314,3614.6,-5.9169,132.18,16.49,0.1267
17.364,3614.3,-7.4681,132.18,16.49,0.12639
17.414,3613.9,-9.0185,132.21,16.49,0.12619
17.464,3613.4,-10.568,132.25,16.49,0.12604
17.514,3612.8,-12.117,132.3,16.49,0.12613
17.564,3612.2,-13.666,132.38,16.49,0.12636
17.614,3611.4,-15.214,132.48,16.49,0.12646
17.664,3610.6,-16.761,132.59,16.49,0.12668
17.714,3609.8,-18.308,132.72,16.49,0.12689
17.764,3608.8,-19.854,132.87,16.49,0.1268
17.814,3607.8,-21.399,133.04,16.49,0.12684
17.864,3606.7,-22.944,133.23,16.49,0.12688
17.914,3605.5,-24.488,133.44,16.49,0.12725
17.964,3604.2,-26.032,133.66,16.49,0.12769
18.014,3602.9,-27.576,133.9,16.49,0.12816
18.064,3601.5,-29.12,134.16,16.49,0.12844
18.114,3600,-30.664,134.44,16.49,0.12862
18.164,3598.4,-32.208,134.73,16.49,0.12868
18.214,3596.8,-33.75,135.04,16.49,0.12893
18.264,3595,-35.292,135.37,16.49,0.12912
18.314,3593.2,-36.834,135.71,16.49,0.12924
18.364,3591.3,-38.374,136.07,16.49,0.12942
18.414,3589.4,-39.914,136.45,16.49,0.12976
18.464,3587.4,-41.454,136.85,16.49,0.13015
18.514,3585.2,-42.993,137.26,16.49,0.13017
18.564,3583.1,-44.531,137.69,16.49,0.13043
18.614,3580.8,-46.069,138.13,16.49,0.131
18.664,3578.4,-47.609,138.59,16.49,0.13154
18.714,3576,-49.147,139.07,16.49,0.13161
18.764,3573.5,-50.685,139.56,16.49,0.13212
18.814,3571,-52.223,140.06,16.49,0.13244
18.864,3568.3,-53.759,140.58,16.49,0.13226
18.914,3565.6,-55.294,141.12,16.49,0.13282
18.964,3562.8,-56.83,141.67,16.49,0.13351
19.014,3559.9,-58.368,142.23,16.49,0.13423
19.064,3556.9,-59.908,142.81,16.49,0.13519
19.114,3553.9,-61.45,143.4,16.49,0.13567
19.164,3550.8,-62.991,144.01,16.49,0.13614
19.214,3547.6,-64.534,144.63,16.49,0.13693
19.264,3544.3,-66.076,145.26,16.49,0.13729
19.314,3541,-67.618,145.91,16.49,0.1379
19.364,3537.6,-69.161,146.57,16.49,0.13855
19.414,3534.1,-70.703,147.24,16.49,0.13918
19.464,3530.5,-72.245,147.93,16.49,0.13995
19.514,3526.9,-73.79,148.62,16.49,0.14095
19.564,3523.1,-75.335,149.33,16.49,0.14142
19.614,3519.3,-76.878,150.05,16.49,0.14194
19.664,3515.4,-78.42,150.78,16.49,0.1426
19.714,3511.5,-79.961,151.53,16.49,0.14316
19.764,3507.4,-81.5,152.28,16.49,0.14369
19.814,3503.3,-83.038,153.05,16.49,0.14432
19.864,3499.1,-84.575,153.83,16.49,0.14514
19.914,3494.9,-86.114,154.62,16.49,0.14583
19.964,3490.5,-87.652,155.41,16.49,0.1464
20.014,3486.1,-89.192,156.22,16.49,0.14736
20.064,3481.6,-90.734,157.04,16.49,0.14809
20.114,3477,-92.28,157.87,16.49,0.14874
20.164,3472.4,-93.827,158.71,16.49,0.14896
20.214,3467.7,-95.373,159.56,16.49,0.14916
20.264,3462.8,-96.926,160.42,16.49,0.1501
20.314,3458,-98.488,161.29,16.49,0.15077
20.364,3453,-100.06,162.17,16.49,0.15151
20.414,3448,-101.63,163.05,16.49,0.15237
20.464,3442.8,-103.22,163.95,16.49,0.15321
20.514,3437.6,-104.8,164.85,16.49,0.154
20.564,3432.4,-106.39,165.77,16.49,0.15504
20.614,3427,-107.98,166.69,16.49,0.15589
20.664,3421.6,-109.56,167.62,16.49,0.15657
20.714,3416,-111.14,168.56,16.49,0.15725
20.764,3410.4,-112.71,169.5,16.49,0.15805
20.814,3404.8,-114.27,170.46,16.49,0.15898
20.864,3399,-115.82,171.42,16.49,0.16001
20.914,3393.2,-117.36,172.39,16.49,0.16101
20.964,3387.3,-118.89,173.36,16.49,0.16208
21.014,3381.3,-120.42,174.34,16.49,0.16282
21.064,3375.2,-121.93,175.33,16.49,0.16361
21.114,3369.1,-123.43,176.32,16.49,0.16472
21.164,3362.9,-124.93,177.32,16.49,0.1655
21.214,3356.6,-126.42,178.32,16.49,0.16651
21.264,3350.3,-127.9,179.33,16.49,0.16737
21.314,3343.8,-129.37,180.35,16.49,0.16806
21.364,3337.3,-130.84,181.36,16.49,0.16876
21.414,3330.7,-132.31,182.39,16.49,0.16965
21.464,3324.1,-133.77,183.42,16.49,0.17048
21.514,3317.4,-135.23,184.45,16.49,0.17144
21.564,3310.6,-136.7,185.49,16.49,0.17244
21.614,3303.7,-138.18,186.53,16.49,0.17307
21.664,3296.7,-139.65,187.58,16.49,0.17368
21.714,3289.7,-141.13,188.64,16.49,0.17457
21.764,3282.6,-142.62,189.7,16.49,0.17546
21.814,3275.5,-144.12,190.76,16.49,0.17654
21.864,3268.2,-145.64,191.83,16.49,0.1775
21.914,3260.9,-147.17,192.91,16.49,0.17836
21.964,3253.5,-148.71,193.98,16.49,0.17941
22.014,3246,-150.26,195.06,16.49,0.1802
22.064,3238.5,-151.81,196.15,16.49,0.18114
22.114,3230.8,-153.37,197.24,16.49,0.18208
22.164,3223.1,-154.92,198.34,16.49,0.18299
22.214,3215.4,-156.47,199.43,16.49,0.18397
22.264,3207.5,-158,200.54,16.49,0.18488
22.314,3199.6,-159.53,201.64,16.49,0.18609
22.364,3191.5,-161.05,202.75,16.49,0.18702
22.414,3183.5,-162.55,203.86,16.49,0.18791
22.464,3175.3,-164.03,204.98,16.49,0.18911
22.514,3167,-165.5,206.1,16.49,0.19013
22.564,3158.7,-166.96,207.22,16.49,0.19117
22.614,3150.4,-168.4,208.34,16.49,0.19234
22.664,3141.9,-169.83,209.46,16.49,0.19331
22.714,3133.4,-171.25,210.59,16.49,0.19441
22.764,3124.8,-172.67,211.71,16.49,0.19549
22.814,3116.1,-174.08,212.84,16.49,0.1965
22.864,3107.4,-175.48,213.97,16.49,0.19736
22.914,3098.6,-176.88,215.1,16.49,0.19838
22.964,3089.7,-178.29,216.23,16.49,0.19932
23.014,3080.7,-179.7,217.37,16.49,0.20029
23.064,3071.7,-181.12,218.5,16.49,0.20115
23.114,3062.6,-182.55,219.64,16.49,0.20214
23.164,3053.4,-184,220.78,16.49,0.20323
23.214,3044.2,-185.46,221.93,16.49,0.20437
23.264,3034.9,-186.94,223.08,16.49,0.20558
23.314,3025.5,-188.44,224.22,16.49,0.20663
23.364,3016.1,-189.95,225.37,16.49,0.20762
23.414,3006.5,-191.45,226.53,16.49,0.20853
23.464,2996.9,-192.96,227.68,16.49,0.20938
23.514,2987.2,-194.46,228.84,16.49,0.21057
23.564,2977.5,-195.95,229.99,16.49,0.21158
23.614,2967.6,-197.42,231.15,16.49,0.21238
23.664,2957.7,-198.88,232.31,16.49,0.21344
23.714,2947.7,-200.32,233.47,16.49,0.21452
23.764,2937.7,-201.74,234.63,16.49,0.21552
23.814,2927.6,-203.14,235.79,16.49,0.2165
23.864,2917.4,-204.52,236.95,16.49,0.2175
23.914,2907.1,-205.89,238.11,16.49,0.21845
23.964,2896.8,-207.24,239.27,16.49,0.21945
24.014,2886.4,-208.59,240.43,16.49,0.22054
24.064,2875.9,-209.93,241.59,16.49,0.22154
24.114,2865.4,-211.28,242.75,16.49,0.2228
24.164,2854.8,-212.64,243.91,16.49,0.22378
24.214,2844.1,-214.01,245.07,16.49,0.22476
24.264,2833.4,-215.39,246.23,16.49,0.22577
24.314,2822.6,-216.79,247.4,16.49,0.22683
24.364,2811.7,-218.2,248.56,16.49,0.22767
24.414,2800.8,-219.62,249.73,16.49,0.22873
24.464,2789.8,-221.06,250.89,16.49,0.2297
24.514,2778.7,-222.51,252.06,16.49,0.23082
24.564,2767.5,-223.96,253.22,16.49,0.23214
24.614,2756.3,-225.43,254.39,16.49,0.23335
24.664,2745,-226.88,255.56,16.49,0.23452
24.714,2733.6,-228.33,256.72,16.49,0.23549
24.764,2722.1,-229.75,257.89,16.49,0.23652
24.814,2710.6,-231.15,259.05,16.49,0.23758
24.864,2699,-232.53,260.22,16.49,0.23861
24.914,2687.4,-233.88,261.38,16.49,0.23956
24.964,2675.6,-235.2,262.54,16.49,0.24053
25.014,2663.8,-236.5,263.7,16.49,0.24161
