 Time (s),Altitude (ft),Vertical velocity (ft/s),Total velocity (ft/s),Mass (lb),Mach number (?)
4.2122,1715.4,411.78,427.14,30.24,0.3867
4.2622,1735.9,408.31,423.65,30.24,0.38349
4.3122,1756.3,404.85,420.19,30.24,0.38038
4.3622,1776.4,401.44,416.77,30.24,0.37736
4.4122,1796.4,398.07,413.38,30.24,0.37436
4.4622,1816.2,394.74,410.02,30.24,0.37136
4.5122,1835.9,391.44,406.7,30.24,0.36831
4.5622,1855.4,388.17,403.41,30.24,0.3654
4.6122,1874.7,384.92,400.14,30.24,0.36254
4.6622,1893.9,381.69,396.91,30.24,0.35971
4.7122,1912.9,378.5,393.71,30.24,0.35691
4.7622,1931.7,375.32,390.53,30.24,0.35407
4.8122,1950.4,372.18,387.39,30.24,0.35123
4.8622,1968.9,369.07,384.27,30.24,0.34845
4.9122,1987.3,366,381.18,30.24,0.34573
4.9622,2005.5,362.95,378.12,30.24,0.34296
5.0122,2023.6,359.92,375.08,30.24,0.34023
5.0622,2041.5,356.91,372.07,30.24,0.3376
5.1122,2059.3,353.93,369.09,30.24,0.335
5.1216,2062.6,353.37,368.53,30.24,0.33451
5.1358,2067.6,352.53,367.69,30.24,0.33377
5.157,2075.1,351.27,366.43,30.24,0.33266
5.1888,2086.2,349.4,364.56,30.24,0.33097
5.2365,2102.9,346.6,361.77,30.24,0.32857
5.2865,2120.1,343.7,358.87,30.24,0.326
5.3365,2137.2,340.82,355.99,30.24,0.32336
5.3865,2154.2,337.97,353.14,30.24,0.32093
5.4365,2171,335.14,350.31,30.24,0.31846
5.4865,2187.7,332.33,347.5,30.24,0.31601
5.5365,2204.3,329.53,344.71,30.24,0.31351
5.5865,2220.7,326.76,341.95,30.24,0.31102
5.6365,2236.9,324,339.2,30.24,0.30858
5.6865,2253.1,321.26,336.48,30.24,0.30612
5.7365,2269.1,318.54,333.78,30.24,0.30381
5.7865,2284.9,315.85,331.09,30.24,0.30148
5.8365,2300.6,313.18,328.43,30.24,0.29924
5.8865,2316.2,310.54,325.79,30.24,0.29689
5.9365,2331.7,307.9,323.16,30.24,0.29456
5.9865,2347,305.28,320.55,30.24,0.29213
6.0365,2362.2,302.66,317.97,30.24,0.28986
6.0865,2377.3,300.07,315.4,30.24,0.28738
6.1365,2392.2,297.49,312.85,30.24,0.28513
6.1865,2407,294.93,310.32,30.24,0.28279
6.2365,2421.7,292.4,307.81,30.24,0.28052
6.2865,2436.3,289.89,305.31,30.24,0.27838
6.3365,2450.7,287.4,302.83,30.24,0.27621
6.3865,2465,284.93,300.37,30.24,0.27395
6.4365,2479.2,282.46,297.93,30.24,0.2717
6.4865,2493.3,280,295.5,30.24,0.26963
6.5365,2507.2,277.55,293.08,30.24,0.26746
6.5865,2521,275.12,290.69,30.24,0.26525
6.6365,2534.7,272.69,288.31,30.24,0.26319
6.6865,2548.3,270.29,285.94,30.24,0.26098
6.7365,2561.7,267.9,283.59,30.24,0.259
6.7865,2575.1,265.53,281.25,30.24,0.257
6.8365,2588.3,263.19,278.93,30.24,0.25481
6.8865,2601.4,260.85,276.63,30.24,0.25272
6.9365,2614.4,258.52,274.34,30.24,0.25059
6.9865,2627.3,256.21,272.06,30.24,0.2485
7.0365,2640,253.9,269.8,30.24,0.24632
7.0865,2652.6,251.6,267.55,30.24,0.24418
7.1365,2665.2,249.31,265.32,30.24,0.24223
7.1865,2677.6,247.04,263.1,30.24,0.24035
7.2365,2689.9,244.79,260.89,30.24,0.23833
7.2865,2702.1,242.55,258.7,30.24,0.23624
7.3365,2714.1,240.32,256.52,30.24,0.23418
7.3865,2726.1,238.1,254.36,30.24,0.23221
7.4365,2737.9,235.9,252.2,30.24,0.23025
7.4865,2749.7,233.7,250.06,30.24,0.22838
7.5365,2761.3,231.52,247.93,30.24,0.22657
7.5865,2772.8,229.35,245.82,30.24,0.22465
7.6365,2784.2,227.19,243.71,30.24,0.22271
7.6865,2795.5,225.03,241.62,30.24,0.22094
7.7365,2806.7,222.88,239.54,30.24,0.21911
7.7865,2817.8,220.75,237.47,30.24,0.21722
7.8365,2828.8,218.62,235.41,30.24,0.2153
7.8865,2839.7,216.5,233.37,30.24,0.21347
7.9365,2850.5,214.39,231.33,30.24,0.21171
7.9865,2861.1,212.29,229.31,30.24,0.20991
8.0365,2871.7,210.2,227.29,30.24,0.2081
8.0865,2882.2,208.13,225.29,30.24,0.20637
8.1365,2892.5,206.06,223.3,30.24,0.20459
8.1865,2902.8,204.01,221.32,30.24,0.20285
8.2365,2912.9,201.96,219.35,30.24,0.20113
8.2865,2923,199.92,217.39,30.24,0.19938
8.3365,2932.9,197.89,215.44,30.24,0.19758
8.3865,2942.7,195.86,213.5,30.24,0.19586
8.4365,2952.5,193.85,211.58,30.24,0.19432
8.4865,2962.1,191.84,209.66,30.24,0.19271
8.5365,2971.7,189.83,207.75,30.24,0.1911
8.5865,2981.1,187.84,205.85,30.24,0.18934
8.6365,2990.5,185.85,203.96,30.24,0.18758
8.6865,2999.7,183.87,202.08,30.24,0.18585
8.7365,3008.8,181.89,200.21,30.24,0.18419
8.7865,3017.9,179.92,198.35,30.24,0.18264
8.8365,3026.8,177.97,196.5,30.24,0.18107
8.8865,3035.7,176.02,194.66,30.24,0.17938
8.9365,3044.4,174.08,192.83,30.24,0.17756
8.9865,3053.1,172.14,191.01,30.24,0.17589
9.0365,3061.7,170.21,189.2,30.24,0.17422
9.0865,3070.1,168.29,187.4,30.24,0.17244
9.1365,3078.5,166.37,185.6,30.24,0.1707
9.1865,3086.8,164.46,183.82,30.24,0.16908
9.2365,3094.9,162.56,182.05,30.24,0.16743
9.2865,3103,160.67,180.29,30.24,0.16587
9.3365,3111,158.78,178.53,30.24,0.16437
9.3865,3118.9,156.9,176.79,30.24,0.16289
9.4365,3126.7,155.03,175.05,30.24,0.16156
9.4865,3134.4,153.17,173.33,30.24,0.16043
9.5365,3142,151.32,171.61,30.24,0.15906
9.5865,3149.5,149.47,169.9,30.24,0.15759
9.6365,3157,147.63,168.19,30.24,0.15625
9.6865,3164.3,145.79,166.5,30.24,0.15485
9.7365,3171.5,143.95,164.82,30.24,0.15329
9.7865,3178.7,142.11,163.14,30.24,0.1516
9.8365,3185.7,140.27,161.47,30.24,0.14996
9.8865,3192.7,138.43,159.82,30.24,0.14845
9.9365,3199.6,136.59,158.17,30.24,0.14708
9.9865,3206.4,134.76,156.53,30.24,0.14574
10.036,3213.1,132.94,154.9,30.24,0.14435
10.086,3219.7,131.13,153.28,30.24,0.14293
10.136,3226.2,129.32,151.67,30.24,0.14148
10.186,3232.6,127.52,150.07,30.24,0.13988
10.236,3238.9,125.73,148.48,30.24,0.13856
10.286,3245.2,123.94,146.9,30.24,0.13704
10.336,3251.3,122.17,145.33,30.24,0.13562
10.386,3257.4,120.39,143.76,30.24,0.1343
10.436,3263.4,118.63,142.21,30.24,0.13286
10.486,3269.2,116.87,140.67,30.24,0.13144
10.536,3275,115.11,139.14,30.24,0.1301
10.586,3280.8,113.36,137.61,30.24,0.12869
10.636,3286.4,111.61,136.1,30.24,0.12716
10.686,3291.9,109.86,134.6,30.24,0.12586
10.736,3297.4,108.11,133.11,30.24,0.12467
10.786,3302.7,106.37,131.63,30.24,0.12341
10.836,3308,104.64,130.16,30.24,0.12225
10.886,3313.2,102.9,128.7,30.24,0.12088
10.936,3318.3,101.17,127.25,30.24,0.11977
10.986,3323.3,99.449,125.81,30.24,0.11845
11.036,3328.2,97.725,124.38,30.24,0.11727
11.086,3333.1,96.005,122.96,30.24,0.11587
11.136,3337.8,94.287,121.55,30.24,0.11472
11.186,3342.5,92.574,120.16,30.24,0.11347
11.236,3347.1,90.863,118.78,30.24,0.11236
11.286,3351.6,89.157,117.41,30.24,0.11129
11.336,3356,87.456,116.05,30.24,0.11005
11.386,3360.3,85.756,114.7,30.24,0.10876
11.436,3364.6,84.059,113.37,30.24,0.10723
11.486,3368.8,82.363,112.05,30.24,0.10568
11.536,3372.8,80.669,110.75,30.24,0.10444
11.586,3376.8,78.979,109.46,30.24,0.10342
11.636,3380.7,77.295,108.18,30.24,0.10263
11.686,3384.5,75.618,106.92,30.24,0.1018
11.736,3388.3,73.945,105.67,30.24,0.10066
11.786,3391.9,72.275,104.43,30.24,0.099422
11.836,3395.5,70.609,103.21,30.24,0.098326
11.886,3399,68.946,102.01,30.24,0.097491
11.936,3402.4,67.288,100.82,30.24,0.096528
11.986,3405.7,65.633,99.646,30.24,0.095655
12.036,3409,63.981,98.489,30.24,0.094462
12.086,3412.1,62.332,97.349,30.24,0.093474
12.136,3415.2,60.685,96.227,30.24,0.092638
12.186,3418.2,59.042,95.122,30.24,0.091762
12.236,3421.1,57.401,94.035,30.24,0.090791
12.286,3423.9,55.762,92.967,30.24,0.089746
12.336,3426.7,54.126,91.918,30.24,0.088984
12.386,3429.4,52.492,90.889,30.24,0.08799
12.436,3431.9,50.86,89.88,30.24,0.086936
12.486,3434.4,49.229,88.893,30.24,0.085834
12.536,3436.9,47.6,87.927,30.24,0.085141
12.586,3439.2,45.976,86.983,30.24,0.084547
12.636,3441.5,44.354,86.06,30.24,0.083759
12.686,3443.6,42.735,85.161,30.24,0.082961
12.736,3445.7,41.12,84.284,30.24,0.08237
12.786,3447.7,39.507,83.432,30.24,0.081715
12.836,3449.7,37.898,82.603,30.24,0.081233
12.886,3451.5,36.293,81.799,30.24,0.080928
12.936,3453.3,34.692,81.02,30.24,0.080255
12.986,3455,33.093,80.268,30.24,0.079175
13.036,3456.6,31.494,79.543,30.24,0.078425
13.086,3458.2,29.898,78.846,30.24,0.077619
13.136,3459.6,28.303,78.178,30.24,0.076808
13.186,3461,26.711,77.539,30.24,0.076322
13.236,3462.3,25.121,76.928,30.24,0.075645
13.286,3463.5,23.534,76.348,30.24,0.075021
13.336,3464.6,21.95,75.798,30.24,0.074752
13.386,3465.7,20.37,75.278,30.24,0.074507
13.436,3466.7,18.792,74.789,30.24,0.073666
13.486,3467.6,17.216,74.333,30.24,0.073051
13.536,3468.4,15.643,73.909,30.24,0.072494
13.586,3469.1,14.073,73.518,30.24,0.072339
13.636,3469.8,12.506,73.158,30.24,0.072561
13.686,3470.4,10.944,72.831,30.24,0.072625
13.736,3470.9,9.3859,72.536,30.24,0.072372
13.786,3471.3,7.8298,72.276,30.24,0.071934
13.836,3471.7,6.2761,72.049,30.24,0.071933
13.886,3472,4.7254,71.856,30.24,0.07164
13.936,3472.1,3.1769,71.698,30.24,0.071638
13.986,3472.3,1.6312,71.573,30.24,0.071508
14.036,3472.3,0.087433,71.484,30.24,0.071074
14.086,3472.3,-1.4546,71.429,30.24,0.070807
14.136,3472.2,-2.9947,71.41,30.24,0.070572
14.186,3472,-4.5328,71.424,30.24,0.070368
14.236,3471.7,-6.0688,71.474,30.24,0.070498
14.286,3471.4,-7.6025,71.556,30.24,0.070705
14.336,3471,-9.134,71.673,30.24,0.070777
14.386,3470.5,-10.664,71.823,30.24,0.070927
14.436,3469.9,-12.191,72.006,30.24,0.071123
14.486,3469.2,-13.718,72.222,30.24,0.071495
14.536,3468.5,-15.242,72.47,30.24,0.07185
14.586,3467.7,-16.765,72.749,30.24,0.072193
14.636,3466.8,-18.287,73.061,30.24,0.072388
14.686,3465.9,-19.809,73.404,30.24,0.072943
14.736,3464.9,-21.329,73.777,30.24,0.073336
14.786,3463.8,-22.849,74.18,30.24,0.073463
14.836,3462.6,-24.368,74.613,30.24,0.073856
14.886,3461.3,-25.886,75.076,30.24,0.074187
14.936,3460,-27.404,75.567,30.24,0.074419
14.986,3458.6,-28.922,76.086,30.24,0.074877
15.036,3457.1,-30.439,76.632,30.24,0.074966
15.086,3455.5,-31.955,77.206,30.24,0.075351
15.136,3453.9,-33.472,77.805,30.24,0.076028
15.186,3452.2,-34.989,78.43,30.24,0.076414
15.236,3450.4,-36.507,79.08,30.24,0.077321
15.286,3448.5,-38.026,79.754,30.24,0.078184
15.336,3446.6,-39.547,80.451,30.24,0.079213
15.386,3444.6,-41.07,81.17,30.24,0.079636
15.436,3442.5,-42.592,81.913,30.24,0.079912
15.486,3440.3,-44.112,82.677,30.24,0.080084
15.536,3438.1,-45.632,83.462,30.24,0.080488
15.586,3435.8,-47.151,84.267,30.24,0.081005
15.636,3433.4,-48.671,85.092,30.24,0.081788
15.686,3430.9,-50.191,85.937,30.24,0.082277
15.736,3428.3,-51.711,86.799,30.24,0.082986
15.786,3425.7,-53.232,87.68,30.24,0.083698
15.836,3423,-54.754,88.577,30.24,0.084285
15.886,3420.2,-56.276,89.492,30.24,0.085272
15.936,3417.4,-57.8,90.421,30.24,0.086486
15.986,3414.5,-59.327,91.367,30.24,0.087461
16.036,3411.5,-60.855,92.326,30.24,0.088303
16.086,3408.4,-62.384,93.301,30.24,0.089252
16.136,3405.2,-63.913,94.288,30.24,0.090393
16.186,3402,-65.444,95.289,30.24,0.091374
16.236,3398.7,-66.975,96.302,30.24,0.092231
16.286,3395.3,-68.505,97.327,30.24,0.093348
16.336,3391.8,-70.036,98.363,30.24,0.094454
16.386,3388.3,-71.567,99.41,30.24,0.095425
16.436,3384.7,-73.096,100.47,30.24,0.096251
16.486,3381,-74.622,101.54,30.24,0.096949
16.536,3377.2,-76.145,102.61,30.24,0.09791
16.586,3373.4,-77.666,103.7,30.24,0.09871
16.636,3369.4,-79.185,104.8,30.24,0.099767
16.686,3365.4,-80.702,105.9,30.24,0.10087
16.736,3361.4,-82.218,107.01,30.24,0.10186
16.786,3357.2,-83.732,108.13,30.24,0.10295
16.836,3353,-85.245,109.26,30.24,0.10416
16.886,3348.7,-86.757,110.39,30.24,0.105
16.936,3344.3,-88.266,111.53,30.24,0.1058
16.986,3339.9,-89.774,112.68,30.24,0.10675
17.036,3335.3,-91.282,113.83,30.24,0.10777
17.086,3330.7,-92.791,114.99,30.24,0.10881
17.136,3326.1,-94.3,116.15,30.24,0.10969
17.186,3321.3,-95.809,117.32,30.24,0.11038
17.236,3316.5,-97.314,118.5,30.24,0.11114
17.286,3311.6,-98.817,119.68,30.24,0.11209
17.336,3306.6,-100.32,120.86,30.24,0.11288
17.386,3301.5,-101.81,122.05,30.24,0.11389
17.436,3296.4,-103.3,123.25,30.24,0.11499
17.486,3291.2,-104.79,124.44,30.24,0.11612
17.536,3285.9,-106.28,125.64,30.24,0.11728
17.586,3280.6,-107.76,126.84,30.24,0.11821
17.636,3275.2,-109.23,128.05,30.24,0.11917
17.686,3269.7,-110.7,129.26,30.24,0.12015
17.736,3264.1,-112.17,130.47,30.24,0.12139
17.786,3258.5,-113.63,131.68,30.24,0.12253
17.836,3252.7,-115.09,132.9,30.24,0.12374
17.886,3246.9,-116.54,134.11,30.24,0.12488
17.936,3241.1,-118,135.33,30.24,0.12604
17.986,3235.1,-119.45,136.55,30.24,0.12699
18.036,3229.1,-120.89,137.77,30.24,0.12806
18.086,3223.1,-122.33,138.99,30.24,0.12916
18.136,3216.9,-123.77,140.21,30.24,0.13036
18.186,3210.7,-125.21,141.43,30.24,0.13148
18.236,3204.4,-126.65,142.65,30.24,0.13258
18.286,3198,-128.08,143.88,30.24,0.13357
18.336,3191.6,-129.51,145.1,30.24,0.13451
18.386,3185.1,-130.94,146.33,30.24,0.13557
18.436,3178.5,-132.36,147.55,30.24,0.13669
18.486,3171.8,-133.78,148.78,30.24,0.13782
18.536,3165.1,-135.2,150,30.24,0.13868
18.586,3158.3,-136.61,151.22,30.24,0.13973
18.636,3151.4,-138.01,152.45,30.24,0.14102
18.686,3144.5,-139.41,153.67,30.24,0.14228
18.736,3137.5,-140.81,154.89,30.24,0.1434
18.786,3130.4,-142.21,156.11,30.24,0.14454
18.836,3123.3,-143.6,157.33,30.24,0.14551
18.886,3116.1,-144.98,158.55,30.24,0.14638
18.936,3108.8,-146.35,159.77,30.24,0.14722
18.986,3101.4,-147.72,160.99,30.24,0.14829
19.036,3094,-149.09,162.2,30.24,0.14947
19.086,3086.5,-150.45,163.42,30.24,0.15072
19.136,3079,-151.81,164.63,30.24,0.1518
19.186,3071.3,-153.17,165.84,30.24,0.15278
19.236,3063.6,-154.53,167.05,30.24,0.15376
19.286,3055.9,-155.89,168.26,30.24,0.1548
19.336,3048.1,-157.24,169.47,30.24,0.15587
19.386,3040.2,-158.59,170.67,30.24,0.15716
19.436,3032.2,-159.95,171.87,30.24,0.15822
19.486,3024.2,-161.29,173.08,30.24,0.15929
19.536,3016.1,-162.64,174.27,30.24,0.16046
19.586,3007.9,-163.97,175.47,30.24,0.1614
19.636,2999.7,-165.3,176.66,30.24,0.1624
19.686,2991.4,-166.61,177.86,30.24,0.16328
19.736,2983,-167.92,179.04,30.24,0.16435
19.786,2974.6,-169.22,180.23,30.24,0.16547
19.836,2966.1,-170.51,181.41,30.24,0.16659
19.886,2957.5,-171.81,182.59,30.24,0.16765
19.936,2948.9,-173.09,183.77,30.24,0.16872
19.986,2940.2,-174.38,184.95,30.24,0.16984
20.036,2931.5,-175.66,186.12,30.24,0.17077
20.086,2922.7,-176.94,187.29,30.24,0.17179
20.136,2913.8,-178.22,188.45,30.24,0.17276
20.186,2904.8,-179.5,189.62,30.24,0.17382
20.236,2895.8,-180.78,190.78,30.24,0.17492
20.286,2886.8,-182.06,191.94,30.24,0.17587
20.336,2877.6,-183.33,193.1,30.24,0.17693
20.386,2868.4,-184.6,194.25,30.24,0.17795
20.436,2859.2,-185.86,195.4,30.24,0.17886
20.486,2849.8,-187.11,196.55,30.24,0.1799
20.536,2840.4,-188.35,197.69,30.24,0.18092
20.586,2831,-189.58,198.83,30.24,0.18202
20.636,2821.5,-190.81,199.96,30.24,0.18308
20.686,2811.9,-192.03,201.09,30.24,0.18388
20.736,2802.3,-193.24,202.22,30.24,0.18486
20.786,2792.6,-194.44,203.34,30.24,0.18591
20.836,2782.8,-195.65,204.46,30.24,0.18706
20.886,2773,-196.85,205.58,30.24,0.18813
20.936,2763.2,-198.06,206.7,30.24,0.18908
20.986,2753.2,-199.26,207.81,30.24,0.18991
21.036,2743.2,-200.47,208.91,30.24,0.19081
21.086,2733.2,-201.66,210.02,30.24,0.19187
21.136,2723.1,-202.86,211.12,30.24,0.19298
21.186,2712.9,-204.06,212.22,30.24,0.19384
21.236,2702.7,-205.24,213.31,30.24,0.19477
21.286,2692.4,-206.41,214.4,30.24,0.19581
21.336,2682,-207.58,215.48,30.24,0.19676
21.386,2671.6,-208.73,216.56,30.24,0.19756
21.436,2661.1,-209.87,217.64,30.24,0.19849
21.486,2650.6,-211.01,218.71,30.24,0.19952
21.536,2640,-212.14,219.77,30.24,0.20052
21.586,2629.4,-213.28,220.84,30.24,0.20147
21.636,2618.7,-214.41,221.9,30.24,0.20241
21.686,2608,-215.54,222.95,30.24,0.20333
21.736,2597.2,-216.67,224.01,30.24,0.20434
21.786,2586.3,-217.8,225.05,30.24,0.20524
21.836,2575.4,-218.93,226.1,30.24,0.20611
21.886,2564.4,-220.05,227.14,30.24,0.20692
21.936,2553.4,-221.17,228.18,30.24,0.2078
21.986,2542.3,-222.27,229.21,30.24,0.2087
22.036,2531.2,-223.37,230.24,30.24,0.20969
22.086,2520,-224.45,231.26,30.24,0.21062
22.136,2508.7,-225.53,232.28,30.24,0.21146
22.186,2497.4,-226.6,233.29,30.24,0.2123
22.236,2486,-227.67,234.3,30.24,0.21323
22.286,2474.6,-228.73,235.31,30.24,0.21413
22.336,2463.2,-229.79,236.31,30.24,0.21502
22.386,2451.7,-230.85,237.3,30.24,0.21603
22.436,2440.1,-231.91,238.3,30.24,0.21698
22.486,2428.5,-232.97,239.28,30.24,0.21778
22.536,2416.8,-234.03,240.27,30.24,0.21871
22.586,2405.1,-235.08,241.25,30.24,0.21941
22.636,2393.3,-236.12,242.23,30.24,0.22022
22.686,2381.5,-237.15,243.2,30.24,0.22113
22.736,2369.6,-238.17,244.16,30.24,0.22195
22.786,2357.6,-239.18,245.12,30.24,0.22272
22.836,2345.7,-240.18,246.08,30.24,0.22357
22.886,2333.6,-241.18,247.03,30.24,0.22446
22.936,2321.5,-242.18,247.98,30.24,0.22536
22.986,2309.4,-243.18,248.93,30.24,0.22619
23.036,2297.2,-244.18,249.86,30.24,0.227
23.086,2285,-245.18,250.8,30.24,0.22782
23.136,2272.7,-246.17,251.73,30.24,0.22865
23.186,2260.4,-247.16,252.66,30.24,0.22957
23.236,2248,-248.14,253.58,30.24,0.23037
23.286,2235.5,-249.12,254.5,30.24,0.23128
23.336,2223.1,-250.08,255.41,30.24,0.23218
23.386,2210.5,-251.03,256.31,30.24,0.233
23.436,2198,-251.98,257.21,30.24,0.23379
23.486,2185.3,-252.91,258.11,30.24,0.23454
23.536,2172.7,-253.84,259,30.24,0.23531
23.586,2160,-254.76,259.88,30.24,0.23612
23.636,2147.2,-255.69,260.77,30.24,0.23682
23.686,2134.4,-256.62,261.64,30.24,0.23754
23.736,2121.5,-257.55,262.52,30.24,0.23839
23.785,2109,-258.45,263.36,30.24,0.23916
23.831,2097.2,-259.3,264.16,30.24,0.23984
23.881,2084.2,-260.22,265.02,30.24,0.24056
23.931,2071.1,-261.13,265.88,30.24,0.2413
23.981,2058.1,-262.03,266.73,30.24,0.24201
24.031,2044.9,-262.91,267.57,30.24,0.2427
24.074,2033.5,-263.67,268.3,30.24,0.2434
24.121,2021.1,-264.48,269.09,30.24,0.24417
24.171,2007.9,-265.35,269.92,30.24,0.24494
24.221,1994.6,-266.21,270.75,30.24,0.24571
24.271,1981.2,-267.08,271.57,30.24,0.24642
24.32,1968.3,-267.92,272.37,30.24,0.24713
24.365,1956.2,-268.71,273.1,30.24,0.2478
24.412,1943.5,-269.52,273.87,30.24,0.24848
24.462,1930,-270.38,274.68,30.24,0.24912
24.512,1916.5,-271.23,275.48,30.24,0.24979
24.562,1902.9,-272.07,276.28,30.24,0.2505
24.608,1890.3,-272.83,277.01,30.24,0.25112
24.651,1878.6,-273.54,277.68,30.24,0.25169
24.697,1865.9,-274.29,278.41,30.24,0.25239
24.747,1852.2,-275.1,279.19,30.24,0.25302
24.797,1838.4,-275.9,279.96,30.24,0.25365
24.847,1824.6,-276.71,280.73,30.24,0.25427
24.893,1812,-277.45,281.43,30.24,0.25486
24.935,1800.3,-278.13,282.08,30.24,0.25537
24.98,1787.6,-278.87,282.77,30.24,0.25595
25.03,1773.7,-279.67,283.53,30.24,0.25666
25.079,1760.1,-280.45,284.26,30.24,0.25732
25.124,1747.4,-281.16,284.93,30.24,0.2579
25.166,1735.5,-281.82,285.56,30.24,0.25841
25.206,1724.1,-282.44,286.15,30.24,0.25885
25.244,1713.5,-283,286.7,30.24,0.25938
25.285,1701.8,-283.63,287.31,30.24,0.25997
25.335,1687.6,-284.37,288.03,30.24,0.26062
25.385,1673.4,-285.12,288.75,30.24,0.26126
25.428,1661.3,-285.76,289.36,30.24,0.26179
25.465,1650.6,-286.33,289.9,30.24,0.26226
25.502,1640,-286.88,290.42,30.24,0.26274
25.539,1629.2,-287.45,290.96,30.24,0.26316
25.583,1616.6,-288.11,291.58,30.24,0.26367
25.633,1602.1,-288.86,292.28,30.24,0.26432
25.675,1590,-289.47,292.87,30.24,0.26483
25.712,1579.4,-290.01,293.38,30.24,0.26527
25.747,1569.2,-290.51,293.86,30.24,0.26571
25.783,1558.7,-291.02,294.35,30.24,0.26615
25.823,1547.2,-291.57,294.89,30.24,0.26664
25.868,1534,-292.2,295.5,30.24,0.26721
25.915,1520.3,-292.85,296.13,30.24,0.26777
25.954,1509,-293.39,296.65,30.24,0.26824
25.988,1499,-293.86,297.1,30.24,0.26861
26.02,1489.3,-294.32,297.54,30.24,0.26901
26.054,1479.4,-294.8,297.98,30.24,0.26944
26.089,1469.1,-295.29,298.45,30.24,0.26985
26.128,1457.7,-295.83,298.95,30.24,0.27027
26.169,1445.3,-296.41,299.5,30.24,0.27076
26.206,1434.5,-296.91,299.97,30.24,0.27123
26.238,1425.1,-297.34,300.38,30.24,0.27157
26.268,1416,-297.75,300.77,30.24,0.2719
26.298,1407.1,-298.14,301.15,30.24,0.27222
26.328,1398.1,-298.54,301.54,30.24,0.2726
26.362,1388,-298.97,301.96,30.24,0.27298
26.398,1377.2,-299.43,302.41,30.24,0.27332
26.431,1367.2,-299.86,302.83,30.24,0.27366
26.462,1357.9,-300.25,303.21,30.24,0.27398
26.491,1349.2,-300.62,303.57,30.24,0.27429
26.519,1340.9,-300.98,303.91,30.24,0.27459
26.546,1332.8,-301.33,304.24,30.24,0.27487
26.572,1324.8,-301.68,304.57,30.24,0.27512
26.6,1316.5,-302.04,304.91,30.24,0.27537
26.629,1307.6,-302.43,305.27,30.24,0.2757
26.657,1299.1,-302.8,305.61,30.24,0.27602
26.684,1291,-303.15,305.94,30.24,0.27629
26.71,1283.2,-303.48,306.25,30.24,0.27656
26.735,1275.7,-303.8,306.55,30.24,0.27683
26.758,1268.4,-304.1,306.83,30.24,0.27708
26.782,1261.3,-304.39,307.11,30.24,0.2773
26.806,1254.1,-304.68,307.39,30.24,0.27754
26.829,1246.9,-304.96,307.67,30.24,0.2778
26.853,1239.6,-305.25,307.95,30.24,0.27806
26.878,1232,-305.54,308.24,30.24,0.27832
26.903,1224.3,-305.84,308.53,30.24,0.27858
26.928,1216.7,-306.12,308.81,30.24,0.27881
26.951,1209.7,-306.39,309.08,30.24,0.27901
26.972,1203.1,-306.64,309.32,30.24,0.27922
26.993,1196.8,-306.88,309.56,30.24,0.27943
27.013,1190.5,-307.12,309.79,30.24,0.27965
