 Time (s),Altitude (ft),Vertical velocity (ft/s),Total velocity (ft/s),Mass (lb),Mach number (?)
8.0907,2588.4,201.72,201.92,40.212,0.1829
8.1407,2598.4,199.82,200.02,40.212,0.1812
8.1907,2608.3,197.92,198.12,40.212,0.17948
8.2407,2618.2,196.02,196.22,40.212,0.17778
8.2907,2627.9,194.13,194.33,40.212,0.17606
8.3407,2637.6,192.25,192.45,40.212,0.17438
8.3907,2647.2,190.37,190.57,40.212,0.17272
8.4407,2656.6,188.49,188.7,40.212,0.171
8.4907,2666,186.62,186.83,40.212,0.16931
8.5407,2675.3,184.76,184.96,40.212,0.16765
8.5907,2684.5,182.9,183.11,40.212,0.16598
8.6407,2693.6,181.04,181.25,40.212,0.16433
8.6907,2702.6,179.2,179.41,40.212,0.16266
8.7407,2711.5,177.35,177.57,40.212,0.16103
8.7907,2720.3,175.52,175.73,40.212,0.1594
8.8407,2729.1,173.68,173.9,40.212,0.15775
8.8907,2737.7,171.86,172.07,40.212,0.15611
8.9407,2746.2,170.03,170.25,40.212,0.15449
8.9907,2754.7,168.22,168.43,40.212,0.15288
9.0407,2763.1,166.4,166.62,40.212,0.15129
9.0907,2771.3,164.6,164.81,40.212,0.14967
9.1407,2779.5,162.79,163.01,40.212,0.14803
9.1907,2787.6,160.99,161.21,40.212,0.14642
9.2407,2795.6,159.19,159.41,40.212,0.1448
9.2907,2803.5,157.4,157.62,40.212,0.14314
9.3407,2811.4,155.61,155.84,40.212,0.14151
9.3907,2819.1,153.82,154.05,40.212,0.13993
9.4407,2826.7,152.04,152.27,40.212,0.13832
9.4907,2834.3,150.26,150.5,40.212,0.1367
9.5407,2841.8,148.49,148.72,40.212,0.13508
9.5907,2849.2,146.72,146.96,40.212,0.13348
9.6407,2856.4,144.96,145.2,40.212,0.13188
9.6907,2863.6,143.19,143.44,40.212,0.13028
9.7407,2870.8,141.44,141.68,40.212,0.1287
9.7907,2877.8,139.69,139.93,40.212,0.12711
9.8407,2884.7,137.94,138.19,40.212,0.12556
9.8907,2891.6,136.19,136.44,40.212,0.12407
9.9407,2898.4,134.45,134.7,40.212,0.12244
9.9907,2905,132.72,132.97,40.212,0.12085
10.041,2911.6,130.98,131.24,40.212,0.1193
10.091,2918.1,129.25,129.51,40.212,0.11775
10.141,2924.5,127.53,127.78,40.212,0.11618
10.191,2930.9,125.8,126.06,40.212,0.11464
10.241,2937.1,124.08,124.34,40.212,0.11308
10.291,2943.3,122.36,122.62,40.212,0.11154
10.341,2949.4,120.65,120.91,40.212,0.10995
10.391,2955.4,118.94,119.2,40.212,0.10846
10.441,2961.3,117.23,117.5,40.212,0.10697
10.491,2967.1,115.52,115.79,40.212,0.10539
10.541,2972.8,113.81,114.09,40.212,0.10386
10.591,2978.5,112.11,112.39,40.212,0.1023
10.641,2984,110.41,110.7,40.212,0.1008
10.691,2989.5,108.71,109,40.212,0.099246
10.741,2994.9,107.02,107.31,40.212,0.097737
10.791,3000.2,105.33,105.63,40.212,0.096243
10.841,3005.4,103.64,103.94,40.212,0.094731
10.891,3010.6,101.95,102.26,40.212,0.093238
10.941,3015.6,100.27,100.58,40.212,0.091761
10.991,3020.6,98.592,98.908,40.212,0.090313
11.041,3025.5,96.915,97.235,40.212,0.088845
11.091,3030.3,95.241,95.564,40.212,0.087394
11.141,3035,93.569,93.897,40.212,0.085881
11.191,3039.6,91.9,92.231,40.212,0.084388
11.241,3044.2,90.233,90.568,40.212,0.082941
11.291,3048.7,88.568,88.908,40.212,0.081424
11.341,3053.1,86.905,87.25,40.212,0.079944
11.391,3057.4,85.244,85.594,40.212,0.07852
11.441,3061.6,83.586,83.94,40.212,0.077081
11.491,3065.7,81.929,82.289,40.212,0.075574
11.541,3069.8,80.274,80.64,40.212,0.074066
11.591,3073.7,78.621,78.993,40.212,0.072556
11.641,3077.6,76.97,77.348,40.212,0.071076
11.691,3081.4,75.32,75.705,40.212,0.069612
11.741,3085.2,73.672,74.064,40.212,0.068132
11.791,3088.8,72.025,72.425,40.212,0.066527
11.841,3092.4,70.379,70.788,40.212,0.065038
11.891,3095.8,68.735,69.154,40.212,0.063606
11.941,3099.2,67.093,67.521,40.212,0.062178
11.991,3102.6,65.453,65.89,40.212,0.060748
12.041,3105.8,63.814,64.262,40.212,0.059329
12.091,3108.9,62.177,62.636,40.212,0.05793
12.141,3112,60.542,61.011,40.212,0.056456
12.191,3115,58.908,59.389,40.212,0.055106
12.241,3117.9,57.276,57.769,40.212,0.05363
12.291,3120.7,55.645,56.152,40.212,0.052121
12.341,3123.5,54.015,54.536,40.212,0.050713
12.391,3126.1,52.387,52.922,40.212,0.049228
12.441,3128.7,50.76,51.311,40.212,0.047874
12.491,3131.2,49.134,49.702,40.212,0.046449
12.541,3133.6,47.51,48.095,40.212,0.045135
12.591,3135.9,45.887,46.491,40.212,0.043847
12.641,3138.2,44.266,44.889,40.212,0.042397
12.691,3140.4,42.645,43.29,40.212,0.040902
12.741,3142.5,41.025,41.693,40.212,0.039491
12.791,3144.5,39.407,40.099,40.212,0.038228
12.841,3146.4,37.79,38.508,40.212,0.036834
12.891,3148.3,36.174,36.921,40.212,0.035516
12.941,3150,34.558,35.337,40.212,0.034222
12.991,3151.7,32.944,33.756,40.212,0.032896
13.041,3153.3,31.331,32.18,40.212,0.031535
13.091,3154.8,29.718,30.609,40.212,0.03006
13.141,3156.3,28.107,29.043,40.212,0.028813
13.191,3157.7,26.496,27.482,40.212,0.027533
13.241,3158.9,24.886,25.929,40.212,0.026378
13.291,3160.1,23.277,24.384,40.212,0.025245
13.341,3161.3,21.669,22.848,40.212,0.024138
13.391,3162.3,20.063,21.323,40.212,0.022921
13.441,3163.3,18.457,19.812,40.212,0.021677
13.491,3164.2,16.852,18.318,40.212,0.020484
13.541,3165,15.248,16.846,40.212,0.019186
13.591,3165.7,13.644,15.4,40.212,0.017709
13.641,3166.3,12.041,13.99,40.212,0.016757
13.691,3166.9,10.439,12.626,40.212,0.016272
13.741,3167.4,8.8383,11.326,40.212,0.015583
13.791,3167.8,7.2388,10.111,40.212,0.014695
13.841,3168.1,5.6405,9.0186,40.212,0.014271
13.891,3168.3,4.0425,8.0965,40.212,0.01392
13.941,3168.5,2.4377,7.4191,40.212,0.013854
13.991,3168.6,0.83341,7.0486,40.212,0.013873
14.041,3168.6,-0.77039,7.0331,40.212,0.013961
14.091,3168.5,-2.3736,7.3743,40.212,0.01444
14.141,3168.3,-3.9761,8.0263,40.212,0.014462
14.191,3168.1,-5.5782,8.9212,40.212,0.015097
14.241,3167.8,-7.1793,9.9927,40.212,0.015663
14.291,3167.4,-8.7794,11.19,40.212,0.016441
14.341,3166.9,-10.378,12.475,40.212,0.017373
14.391,3166.3,-11.975,13.824,40.212,0.018184
14.441,3165.7,-13.571,15.218,40.212,0.018904
14.491,3165,-15.165,16.647,40.212,0.019737
14.541,3164.2,-16.757,18.1,40.212,0.020743
14.591,3163.3,-18.346,19.571,40.212,0.021926
14.641,3162.4,-19.932,21.055,40.212,0.022786
14.691,3161.3,-21.516,22.551,40.212,0.023446
14.741,3160.2,-23.098,24.054,40.212,0.024524
14.791,3159,-24.675,25.561,40.212,0.025695
14.841,3157.7,-26.246,27.07,40.212,0.027074
14.891,3156.4,-27.811,28.577,40.212,0.028372
14.941,3155,-29.369,30.082,40.212,0.029592
14.991,3153.4,-30.919,31.583,40.212,0.030917
15.041,3151.9,-32.459,33.077,40.212,0.032175
15.091,3150.2,-33.99,34.565,40.212,0.033215
15.141,3148.5,-35.511,36.045,40.212,0.03445
15.191,3146.7,-37.019,37.514,40.212,0.035785
15.241,3144.8,-38.51,38.968,40.212,0.037063
15.291,3142.8,-39.984,40.405,40.212,0.038332
15.341,3140.8,-41.438,41.825,40.212,0.039469
15.391,3138.7,-42.872,43.226,40.212,0.040676
15.441,3136.5,-44.282,44.603,40.212,0.041807
15.491,3134.2,-45.667,45.957,40.212,0.042954
15.541,3131.9,-47.022,47.282,40.212,0.044047
15.591,3129.5,-48.344,48.576,40.212,0.045196
15.641,3127.1,-49.628,49.832,40.212,0.046312
15.691,3124.6,-50.867,51.045,40.212,0.047518
15.741,3122,-52.057,52.21,40.212,0.048526
15.791,3119.4,-53.201,53.331,40.212,0.049479
15.841,3116.7,-54.297,54.407,40.212,0.050309
15.891,3113.9,-55.357,55.449,40.212,0.051242
15.941,3111.1,-56.379,56.455,40.212,0.052114
15.991,3108.3,-57.364,57.427,40.212,0.052977
16.041,3105.4,-58.312,58.363,40.212,0.053796
16.091,3102.5,-59.227,59.269,40.212,0.054486
16.141,3099.5,-60.112,60.147,40.212,0.05519
16.191,3096.5,-60.967,60.997,40.212,0.055939
16.241,3093.4,-61.795,61.82,40.212,0.056649
16.291,3090.3,-62.599,62.621,40.212,0.057308
16.341,3087.1,-63.384,63.404,40.212,0.057957
16.391,3083.9,-64.153,64.173,40.212,0.05862
16.441,3080.7,-64.911,64.931,40.212,0.05931
16.491,3077.4,-65.664,65.686,40.212,0.059971
16.541,3074.1,-66.417,66.44,40.212,0.060633
16.591,3070.8,-67.175,67.202,40.212,0.061315
16.641,3067.4,-67.944,67.976,40.212,0.062026
16.691,3064,-68.73,68.768,40.212,0.06275
16.741,3060.6,-69.539,69.586,40.212,0.063561
16.791,3057.1,-70.377,70.434,40.212,0.064333
16.841,3053.5,-71.245,71.314,40.212,0.065105
16.891,3049.9,-72.146,72.229,40.212,0.065934
16.941,3046.3,-73.083,73.182,40.212,0.066792
16.991,3042.6,-74.059,74.177,40.212,0.067725
17.041,3038.9,-75.079,75.216,40.212,0.068721
17.091,3035.1,-76.141,76.3,40.212,0.069717
17.141,3031.3,-77.246,77.427,40.212,0.070778
17.191,3027.4,-78.392,78.596,40.212,0.071839
17.241,3023.4,-79.578,79.806,40.212,0.073005
17.291,3019.4,-80.804,81.054,40.212,0.074133
17.341,3015.4,-82.064,82.337,40.212,0.075294
17.391,3011.2,-83.356,83.652,40.212,0.07649
17.441,3007,-84.681,84.997,40.212,0.077773
17.491,3002.8,-86.033,86.368,40.212,0.078987
17.541,2998.4,-87.411,87.764,40.212,0.080254
17.591,2994,-88.82,89.188,40.212,0.081504
17.641,2989.5,-90.256,90.635,40.212,0.082788
17.691,2985,-91.716,92.104,40.212,0.084197
17.741,2980.4,-93.199,93.591,40.212,0.085536
17.791,2975.7,-94.697,95.092,40.212,0.086869
17.841,2970.9,-96.208,96.603,40.212,0.088239
17.891,2966,-97.728,98.121,40.212,0.089579
17.941,2961.1,-99.255,99.644,40.212,0.09105
17.991,2956.1,-100.79,101.17,40.212,0.092491
18.041,2951,-102.32,102.7,40.212,0.093838
18.091,2945.9,-103.85,104.22,40.212,0.095164
18.141,2940.7,-105.38,105.74,40.212,0.096514
18.191,2935.3,-106.91,107.26,40.212,0.09787
18.241,2930,-108.43,108.78,40.212,0.099252
18.291,2924.5,-109.96,110.29,40.212,0.10059
18.341,2919,-111.48,111.8,40.212,0.1019
18.391,2913.4,-112.99,113.31,40.212,0.10321
18.441,2907.7,-114.51,114.81,40.212,0.10452
18.491,2901.9,-116.02,116.32,40.212,0.10584
18.541,2896.1,-117.53,117.82,40.212,0.10719
18.591,2890.2,-119.04,119.32,40.212,0.10857
18.641,2884.2,-120.54,120.82,40.212,0.1099
18.691,2878.1,-122.05,122.32,40.212,0.11131
18.741,2872,-123.54,123.81,40.212,0.11268
18.791,2865.7,-125.04,125.3,40.212,0.11402
18.841,2859.5,-126.53,126.79,40.212,0.11533
18.891,2853.1,-128.01,128.27,40.212,0.11665
18.941,2846.7,-129.5,129.75,40.212,0.11799
18.991,2840.1,-130.97,131.23,40.212,0.11932
19.041,2833.6,-132.44,132.7,40.212,0.12068
19.091,2826.9,-133.91,134.17,40.212,0.122
19.141,2820.2,-135.38,135.63,40.212,0.12331
19.191,2813.4,-136.85,137.1,40.212,0.12457
19.241,2806.5,-138.31,138.56,40.212,0.12587
19.291,2799.5,-139.77,140.02,40.212,0.1272
19.341,2792.5,-141.23,141.48,40.212,0.12855
19.391,2785.4,-142.69,142.93,40.212,0.12985
19.441,2778.2,-144.15,144.39,40.212,0.13115
19.491,2771,-145.61,145.84,40.212,0.13244
19.541,2763.7,-147.06,147.29,40.212,0.13372
19.591,2756.3,-148.51,148.73,40.212,0.13496
19.641,2748.8,-149.95,150.17,40.212,0.13628
19.691,2741.3,-151.4,151.61,40.212,0.13757
19.741,2733.7,-152.84,153.05,40.212,0.13891
19.791,2726,-154.27,154.48,40.212,0.14021
19.841,2718.3,-155.71,155.91,40.212,0.14147
19.891,2710.4,-157.13,157.33,40.212,0.14276
19.941,2702.5,-158.56,158.75,40.212,0.14403
19.991,2694.6,-159.98,160.17,40.212,0.14529
20.041,2686.5,-161.4,161.59,40.212,0.14658
20.091,2678.4,-162.81,163,40.212,0.14786
20.141,2670.3,-164.22,164.4,40.212,0.14915
20.191,2662,-165.62,165.8,40.212,0.15043
20.241,2653.7,-167.02,167.2,40.212,0.15168
20.291,2645.3,-168.41,168.6,40.212,0.15293
20.341,2636.9,-169.81,169.99,40.212,0.15419
20.391,2628.3,-171.2,171.38,40.212,0.15545
20.441,2619.7,-172.59,172.77,40.212,0.1567
20.491,2611.1,-173.97,174.15,40.212,0.1579
20.541,2602.3,-175.36,175.53,40.212,0.15911
20.591,2593.5,-176.74,176.91,40.212,0.16033
20.641,2584.7,-178.11,178.28,40.212,0.16157
20.691,2575.7,-179.48,179.65,40.212,0.16276
20.741,2566.7,-180.85,181.02,40.212,0.16399
20.791,2557.6,-182.22,182.38,40.212,0.16519
20.841,2548.5,-183.58,183.74,40.212,0.16639
20.891,2539.3,-184.94,185.09,40.212,0.16758
20.941,2530,-186.29,186.44,40.212,0.16882
20.991,2520.7,-187.64,187.79,40.212,0.16999
21.041,2511.2,-188.98,189.13,40.212,0.1712
21.091,2501.8,-190.32,190.47,40.212,0.1724
21.141,2492.2,-191.66,191.8,40.212,0.17357
21.191,2482.6,-192.99,193.13,40.212,0.17478
21.241,2472.9,-194.32,194.46,40.212,0.17595
21.291,2463.2,-195.64,195.78,40.212,0.17717
21.341,2453.3,-196.96,197.1,40.212,0.17837
21.391,2443.5,-198.28,198.42,40.212,0.17956
21.441,2433.5,-199.59,199.73,40.212,0.18074
21.491,2423.5,-200.9,201.04,40.212,0.18191
21.541,2413.4,-202.21,202.34,40.212,0.18306
21.591,2403.3,-203.51,203.64,40.212,0.18423
21.641,2393.1,-204.81,204.94,40.212,0.18539
21.691,2382.8,-206.1,206.23,40.212,0.18654
21.741,2372.5,-207.39,207.51,40.212,0.18771
21.791,2362.1,-208.67,208.8,40.212,0.18888
21.841,2351.6,-209.95,210.07,40.212,0.19
21.891,2341.1,-211.22,211.35,40.212,0.19115
21.941,2330.5,-212.5,212.62,40.212,0.19229
21.991,2319.8,-213.76,213.88,40.212,0.19344
22.041,2309.1,-215.02,215.14,40.212,0.19457
22.091,2298.3,-216.28,216.4,40.212,0.19569
22.141,2287.5,-217.54,217.66,40.212,0.19682
22.191,2276.6,-218.79,218.91,40.212,0.19796
22.241,2265.6,-220.04,220.15,40.212,0.19906
22.291,2254.6,-221.28,221.39,40.212,0.20017
22.341,2243.5,-222.52,222.63,40.212,0.20128
22.391,2232.3,-223.75,223.86,40.212,0.20238
22.441,2221.1,-224.98,225.09,40.212,0.2035
22.491,2209.8,-226.2,226.31,40.212,0.20456
22.541,2198.5,-227.42,227.53,40.212,0.20565
22.591,2187.1,-228.64,228.74,40.212,0.20674
22.641,2175.6,-229.85,229.95,40.212,0.20781
22.691,2164.1,-231.05,231.16,40.212,0.20891
22.741,2152.5,-232.26,232.36,40.212,0.20999
22.791,2140.9,-233.46,233.55,40.212,0.21105
22.841,2129.2,-234.65,234.75,40.212,0.21213
22.891,2117.4,-235.84,235.94,40.212,0.21319
22.941,2105.6,-237.02,237.12,40.212,0.21425
22.991,2093.7,-238.21,238.3,40.212,0.21528
23.041,2081.8,-239.38,239.47,40.212,0.2163
23.091,2069.8,-240.55,240.64,40.212,0.21731
23.141,2057.7,-241.72,241.81,40.212,0.21836
23.191,2045.6,-242.88,242.97,40.212,0.21939
23.241,2033.4,-244.04,244.13,40.212,0.22044
23.291,2021.2,-245.19,245.28,40.212,0.22147
23.341,2008.9,-246.34,246.43,40.212,0.2225
23.391,1996.5,-247.48,247.57,40.212,0.22352
23.441,1984.1,-248.62,248.71,40.212,0.2245
23.491,1971.7,-249.76,249.84,40.212,0.22551
23.541,1959.2,-250.89,250.97,40.212,0.22651
23.591,1946.6,-252.01,252.1,40.212,0.2275
23.641,1934,-253.14,253.22,40.212,0.22849
23.691,1921.3,-254.25,254.33,40.212,0.22947
23.741,1908.5,-255.36,255.44,40.212,0.23048
23.791,1895.7,-256.47,256.55,40.212,0.23145
23.841,1882.9,-257.57,257.65,40.212,0.23242
23.891,1870,-258.67,258.75,40.212,0.2334
23.941,1857,-259.77,259.84,40.212,0.23437
23.991,1844,-260.86,260.93,40.212,0.23536
24.041,1830.9,-261.94,262.01,40.212,0.23633
24.091,1817.8,-263.02,263.09,40.212,0.23728
24.141,1804.6,-264.1,264.17,40.212,0.23824
24.191,1791.4,-265.17,265.24,40.212,0.23917
24.241,1778.1,-266.23,266.3,40.212,0.24014
24.291,1764.8,-267.29,267.36,40.212,0.24109
24.341,1751.4,-268.35,268.42,40.212,0.24203
24.391,1738,-269.4,269.47,40.212,0.24297
24.441,1724.5,-270.45,270.51,40.212,0.24391
24.491,1710.9,-271.49,271.56,40.212,0.24486
24.541,1697.3,-272.53,272.59,40.212,0.24578
24.591,1683.7,-273.56,273.63,40.212,0.2467
24.641,1670,-274.59,274.65,40.212,0.24762
24.691,1656.2,-275.61,275.68,40.212,0.24851
24.741,1642.4,-276.63,276.69,40.212,0.2494
24.791,1628.5,-277.64,277.71,40.212,0.25029
24.841,1614.6,-278.65,278.71,40.212,0.25119
24.891,1600.7,-279.66,279.72,40.212,0.25207
24.941,1586.7,-280.65,280.72,40.212,0.25297
24.991,1572.6,-281.65,281.71,40.212,0.25386
25.041,1558.5,-282.64,282.7,40.212,0.25474
25.091,1544.3,-283.63,283.69,40.212,0.25562
25.141,1530.1,-284.61,284.67,40.212,0.25648
25.191,1515.9,-285.59,285.64,40.212,0.25734
25.241,1501.6,-286.56,286.61,40.212,0.2582
25.291,1487.2,-287.53,287.58,40.212,0.25906
25.341,1472.8,-288.49,288.54,40.212,0.2599
25.391,1458.4,-289.44,289.5,40.212,0.26076
25.441,1443.9,-290.39,290.45,40.212,0.26161
25.491,1429.3,-291.34,291.4,40.212,0.26246
25.541,1414.7,-292.29,292.34,40.212,0.26329
25.591,1400.1,-293.23,293.28,40.212,0.26411
25.641,1385.4,-294.16,294.21,40.212,0.26494
25.691,1370.7,-295.09,295.14,40.212,0.26577
25.741,1355.9,-296.02,296.06,40.212,0.26657
25.791,1341.1,-296.93,296.98,40.212,0.26741
25.841,1326.2,-297.85,297.9,40.212,0.26822
25.891,1311.3,-298.76,298.81,40.212,0.26903
25.941,1296.3,-299.66,299.71,40.212,0.26984
25.991,1281.3,-300.56,300.61,40.212,0.27062
26.041,1266.3,-301.46,301.51,40.212,0.27141
26.091,1251.2,-302.35,302.4,40.212,0.27219
26.141,1236.1,-303.24,303.28,40.212,0.27297
26.191,1220.9,-304.12,304.16,40.212,0.27373
26.241,1205.6,-305,305.04,40.212,0.27451
26.291,1190.4,-305.87,305.91,40.212,0.27528
26.341,1175.1,-306.74,306.78,40.212,0.27607
26.391,1159.7,-307.61,307.65,40.212,0.27682
26.441,1144.3,-308.46,308.5,40.212,0.27756
26.491,1128.8,-309.32,309.36,40.212,0.2783
26.541,1113.4,-310.17,310.21,40.212,0.27903
26.591,1097.8,-311.01,311.05,40.212,0.27977
26.641,1082.3,-311.85,311.89,40.212,0.2805
26.691,1066.6,-312.69,312.72,40.212,0.28123
26.741,1051,-313.52,313.56,40.212,0.28195
26.791,1035.3,-314.35,314.38,40.212,0.28268
26.841,1019.6,-315.17,315.2,40.212,0.2834
26.891,1003.8,-315.99,316.02,40.212,0.28413
26.941,987.96,-316.8,316.83,40.212,0.28485
26.991,972.1,-317.61,317.64,40.212,0.28556
27.041,956.2,-318.41,318.44,40.212,0.28627
27.091,940.26,-319.21,319.24,40.212,0.28698
27.141,924.27,-320,320.03,40.212,0.28768
27.191,908.26,-320.79,320.82,40.212,0.28837
27.241,892.2,-321.58,321.61,40.212,0.28907
27.291,876.1,-322.36,322.39,40.212,0.28976
27.341,859.96,-323.13,323.16,40.212,0.29042
27.391,843.78,-323.91,323.94,40.212,0.29109
27.441,827.57,-324.67,324.7,40.212,0.29176
27.491,811.32,-325.44,325.46,40.212,0.29243
27.541,795.03,-326.19,326.22,40.212,0.29308
27.591,778.7,-326.95,326.97,40.212,0.29375
27.641,762.33,-327.69,327.72,40.212,0.2944
27.691,745.93,-328.44,328.47,40.212,0.29505
27.741,729.49,-329.18,329.21,40.212,0.2957
27.791,713.01,-329.92,329.94,40.212,0.29634
27.841,696.5,-330.65,330.67,40.212,0.29697
27.891,679.95,-331.38,331.4,40.212,0.29759
27.941,663.36,-332.1,332.12,40.212,0.29823
27.991,646.74,-332.82,332.84,40.212,0.29887
28.041,630.08,-333.53,333.55,40.212,0.2995
28.091,613.38,-334.24,334.26,40.212,0.30012
28.141,596.65,-334.94,334.97,40.212,0.30074
