 Time (s),Altitude (ft),Vertical velocity (ft/s),Total velocity (ft/s),Mass (lb),Mach number (?)
12.083,2172.8,6.1187,10.809,60.212,0.015718
12.133,2173.1,4.5188,9.9758,60.212,0.015157
12.183,2173.3,2.9134,9.3526,60.212,0.014716
12.233,2173.4,1.3082,8.9769,60.212,0.014644
12.283,2173.4,-0.29667,8.8797,60.212,0.014437
12.333,2173.3,-1.9013,9.07,60.212,0.014535
12.383,2173.2,-3.5054,9.5299,60.212,0.014861
12.433,2173,-5.1091,10.223,60.212,0.01498
12.483,2172.7,-6.7125,11.106,60.212,0.015305
12.533,2172.3,-8.3154,12.136,60.212,0.015822
12.583,2171.9,-9.9175,13.279,60.212,0.016563
12.633,2171.3,-11.519,14.508,60.212,0.017324
12.683,2170.7,-13.119,15.802,60.212,0.018101
12.733,2170,-14.718,17.146,60.212,0.018867
12.783,2169.2,-16.316,18.529,60.212,0.019873
12.833,2168.4,-17.912,19.942,60.212,0.020822
12.883,2167.4,-19.506,21.378,60.212,0.021809
12.933,2166.4,-21.098,22.832,60.212,0.023047
12.983,2165.3,-22.687,24.299,60.212,0.024235
13.033,2164.2,-24.273,25.777,60.212,0.025361
13.083,2162.9,-25.855,27.262,60.212,0.026712
13.133,2161.6,-27.432,28.751,60.212,0.028049
13.183,2160.2,-29.003,30.243,60.212,0.029345
13.233,2158.7,-30.568,31.734,60.212,0.030669
13.283,2157.1,-32.126,33.224,60.212,0.032003
13.333,2155.5,-33.676,34.71,60.212,0.033363
13.383,2153.7,-35.215,36.189,60.212,0.034743
13.433,2151.9,-36.743,37.66,60.212,0.036116
13.483,2150.1,-38.257,39.12,60.212,0.037406
13.533,2148.1,-39.758,40.57,60.212,0.038523
13.583,2146.1,-41.245,42.009,60.212,0.039656
13.633,2144,-42.717,43.434,60.212,0.040829
13.683,2141.8,-44.168,44.841,60.212,0.042072
13.733,2139.6,-45.597,46.227,60.212,0.043318
13.783,2137.3,-47,47.589,60.212,0.044508
13.833,2134.9,-48.374,48.924,60.212,0.045793
13.883,2132.4,-49.715,50.227,60.212,0.046939
13.933,2129.9,-51.023,51.499,60.212,0.048049
13.983,2127.3,-52.294,52.737,60.212,0.04911
14.033,2124.7,-53.527,53.938,60.212,0.050274
14.083,2122,-54.727,55.109,60.212,0.051211
14.133,2119.2,-55.903,56.26,60.212,0.052216
14.183,2116.4,-57.053,57.387,60.212,0.053204
14.233,2113.5,-58.179,58.494,60.212,0.054127
14.283,2110.6,-59.284,59.582,60.212,0.054986
14.333,2107.6,-60.37,60.655,60.212,0.05579
14.383,2104.5,-61.44,61.715,60.212,0.056717
14.433,2101.4,-62.496,62.764,60.212,0.057652
14.483,2098.3,-63.542,63.805,60.212,0.058555
14.533,2095.1,-64.578,64.839,60.212,0.059454
14.582,2091.9,-65.601,65.864,60.212,0.060321
14.631,2088.6,-66.619,66.885,60.212,0.061261
14.68,2085.4,-67.638,67.91,60.212,0.062217
14.728,2082.1,-68.665,68.945,60.212,0.063195
14.776,2078.8,-69.707,69.997,60.212,0.064205
14.824,2075.4,-70.769,71.071,60.212,0.065197
14.873,2071.9,-71.856,72.172,60.212,0.066187
14.921,2068.4,-72.972,73.303,60.212,0.067191
14.97,2064.8,-74.119,74.467,60.212,0.068174
15.019,2061.2,-75.301,75.665,60.212,0.069206
15.068,2057.4,-76.52,76.903,60.212,0.070329
15.118,2053.6,-77.781,78.181,60.212,0.071461
15.168,2049.7,-79.076,79.494,60.212,0.072712
15.218,2045.7,-80.403,80.838,60.212,0.073999
15.268,2041.6,-81.757,82.209,60.212,0.075222
15.318,2037.5,-83.137,83.604,60.212,0.076495
15.368,2033.3,-84.542,85.022,60.212,0.077801
15.418,2029,-85.967,86.459,60.212,0.079086
15.468,2024.7,-87.414,87.916,60.212,0.080441
15.518,2020.3,-88.885,89.394,60.212,0.081761
15.568,2015.8,-90.376,90.889,60.212,0.083028
15.618,2011.3,-91.882,92.398,60.212,0.084282
15.668,2006.6,-93.403,93.919,60.212,0.085648
15.718,2001.9,-94.936,95.45,60.212,0.087013
15.768,1997.1,-96.477,96.989,60.212,0.088359
15.818,1992.3,-98.026,98.532,60.212,0.08974
15.868,1987.3,-99.579,100.08,60.212,0.091146
15.918,1982.3,-101.13,101.63,60.212,0.092523
15.968,1977.2,-102.69,103.17,60.212,0.093882
16.018,1972,-104.25,104.72,60.212,0.095256
16.068,1966.8,-105.8,106.27,60.212,0.096619
16.118,1961.5,-107.35,107.81,60.212,0.097958
16.168,1956.1,-108.9,109.35,60.212,0.099331
16.218,1950.6,-110.45,110.89,60.212,0.10069
16.268,1945,-112,112.42,60.212,0.10206
16.318,1939.4,-113.54,113.95,60.212,0.10344
16.368,1933.7,-115.09,115.49,60.212,0.10477
16.418,1927.9,-116.63,117.02,60.212,0.10614
16.468,1922,-118.17,118.55,60.212,0.10753
16.518,1916,-119.7,120.08,60.212,0.10893
16.568,1910,-121.24,121.61,60.212,0.11032
16.618,1903.9,-122.78,123.14,60.212,0.11169
16.668,1897.7,-124.31,124.66,60.212,0.11305
16.718,1891.5,-125.84,126.19,60.212,0.11443
16.768,1885.2,-127.36,127.71,60.212,0.11582
16.818,1878.8,-128.89,129.23,60.212,0.11723
16.868,1872.3,-130.41,130.74,60.212,0.11862
16.918,1865.7,-131.92,132.26,60.212,0.11997
16.968,1859.1,-133.43,133.77,60.212,0.1213
17.018,1852.4,-134.94,135.27,60.212,0.12266
17.068,1845.6,-136.45,136.78,60.212,0.12397
17.118,1838.7,-137.95,138.28,60.212,0.12526
17.168,1831.8,-139.45,139.78,60.212,0.12661
17.218,1824.8,-140.96,141.28,60.212,0.12795
17.268,1817.7,-142.46,142.78,60.212,0.1293
17.318,1810.5,-143.96,144.28,60.212,0.13065
17.368,1803.3,-145.46,145.78,60.212,0.13201
17.418,1796,-146.96,147.27,60.212,0.13333
17.468,1788.6,-148.46,148.77,60.212,0.13465
17.518,1781.1,-149.96,150.26,60.212,0.13599
17.568,1773.6,-151.45,151.75,60.212,0.13737
17.618,1766,-152.95,153.24,60.212,0.13872
17.668,1758.3,-154.44,154.72,60.212,0.14002
17.718,1750.6,-155.93,156.2,60.212,0.14134
17.768,1742.7,-157.41,157.68,60.212,0.14262
17.818,1734.8,-158.89,159.16,60.212,0.14394
17.868,1726.8,-160.37,160.64,60.212,0.14527
17.918,1718.8,-161.85,162.11,60.212,0.14658
17.968,1710.6,-163.32,163.58,60.212,0.14787
18.018,1702.4,-164.79,165.05,60.212,0.1492
18.068,1694.2,-166.26,166.51,60.212,0.15054
18.118,1685.8,-167.72,167.97,60.212,0.15185
18.168,1677.4,-169.18,169.43,60.212,0.15318
18.218,1668.9,-170.64,170.89,60.212,0.15445
18.268,1660.3,-172.09,172.34,60.212,0.15574
18.318,1651.7,-173.55,173.79,60.212,0.15705
18.368,1643,-175,175.24,60.212,0.15835
18.418,1634.2,-176.45,176.69,60.212,0.15963
18.468,1625.3,-177.9,178.14,60.212,0.16092
18.518,1616.4,-179.34,179.58,60.212,0.1622
18.568,1607.4,-180.79,181.02,60.212,0.16349
18.618,1598.3,-182.23,182.46,60.212,0.16478
18.668,1589.2,-183.67,183.89,60.212,0.16602
18.718,1580,-185.1,185.33,60.212,0.16728
18.768,1570.7,-186.54,186.76,60.212,0.16857
18.818,1561.3,-187.97,188.18,60.212,0.16983
18.868,1551.9,-189.39,189.61,60.212,0.17108
18.918,1542.4,-190.82,191.03,60.212,0.17237
18.968,1532.8,-192.24,192.45,60.212,0.17368
19.018,1523.1,-193.66,193.86,60.212,0.17497
19.068,1513.4,-195.07,195.27,60.212,0.17625
19.118,1503.6,-196.48,196.68,60.212,0.17749
19.168,1493.8,-197.89,198.09,60.212,0.17875
19.218,1483.8,-199.29,199.49,60.212,0.18002
19.268,1473.8,-200.69,200.89,60.212,0.18129
19.318,1463.8,-202.09,202.29,60.212,0.18252
19.368,1453.6,-203.49,203.68,60.212,0.18376
19.418,1443.4,-204.88,205.08,60.212,0.18499
19.468,1433.1,-206.27,206.46,60.212,0.18621
19.518,1422.8,-207.66,207.85,60.212,0.18742
19.568,1412.4,-209.05,209.23,60.212,0.18862
19.618,1401.9,-210.43,210.61,60.212,0.18987
19.668,1391.3,-211.81,211.99,60.212,0.19112
19.718,1380.7,-213.19,213.37,60.212,0.19236
19.768,1370,-214.56,214.74,60.212,0.19357
19.818,1359.3,-215.93,216.1,60.212,0.19478
19.868,1348.4,-217.3,217.47,60.212,0.19597
19.918,1337.5,-218.66,218.83,60.212,0.1972
19.968,1326.6,-220.02,220.19,60.212,0.19844
20.018,1315.5,-221.37,221.54,60.212,0.19966
20.068,1304.4,-222.73,222.89,60.212,0.20088
20.118,1293.3,-224.08,224.24,60.212,0.20208
20.168,1282,-225.42,225.59,60.212,0.20328
20.218,1270.7,-226.76,226.93,60.212,0.20449
20.268,1259.3,-228.1,228.27,60.212,0.20568
20.318,1247.9,-229.44,229.6,60.212,0.20686
20.368,1236.4,-230.77,230.93,60.212,0.20806
20.418,1224.8,-232.11,232.26,60.212,0.20925
20.468,1213.2,-233.43,233.59,60.212,0.21045
20.518,1201.5,-234.76,234.91,60.212,0.21163
20.568,1189.7,-236.08,236.23,60.212,0.2128
20.618,1177.9,-237.4,237.55,60.212,0.21398
20.668,1166,-238.71,238.86,60.212,0.21517
20.718,1154,-240.02,240.17,60.212,0.21633
20.768,1142,-241.32,241.47,60.212,0.21748
20.818,1129.9,-242.63,242.77,60.212,0.21864
20.868,1117.7,-243.92,244.07,60.212,0.21981
20.918,1105.5,-245.22,245.36,60.212,0.22097
20.968,1093.2,-246.51,246.65,60.212,0.22213
21.018,1080.8,-247.8,247.94,60.212,0.22327
21.068,1068.4,-249.09,249.22,60.212,0.22438
21.118,1055.9,-250.37,250.5,60.212,0.2255
21.168,1043.4,-251.65,251.78,60.212,0.22663
21.218,1030.8,-252.92,253.06,60.212,0.22776
21.268,1018.1,-254.19,254.33,60.212,0.22889
21.318,1005.3,-255.46,255.59,60.212,0.23003
21.368,992.53,-256.73,256.86,60.212,0.23115
21.418,979.66,-257.99,258.12,60.212,0.23227
21.468,966.73,-259.24,259.37,60.212,0.23338
21.518,953.74,-260.5,260.62,60.212,0.23449
21.568,940.68,-261.75,261.87,60.212,0.2356
21.618,927.56,-262.99,263.12,60.212,0.23674
21.668,914.38,-264.23,264.36,60.212,0.23787
21.718,901.14,-265.47,265.59,60.212,0.23898
21.768,887.83,-266.71,266.83,60.212,0.24008
21.818,874.47,-267.94,268.06,60.212,0.24114
21.868,861.04,-269.17,269.28,60.212,0.24222
21.918,847.55,-270.39,270.51,60.212,0.24331
21.968,834,-271.61,271.72,60.212,0.24441
22.018,820.39,-272.83,272.94,60.212,0.24548
22.068,806.72,-274.04,274.15,60.212,0.24653
22.118,792.99,-275.25,275.36,60.212,0.2476
22.168,779.19,-276.45,276.56,60.212,0.24866
22.218,765.34,-277.65,277.76,60.212,0.24972
22.268,751.43,-278.85,278.96,60.212,0.25078
22.318,737.46,-280.04,280.15,60.212,0.25184
22.368,723.42,-281.23,281.34,60.212,0.25288
22.418,709.33,-282.42,282.53,60.212,0.25392
22.468,695.18,-283.6,283.71,60.212,0.25496
22.518,680.97,-284.78,284.88,60.212,0.25597
22.568,666.7,-285.95,286.06,60.212,0.257
22.618,652.38,-287.13,287.23,60.212,0.25803
22.668,637.99,-288.29,288.39,60.212,0.25905
22.718,623.55,-289.46,289.56,60.212,0.26006
22.768,609.05,-290.62,290.71,60.212,0.26109
22.818,594.49,-291.77,291.87,60.212,0.26212
22.868,579.87,-292.92,293.02,60.212,0.26316
22.918,565.2,-294.07,294.17,60.212,0.26417
22.968,550.46,-295.22,295.31,60.212,0.26519
23.018,535.67,-296.36,296.45,60.212,0.26621
23.068,520.83,-297.49,297.58,60.212,0.26721
23.118,505.92,-298.62,298.71,60.212,0.26822
23.168,490.97,-299.75,299.84,60.212,0.26921
23.218,475.95,-300.87,300.96,60.212,0.2702
23.268,460.88,-301.99,302.08,60.212,0.27118
23.318,445.75,-303.11,303.2,60.212,0.27217
23.368,430.57,-304.22,304.31,60.212,0.27316
23.418,415.33,-305.33,305.41,60.212,0.27413
23.468,400.04,-306.43,306.52,60.212,0.27509
23.518,384.69,-307.53,307.62,60.212,0.27606
23.568,369.28,-308.63,308.71,60.212,0.27703
23.618,353.82,-309.72,309.8,60.212,0.278
23.668,338.31,-310.81,310.89,60.212,0.27896
23.718,322.74,-311.89,311.97,60.212,0.27991
23.768,307.12,-312.97,313.05,60.212,0.28088
23.818,291.44,-314.05,314.13,60.212,0.28184
23.868,275.72,-315.12,315.2,60.212,0.28277
23.918,259.93,-316.19,316.27,60.212,0.28372
23.968,244.1,-317.25,317.33,60.212,0.28466
24.018,228.21,-318.31,318.39,60.212,0.28557
24.068,212.27,-319.37,319.45,60.212,0.28649
24.118,196.27,-320.42,320.5,60.212,0.28742
24.168,180.22,-321.47,321.54,60.212,0.28833
24.218,164.12,-322.51,322.59,60.212,0.28924
24.268,147.97,-323.55,323.63,60.212,0.29016
24.318,131.77,-324.59,324.66,60.212,0.29107
24.368,115.51,-325.62,325.69,60.212,0.29198
24.418,99.206,-326.65,326.72,60.212,0.29287
24.468,82.848,-327.67,327.74,60.212,0.29375
24.518,66.439,-328.69,328.76,60.212,0.29465
24.568,49.979,-329.71,329.78,60.212,0.29556
24.618,33.468,-330.72,330.79,60.212,0.29646
24.668,16.907,-331.73,331.8,60.212,0.29735
24.718,0.29545,-332.73,332.8,60.212,0.29823
