 Time (s),Altitude (ft),Vertical velocity (ft/s),Total velocity (ft/s),Mass (lb),Mach number (?)
4.3718,1813.9,410.01,414.69,30.24,0.37473
4.4218,1834.3,406.62,411.29,30.24,0.37172
4.4718,1854.5,403.26,407.92,30.24,0.36874
4.5218,1874.6,399.93,404.59,30.24,0.36577
4.5718,1894.5,396.63,401.28,30.24,0.36279
4.6218,1914.3,393.36,398,30.24,0.35988
4.6718,1933.9,390.12,394.76,30.24,0.35701
4.7218,1953.3,386.91,391.54,30.24,0.35414
4.7718,1972.5,383.72,388.35,30.24,0.35125
4.8218,1991.6,380.57,385.19,30.24,0.34835
4.8718,2010.6,377.44,382.06,30.24,0.34552
4.9218,2029.4,374.34,378.96,30.24,0.34273
4.9718,2048,371.26,375.88,30.24,0.33995
5.0218,2066.5,368.22,372.83,30.24,0.33725
5.0718,2084.9,365.2,369.81,30.24,0.33461
5.1218,2103,362.2,366.81,30.24,0.33197
5.1243,2103.9,362.05,366.66,30.24,0.33184
5.128,2105.3,361.83,366.43,30.24,0.33165
5.1336,2107.3,361.49,366.1,30.24,0.33136
5.1421,2110.4,360.99,365.59,30.24,0.33093
5.1547,2114.9,360.24,364.84,30.24,0.33027
5.1737,2121.8,359.11,363.71,30.24,0.32925
5.2022,2132,357.43,362.03,30.24,0.32773
5.2449,2147.2,354.91,359.52,30.24,0.3255
5.2949,2164.9,351.99,356.6,30.24,0.32283
5.3449,2182.4,349.09,353.7,30.24,0.32025
5.3949,2199.8,346.21,350.83,30.24,0.3177
5.4449,2217,343.37,347.98,30.24,0.31522
5.4949,2234.1,340.55,345.15,30.24,0.31272
5.5449,2251.1,337.75,342.34,30.24,0.31026
5.5949,2267.9,334.97,339.56,30.24,0.30772
5.6449,2284.6,332.2,336.79,30.24,0.30526
5.6949,2301.1,329.44,334.05,30.24,0.30278
5.7449,2317.5,326.71,331.32,30.24,0.30034
5.7949,2333.8,324,328.62,30.24,0.29795
5.8449,2349.9,321.31,325.93,30.24,0.29552
5.8949,2365.9,318.64,323.27,30.24,0.29313
5.9449,2381.8,316,320.62,30.24,0.29077
5.9949,2397.5,313.37,317.99,30.24,0.28841
6.0449,2413.1,310.76,315.38,30.24,0.28596
6.0949,2428.6,308.16,312.79,30.24,0.2836
6.1449,2443.9,305.58,310.22,30.24,0.28127
6.1949,2459.1,303.02,307.66,30.24,0.27901
6.2449,2474.2,300.47,305.12,30.24,0.27676
6.2949,2489.2,297.94,302.6,30.24,0.27452
6.3449,2504,295.43,300.09,30.24,0.2723
6.3949,2518.7,292.93,297.6,30.24,0.27004
6.4449,2533.3,290.45,295.13,30.24,0.26783
6.4949,2547.8,287.99,292.67,30.24,0.26562
6.5449,2562.1,285.54,290.23,30.24,0.26337
6.5949,2576.3,283.1,287.8,30.24,0.26129
6.6449,2590.4,280.68,285.39,30.24,0.25921
6.6949,2604.4,278.28,282.99,30.24,0.25714
6.7449,2618.3,275.89,280.61,30.24,0.25499
6.7949,2632,273.5,278.24,30.24,0.25277
6.8449,2645.6,271.14,275.88,30.24,0.25062
6.8949,2659.1,268.78,273.54,30.24,0.24855
6.9449,2672.5,266.44,271.22,30.24,0.24644
6.9949,2685.7,264.11,268.9,30.24,0.24441
7.0449,2698.9,261.8,266.6,30.24,0.24229
7.0949,2711.9,259.51,264.32,30.24,0.24022
7.1449,2724.8,257.22,262.04,30.24,0.23822
7.1949,2737.7,254.95,259.78,30.24,0.23617
7.2449,2750.3,252.69,257.53,30.24,0.23415
7.2949,2762.9,250.44,255.3,30.24,0.2321
7.3449,2775.4,248.2,253.07,30.24,0.23011
7.3949,2787.7,245.97,250.86,30.24,0.22816
7.4449,2800,243.76,248.66,30.24,0.22616
7.4949,2812.1,241.55,246.47,30.24,0.22426
7.5449,2824.1,239.36,244.3,30.24,0.22231
7.5949,2836.1,237.17,242.13,30.24,0.22049
7.6449,2847.9,235,239.98,30.24,0.21844
7.6949,2859.6,232.84,237.83,30.24,0.21656
7.7449,2871.1,230.69,235.7,30.24,0.21476
7.7949,2882.6,228.55,233.58,30.24,0.21292
7.8449,2894,226.43,231.46,30.24,0.21103
7.8949,2905.3,224.31,229.36,30.24,0.20914
7.9449,2916.4,222.19,227.27,30.24,0.20723
7.9949,2927.5,220.09,225.19,30.24,0.20541
8.0449,2938.4,217.99,223.12,30.24,0.20352
8.0949,2949.3,215.91,221.06,30.24,0.20163
8.1449,2960,213.83,219,30.24,0.19983
8.1949,2970.7,211.76,216.96,30.24,0.19797
8.2449,2981.2,209.7,214.93,30.24,0.19608
8.2949,2991.6,207.65,212.91,30.24,0.19426
8.3449,3002,205.62,210.89,30.24,0.19245
8.3949,3012.2,203.59,208.89,30.24,0.19055
8.4449,3022.3,201.57,206.89,30.24,0.18877
8.4949,3032.4,199.56,204.91,30.24,0.18704
8.5449,3042.3,197.56,202.93,30.24,0.18515
8.5949,3052.1,195.56,200.96,30.24,0.18349
8.6449,3061.8,193.58,199.01,30.24,0.18166
8.6949,3071.5,191.6,197.05,30.24,0.17987
8.7449,3081,189.62,195.11,30.24,0.17814
8.7949,3090.4,187.66,193.18,30.24,0.17644
8.8449,3099.8,185.7,191.25,30.24,0.17469
8.8949,3109,183.75,189.33,30.24,0.17298
8.9449,3118.1,181.8,187.42,30.24,0.17126
8.9949,3127.2,179.86,185.52,30.24,0.16955
9.0449,3136.1,177.93,183.63,30.24,0.16793
9.0949,3145,176.01,181.74,30.24,0.16616
9.1449,3153.7,174.09,179.86,30.24,0.16443
9.1949,3162.4,172.18,177.99,30.24,0.16295
9.2449,3170.9,170.28,176.13,30.24,0.16129
9.2949,3179.4,168.39,174.27,30.24,0.1597
9.3449,3187.8,166.5,172.42,30.24,0.1581
9.3949,3196.1,164.62,170.58,30.24,0.1564
9.4449,3204.2,162.74,168.74,30.24,0.15465
9.4949,3212.3,160.87,166.92,30.24,0.15303
9.5449,3220.3,159,165.09,30.24,0.15135
9.5949,3228.2,157.14,163.28,30.24,0.14976
9.6449,3236,155.28,161.47,30.24,0.14827
9.6949,3243.8,153.43,159.67,30.24,0.14667
9.7449,3251.4,151.59,157.88,30.24,0.14514
9.7949,3258.9,149.75,156.09,30.24,0.14348
9.8449,3266.4,147.92,154.31,30.24,0.14202
9.8949,3273.7,146.1,152.54,30.24,0.14044
9.9449,3281,144.28,150.77,30.24,0.13883
9.9949,3288.1,142.46,149.01,30.24,0.1373
10.045,3295.2,140.65,147.26,30.24,0.13559
10.095,3302.2,138.84,145.51,30.24,0.13419
10.145,3309.1,137.04,143.77,30.24,0.13261
10.195,3315.9,135.24,142.04,30.24,0.13111
10.245,3322.6,133.45,140.31,30.24,0.12939
10.295,3329.3,131.67,138.59,30.24,0.12783
10.345,3335.8,129.88,136.88,30.24,0.12617
10.395,3342.2,128.1,135.17,30.24,0.12449
10.445,3348.6,126.32,133.47,30.24,0.12296
10.495,3354.9,124.55,131.77,30.24,0.12162
10.545,3361.1,122.79,130.08,30.24,0.11997
10.595,3367.2,121.03,128.4,30.24,0.11873
10.645,3373.2,119.28,126.73,30.24,0.11718
10.695,3379.1,117.53,125.06,30.24,0.11568
10.745,3384.9,115.78,123.4,30.24,0.11416
10.795,3390.7,114.04,121.74,30.24,0.11265
10.845,3396.3,112.31,120.09,30.24,0.11102
10.895,3401.9,110.57,118.45,30.24,0.10971
10.945,3407.4,108.85,116.81,30.24,0.10833
10.995,3412.8,107.12,115.18,30.24,0.10698
11.045,3418.1,105.4,113.56,30.24,0.10569
11.095,3423.3,103.69,111.94,30.24,0.10414
11.145,3428.5,101.97,110.33,30.24,0.10287
11.195,3433.5,100.26,108.72,30.24,0.10151
11.245,3438.5,98.557,107.13,30.24,0.099944
11.295,3443.4,96.853,105.53,30.24,0.098714
11.345,3448.2,95.152,103.95,30.24,0.097169
11.395,3452.9,93.453,102.37,30.24,0.095797
11.445,3457.5,91.757,100.8,30.24,0.094451
11.495,3462.1,90.063,99.242,30.24,0.093128
11.545,3466.5,88.373,97.687,30.24,0.091886
11.595,3470.9,86.686,96.14,30.24,0.090399
11.645,3475.2,85.002,94.6,30.24,0.089078
11.695,3479.4,83.321,93.068,30.24,0.087923
11.745,3483.5,81.644,91.544,30.24,0.086726
11.795,3487.6,79.97,90.029,30.24,0.085246
11.845,3491.5,78.298,88.521,30.24,0.084055
11.895,3495.4,76.629,87.023,30.24,0.082608
11.945,3499.2,74.962,85.534,30.24,0.081031
11.995,3502.9,73.297,84.054,30.24,0.079868
12.045,3506.5,71.635,82.584,30.24,0.078515
12.095,3510.1,69.976,81.124,30.24,0.077135
12.145,3513.5,68.319,79.674,30.24,0.075928
12.195,3516.9,66.666,78.235,30.24,0.074803
12.245,3520.2,65.016,76.806,30.24,0.073762
12.295,3523.4,63.369,75.389,30.24,0.072297
12.345,3526.5,61.724,73.984,30.24,0.07086
12.395,3529.6,60.082,72.591,30.24,0.069807
12.445,3532.5,58.442,71.21,30.24,0.068549
12.495,3535.4,56.805,69.844,30.24,0.067391
12.545,3538.2,55.172,68.49,30.24,0.06634
12.595,3540.9,53.541,67.151,30.24,0.065243
12.645,3543.6,51.914,65.827,30.24,0.06444
12.695,3546.1,50.291,64.518,30.24,0.06344
12.745,3548.6,48.671,63.226,30.24,0.062433
12.795,3551,47.055,61.95,30.24,0.061492
12.845,3553.3,45.442,60.692,30.24,0.060903
12.895,3555.5,43.832,59.453,30.24,0.059639
12.945,3557.7,42.225,58.234,30.24,0.058732
12.995,3559.8,40.619,57.036,30.24,0.057497
13.045,3561.7,39.017,55.861,30.24,0.056851
13.095,3563.7,37.417,54.708,30.24,0.055636
13.145,3565.5,35.819,53.581,30.24,0.05508
13.195,3567.2,34.226,52.479,30.24,0.054266
13.245,3568.9,32.636,51.404,30.24,0.053401
13.295,3570.5,31.048,50.359,30.24,0.052443
13.345,3572,29.462,49.345,30.24,0.051535
13.395,3573.4,27.879,48.363,30.24,0.0507
13.445,3574.8,26.299,47.415,30.24,0.049861
13.495,3576.1,24.722,46.503,30.24,0.048985
13.545,3577.3,23.147,45.629,30.24,0.04834
13.595,3578.4,21.577,44.795,30.24,0.047823
13.645,3579.4,20.011,44.001,30.24,0.047306
13.695,3580.4,18.449,43.252,30.24,0.046437
13.745,3581.3,16.891,42.548,30.24,0.046028
13.795,3582.1,15.337,41.891,30.24,0.045417
13.845,3582.8,13.787,41.283,30.24,0.044849
13.895,3583.5,12.242,40.727,30.24,0.044394
13.945,3584,10.702,40.223,30.24,0.04408
13.995,3584.5,9.1662,39.774,30.24,0.043476
14.045,3584.9,7.6347,39.381,30.24,0.042799
14.095,3585.3,6.1065,39.047,30.24,0.041988
14.145,3585.6,4.583,38.771,30.24,0.041837
14.195,3585.8,3.0668,38.554,30.24,0.041965
14.245,3585.9,1.5572,38.395,30.24,0.041509
14.295,3585.9,0.052954,38.297,30.24,0.041372
14.345,3585.9,-1.446,38.258,30.24,0.041386
14.395,3585.8,-2.9401,38.279,30.24,0.041139
14.445,3585.6,-4.4291,38.359,30.24,0.041319
14.495,3585.3,-5.9114,38.497,30.24,0.041613
14.545,3585,-7.387,38.691,30.24,0.041746
14.595,3584.6,-8.8558,38.939,30.24,0.042203
14.645,3584.1,-10.317,39.241,30.24,0.042373
14.695,3583.5,-11.773,39.595,30.24,0.042551
14.745,3582.9,-13.222,39.998,30.24,0.042889
14.795,3582.2,-14.662,40.449,30.24,0.043685
14.845,3581.5,-16.096,40.944,30.24,0.043746
14.895,3580.6,-17.523,41.484,30.24,0.043975
14.945,3579.7,-18.946,42.067,30.24,0.043867
14.995,3578.7,-20.362,42.689,30.24,0.044511
15.045,3577.7,-21.771,43.349,30.24,0.044917
15.095,3576.5,-23.172,44.043,30.24,0.045657
15.145,3575.4,-24.567,44.77,30.24,0.046253
15.195,3574.1,-25.955,45.528,30.24,0.047169
15.245,3572.8,-27.337,46.315,30.24,0.047588
15.295,3571.4,-28.714,47.13,30.24,0.048389
15.345,3569.9,-30.085,47.971,30.24,0.049227
15.395,3568.3,-31.451,48.837,30.24,0.049814
15.445,3566.7,-32.814,49.728,30.24,0.050189
15.495,3565.1,-34.173,50.643,30.24,0.050545
15.545,3563.3,-35.53,51.579,30.24,0.051435
15.595,3561.5,-36.883,52.536,30.24,0.052241
15.645,3559.6,-38.235,53.513,30.24,0.052994
15.695,3557.7,-39.586,54.509,30.24,0.053858
15.745,3555.7,-40.937,55.524,30.24,0.054971
15.795,3553.6,-42.288,56.556,30.24,0.055784
15.845,3551.4,-43.639,57.607,30.24,0.056474
15.895,3549.2,-44.993,58.674,30.24,0.057362
15.945,3546.9,-46.349,59.757,30.24,0.058769
15.995,3544.6,-47.709,60.857,30.24,0.059906
16.045,3542.2,-49.079,61.975,30.24,0.060899
16.095,3539.7,-50.457,63.111,30.24,0.06179
16.145,3537.1,-51.845,64.265,30.24,0.062741
16.195,3534.5,-53.243,65.435,30.24,0.063851
16.245,3531.8,-54.652,66.622,30.24,0.064739
16.295,3529,-56.07,67.824,30.24,0.06568
16.345,3526.2,-57.498,69.042,30.24,0.06683
16.395,3523.3,-58.939,70.275,30.24,0.068314
16.445,3520.3,-60.392,71.523,30.24,0.069295
16.495,3517.2,-61.854,72.785,30.24,0.070356
16.545,3514.1,-63.324,74.058,30.24,0.071317
16.595,3510.9,-64.801,75.343,30.24,0.072394
16.645,3507.6,-66.284,76.639,30.24,0.073308
16.695,3504.3,-67.773,77.944,30.24,0.07423
16.745,3500.9,-69.268,79.259,30.24,0.075393
16.795,3497.4,-70.769,80.583,30.24,0.076551
16.845,3493.8,-72.275,81.915,30.24,0.077575
16.895,3490.1,-73.785,83.254,30.24,0.07875
16.945,3486.4,-75.3,84.6,30.24,0.079749
16.995,3482.6,-76.817,85.952,30.24,0.080938
17.045,3478.7,-78.337,87.31,30.24,0.08204
17.095,3474.8,-79.859,88.673,30.24,0.083281
17.145,3470.7,-81.383,90.04,30.24,0.084415
17.195,3466.6,-82.909,91.411,30.24,0.085651
17.245,3462.4,-84.436,92.785,30.24,0.086886
17.295,3458.2,-85.963,94.163,30.24,0.088026
17.345,3453.9,-87.489,95.543,30.24,0.089288
17.395,3449.4,-89.016,96.925,30.24,0.090602
17.445,3445,-90.543,98.309,30.24,0.091983
17.495,3440.4,-92.069,99.694,30.24,0.093265
17.545,3435.7,-93.594,101.08,30.24,0.094374
17.595,3431,-95.116,102.47,30.24,0.095536
17.645,3426.2,-96.636,103.86,30.24,0.096801
17.695,3421.4,-98.152,105.25,30.24,0.097912
17.745,3416.4,-99.666,106.64,30.24,0.099287
17.795,3411.4,-101.18,108.03,30.24,0.10064
17.845,3406.3,-102.69,109.42,30.24,0.10202
17.895,3401.1,-104.19,110.81,30.24,0.10314
17.945,3395.9,-105.69,112.2,30.24,0.1042
17.995,3390.6,-107.18,113.59,30.24,0.10538
18.045,3385.2,-108.67,114.98,30.24,0.10654
18.095,3379.7,-110.15,116.36,30.24,0.1076
18.145,3374.1,-111.62,117.75,30.24,0.10902
18.195,3368.5,-113.1,119.14,30.24,0.11027
18.245,3362.8,-114.57,120.52,30.24,0.11148
18.295,3357.1,-116.03,121.9,30.24,0.11276
18.345,3351.2,-117.49,123.28,30.24,0.11392
18.395,3345.3,-118.95,124.66,30.24,0.11526
18.445,3339.3,-120.4,126.04,30.24,0.1164
18.495,3333.3,-121.86,127.42,30.24,0.11766
18.545,3327.2,-123.31,128.8,30.24,0.11899
18.595,3321,-124.76,130.17,30.24,0.12015
18.645,3314.7,-126.2,131.54,30.24,0.12126
18.695,3308.3,-127.65,132.91,30.24,0.12261
18.745,3301.9,-129.09,134.28,30.24,0.12391
18.795,3295.4,-130.54,135.65,30.24,0.12517
18.845,3288.9,-131.98,137.02,30.24,0.12643
18.895,3282.2,-133.41,138.38,30.24,0.12753
18.945,3275.5,-134.84,139.74,30.24,0.12863
18.995,3268.7,-136.27,141.1,30.24,0.12979
19.045,3261.9,-137.69,142.46,30.24,0.13094
19.095,3255,-139.11,143.81,30.24,0.13221
19.145,3248,-140.53,145.16,30.24,0.13348
19.195,3240.9,-141.94,146.51,30.24,0.13459
19.245,3233.8,-143.34,147.85,30.24,0.13584
19.295,3226.6,-144.74,149.2,30.24,0.13701
19.345,3219.3,-146.13,150.54,30.24,0.13827
19.395,3212,-147.52,151.87,30.24,0.13944
19.445,3204.6,-148.91,153.2,30.24,0.14061
19.495,3197.1,-150.29,154.53,30.24,0.14174
19.545,3189.5,-151.66,155.86,30.24,0.14292
19.595,3181.9,-153.04,157.18,30.24,0.14404
19.645,3174.2,-154.4,158.51,30.24,0.14529
19.695,3166.5,-155.77,159.82,30.24,0.14642
19.745,3158.7,-157.13,161.14,30.24,0.14757
19.795,3150.8,-158.49,162.45,30.24,0.14857
19.845,3142.8,-159.85,163.76,30.24,0.14982
19.895,3134.8,-161.2,165.06,30.24,0.15098
19.945,3126.7,-162.55,166.36,30.24,0.15215
19.995,3118.5,-163.9,167.66,30.24,0.15337
20.045,3110.3,-165.24,168.96,30.24,0.15459
20.095,3102,-166.58,170.25,30.24,0.15572
20.145,3093.6,-167.92,171.53,30.24,0.15679
20.195,3085.2,-169.24,172.82,30.24,0.1579
20.245,3076.7,-170.57,174.1,30.24,0.15921
20.295,3068.2,-171.89,175.37,30.24,0.16039
20.345,3059.5,-173.2,176.64,30.24,0.16149
20.395,3050.8,-174.5,177.91,30.24,0.16253
20.445,3042.1,-175.8,179.17,30.24,0.16356
20.495,3033.3,-177.09,180.43,30.24,0.16466
20.545,3024.4,-178.37,181.68,30.24,0.16578
20.595,3015.4,-179.65,182.93,30.24,0.16676
20.645,3006.4,-180.93,184.18,30.24,0.16791
20.695,2997.3,-182.2,185.42,30.24,0.16912
20.745,2988.2,-183.48,186.66,30.24,0.17021
20.795,2979,-184.75,187.9,30.24,0.17129
20.845,2969.7,-186.02,189.13,30.24,0.17242
20.895,2960.4,-187.29,190.36,30.24,0.17344
20.945,2951,-188.55,191.58,30.24,0.17449
20.995,2941.5,-189.81,192.8,30.24,0.17559
21.045,2932,-191.06,194.02,30.24,0.17665
21.095,2922.4,-192.31,195.23,30.24,0.17781
21.145,2912.8,-193.55,196.43,30.24,0.17885
21.195,2903.1,-194.78,197.63,30.24,0.17988
21.245,2893.3,-196.01,198.83,30.24,0.18097
21.295,2883.5,-197.23,200.02,30.24,0.1821
21.345,2873.6,-198.44,201.21,30.24,0.18318
21.395,2863.6,-199.64,202.39,30.24,0.18429
21.445,2853.6,-200.85,203.57,30.24,0.18537
21.495,2843.5,-202.05,204.74,30.24,0.18648
21.545,2833.4,-203.25,205.91,30.24,0.18759
21.595,2823.2,-204.44,207.08,30.24,0.18861
21.645,2813,-205.63,208.24,30.24,0.18966
21.695,2802.6,-206.82,209.39,30.24,0.19076
21.745,2792.3,-208,210.54,30.24,0.19169
21.795,2781.8,-209.17,211.69,30.24,0.1927
21.845,2771.4,-210.34,212.83,30.24,0.19372
21.895,2760.8,-211.51,213.97,30.24,0.19475
21.945,2750.2,-212.67,215.1,30.24,0.19578
21.995,2739.5,-213.82,216.23,30.24,0.19672
22.045,2728.8,-214.96,217.35,30.24,0.19774
22.095,2718,-216.1,218.47,30.24,0.19871
22.145,2707.2,-217.24,219.58,30.24,0.19971
22.195,2696.3,-218.37,220.69,30.24,0.20068
22.245,2685.4,-219.49,221.79,30.24,0.20163
22.295,2674.4,-220.62,222.89,30.24,0.20261
22.345,2663.3,-221.73,223.98,30.24,0.20356
22.395,2652.2,-222.85,225.07,30.24,0.20461
22.445,2641,-223.96,226.16,30.24,0.20556
22.495,2629.8,-225.07,227.24,30.24,0.20651
22.545,2618.5,-226.17,228.32,30.24,0.20748
22.595,2607.2,-227.26,229.39,30.24,0.20847
22.645,2595.8,-228.35,230.45,30.24,0.20947
22.695,2584.3,-229.43,231.51,30.24,0.21037
22.745,2572.8,-230.51,232.56,30.24,0.21131
22.795,2561.3,-231.57,233.61,30.24,0.21229
22.845,2549.7,-232.64,234.66,30.24,0.21325
22.895,2538,-233.69,235.69,30.24,0.21415
22.945,2526.3,-234.74,236.73,30.24,0.21501
22.995,2514.6,-235.79,237.76,30.24,0.21585
23.045,2502.7,-236.83,238.78,30.24,0.21674
23.095,2490.9,-237.87,239.8,30.24,0.21764
23.145,2479,-238.91,240.82,30.24,0.21861
23.195,2467,-239.95,241.83,30.24,0.21949
23.245,2455,-240.98,242.84,30.24,0.22039
23.295,2442.9,-242,243.84,30.24,0.22131
23.345,2430.8,-243.02,244.83,30.24,0.22219
23.395,2418.6,-244.03,245.82,30.24,0.223
23.445,2406.4,-245.03,246.81,30.24,0.22384
23.495,2394.1,-246.02,247.79,30.24,0.22468
23.545,2381.8,-247.01,248.76,30.24,0.22552
23.595,2369.4,-247.99,249.73,30.24,0.2264
23.645,2357,-248.97,250.69,30.24,0.22726
23.695,2344.5,-249.94,251.66,30.24,0.22806
23.745,2332,-250.92,252.61,30.24,0.22891
23.795,2319.4,-251.89,253.56,30.24,0.22973
23.845,2306.8,-252.86,254.51,30.24,0.23057
23.895,2294.1,-253.82,255.45,30.24,0.23133
23.945,2281.4,-254.78,256.39,30.24,0.2321
23.995,2268.6,-255.73,257.32,30.24,0.23294
24.045,2255.8,-256.67,258.25,30.24,0.23378
24.095,2243,-257.61,259.17,30.24,0.23464
24.145,2230.1,-258.54,260.09,30.24,0.2355
24.195,2217.1,-259.46,261,30.24,0.23633
24.245,2204.1,-260.38,261.9,30.24,0.23707
24.295,2191.1,-261.29,262.8,30.24,0.23784
24.345,2178,-262.2,263.7,30.24,0.23861
24.395,2164.8,-263.1,264.59,30.24,0.23943
24.445,2151.7,-264.01,265.47,30.24,0.24027
24.495,2138.4,-264.91,266.36,30.24,0.2411
24.545,2125.2,-265.8,267.23,30.24,0.24189
24.595,2111.9,-266.69,268.1,30.24,0.24263
24.645,2098.5,-267.58,268.97,30.24,0.24341
24.695,2085.1,-268.45,269.83,30.24,0.24421
24.745,2071.7,-269.32,270.68,30.24,0.24493
24.795,2058.2,-270.17,271.53,30.24,0.24572
24.845,2044.7,-271.03,272.38,30.24,0.24644
24.895,2031.1,-271.87,273.22,30.24,0.24717
24.945,2017.5,-272.72,274.05,30.24,0.24789
24.995,2003.8,-273.56,274.88,30.24,0.24864
25.045,1990.1,-274.4,275.71,30.24,0.24933
25.095,1976.4,-275.24,276.53,30.24,0.25003
25.145,1962.6,-276.08,277.35,30.24,0.25075
25.195,1948.8,-276.91,278.16,30.24,0.25147
25.245,1934.9,-277.73,278.97,30.24,0.25224
25.295,1921,-278.55,279.77,30.24,0.253
25.345,1907,-279.36,280.56,30.24,0.25376
25.395,1893,-280.16,281.35,30.24,0.25449
25.445,1879,-280.95,282.14,30.24,0.2552
25.495,1865,-281.73,282.92,30.24,0.25588
25.545,1850.8,-282.51,283.69,30.24,0.25655
25.595,1836.7,-283.29,284.46,30.24,0.25725
25.645,1822.5,-284.07,285.22,30.24,0.25788
25.695,1808.3,-284.84,285.99,30.24,0.25851
25.745,1794,-285.62,286.74,30.24,0.25915
25.795,1779.7,-286.38,287.5,30.24,0.25978
25.845,1765.4,-287.15,288.24,30.24,0.2604
25.895,1751,-287.91,288.99,30.24,0.2611
25.945,1736.6,-288.66,289.73,30.24,0.26175
25.995,1722.2,-289.4,290.46,30.24,0.26241
26.045,1707.7,-290.14,291.19,30.24,0.26304
26.095,1693.1,-290.87,291.91,30.24,0.26364
26.145,1678.6,-291.59,292.63,30.24,0.26431
26.195,1664,-292.31,293.34,30.24,0.26492
26.245,1649.3,-293.03,294.05,30.24,0.2655
26.295,1634.7,-293.75,294.76,30.24,0.26612
26.345,1620,-294.46,295.46,30.24,0.26674
26.395,1605.2,-295.17,296.15,30.24,0.26734
26.445,1590.5,-295.88,296.84,30.24,0.26796
26.495,1575.6,-296.57,297.53,30.24,0.26856
26.545,1560.8,-297.27,298.21,30.24,0.26918
26.595,1545.9,-297.95,298.89,30.24,0.26977
26.645,1531,-298.63,299.56,30.24,0.27033
26.695,1516.1,-299.3,300.23,30.24,0.27092
26.745,1501.1,-299.97,300.89,30.24,0.27152
26.795,1486.1,-300.64,301.55,30.24,0.27214
26.845,1471,-301.3,302.2,30.24,0.27267
26.895,1455.9,-301.96,302.85,30.24,0.27326
26.945,1440.8,-302.62,303.49,30.24,0.2738
26.995,1425.7,-303.27,304.13,30.24,0.27437
27.045,1410.5,-303.92,304.77,30.24,0.27489
27.095,1395.3,-304.56,305.4,30.24,0.27544
27.145,1380,-305.19,306.03,30.24,0.27602
27.195,1364.8,-305.82,306.65,30.24,0.27658
27.245,1349.4,-306.44,307.27,30.24,0.2771
27.295,1334.1,-307.06,307.88,30.24,0.27767
27.345,1318.7,-307.68,308.49,30.24,0.27822
27.395,1303.3,-308.3,309.09,30.24,0.27869
27.445,1287.9,-308.9,309.69,30.24,0.2792
27.495,1272.5,-309.51,310.29,30.24,0.27975
27.545,1257,-310.11,310.88,30.24,0.28028
27.595,1241.4,-310.7,311.46,30.24,0.28081
27.645,1225.9,-311.3,312.05,30.24,0.2813
27.695,1210.3,-311.88,312.62,30.24,0.28181
27.745,1194.7,-312.46,313.2,30.24,0.2823
27.795,1179.1,-313.03,313.76,30.24,0.28277
27.845,1163.4,-313.6,314.33,30.24,0.28324
27.895,1147.7,-314.17,314.89,30.24,0.2837
27.945,1132,-314.74,315.44,30.24,0.28418
