 Time (s),Altitude (ft),Vertical velocity (ft/s),Total velocity (ft/s),Mass (lb),Mach number (?)
3.7412,958.2,303.76,303.98,17.073,0.27342
3.7912,973.34,301.8,302.01,17.073,0.27167
3.8412,988.38,299.84,300.05,17.073,0.26991
3.8912,1003.3,297.88,298.09,17.073,0.26816
3.9412,1018.2,295.93,296.14,17.073,0.26642
3.9912,1032.9,293.99,294.2,17.073,0.2647
4.0412,1047.6,292.05,292.25,17.073,0.26298
4.0912,1062.1,290.11,290.32,17.073,0.26127
4.1412,1076.6,288.18,288.38,17.073,0.25953
4.1912,1090.9,286.24,286.45,17.073,0.2578
4.2412,1105.2,284.32,284.53,17.073,0.2561
4.2912,1119.4,282.39,282.6,17.073,0.25438
4.3412,1133.4,280.47,280.68,17.073,0.25267
4.3912,1147.4,278.56,278.77,17.073,0.25097
4.4412,1161.3,276.64,276.86,17.073,0.24929
4.4912,1175.1,274.73,274.95,17.073,0.24761
4.5412,1188.8,272.83,273.05,17.073,0.24594
4.5912,1202.4,270.93,271.15,17.073,0.24423
4.6412,1215.9,269.04,269.26,17.073,0.24252
4.6912,1229.3,267.15,267.37,17.073,0.24084
4.7412,1242.6,265.26,265.49,17.073,0.2392
4.7912,1255.8,263.38,263.61,17.073,0.23751
4.8412,1268.9,261.51,261.73,17.073,0.23585
4.8912,1281.9,259.63,259.86,17.073,0.23415
4.9412,1294.9,257.76,257.99,17.073,0.23246
4.9912,1307.7,255.9,256.12,17.073,0.23079
5.0412,1320.5,254.04,254.26,17.073,0.22912
5.0912,1333.1,252.18,252.4,17.073,0.22746
5.1412,1345.7,250.32,250.55,17.073,0.22581
5.1437,1346.3,250.23,250.46,17.072,0.22572
5.1475,1347.3,250.12,250.35,17.071,0.22563
5.1531,1348.7,250.04,250.26,17.071,0.22555
5.1616,1350.8,250.05,250.28,17.07,0.22557
5.1742,1353.9,250.4,250.63,17.068,0.22589
5.1932,1358.7,251.65,251.89,17.065,0.22703
5.2217,1365.9,254.08,254.32,17.058,0.22924
5.2644,1376.8,257.73,257.98,17.046,0.23256
5.3144,1389.8,262.09,262.36,17.03,0.23651
5.3644,1403,266.54,266.82,17.013,0.24054
5.4144,1416.5,271.06,271.36,16.995,0.24462
5.4644,1430.2,275.68,276,16.977,0.24881
5.5144,1444.1,280.38,280.72,16.959,0.2531
5.5644,1458.2,285.18,285.53,16.941,0.25744
5.6144,1472.6,290.06,290.44,16.922,0.26186
5.6644,1487.2,295.04,295.44,16.903,0.26642
5.7144,1502.1,300.11,300.53,16.884,0.27102
5.7644,1517.2,305.27,305.71,16.864,0.27566
5.8144,1532.6,310.48,310.94,16.845,0.2804
5.8644,1548.3,315.74,316.22,16.825,0.28517
5.9144,1564.2,321.06,321.57,16.805,0.28998
5.9644,1580.4,326.42,326.95,16.785,0.29484
6.0144,1596.8,331.79,332.35,16.765,0.29972
6.0644,1613.6,337.16,337.74,16.744,0.30456
6.1144,1630.5,342.5,343.1,16.724,0.3094
6.1644,1647.8,347.66,348.28,16.704,0.31407
6.2144,1665.3,352.7,353.35,16.685,0.31867
6.2644,1683.1,357.62,358.28,16.666,0.32319
6.3144,1701.1,362.42,363.1,16.647,0.32757
6.3644,1719.3,367.09,367.79,16.628,0.33182
6.4144,1737.8,371.61,372.32,16.61,0.33589
6.4644,1756.5,375.95,376.69,16.592,0.33984
6.5144,1775.4,380.09,380.85,16.575,0.3436
6.5644,1794.5,384.01,384.79,16.558,0.34717
6.6144,1813.8,387.69,388.5,16.542,0.35052
6.6644,1833.2,391.12,391.95,16.526,0.35366
6.7144,1852.8,393.89,394.74,16.512,0.35623
6.7644,1872.6,394.99,395.86,16.501,0.35728
6.8144,1892.3,394.18,395.05,16.495,0.3566
6.8644,1912,392.41,393.28,16.492,0.35504
6.9144,1931.5,390.37,391.24,16.491,0.35322
6.9644,1951,388.26,389.13,16.491,0.35135
7.0144,1970.4,386.11,386.98,16.491,0.34945
7.0644,1989.6,383.93,384.8,16.491,0.34753
7.1144,2008.8,381.75,382.62,16.49,0.34559
7.1644,2027.8,379.57,380.44,16.49,0.34366
7.2144,2046.7,377.4,378.27,16.49,0.34173
7.2644,2065.5,375.23,376.11,16.49,0.33978
7.3144,2084.2,373.07,373.96,16.49,0.33784
7.3644,2102.8,370.92,371.81,16.49,0.33592
7.4144,2121.3,368.77,369.67,16.49,0.33402
7.4644,2139.7,366.63,367.53,16.49,0.33209
7.5144,2158,364.5,365.41,16.49,0.33015
7.5644,2176.2,362.38,363.29,16.49,0.32826
7.6144,2194.2,360.27,361.17,16.49,0.32636
7.6644,2212.2,358.16,359.06,16.49,0.32445
7.7144,2230,356.06,356.96,16.49,0.32259
7.7644,2247.8,353.97,354.87,16.49,0.32074
7.8144,2265.4,351.88,352.78,16.49,0.31888
7.8644,2283,349.8,350.69,16.49,0.31701
7.9144,2300.4,347.72,348.61,16.49,0.31514
7.9644,2317.8,345.64,346.54,16.49,0.31332
8.0144,2335,343.57,344.47,16.49,0.31148
8.0644,2352.1,341.5,342.41,16.49,0.30967
8.1144,2369.1,339.44,340.35,16.49,0.30786
8.1644,2386.1,337.38,338.3,16.49,0.30608
8.2144,2402.9,335.34,336.25,16.49,0.3043
8.2644,2419.6,333.29,334.21,16.49,0.30245
8.3144,2436.2,331.26,332.18,16.49,0.30065
8.3644,2452.7,329.22,330.15,16.49,0.29882
8.4144,2469.1,327.19,328.12,16.49,0.29698
8.4644,2485.4,325.17,326.1,16.49,0.29517
8.5144,2501.6,323.15,324.09,16.49,0.2934
8.5644,2517.7,321.14,322.08,16.49,0.29162
8.6144,2533.8,319.14,320.08,16.49,0.28986
8.6644,2549.7,317.14,318.08,16.49,0.28812
8.7144,2565.5,315.15,316.09,16.49,0.28633
8.7644,2581.2,313.16,314.1,16.49,0.28455
8.8144,2596.8,311.17,312.12,16.49,0.28274
8.8644,2612.3,309.19,310.14,16.49,0.28097
8.9144,2627.7,307.22,308.17,16.49,0.2792
8.9644,2643,305.24,306.2,16.49,0.27744
9.0144,2658.2,303.27,304.23,16.49,0.27564
9.0644,2673.3,301.3,302.27,16.49,0.27387
9.1144,2688.4,299.34,300.31,16.49,0.27208
9.1644,2703.3,297.38,298.36,16.49,0.27031
9.2144,2718.1,295.43,296.42,16.49,0.26856
9.2644,2732.8,293.48,294.47,16.49,0.26682
9.3144,2747.4,291.54,292.54,16.49,0.26508
9.3644,2762,289.61,290.61,16.49,0.26331
9.4144,2776.4,287.68,288.68,16.49,0.26162
9.4644,2790.7,285.76,286.76,16.49,0.25991
9.5144,2805,283.84,284.84,16.49,0.25819
9.5644,2819.1,281.93,282.93,16.49,0.25647
9.6144,2833.2,280.02,281.02,16.49,0.25477
9.6644,2847.1,278.11,279.11,16.49,0.25306
9.7144,2861,276.21,277.21,16.49,0.25134
9.7644,2874.7,274.31,275.31,16.49,0.24961
9.8144,2888.4,272.41,273.42,16.49,0.24792
9.8644,2902,270.52,271.53,16.49,0.24622
9.9144,2915.5,268.62,269.64,16.49,0.24451
9.9644,2928.9,266.73,267.76,16.49,0.24281
10.014,2942.1,264.84,265.88,16.49,0.24116
10.064,2955.3,262.96,264,16.49,0.23947
10.114,2968.4,261.08,262.13,16.49,0.23777
10.164,2981.4,259.21,260.27,16.49,0.23615
10.214,2994.4,257.34,258.4,16.49,0.23448
10.264,3007.2,255.48,256.55,16.49,0.2328
10.314,3019.9,253.62,254.69,16.49,0.23115
10.364,3032.5,251.76,252.84,16.49,0.22945
10.414,3045.1,249.91,250.99,16.49,0.22777
10.464,3057.5,248.06,249.15,16.49,0.2261
10.514,3069.9,246.22,247.31,16.49,0.22444
10.564,3082.2,244.38,245.47,16.49,0.22286
10.614,3094.3,242.55,243.64,16.49,0.22129
10.664,3106.4,240.72,241.81,16.49,0.21966
10.714,3118.4,238.89,239.99,16.49,0.218
10.764,3130.3,237.07,238.16,16.49,0.21639
10.814,3142.1,235.24,236.35,16.49,0.21474
10.864,3153.8,233.42,234.53,16.49,0.21312
10.914,3165.4,231.6,232.72,16.49,0.21144
10.964,3177,229.79,230.91,16.49,0.20979
11.014,3188.4,227.97,229.1,16.49,0.20816
11.064,3199.8,226.16,227.29,16.49,0.20652
11.114,3211,224.34,225.49,16.49,0.20489
11.164,3222.2,222.54,223.7,16.49,0.20331
11.214,3233.3,220.73,221.9,16.49,0.20169
11.264,3244.3,218.93,220.11,16.49,0.20007
11.314,3255.2,217.13,218.32,16.49,0.1985
11.364,3266,215.34,216.54,16.49,0.19691
11.414,3276.7,213.55,214.76,16.49,0.1953
11.464,3287.4,211.77,212.98,16.49,0.1937
11.514,3297.9,209.99,211.21,16.49,0.19215
11.564,3308.4,208.21,209.43,16.49,0.19055
11.614,3318.7,206.44,207.67,16.49,0.189
11.664,3329,204.67,205.9,16.49,0.1874
11.714,3339.2,202.9,204.14,16.49,0.18579
11.764,3349.3,201.14,202.38,16.49,0.1842
11.814,3359.3,199.38,200.62,16.49,0.18264
11.864,3369.2,197.62,198.87,16.49,0.1811
11.914,3379.1,195.86,197.12,16.49,0.1795
11.964,3388.8,194.11,195.37,16.49,0.17794
12.014,3398.5,192.35,193.62,16.49,0.17636
12.064,3408,190.6,191.88,16.49,0.17481
12.114,3417.5,188.85,190.14,16.49,0.17321
12.164,3426.9,187.1,188.4,16.49,0.17166
12.214,3436.2,185.36,186.66,16.49,0.17011
12.264,3445.5,183.61,184.93,16.49,0.16858
12.314,3454.6,181.87,183.2,16.49,0.16704
12.364,3463.7,180.13,181.47,16.49,0.16543
12.414,3472.6,178.39,179.75,16.49,0.16389
12.464,3481.5,176.66,178.02,16.49,0.16235
12.514,3490.3,174.92,176.3,16.49,0.16078
12.564,3499,173.19,174.58,16.49,0.15926
12.614,3507.6,171.46,172.87,16.49,0.15772
12.664,3516.1,169.74,171.15,16.49,0.15615
12.714,3524.6,168.01,169.44,16.49,0.15462
12.764,3532.9,166.29,167.74,16.49,0.15312
12.814,3541.2,164.58,166.03,16.49,0.15164
12.864,3549.4,162.86,164.33,16.49,0.15013
12.914,3557.5,161.15,162.63,16.49,0.14861
12.964,3565.5,159.44,160.93,16.49,0.14702
13.014,3573.4,157.73,159.24,16.49,0.14547
13.064,3581.3,156.03,157.54,16.49,0.14401
13.114,3589,154.33,155.85,16.49,0.14248
13.164,3596.7,152.63,154.17,16.49,0.14094
13.214,3604.3,150.93,152.48,16.49,0.13942
13.264,3611.8,149.23,150.8,16.49,0.13796
13.314,3619.2,147.54,149.12,16.49,0.13654
13.364,3626.6,145.85,147.44,16.49,0.13505
13.414,3633.8,144.16,145.76,16.49,0.13356
13.464,3641,142.47,144.09,16.49,0.13203
13.514,3648.1,140.79,142.41,16.49,0.13058
13.564,3655.1,139.11,140.74,16.49,0.12906
13.614,3662,137.42,139.08,16.49,0.12748
13.664,3668.8,135.74,137.41,16.49,0.12597
13.714,3675.5,134.06,135.75,16.49,0.12446
13.764,3682.2,132.38,134.09,16.49,0.12297
13.814,3688.8,130.7,132.43,16.49,0.1215
13.864,3695.3,129.02,130.77,16.49,0.12008
13.914,3701.7,127.35,129.11,16.49,0.1186
13.964,3708,125.67,127.46,16.49,0.11701
14.014,3714.3,124,125.81,16.49,0.11543
14.064,3720.4,122.33,124.16,16.49,0.11391
14.114,3726.5,120.66,122.51,16.49,0.11248
14.164,3732.5,118.98,120.87,16.49,0.11092
14.214,3738.4,117.32,119.22,16.49,0.10946
14.264,3744.2,115.65,117.58,16.49,0.10805
14.314,3749.9,113.99,115.94,16.49,0.10666
14.364,3755.6,112.32,114.31,16.49,0.10516
14.414,3761.2,110.66,112.67,16.49,0.1037
14.464,3766.7,109.01,111.04,16.49,0.10229
14.514,3772.1,107.35,109.42,16.49,0.10081
14.564,3777.4,105.7,107.79,16.49,0.099385
14.614,3782.7,104.04,106.17,16.49,0.097946
14.664,3787.8,102.39,104.54,16.49,0.096364
14.714,3792.9,100.74,102.92,16.49,0.094863
14.764,3797.9,99.093,101.31,16.49,0.093452
14.814,3802.8,97.447,99.693,16.49,0.092079
14.864,3807.6,95.803,98.081,16.49,0.090797
14.914,3812.4,94.162,96.471,16.49,0.089302
14.964,3817,92.521,94.864,16.49,0.087839
15.014,3821.6,90.882,93.259,16.49,0.086374
15.064,3826.1,89.244,91.657,16.49,0.084925
15.114,3830.6,87.607,90.057,16.49,0.083549
15.164,3834.9,85.973,88.46,16.49,0.082172
15.214,3839.2,84.339,86.866,16.49,0.080762
15.264,3843.3,82.708,85.274,16.49,0.079352
15.314,3847.4,81.077,83.685,16.49,0.077936
15.364,3851.4,79.447,82.099,16.49,0.076441
15.414,3855.4,77.819,80.516,16.49,0.075141
15.464,3859.2,76.193,78.936,16.49,0.073988
15.514,3863,74.569,77.358,16.49,0.07258
15.564,3866.7,72.947,75.784,16.49,0.071233
15.614,3870.3,71.325,74.214,16.49,0.069803
15.664,3873.8,69.705,72.646,16.49,0.068473
15.714,3877.3,68.085,71.082,16.49,0.067007
15.764,3880.6,66.467,69.522,16.49,0.065742
15.814,3883.9,64.849,67.965,16.49,0.06433
15.864,3887.1,63.233,66.413,16.49,0.062943
15.914,3890.2,61.618,64.865,16.49,0.061601
15.964,3893.3,60.003,63.321,16.49,0.060271
16.014,3896.2,58.39,61.781,16.49,0.058858
16.064,3899.1,56.777,60.247,16.49,0.057449
16.114,3901.9,55.165,58.718,16.49,0.056143
16.164,3904.6,53.554,57.194,16.49,0.05471
16.214,3907.3,51.944,55.677,16.49,0.053485
16.264,3909.8,50.336,54.165,16.49,0.052187
16.314,3912.3,48.728,52.66,16.49,0.050773
16.364,3914.7,47.122,51.163,16.49,0.049674
16.414,3917,45.518,49.672,16.49,0.048594
16.464,3919.2,43.916,48.19,16.49,0.047255
16.514,3921.4,42.315,46.717,16.49,0.045882
16.564,3923.5,40.714,45.254,16.49,0.04439
16.614,3925.5,39.113,43.801,16.49,0.04311
16.664,3927.4,37.513,42.36,16.49,0.041781
16.714,3929.2,35.915,40.932,16.49,0.04054
16.764,3931,34.318,39.517,16.49,0.03944
16.814,3932.6,32.723,38.117,16.49,0.038241
16.864,3934.2,31.129,36.734,16.49,0.037115
16.914,3935.8,29.538,35.369,16.49,0.035949
16.964,3937.2,27.948,34.025,16.49,0.034866
17.014,3938.6,26.361,32.702,16.49,0.034106
17.064,3939.8,24.778,31.405,16.49,0.033349
17.114,3941,23.198,30.135,16.49,0.032389
17.164,3942.2,21.622,28.895,16.49,0.031518
17.214,3943.2,20.048,27.691,16.49,0.030692
17.264,3944.2,18.477,26.526,16.49,0.029919
17.314,3945,16.909,25.404,16.49,0.029386
17.364,3945.9,15.344,24.333,16.49,0.028749
17.414,3946.6,13.782,23.317,16.49,0.028103
17.464,3947.2,12.223,22.364,16.49,0.027461
17.514,3947.8,10.667,21.483,16.49,0.026446
17.564,3948.3,9.1112,20.682,16.49,0.025532
17.614,3948.7,7.5569,19.973,16.49,0.024676
17.664,3949.1,6.0062,19.361,16.49,0.024451
17.714,3949.3,4.4619,18.853,16.49,0.024485
17.764,3949.5,2.917,18.463,16.49,0.024308
17.814,3949.6,1.339,18.239,16.49,0.024076
17.864,3949.6,-0.23559,18.146,16.49,0.024443
17.914,3949.6,-1.809,18.189,16.49,0.024056
17.964,3949.5,-3.3805,18.366,16.49,0.024188
18.014,3949.2,-4.9499,18.673,16.49,0.024363
18.064,3949,-6.5142,19.097,16.49,0.025192
18.114,3948.6,-8.0736,19.63,16.49,0.025495
18.164,3948.1,-9.6301,20.267,16.49,0.025681
18.214,3947.6,-11.182,20.994,16.49,0.026101
18.264,3947,-12.731,21.804,16.49,0.026371
18.314,3946.4,-14.274,22.683,16.49,0.027041
18.364,3945.6,-15.813,23.624,16.49,0.027387
18.414,3944.8,-17.346,24.618,16.49,0.027844
18.464,3943.9,-18.875,25.66,16.49,0.02819
18.514,3942.9,-20.398,26.741,16.49,0.02887
18.564,3941.8,-21.913,27.853,16.49,0.029604
18.614,3940.7,-23.419,28.99,16.49,0.030329
18.664,3939.5,-24.917,30.148,16.49,0.03104
18.714,3938.2,-26.405,31.323,16.49,0.031814
18.764,3936.8,-27.882,32.508,16.49,0.032782
18.814,3935.4,-29.342,33.696,16.49,0.03388
18.864,3933.9,-30.788,34.886,16.49,0.034845
18.914,3932.3,-32.213,36.068,16.49,0.036092
18.964,3930.7,-33.62,37.244,16.49,0.03696
19.014,3929,-35.008,38.413,16.49,0.03803
19.064,3927.2,-36.372,39.566,16.49,0.039088
19.114,3925.3,-37.716,40.71,16.49,0.039916
19.164,3923.4,-39.038,41.839,16.49,0.041004
19.214,3921.4,-40.329,42.942,16.49,0.042111
19.264,3919.4,-41.595,44.026,16.49,0.042985
19.314,3917.3,-42.836,45.093,16.49,0.043824
19.364,3915.1,-44.055,46.143,16.49,0.044603
19.414,3912.9,-45.25,47.177,16.49,0.045402
19.464,3910.6,-46.423,48.193,16.49,0.046199
19.514,3908.2,-47.567,49.186,16.49,0.047033
19.564,3905.8,-48.69,50.165,16.49,0.047669
19.614,3903.4,-49.794,51.131,16.49,0.048351
19.664,3900.8,-50.879,52.085,16.49,0.049024
19.714,3898.3,-51.943,53.023,16.49,0.049745
19.764,3895.7,-52.987,53.948,16.49,0.050427
19.814,3893,-54.027,54.877,16.49,0.051096
19.864,3890.2,-55.054,55.8,16.49,0.05193
19.914,3887.5,-56.073,56.722,16.49,0.052634
19.964,3884.6,-57.083,57.643,16.49,0.053434
20.014,3881.8,-58.08,58.557,16.49,0.054271
20.064,3878.8,-59.065,59.465,16.49,0.055067
20.114,3875.9,-60.042,60.373,16.49,0.05581
20.164,3872.8,-61.009,61.277,16.49,0.056602
20.214,3869.8,-61.97,62.181,16.49,0.057334
20.264,3866.6,-62.924,63.086,16.49,0.058101
20.314,3863.5,-63.87,63.99,16.49,0.058868
20.364,3860.2,-64.814,64.897,16.49,0.059587
20.414,3857,-65.751,65.805,16.49,0.060373
20.464,3853.7,-66.683,66.713,16.49,0.061121
20.514,3850.3,-67.614,67.628,16.49,0.061846
20.564,3846.9,-68.543,68.547,16.49,0.062614
20.614,3843.5,-69.47,69.47,16.49,0.063361
20.664,3840,-70.397,70.4,16.49,0.064131
20.714,3836.4,-71.321,71.332,16.49,0.064919
20.764,3832.8,-72.242,72.266,16.49,0.065711
20.814,3829.2,-73.156,73.201,16.49,0.066507
20.864,3825.5,-74.067,74.138,16.49,0.067298
20.914,3821.8,-74.973,75.076,16.49,0.068094
20.964,3818,-75.874,76.014,16.49,0.068893
21.014,3814.2,-76.767,76.95,16.49,0.069692
21.064,3810.3,-77.653,77.884,16.49,0.070485
21.114,3806.4,-78.533,78.818,16.49,0.071279
21.164,3802.5,-79.404,79.75,16.49,0.072071
21.214,3798.5,-80.268,80.679,16.49,0.072865
21.264,3794.5,-81.124,81.606,16.49,0.07366
21.314,3790.4,-81.969,82.527,16.49,0.074439
21.364,3786.3,-82.793,83.434,16.49,0.075189
21.414,3782.1,-83.6,84.33,16.49,0.075949
21.464,3777.9,-84.396,85.22,16.49,0.076716
21.514,3773.7,-85.176,86.101,16.49,0.077472
21.564,3769.4,-85.946,86.975,16.49,0.078244
21.614,3765.1,-86.695,87.836,16.49,0.078969
21.664,3760.7,-87.427,88.685,16.49,0.079718
21.714,3756.3,-88.136,89.517,16.49,0.080399
21.764,3751.9,-88.815,90.326,16.49,0.081055
21.814,3747.4,-89.472,91.119,16.49,0.081771
21.864,3743,-90.106,91.895,16.49,0.082432
21.914,3738.4,-90.708,92.646,16.49,0.083013
21.964,3733.9,-91.277,93.373,16.49,0.083617
22.014,3729.3,-91.82,94.078,16.49,0.084234
22.064,3724.7,-92.333,94.762,16.49,0.084832
22.114,3720.1,-92.822,95.425,16.49,0.085436
22.164,3715.4,-93.277,96.062,16.49,0.085941
22.214,3710.8,-93.699,96.672,16.49,0.086423
22.264,3706.1,-94.081,97.25,16.49,0.08683
22.314,3701.3,-94.43,97.802,16.49,0.087309
22.364,3696.6,-94.747,98.328,16.49,0.087736
22.414,3691.9,-95.03,98.826,16.49,0.08812
22.464,3687.1,-95.279,99.297,16.49,0.088481
22.514,3682.3,-95.494,99.739,16.49,0.088834
22.564,3677.6,-95.68,100.16,16.49,0.089184
22.614,3672.8,-95.831,100.55,16.49,0.089435
22.664,3668,-95.952,100.91,16.49,0.089717
22.714,3663.2,-96.039,101.25,16.49,0.089911
22.764,3658.4,-96.095,101.55,16.49,0.090108
22.814,3653.6,-96.118,101.84,16.49,0.090208
22.864,3648.8,-96.113,102.09,16.49,0.090411
22.914,3644,-96.084,102.33,16.49,0.090594
22.964,3639.2,-96.029,102.54,16.49,0.090684
23.014,3634.4,-95.95,102.73,16.49,0.090821
23.064,3629.6,-95.847,102.9,16.49,0.09085
23.114,3624.8,-95.721,103.05,16.49,0.090877
23.164,3620,-95.572,103.18,16.49,0.090905
23.214,3615.2,-95.404,103.29,16.49,0.09096
23.264,3610.4,-95.221,103.38,16.49,0.09109
23.314,3605.7,-95.027,103.46,16.49,0.091214
23.364,3600.9,-94.817,103.53,16.49,0.091214
23.414,3596.2,-94.593,103.58,16.49,0.091218
23.464,3591.5,-94.354,103.62,16.49,0.091169
23.514,3586.8,-94.104,103.65,16.49,0.091258
23.564,3582.1,-93.844,103.66,16.49,0.091198
23.614,3577.4,-93.57,103.66,16.49,0.091066
23.664,3572.7,-93.286,103.64,16.49,0.091037
23.714,3568.1,-92.993,103.62,16.49,0.090959
23.764,3563.4,-92.691,103.58,16.49,0.090837
23.814,3558.8,-92.381,103.54,16.49,0.090779
23.864,3554.2,-92.068,103.49,16.49,0.090806
23.914,3549.6,-91.747,103.42,16.49,0.090634
23.964,3545,-91.422,103.35,16.49,0.090607
24.014,3540.4,-91.092,103.28,16.49,0.09047
24.064,3535.9,-90.759,103.19,16.49,0.090406
24.114,3531.4,-90.423,103.1,16.49,0.09018
24.164,3526.9,-90.082,103,16.49,0.089978
24.214,3522.4,-89.738,102.9,16.49,0.089798
24.264,3517.9,-89.393,102.79,16.49,0.089759
24.314,3513.4,-89.05,102.68,16.49,0.08975
24.364,3509,-88.707,102.56,16.49,0.089659
24.414,3504.6,-88.365,102.44,16.49,0.089632
24.464,3500.1,-88.023,102.32,16.49,0.08947
24.514,3495.7,-87.682,102.19,16.49,0.08923
24.564,3491.4,-87.341,102.06,16.49,0.089024
24.614,3487,-87.001,101.93,16.49,0.088798
24.664,3482.7,-86.663,101.79,16.49,0.088767
24.714,3478.3,-86.328,101.65,16.49,0.088807
24.764,3474,-85.997,101.51,16.49,0.088827
24.814,3469.7,-85.668,101.37,16.49,0.088594
24.864,3465.5,-85.342,101.23,16.49,0.088433
24.914,3461.2,-85.018,101.09,16.49,0.088335
24.964,3457,-84.698,100.94,16.49,0.088066
25.014,3452.7,-84.38,100.8,16.49,0.087925
25.064,3448.5,-84.066,100.65,16.49,0.087726
