 Time (s),Altitude (ft),Vertical velocity (ft/s),Total velocity (ft/s),Mass (lb),Mach number (?)
6.2718,2329.8,460.83,470.07,16.666,0.42589
6.3218,2353,465.16,474.56,16.647,0.43004
6.3718,2376.3,469.37,478.93,16.628,0.43398
6.4218,2399.9,473.43,483.13,16.61,0.43781
6.4718,2423.7,477.32,487.16,16.592,0.44157
6.5218,2447.6,481.01,490.99,16.575,0.4451
6.5718,2471.8,484.47,494.6,16.558,0.44839
6.6218,2496.1,487.68,497.97,16.542,0.45148
6.6718,2520.5,490.63,501.08,16.526,0.45431
6.7218,2545.1,492.92,503.53,16.512,0.4566
6.7718,2569.8,493.59,504.3,16.501,0.45732
6.8218,2594.4,492.38,503.15,16.495,0.45634
6.8718,2619,490.26,501.04,16.492,0.4545
6.9218,2643.5,487.88,498.68,16.491,0.45244
6.9718,2667.8,485.44,496.23,16.491,0.45032
7.0218,2692,482.97,493.75,16.491,0.44806
7.0718,2716.1,480.46,491.25,16.491,0.44578
7.1218,2740,477.95,488.75,16.49,0.44358
7.1718,2763.9,475.45,486.26,16.49,0.44137
7.2218,2787.6,472.94,483.78,16.49,0.43916
7.2718,2811.2,470.45,481.32,16.49,0.43698
7.3218,2834.6,467.97,478.86,16.49,0.43481
7.3718,2858,465.51,476.41,16.49,0.43272
7.4218,2881.2,463.07,473.97,16.49,0.43059
7.4718,2904.3,460.63,471.54,16.49,0.42838
7.5218,2927.2,458.21,469.12,16.49,0.42622
7.5718,2950.1,455.79,466.71,16.49,0.42409
7.6218,2972.8,453.37,464.31,16.49,0.42194
7.6718,2995.4,450.97,461.92,16.49,0.41985
7.7218,3017.9,448.57,459.54,16.49,0.41773
7.7718,3040.3,446.17,457.17,16.49,0.41564
7.8218,3062.5,443.79,454.8,16.49,0.41362
7.8718,3084.7,441.42,452.45,16.49,0.41159
7.9218,3106.7,439.06,450.1,16.49,0.40945
7.9718,3128.6,436.7,447.76,16.49,0.40729
8.0218,3150.4,434.35,445.43,16.49,0.40527
8.0718,3172,432.02,443.11,16.49,0.40322
8.1218,3193.6,429.69,440.8,16.49,0.40107
8.1718,3215,427.36,438.5,16.49,0.39894
8.2218,3236.3,425.05,436.21,16.49,0.3969
8.2718,3257.5,422.74,433.92,16.49,0.39487
8.3218,3278.6,420.45,431.64,16.49,0.39284
8.3718,3299.5,418.16,429.37,16.49,0.39081
8.4218,3320.4,415.89,427.11,16.49,0.38877
8.4718,3341.1,413.61,424.86,16.49,0.38673
8.5218,3361.7,411.35,422.61,16.49,0.38476
8.5718,3382.3,409.09,420.37,16.49,0.38278
8.6218,3402.7,406.84,418.14,16.49,0.38072
8.6718,3422.9,404.59,415.92,16.49,0.37867
8.7218,3443.1,402.35,413.71,16.49,0.37674
8.7718,3463.2,400.11,411.5,16.49,0.37481
8.8218,3483.1,397.89,409.3,16.49,0.37286
8.8718,3503,395.68,407.11,16.49,0.37092
8.9218,3522.7,393.47,404.92,16.49,0.36892
8.9718,3542.3,391.27,402.75,16.49,0.36702
9.0218,3561.8,389.08,400.58,16.49,0.3651
9.0718,3581.2,386.89,398.41,16.49,0.36321
9.1218,3600.5,384.72,396.26,16.49,0.36136
9.1718,3619.7,382.54,394.11,16.49,0.35934
9.2218,3638.8,380.37,391.96,16.49,0.35733
9.2718,3657.7,378.2,389.83,16.49,0.35541
9.3218,3676.6,376.03,387.7,16.49,0.35348
9.3718,3695.3,373.87,385.57,16.49,0.35155
9.4218,3714,371.72,383.46,16.49,0.34959
9.4718,3732.5,369.58,381.35,16.49,0.3476
9.5218,3750.9,367.44,379.25,16.49,0.34564
9.5718,3769.2,365.32,377.16,16.49,0.3438
9.6218,3787.5,363.21,375.07,16.49,0.34197
9.6718,3805.6,361.11,372.99,16.49,0.34008
9.7218,3823.6,359.01,370.91,16.49,0.33824
9.7718,3841.5,356.93,368.84,16.49,0.33644
9.8218,3859.3,354.84,366.78,16.49,0.33455
9.8718,3877,352.76,364.73,16.49,0.33267
9.9218,3894.5,350.67,362.68,16.49,0.33082
9.9718,3912,348.59,360.63,16.49,0.32904
10.022,3929.4,346.51,358.59,16.49,0.32723
10.072,3946.7,344.43,356.56,16.49,0.32538
10.122,3963.8,342.36,354.53,16.49,0.32353
10.172,3980.9,340.29,352.51,16.49,0.32168
10.222,3997.9,338.23,350.5,16.49,0.31989
10.272,4014.7,336.18,348.49,16.49,0.31817
10.322,4031.5,334.14,346.49,16.49,0.31641
10.372,4048.1,332.12,344.49,16.49,0.31461
10.422,4064.7,330.09,342.5,16.49,0.31282
10.472,4081.2,328.08,340.52,16.49,0.31116
10.522,4097.5,326.07,338.54,16.49,0.30943
10.572,4113.8,324.07,336.56,16.49,0.30757
10.622,4129.9,322.06,334.59,16.49,0.30577
10.672,4146,320.06,332.63,16.49,0.30397
10.722,4161.9,318.06,330.67,16.49,0.3023
10.772,4177.8,316.06,328.72,16.49,0.30071
10.822,4193.5,314.07,326.77,16.49,0.29891
10.872,4209.2,312.07,324.83,16.49,0.29702
10.922,4224.7,310.08,322.89,16.49,0.29523
10.972,4240.2,308.09,320.96,16.49,0.29352
11.022,4255.5,306.11,319.04,16.49,0.29188
11.072,4270.8,304.14,317.11,16.49,0.2902
11.122,4286,302.17,315.2,16.49,0.28842
11.172,4301,300.22,313.29,16.49,0.28671
11.222,4316,298.27,311.39,16.49,0.28498
11.272,4330.8,296.32,309.49,16.49,0.28318
11.322,4345.6,294.38,307.59,16.49,0.28151
11.372,4360.3,292.45,305.7,16.49,0.27992
11.422,4374.9,290.52,303.82,16.49,0.27826
11.472,4389.3,288.6,301.94,16.49,0.27665
11.522,4403.7,286.68,300.06,16.49,0.2749
11.572,4418,284.76,298.19,16.49,0.27318
11.622,4432.2,282.84,296.33,16.49,0.27159
11.672,4446.3,280.93,294.47,16.49,0.26999
11.722,4460.3,279.01,292.61,16.49,0.26838
11.772,4474.2,277.1,290.76,16.49,0.26673
11.822,4488,275.19,288.91,16.49,0.26509
11.872,4501.7,273.29,287.07,16.49,0.2635
11.922,4515.3,271.39,285.23,16.49,0.26192
11.972,4528.8,269.49,283.4,16.49,0.26028
12.022,4542.3,267.6,281.57,16.49,0.25868
12.072,4555.6,265.71,279.75,16.49,0.25712
12.122,4568.8,263.83,277.93,16.49,0.25544
12.172,4582,261.95,276.12,16.49,0.25375
12.222,4595,260.07,274.31,16.49,0.2522
12.272,4608,258.2,272.5,16.49,0.25049
12.322,4620.9,256.33,270.7,16.49,0.24891
12.372,4633.6,254.47,268.91,16.49,0.24729
12.422,4646.3,252.61,267.11,16.49,0.24553
12.472,4658.9,250.75,265.33,16.49,0.24392
12.522,4671.4,248.9,263.55,16.49,0.24249
12.572,4683.8,247.06,261.77,16.49,0.24095
12.622,4696.1,245.22,260,16.49,0.2394
12.672,4708.3,243.38,258.23,16.49,0.23781
12.722,4720.4,241.55,256.46,16.49,0.23615
12.772,4732.5,239.72,254.7,16.49,0.23447
12.822,4744.4,237.88,252.95,16.49,0.23287
12.872,4756.2,236.05,251.2,16.49,0.23122
12.922,4768,234.22,249.45,16.49,0.22955
12.972,4779.7,232.39,247.71,16.49,0.22803
13.022,4791.2,230.57,245.97,16.49,0.22656
13.072,4802.7,228.75,244.24,16.49,0.22521
13.122,4814.1,226.94,242.51,16.49,0.22373
13.172,4825.4,225.14,240.78,16.49,0.22217
13.222,4836.6,223.34,239.06,16.49,0.22059
13.272,4847.8,221.53,237.35,16.49,0.21906
13.322,4858.8,219.74,235.64,16.49,0.21751
13.372,4869.7,217.94,233.93,16.49,0.21584
13.422,4880.6,216.14,232.23,16.49,0.21419
13.472,4891.3,214.34,230.53,16.49,0.21266
13.522,4902,212.55,228.83,16.49,0.21111
13.572,4912.6,210.76,227.14,16.49,0.20944
13.622,4923.1,208.96,225.46,16.49,0.20765
13.672,4933.5,207.17,223.78,16.49,0.20602
13.722,4943.8,205.38,222.1,16.49,0.20459
13.772,4954,203.6,220.43,16.49,0.20313
13.822,4964.2,201.82,218.76,16.49,0.20169
13.872,4974.2,200.06,217.1,16.49,0.20021
13.922,4984.2,198.29,215.44,16.49,0.19871
13.972,4994,196.54,213.79,16.49,0.19729
14.022,5003.8,194.78,212.14,16.49,0.19594
14.072,5013.5,193.04,210.49,16.49,0.19449
14.122,5023.1,191.3,208.85,16.49,0.19303
14.172,5032.7,189.56,207.22,16.49,0.19168
14.222,5042.1,187.82,205.58,16.49,0.19021
14.272,5051.4,186.09,203.96,16.49,0.18875
14.322,5060.7,184.35,202.33,16.49,0.18724
14.372,5069.9,182.62,200.71,16.49,0.18584
14.422,5079,180.88,199.1,16.49,0.18443
14.472,5088,179.14,197.49,16.49,0.18279
14.522,5096.9,177.4,195.88,16.49,0.1811
14.572,5105.7,175.66,194.28,16.49,0.17955
14.622,5114.4,173.91,192.69,16.49,0.17812
14.672,5123.1,172.17,191.09,16.49,0.17682
14.722,5131.7,170.43,189.51,16.49,0.17548
14.772,5140.1,168.7,187.92,16.49,0.174
14.822,5148.5,166.96,186.35,16.49,0.17268
14.872,5156.8,165.24,184.78,16.49,0.17131
14.922,5165,163.51,183.21,16.49,0.16987
14.972,5173.2,161.79,181.65,16.49,0.16861
15.022,5181.2,160.08,180.09,16.49,0.1672
15.072,5189.2,158.37,178.54,16.49,0.16578
15.122,5197.1,156.66,176.99,16.49,0.16449
15.172,5204.9,154.96,175.45,16.49,0.16313
15.222,5212.6,153.26,173.91,16.49,0.16185
15.272,5220.2,151.56,172.38,16.49,0.16051
15.322,5227.7,149.87,170.85,16.49,0.15907
15.372,5235.2,148.18,169.33,16.49,0.15771
15.422,5242.5,146.49,167.81,16.49,0.15624
15.472,5249.8,144.8,166.3,16.49,0.15474
15.522,5257,143.11,164.8,16.49,0.15343
15.572,5264.1,141.42,163.3,16.49,0.15215
15.622,5271.2,139.73,161.81,16.49,0.15079
15.672,5278.1,138.05,160.32,16.49,0.14936
15.722,5285,136.36,158.84,16.49,0.14789
15.772,5291.7,134.68,157.36,16.49,0.14668
15.822,5298.4,133,155.89,16.49,0.14556
15.872,5305,131.32,154.42,16.49,0.14421
15.922,5311.6,129.65,152.97,16.49,0.14275
15.972,5318,127.97,151.51,16.49,0.14152
16.022,5324.4,126.3,150.07,16.49,0.14043
16.072,5330.6,124.63,148.63,16.49,0.13931
16.122,5336.8,122.97,147.2,16.49,0.13802
16.172,5342.9,121.3,145.77,16.49,0.1369
16.222,5349,119.64,144.35,16.49,0.13569
16.272,5354.9,117.98,142.94,16.49,0.13425
16.322,5360.8,116.32,141.53,16.49,0.1331
16.372,5366.5,114.67,140.13,16.49,0.13204
16.422,5372.2,113.02,138.74,16.49,0.1309
16.472,5377.8,111.36,137.36,16.49,0.12956
16.522,5383.4,109.71,135.98,16.49,0.1282
16.572,5388.8,108.06,134.62,16.49,0.12697
16.622,5394.2,106.41,133.26,16.49,0.12574
16.672,5399.4,104.76,131.9,16.49,0.12444
16.722,5404.6,103.11,130.56,16.49,0.12312
16.772,5409.7,101.46,129.23,16.49,0.12202
16.822,5414.8,99.819,127.9,16.49,0.12105
16.872,5419.7,98.178,126.58,16.49,0.12003
16.922,5424.6,96.542,125.27,16.49,0.11913
16.972,5429.4,94.909,123.97,16.49,0.11809
17.022,5434.1,93.278,122.68,16.49,0.11693
17.072,5438.7,91.648,121.4,16.49,0.11574
17.122,5443.3,90.02,120.13,16.49,0.11472
17.172,5447.7,88.395,118.87,16.49,0.11361
17.222,5452.1,86.769,117.62,16.49,0.1122
17.272,5456.4,85.142,116.39,16.49,0.11077
17.322,5460.6,83.515,115.16,16.49,0.10952
17.372,5464.7,81.889,113.94,16.49,0.10862
17.422,5468.8,80.268,112.74,16.49,0.10771
17.472,5472.8,78.648,111.55,16.49,0.10633
17.522,5476.7,77.027,110.37,16.49,0.10499
17.572,5480.5,75.407,109.2,16.49,0.10408
17.622,5484.2,73.793,108.05,16.49,0.10345
17.672,5487.9,72.183,106.9,16.49,0.10257
17.722,5491.4,70.576,105.78,16.49,0.1016
17.772,5494.9,68.972,104.66,16.49,0.10065
17.822,5498.3,67.371,103.56,16.49,0.099707
17.872,5501.6,65.772,102.47,16.49,0.098846
17.922,5504.9,64.177,101.4,16.49,0.09807
17.972,5508.1,62.586,100.35,16.49,0.097391
18.022,5511.2,60.999,99.306,16.49,0.096493
18.072,5514.2,59.412,98.282,16.49,0.095418
18.122,5517.1,57.828,97.273,16.49,0.094622
18.172,5519.9,56.247,96.282,16.49,0.093569
18.222,5522.7,54.664,95.308,16.49,0.092167
18.272,5525.4,53.081,94.353,16.49,0.091429
18.322,5528,51.504,93.416,16.49,0.091058
18.372,5530.6,49.931,92.496,16.49,0.090267
18.422,5533,48.359,91.596,16.49,0.089322
18.472,5535.4,46.79,90.716,16.49,0.088618
18.522,5537.7,45.224,89.856,16.49,0.088103
18.572,5539.9,43.663,89.016,16.49,0.087444
18.622,5542.1,42.103,88.197,16.49,0.086661
18.672,5544.1,40.547,87.399,16.49,0.086207
18.722,5546.1,38.995,86.623,16.49,0.085794
18.772,5548,37.447,85.869,16.49,0.085228
18.822,5549.9,35.903,85.138,16.49,0.084616
18.872,5551.6,34.36,84.43,16.49,0.083857
18.922,5553.3,32.819,83.747,16.49,0.083092
18.972,5554.9,31.28,83.088,16.49,0.082301
19.022,5556.4,29.742,82.454,16.49,0.081746
19.072,5557.9,28.208,81.846,16.49,0.081035
19.122,5559.3,26.674,81.264,16.49,0.080491
19.172,5560.5,25.146,80.708,16.49,0.08036
19.222,5561.8,23.622,80.178,16.49,0.079699
19.272,5562.9,22.099,79.675,16.49,0.079212
19.322,5564,20.581,79.2,16.49,0.079146
19.372,5565,19.067,78.752,16.49,0.078808
19.422,5565.9,17.557,78.333,16.49,0.078237
19.472,5566.7,16.048,77.942,16.49,0.077816
19.522,5567.5,14.543,77.58,16.49,0.077504
19.572,5568.2,13.042,77.247,16.49,0.077097
19.622,5568.8,11.543,76.944,16.49,0.076593
19.672,5569.3,10.046,76.671,16.49,0.076015
19.722,5569.8,8.5514,76.427,16.49,0.075593
19.772,5570.2,7.0602,76.214,16.49,0.075454
19.822,5570.5,5.5739,76.031,16.49,0.075684
19.872,5570.7,4.0934,75.877,16.49,0.076093
19.922,5570.9,2.6189,75.752,16.49,0.076474
19.972,5571,1.1494,75.657,16.49,0.07667
20.022,5571,-0.31634,75.592,16.49,0.076414
20.072,5571,-1.7805,75.558,16.49,0.076245
20.122,5570.8,-3.2404,75.553,16.49,0.076518
20.172,5570.7,-4.697,75.578,16.49,0.076477
20.222,5570.4,-6.1511,75.634,16.49,0.076491
20.272,5570,-7.6022,75.719,16.49,0.076509
20.322,5569.6,-9.0512,75.833,16.49,0.07656
20.372,5569.1,-10.497,75.978,16.49,0.07667
20.422,5568.6,-11.941,76.151,16.49,0.076789
20.472,5567.9,-13.383,76.354,16.49,0.077123
20.522,5567.2,-14.822,76.585,16.49,0.076998
20.572,5566.5,-16.261,76.845,16.49,0.07696
20.622,5565.6,-17.697,77.133,16.49,0.077239
20.672,5564.7,-19.132,77.449,16.49,0.077496
20.722,5563.7,-20.565,77.792,16.49,0.07795
20.772,5562.6,-21.997,78.163,16.49,0.078425
20.822,5561.5,-23.428,78.56,16.49,0.078858
20.872,5560.3,-24.859,78.983,16.49,0.079221
20.922,5559,-26.289,79.433,16.49,0.079452
20.972,5557.7,-27.719,79.908,16.49,0.080027
21.022,5556.2,-29.149,80.408,16.49,0.080571
21.072,5554.7,-30.58,80.933,16.49,0.081121
21.122,5553.2,-32.012,81.482,16.49,0.081351
21.172,5551.5,-33.444,82.056,16.49,0.081844
21.222,5549.8,-34.878,82.653,16.49,0.082746
21.272,5548.1,-36.314,83.273,16.49,0.083143
21.322,5546.2,-37.75,83.916,16.49,0.082963
21.372,5544.3,-39.186,84.581,16.49,0.08336
21.422,5542.3,-40.625,85.267,16.49,0.083832
21.472,5540.2,-42.064,85.976,16.49,0.084244
21.522,5538.1,-43.506,86.705,16.49,0.085065
21.572,5535.9,-44.952,87.454,16.49,0.085826
21.622,5533.6,-46.401,88.224,16.49,0.086277
21.672,5531.2,-47.852,89.013,16.49,0.087038
21.722,5528.8,-49.308,89.821,16.49,0.087895
21.772,5526.3,-50.766,90.649,16.49,0.088344
21.822,5523.7,-52.227,91.494,16.49,0.088881
21.872,5521.1,-53.691,92.357,16.49,0.089675
21.922,5518.3,-55.16,93.238,16.49,0.090608
21.972,5515.6,-56.634,94.136,16.49,0.09155
22.022,5512.7,-58.114,95.051,16.49,0.09253
22.072,5509.7,-59.599,95.982,16.49,0.09328
22.122,5506.7,-61.086,96.929,16.49,0.093823
22.172,5503.6,-62.576,97.891,16.49,0.094703
22.222,5500.5,-64.072,98.868,16.49,0.095719
22.272,5497.2,-65.573,99.86,16.49,0.096561
22.322,5493.9,-67.078,100.87,16.49,0.097375
22.372,5490.5,-68.585,101.89,16.49,0.098026
22.422,5487.1,-70.095,102.92,16.49,0.098776
22.472,5483.5,-71.608,103.96,16.49,0.099716
22.522,5479.9,-73.125,105.02,16.49,0.1007
22.572,5476.2,-74.647,106.09,16.49,0.1015
22.622,5472.4,-76.17,107.17,16.49,0.10237
22.672,5468.6,-77.697,108.27,16.49,0.10333
22.722,5464.7,-79.226,109.37,16.49,0.10404
22.772,5460.7,-80.757,110.48,16.49,0.10512
22.822,5456.6,-82.294,111.61,16.49,0.10644
22.872,5452.4,-83.835,112.74,16.49,0.10733
22.922,5448.2,-85.376,113.89,16.49,0.10817
22.972,5443.9,-86.92,115.04,16.49,0.10912
23.022,5439.5,-88.465,116.2,16.49,0.11012
23.072,5435,-90.012,117.37,16.49,0.11127
23.122,5430.5,-91.563,118.55,16.49,0.11247
23.172,5425.9,-93.117,119.74,16.49,0.11362
23.222,5421.2,-94.672,120.93,16.49,0.11474
23.272,5416.4,-96.23,122.13,16.49,0.11596
23.322,5411.6,-97.79,123.34,16.49,0.11715
23.372,5406.6,-99.35,124.56,16.49,0.11824
23.422,5401.6,-100.91,125.78,16.49,0.11919
23.472,5396.6,-102.47,127.01,16.49,0.12007
23.522,5391.4,-104.03,128.24,16.49,0.12112
23.572,5386.1,-105.58,129.48,16.49,0.12214
23.622,5380.8,-107.14,130.73,16.49,0.12329
23.672,5375.4,-108.69,131.98,16.49,0.12462
23.722,5370,-110.25,133.24,16.49,0.12577
23.772,5364.4,-111.8,134.5,16.49,0.12675
23.822,5358.8,-113.35,135.76,16.49,0.12783
23.872,5353.1,-114.9,137.04,16.49,0.12896
23.922,5347.3,-116.45,138.31,16.49,0.13005
23.972,5341.4,-117.99,139.59,16.49,0.13115
24.022,5335.5,-119.53,140.87,16.49,0.1323
24.072,5329.5,-121.08,142.16,16.49,0.13341
24.122,5323.4,-122.61,143.45,16.49,0.13438
24.172,5317.2,-124.15,144.74,16.49,0.13551
24.222,5311,-125.68,146.04,16.49,0.13668
24.272,5304.6,-127.21,147.34,16.49,0.13781
24.322,5298.2,-128.73,148.64,16.49,0.13902
24.372,5291.8,-130.26,149.95,16.49,0.14012
24.422,5285.2,-131.78,151.26,16.49,0.14099
24.472,5278.6,-133.3,152.57,16.49,0.14193
24.522,5271.9,-134.82,153.88,16.49,0.14309
24.572,5265.1,-136.33,155.2,16.49,0.14444
24.622,5258.3,-137.85,156.52,16.49,0.14573
24.672,5251.3,-139.37,157.84,16.49,0.14678
24.722,5244.3,-140.88,159.16,16.49,0.148
24.772,5237.2,-142.4,160.49,16.49,0.14913
24.822,5230.1,-143.91,161.82,16.49,0.15027
24.872,5222.8,-145.43,163.14,16.49,0.15148
24.922,5215.5,-146.94,164.48,16.49,0.15265
24.972,5208.2,-148.46,165.81,16.49,0.15385
25.022,5200.7,-149.97,167.14,16.49,0.15493
25.072,5193.2,-151.49,168.48,16.49,0.15602
25.122,5185.5,-153,169.82,16.49,0.1572
25.172,5177.9,-154.52,171.15,16.49,0.15844
