 Time (s),Altitude (ft),Vertical velocity (ft/s),Total velocity (ft/s),Mass (lb),Mach number (?)
5.4235,1887.7,310.56,315.54,40.212,0.28558
5.4735,1903.1,308.21,313.18,40.212,0.2835
5.5235,1918.5,305.86,310.84,40.212,0.28141
5.5735,1933.7,303.52,308.51,40.212,0.27938
5.6235,1948.8,301.19,306.2,40.212,0.27728
5.6735,1963.8,298.87,303.89,40.212,0.27512
5.7235,1978.7,296.55,301.6,40.212,0.27302
5.7735,1993.5,294.26,299.31,40.212,0.27102
5.8235,2008.2,291.97,297.05,40.212,0.26913
5.8735,2022.7,289.71,294.79,40.212,0.26718
5.9235,2037.1,287.45,292.54,40.212,0.26521
5.9735,2051.4,285.21,290.3,40.212,0.26335
6.0235,2065.6,282.98,288.07,40.212,0.26145
6.0735,2079.7,280.75,285.86,40.212,0.25944
6.1235,2093.7,278.52,283.65,40.212,0.25747
6.1735,2107.6,276.31,281.45,40.212,0.2555
6.2235,2121.4,274.09,279.26,40.212,0.2535
6.2735,2135,271.89,277.08,40.212,0.25153
6.3235,2148.5,269.7,274.92,40.212,0.24961
6.3735,2162,267.53,272.76,40.212,0.24771
6.4235,2175.3,265.38,270.62,40.212,0.2458
6.4735,2188.5,263.23,268.48,40.212,0.2439
6.5235,2201.6,261.1,266.36,40.212,0.24199
6.5735,2214.6,258.97,264.24,40.212,0.24014
6.6235,2227.5,256.85,262.13,40.212,0.2383
6.6735,2240.3,254.73,260.03,40.212,0.2364
6.7235,2253,252.62,257.94,40.212,0.23448
6.7735,2265.6,250.51,255.86,40.212,0.23255
6.8235,2278,248.41,253.78,40.212,0.23064
6.8735,2290.4,246.31,251.72,40.212,0.22878
6.9235,2302.7,244.23,249.66,40.212,0.22692
6.9735,2314.8,242.16,247.62,40.212,0.22505
7.0235,2326.9,240.1,245.58,40.212,0.22321
7.0735,2338.8,238.06,243.55,40.212,0.22137
7.1235,2350.7,236.03,241.53,40.212,0.21958
7.1735,2362.4,234,239.52,40.212,0.21781
7.2235,2374.1,231.98,237.52,40.212,0.21608
7.2735,2385.6,229.97,235.52,40.212,0.21434
7.3235,2397.1,227.95,233.53,40.212,0.21263
7.3735,2408.4,225.95,231.55,40.212,0.21096
7.4235,2419.7,223.95,229.58,40.212,0.20922
7.4735,2430.8,221.94,227.61,40.212,0.20749
7.5235,2441.9,219.95,225.65,40.212,0.20581
7.5735,2452.8,217.96,223.69,40.212,0.20411
7.6235,2463.7,215.98,221.75,40.212,0.20239
7.6735,2474.4,214.01,219.81,40.212,0.20064
7.7235,2485.1,212.05,217.88,40.212,0.19897
7.7735,2495.6,210.1,215.96,40.212,0.19728
7.8235,2506.1,208.16,214.04,40.212,0.19549
7.8735,2516.4,206.22,212.13,40.212,0.19371
7.9235,2526.7,204.29,210.23,40.212,0.19193
7.9735,2536.9,202.37,208.34,40.212,0.19021
8.0235,2546.9,200.45,206.45,40.212,0.18846
8.0735,2556.9,198.53,204.57,40.212,0.18674
8.1235,2566.8,196.63,202.69,40.212,0.18509
8.1735,2576.6,194.72,200.82,40.212,0.18341
8.2235,2586.3,192.82,198.96,40.212,0.18181
8.2735,2595.9,190.93,197.11,40.212,0.18019
8.3235,2605.4,189.04,195.26,40.212,0.17846
8.3735,2614.8,187.16,193.42,40.212,0.17668
8.4235,2624.1,185.28,191.58,40.212,0.17488
8.4735,2633.3,183.4,189.75,40.212,0.17312
8.5235,2642.4,181.53,187.93,40.212,0.17143
8.5735,2651.5,179.67,186.11,40.212,0.16986
8.6235,2660.4,177.81,184.3,40.212,0.1683
8.6735,2669.2,175.97,182.5,40.212,0.16663
8.7235,2678,174.13,180.7,40.212,0.16504
8.7735,2686.6,172.29,178.91,40.212,0.16352
8.8235,2695.2,170.46,177.12,40.212,0.16193
8.8735,2703.7,168.64,175.34,40.212,0.16031
8.9235,2712.1,166.82,173.56,40.212,0.15867
8.9735,2720.4,165,171.8,40.212,0.157
9.0235,2728.6,163.19,170.03,40.212,0.15543
9.0735,2736.7,161.38,168.27,40.212,0.15385
9.1235,2744.7,159.57,166.52,40.212,0.15214
9.1735,2752.7,157.76,164.78,40.212,0.15052
9.2235,2760.5,155.95,163.04,40.212,0.14902
9.2735,2768.2,154.16,161.3,40.212,0.14755
9.3235,2775.9,152.36,159.57,40.212,0.14602
9.3735,2783.5,150.58,157.85,40.212,0.14451
9.4235,2791,148.79,156.13,40.212,0.14301
9.4735,2798.4,147.02,154.42,40.212,0.14149
9.5235,2805.7,145.24,152.71,40.212,0.14008
9.5735,2812.9,143.48,151.01,40.212,0.13865
9.6235,2820,141.72,149.31,40.212,0.13732
9.6735,2827.1,139.96,147.62,40.212,0.13594
9.7235,2834,138.21,145.93,40.212,0.13444
9.7735,2840.9,136.46,144.25,40.212,0.13294
9.8235,2847.7,134.71,142.57,40.212,0.13142
9.8735,2854.4,132.97,140.9,40.212,0.12986
9.9235,2861,131.22,139.24,40.212,0.12836
9.9735,2867.5,129.48,137.58,40.212,0.12685
10.024,2873.9,127.74,135.93,40.212,0.12531
10.074,2880.2,126,134.28,40.212,0.12389
10.124,2886.5,124.26,132.63,40.212,0.1224
10.174,2892.7,122.53,131,40.212,0.12083
10.224,2898.8,120.8,129.36,40.212,0.11945
10.274,2904.8,119.08,127.74,40.212,0.11815
10.324,2910.7,117.36,126.12,40.212,0.1167
10.374,2916.5,115.64,124.5,40.212,0.11523
10.424,2922.2,113.93,122.9,40.212,0.11373
10.474,2927.9,112.22,121.29,40.212,0.11233
10.524,2933.4,110.51,119.7,40.212,0.11087
10.574,2938.9,108.81,118.11,40.212,0.10928
10.624,2944.3,107.11,116.52,40.212,0.10786
10.674,2949.6,105.41,114.95,40.212,0.10657
10.724,2954.9,103.72,113.37,40.212,0.10518
10.774,2960,102.03,111.81,40.212,0.10388
10.824,2965.1,100.35,110.25,40.212,0.1027
10.874,2970.1,98.664,108.69,40.212,0.10139
10.924,2974.9,96.985,107.15,40.212,0.099963
10.974,2979.7,95.308,105.61,40.212,0.098489
11.024,2984.5,93.632,104.07,40.212,0.097171
11.074,2989.1,91.959,102.55,40.212,0.096011
11.124,2993.7,90.289,101.03,40.212,0.094793
11.174,2998.1,88.62,99.516,40.212,0.093553
11.224,3002.5,86.955,98.011,40.212,0.092344
11.274,3006.8,85.291,96.513,40.212,0.091041
11.324,3011.1,83.628,95.024,40.212,0.089837
11.374,3015.2,81.968,93.542,40.212,0.088684
11.424,3019.3,80.31,92.068,40.212,0.087354
11.474,3023.2,78.653,90.603,40.212,0.086094
11.524,3027.1,76.998,89.146,40.212,0.084916
11.574,3030.9,75.345,87.699,40.212,0.083561
11.624,3034.7,73.693,86.261,40.212,0.082173
11.674,3038.3,72.042,84.833,40.212,0.080912
11.724,3041.9,70.393,83.416,40.212,0.079651
11.774,3045.3,68.745,82.008,40.212,0.07846
11.824,3048.7,67.1,80.612,40.212,0.077285
11.874,3052,65.457,79.227,40.212,0.075993
11.924,3055.3,63.816,77.854,40.212,0.074838
11.974,3058.4,62.177,76.493,40.212,0.073769
12.024,3061.5,60.541,75.145,40.212,0.072719
12.074,3064.5,58.907,73.81,40.212,0.071524
12.124,3067.4,57.276,72.489,40.212,0.070486
12.174,3070.2,55.647,71.182,40.212,0.069498
12.224,3073,54.021,69.89,40.212,0.068337
12.274,3075.6,52.396,68.614,40.212,0.067294
12.324,3078.2,50.774,67.354,40.212,0.066406
12.374,3080.7,49.155,66.111,40.212,0.065331
12.424,3083.1,47.537,64.887,40.212,0.064097
12.474,3085.4,45.92,63.681,40.212,0.062967
12.524,3087.7,44.306,62.496,40.212,0.062045
12.574,3089.9,42.694,61.331,40.212,0.061247
12.624,3092,41.085,60.188,40.212,0.060254
12.674,3094,39.477,59.069,40.212,0.059184
12.724,3095.9,37.871,57.974,40.212,0.058304
12.774,3097.8,36.268,56.904,40.212,0.057444
12.824,3099.5,34.667,55.86,40.212,0.056627
12.874,3101.2,33.068,54.845,40.212,0.055858
12.924,3102.9,31.472,53.859,40.212,0.054681
12.974,3104.4,29.876,52.905,40.212,0.053712
13.024,3105.8,28.282,51.983,40.212,0.053007
13.074,3107.2,26.692,51.096,40.212,0.052098
13.124,3108.5,25.102,50.244,40.212,0.051337
13.174,3109.7,23.516,49.43,40.212,0.050668
13.224,3110.9,21.933,48.655,40.212,0.04985
13.274,3111.9,20.351,47.921,40.212,0.049329
13.324,3112.9,18.774,47.228,40.212,0.04893
13.374,3113.8,17.2,46.579,40.212,0.048387
13.424,3114.6,15.629,45.976,40.212,0.0481
13.474,3115.4,14.063,45.419,40.212,0.047934
13.524,3116,12.501,44.91,40.212,0.047536
13.574,3116.6,10.943,44.452,40.212,0.046986
13.624,3117.1,9.3869,44.044,40.212,0.046645
13.674,3117.5,7.8355,43.689,40.212,0.046395
13.724,3117.9,6.2878,43.387,40.212,0.046132
13.774,3118.2,4.7443,43.14,40.212,0.045849
13.824,3118.4,3.204,42.947,40.212,0.045233
13.874,3118.5,1.6661,42.811,40.212,0.044986
13.924,3118.5,0.13369,42.73,40.212,0.045324
13.974,3118.5,-1.3929,42.704,40.212,0.045505
14.024,3118.4,-2.915,42.732,40.212,0.045475
14.074,3118.2,-4.4328,42.816,40.212,0.045416
14.124,3118,-5.9466,42.954,40.212,0.045319
14.174,3117.6,-7.4565,43.146,40.212,0.045372
14.224,3117.2,-8.9617,43.39,40.212,0.045677
14.274,3116.7,-10.462,43.685,40.212,0.045945
14.324,3116.2,-11.959,44.03,40.212,0.046156
14.374,3115.5,-13.452,44.424,40.212,0.046238
14.424,3114.8,-14.943,44.867,40.212,0.046104
14.474,3114,-16.432,45.356,40.212,0.046207
14.524,3113.2,-17.917,45.889,40.212,0.046614
14.574,3112.2,-19.398,46.465,40.212,0.047091
14.624,3111.2,-20.876,47.081,40.212,0.04777
14.674,3110.2,-22.35,47.736,40.212,0.04849
14.724,3109,-23.821,48.427,40.212,0.049266
14.774,3107.8,-25.287,49.154,40.212,0.050135
14.824,3106.5,-26.752,49.914,40.212,0.050818
14.874,3105.1,-28.213,50.707,40.212,0.051281
14.924,3103.7,-29.674,51.531,40.212,0.051719
14.974,3102.1,-31.133,52.385,40.212,0.052416
15.024,3100.5,-32.592,53.268,40.212,0.053078
15.074,3098.9,-34.051,54.179,40.212,0.053773
15.124,3097.1,-35.512,55.116,40.212,0.054559
15.174,3095.3,-36.973,56.079,40.212,0.055274
15.224,3093.4,-38.437,57.066,40.212,0.056019
15.274,3091.5,-39.903,58.076,40.212,0.056987
15.324,3089.4,-41.372,59.109,40.212,0.058152
15.374,3087.3,-42.846,60.164,40.212,0.05918
15.424,3085.2,-44.324,61.239,40.212,0.059972
15.474,3082.9,-45.804,62.335,40.212,0.060864
15.524,3080.6,-47.29,63.449,40.212,0.061878
15.574,3078.2,-48.78,64.582,40.212,0.062925
15.624,3075.7,-50.275,65.733,40.212,0.063992
15.674,3073.2,-51.775,66.9,40.212,0.064862
15.724,3070.5,-53.277,68.083,40.212,0.065623
15.774,3067.8,-54.784,69.281,40.212,0.066433
15.824,3065,-56.293,70.493,40.212,0.067356
15.874,3062.2,-57.807,71.719,40.212,0.068459
15.924,3059.3,-59.326,72.959,40.212,0.069699
15.974,3056.3,-60.85,74.211,40.212,0.07084
16.024,3053.2,-62.379,75.475,40.212,0.071923
16.074,3050,-63.911,76.75,40.212,0.073048
16.124,3046.8,-65.447,78.036,40.212,0.07414
16.174,3043.5,-66.986,79.331,40.212,0.07522
16.224,3040.1,-68.528,80.636,40.212,0.076318
16.274,3036.6,-70.071,81.949,40.212,0.077557
16.324,3033.1,-71.618,83.27,40.212,0.078719
16.374,3029.5,-73.166,84.599,40.212,0.079774
16.424,3025.8,-74.715,85.934,40.212,0.08106
16.474,3022,-76.267,87.276,40.212,0.08233
16.524,3018.1,-77.818,88.624,40.212,0.083369
16.574,3014.2,-79.369,89.977,40.212,0.084526
16.624,3010.2,-80.921,91.335,40.212,0.085793
16.674,3006.1,-82.472,92.697,40.212,0.086957
16.724,3002,-84.022,94.063,40.212,0.08808
16.774,2997.7,-85.572,95.434,40.212,0.089318
16.824,2993.4,-87.121,96.808,40.212,0.090557
16.874,2989,-88.669,98.185,40.212,0.091828
16.924,2984.5,-90.216,99.565,40.212,0.093064
16.974,2980,-91.762,100.95,40.212,0.094297
17.024,2975.4,-93.306,102.33,40.212,0.09553
17.074,2970.7,-94.847,103.72,40.212,0.096742
17.124,2965.9,-96.386,105.11,40.212,0.098141
17.174,2961,-97.924,106.5,40.212,0.09937
17.224,2956.1,-99.458,107.9,40.212,0.10054
17.274,2951.1,-100.99,109.29,40.212,0.10174
17.324,2946,-102.52,110.69,40.212,0.10294
17.374,2940.8,-104.04,112.08,40.212,0.10408
17.424,2935.6,-105.56,113.48,40.212,0.10518
17.474,2930.3,-107.07,114.88,40.212,0.10639
17.524,2924.9,-108.58,116.28,40.212,0.10759
17.574,2919.4,-110.09,117.68,40.212,0.10886
17.624,2913.9,-111.59,119.07,40.212,0.11013
17.674,2908.2,-113.1,120.47,40.212,0.11144
17.724,2902.6,-114.6,121.87,40.212,0.11277
17.774,2896.8,-116.1,123.27,40.212,0.11402
17.824,2890.9,-117.59,124.67,40.212,0.11528
17.874,2885,-119.09,126.07,40.212,0.11652
17.924,2879,-120.58,127.47,40.212,0.11764
17.974,2873,-122.07,128.87,40.212,0.11871
18.024,2866.8,-123.56,130.26,40.212,0.11989
18.074,2860.6,-125.05,131.66,40.212,0.1212
18.124,2854.3,-126.53,133.06,40.212,0.12257
18.174,2848,-128.02,134.45,40.212,0.12384
18.224,2841.5,-129.5,135.85,40.212,0.12506
18.274,2835,-130.98,137.24,40.212,0.12634
18.324,2828.4,-132.46,138.64,40.212,0.12759
18.374,2821.8,-133.93,140.03,40.212,0.12885
18.424,2815,-135.41,141.42,40.212,0.13018
18.474,2808.2,-136.88,142.81,40.212,0.13148
18.524,2801.3,-138.34,144.19,40.212,0.13268
18.574,2794.4,-139.8,145.58,40.212,0.13386
18.624,2787.4,-141.26,146.96,40.212,0.13512
18.674,2780.3,-142.71,148.35,40.212,0.1364
18.724,2773.1,-144.16,149.73,40.212,0.13759
18.774,2765.8,-145.6,151.1,40.212,0.13877
18.824,2758.5,-147.04,152.48,40.212,0.13989
18.874,2751.1,-148.47,153.85,40.212,0.14109
18.924,2743.7,-149.9,155.23,40.212,0.1424
18.974,2736.2,-151.33,156.59,40.212,0.14369
19.024,2728.6,-152.76,157.96,40.212,0.14492
19.074,2720.9,-154.18,159.33,40.212,0.14613
19.124,2713.1,-155.6,160.69,40.212,0.14728
19.174,2705.3,-157.02,162.05,40.212,0.14839
19.224,2697.4,-158.44,163.41,40.212,0.14959
19.274,2689.5,-159.86,164.77,40.212,0.15082
19.324,2681.4,-161.27,166.13,40.212,0.15204
19.374,2673.3,-162.68,167.48,40.212,0.15321
19.424,2665.2,-164.09,168.83,40.212,0.15437
19.474,2656.9,-165.5,170.18,40.212,0.15549
19.524,2648.6,-166.9,171.52,40.212,0.15672
19.574,2640.2,-168.29,172.87,40.212,0.15788
19.624,2631.8,-169.68,174.21,40.212,0.15899
19.674,2623.3,-171.07,175.54,40.212,0.16018
19.724,2614.7,-172.45,176.88,40.212,0.16137
19.774,2606,-173.83,178.21,40.212,0.16256
19.824,2597.3,-175.2,179.54,40.212,0.16375
19.874,2588.5,-176.57,180.86,40.212,0.16499
19.924,2579.7,-177.93,182.19,40.212,0.16614
19.974,2570.7,-179.3,183.51,40.212,0.16727
20.024,2561.7,-180.66,184.82,40.212,0.16849
20.074,2552.7,-182.01,186.14,40.212,0.16972
20.124,2543.5,-183.37,187.45,40.212,0.1709
20.174,2534.3,-184.72,188.75,40.212,0.17209
20.224,2525,-186.07,190.06,40.212,0.17326
20.274,2515.7,-187.41,191.36,40.212,0.17427
20.324,2506.3,-188.75,192.66,40.212,0.17539
20.374,2496.8,-190.09,193.95,40.212,0.17663
20.424,2487.3,-191.42,195.24,40.212,0.17779
20.474,2477.7,-192.75,196.53,40.212,0.17895
20.524,2468,-194.07,197.82,40.212,0.18007
20.574,2458.3,-195.39,199.1,40.212,0.18119
20.624,2448.5,-196.7,200.37,40.212,0.18236
20.674,2438.6,-198.01,201.65,40.212,0.18355
20.724,2428.7,-199.32,202.92,40.212,0.18475
20.774,2418.7,-200.62,204.19,40.212,0.18594
20.824,2408.6,-201.92,205.45,40.212,0.18708
20.874,2398.5,-203.21,206.71,40.212,0.1882
20.924,2388.3,-204.5,207.96,40.212,0.18927
20.974,2378,-205.79,209.22,40.212,0.19036
21.024,2367.7,-207.07,210.46,40.212,0.19144
21.074,2357.3,-208.35,211.71,40.212,0.19253
21.124,2346.9,-209.62,212.95,40.212,0.1937
21.174,2336.4,-210.89,214.19,40.212,0.19478
21.224,2325.8,-212.16,215.42,40.212,0.19584
21.274,2315.2,-213.42,216.65,40.212,0.19688
21.324,2304.5,-214.67,217.88,40.212,0.19793
21.374,2293.7,-215.93,219.1,40.212,0.19907
21.424,2282.9,-217.18,220.32,40.212,0.20021
21.474,2272,-218.43,221.54,40.212,0.20132
21.524,2261,-219.67,222.75,40.212,0.20241
21.574,2250,-220.91,223.95,40.212,0.20349
21.624,2238.9,-222.14,225.16,40.212,0.20458
21.674,2227.8,-223.37,226.36,40.212,0.20566
21.724,2216.6,-224.59,227.55,40.212,0.20668
21.774,2205.3,-225.81,228.74,40.212,0.20774
21.824,2194,-227.02,229.93,40.212,0.20877
21.874,2182.6,-228.22,231.11,40.212,0.20978
21.924,2171.2,-229.43,232.29,40.212,0.21087
21.974,2159.7,-230.63,233.46,40.212,0.21195
22.024,2148.1,-231.83,234.63,40.212,0.21297
22.074,2136.5,-233.02,235.8,40.212,0.21398
22.124,2124.8,-234.21,236.96,40.212,0.215
22.174,2113.1,-235.4,238.12,40.212,0.216
22.224,2101.3,-236.58,239.28,40.212,0.21706
22.274,2089.4,-237.76,240.43,40.212,0.21809
22.324,2077.5,-238.93,241.58,40.212,0.2191
22.374,2065.5,-240.1,242.72,40.212,0.22017
22.424,2053.5,-241.26,243.85,40.212,0.22125
22.474,2041.4,-242.42,244.99,40.212,0.22228
22.524,2029.3,-243.57,246.12,40.212,0.22326
22.574,2017.1,-244.71,247.24,40.212,0.22423
22.624,2004.8,-245.85,248.36,40.212,0.22523
22.674,1992.5,-246.99,249.47,40.212,0.22625
22.724,1980.1,-248.12,250.59,40.212,0.22718
22.774,1967.7,-249.25,251.69,40.212,0.22812
22.824,1955.2,-250.38,252.8,40.212,0.22913
22.874,1942.6,-251.5,253.9,40.212,0.23009
22.924,1930,-252.62,254.99,40.212,0.23102
22.974,1917.4,-253.74,256.08,40.212,0.23198
23.024,1904.6,-254.85,257.17,40.212,0.23297
23.074,1891.9,-255.95,258.25,40.212,0.23396
23.124,1879,-257.05,259.33,40.212,0.23489
23.174,1866.2,-258.14,260.4,40.212,0.23581
23.224,1853.2,-259.23,261.47,40.212,0.23677
23.274,1840.2,-260.31,262.53,40.212,0.23771
23.324,1827.2,-261.38,263.59,40.212,0.23861
23.374,1814.1,-262.46,264.65,40.212,0.23951
23.424,1801,-263.53,265.7,40.212,0.24038
23.474,1787.8,-264.59,266.75,40.212,0.24127
23.524,1774.5,-265.66,267.79,40.212,0.24217
23.574,1761.2,-266.72,268.83,40.212,0.24307
23.624,1747.8,-267.77,269.87,40.212,0.24402
23.674,1734.4,-268.83,270.9,40.212,0.24499
23.724,1720.9,-269.87,271.92,40.212,0.2459
23.774,1707.4,-270.91,272.94,40.212,0.24672
23.824,1693.9,-271.94,273.96,40.212,0.24761
23.874,1680.2,-272.97,274.97,40.212,0.24855
23.924,1666.6,-273.99,275.97,40.212,0.24942
23.974,1652.8,-275.01,276.98,40.212,0.25032
24.024,1639.1,-276.02,277.97,40.212,0.25122
24.074,1625.2,-277.03,278.97,40.212,0.25209
24.124,1611.4,-278.04,279.96,40.212,0.25297
24.174,1597.4,-279.04,280.94,40.212,0.25385
24.224,1583.4,-280.05,281.92,40.212,0.2547
24.274,1569.4,-281.04,282.9,40.212,0.25552
24.324,1555.3,-282.03,283.87,40.212,0.25635
24.374,1541.2,-283.01,284.84,40.212,0.25725
24.424,1527,-283.99,285.8,40.212,0.25809
24.474,1512.8,-284.96,286.76,40.212,0.25893
24.524,1498.5,-285.92,287.71,40.212,0.25978
24.574,1484.2,-286.89,288.66,40.212,0.26059
24.624,1469.9,-287.85,289.6,40.212,0.26147
24.674,1455.4,-288.8,290.54,40.212,0.26234
24.724,1441,-289.76,291.48,40.212,0.26314
24.774,1426.5,-290.7,292.41,40.212,0.26398
24.824,1411.9,-291.65,293.34,40.212,0.26482
24.874,1397.3,-292.58,294.26,40.212,0.26557
24.924,1382.6,-293.51,295.17,40.212,0.26633
24.974,1367.9,-294.43,296.09,40.212,0.26711
25.024,1353.2,-295.35,296.99,40.212,0.26791
25.074,1338.4,-296.27,297.9,40.212,0.26871
25.124,1323.6,-297.18,298.8,40.212,0.26948
25.174,1308.7,-298.09,299.69,40.212,0.27027
25.224,1293.8,-299,300.58,40.212,0.27107
25.274,1278.8,-299.9,301.47,40.212,0.27186
25.324,1263.8,-300.8,302.35,40.212,0.27261
25.374,1248.7,-301.69,303.22,40.212,0.27338
25.424,1233.6,-302.57,304.1,40.212,0.27416
25.474,1218.5,-303.45,304.96,40.212,0.27492
25.524,1203.3,-304.32,305.82,40.212,0.27566
25.574,1188,-305.19,306.68,40.212,0.27643
25.624,1172.7,-306.05,307.54,40.212,0.27721
25.674,1157.4,-306.92,308.38,40.212,0.27796
25.724,1142.1,-307.78,309.23,40.212,0.27871
25.774,1126.6,-308.64,310.07,40.212,0.27943
25.824,1111.2,-309.49,310.91,40.212,0.28014
25.874,1095.7,-310.33,311.74,40.212,0.28086
25.924,1080.2,-311.17,312.56,40.212,0.28157
25.974,1064.6,-312,313.39,40.212,0.28228
26.024,1049,-312.82,314.2,40.212,0.28301
26.074,1033.3,-313.65,315.02,40.212,0.28374
26.124,1017.6,-314.47,315.83,40.212,0.28445
26.174,1001.8,-315.29,316.63,40.212,0.28521
26.224,986.06,-316.1,317.43,40.212,0.28596
26.274,970.24,-316.91,318.23,40.212,0.28665
26.324,954.37,-317.72,319.02,40.212,0.28732
26.374,938.47,-318.51,319.8,40.212,0.28797
26.424,922.52,-319.3,320.58,40.212,0.28861
26.474,906.54,-320.08,321.36,40.212,0.28927
26.524,890.51,-320.86,322.13,40.212,0.28995
26.574,874.45,-321.64,322.9,40.212,0.29063
26.624,858.35,-322.42,323.67,40.212,0.29131
26.674,842.21,-323.2,324.43,40.212,0.29201
26.72,827.12,-323.92,325.13,40.212,0.29264
26.77,810.9,-324.68,325.88,40.212,0.29328
26.82,794.65,-325.44,326.63,40.212,0.29394
26.87,778.36,-326.19,327.37,40.212,0.29457
26.92,762.03,-326.93,328.11,40.212,0.2952
26.969,746.05,-327.65,328.82,40.212,0.29584
27.019,729.65,-328.39,329.55,40.212,0.29647
27.069,713.22,-329.12,330.28,40.212,0.2971
27.119,696.74,-329.86,331,40.212,0.29774
27.169,680.23,-330.59,331.71,40.212,0.29836
27.219,663.68,-331.32,332.43,40.212,0.29902
27.269,647.1,-332.04,333.14,40.212,0.29966
27.319,630.48,-332.75,333.84,40.212,0.30025
27.369,613.82,-333.45,334.54,40.212,0.30084
27.419,597.27,-334.14,335.22,40.212,0.30145
27.469,580.55,-334.84,335.91,40.212,0.30204
27.519,563.79,-335.53,336.6,40.212,0.30264
27.569,546.99,-336.23,337.28,40.212,0.30321
27.619,530.16,-336.92,337.96,40.212,0.30378
27.669,513.3,-337.61,338.64,40.212,0.30434
27.719,496.4,-338.29,339.31,40.212,0.30492
27.769,479.47,-338.96,339.97,40.212,0.30545
27.819,462.51,-339.63,340.63,40.212,0.306
