 Time (s),Altitude (ft),Vertical velocity (ft/s),Total velocity (ft/s),Mass (lb),Mach number (?)
3.6487,1288.4,433.9,434.21,17.073,0.39087
3.6987,1310,431.58,431.89,17.073,0.38879
3.7487,1331.5,429.26,429.57,17.073,0.38677
3.7987,1352.9,426.96,427.26,17.073,0.38472
3.8487,1374.2,424.65,424.96,17.073,0.38269
3.8987,1395.4,422.36,422.66,17.073,0.38065
3.9487,1416.5,420.06,420.37,17.073,0.37861
3.9987,1437.4,417.78,418.09,17.073,0.37662
4.0487,1458.2,415.5,415.82,17.073,0.3746
4.0987,1479,413.23,413.55,17.073,0.37262
4.1487,1499.6,410.98,411.29,17.073,0.37063
4.1987,1520.1,408.73,409.04,17.073,0.36863
4.2487,1540.4,406.49,406.8,17.073,0.36665
4.2987,1560.7,404.26,404.57,17.073,0.36461
4.3487,1580.9,402.03,402.34,17.073,0.36263
4.3987,1600.9,399.81,400.12,17.073,0.36067
4.4487,1620.8,397.6,397.91,17.073,0.35868
4.4987,1640.7,395.39,395.7,17.073,0.35674
4.5487,1660.4,393.19,393.5,17.073,0.35477
4.5987,1680,391,391.31,17.073,0.35283
4.6487,1699.5,388.81,389.13,17.073,0.35089
4.6987,1718.9,386.63,386.95,17.073,0.34895
4.7487,1738.1,384.46,384.77,17.073,0.347
4.7987,1757.3,382.29,382.61,17.073,0.34507
4.8487,1776.4,380.13,380.45,17.073,0.34317
4.8987,1795.3,377.98,378.29,17.073,0.34127
4.9487,1814.2,375.83,376.15,17.073,0.33936
4.9987,1832.9,373.69,374.01,17.073,0.33747
5.0487,1851.5,371.56,371.88,17.073,0.33555
5.0987,1870.1,369.43,369.75,17.073,0.33367
5.1487,1888.5,367.31,367.63,17.073,0.33181
5.1512,1889.4,367.21,367.52,17.072,0.33171
5.155,1890.8,367.08,367.39,17.071,0.3316
5.1606,1892.8,366.96,367.28,17.071,0.33149
5.1691,1895.9,366.94,367.25,17.07,0.33147
5.1817,1900.6,367.22,367.54,17.068,0.33173
5.2007,1907.6,368.37,368.69,17.065,0.33277
5.2292,1918.1,370.64,370.97,17.058,0.33484
5.2719,1934,374.06,374.4,17.046,0.33795
5.3219,1952.8,378.16,378.51,17.03,0.34169
5.3719,1971.8,382.33,382.7,17.013,0.3455
5.4219,1991,386.58,386.96,16.995,0.34937
5.4719,2010.5,390.92,391.31,16.977,0.35331
5.5219,2030.1,395.35,395.75,16.959,0.35732
5.5719,2050,399.85,400.28,16.941,0.36142
5.6219,2070.1,404.45,404.89,16.922,0.36561
5.6719,2090.5,409.15,409.6,16.903,0.36987
5.7219,2111,413.93,414.39,16.884,0.37421
5.7719,2131.9,418.8,419.28,16.864,0.37865
5.8219,2152.9,423.71,424.21,16.845,0.38315
5.8719,2174.2,428.68,429.18,16.825,0.38768
5.9219,2195.8,433.7,434.21,16.805,0.39224
5.9719,2217.6,438.75,439.28,16.785,0.39683
6.0219,2239.7,443.81,444.36,16.765,0.40145
6.0719,2262,448.86,449.42,16.744,0.40604
6.1219,2284.5,453.88,454.46,16.724,0.41063
6.1719,2307.4,458.71,459.31,16.704,0.41504
6.2219,2330.4,463.41,464.03,16.685,0.41933
6.2719,2353.7,467.99,468.63,16.666,0.42351
6.3219,2377.2,472.46,473.11,16.647,0.42759
6.3719,2400.9,476.79,477.45,16.628,0.43154
6.4219,2424.9,480.96,481.64,16.61,0.43533
6.4719,2449,484.97,485.65,16.592,0.439
6.5219,2473.4,488.77,489.46,16.575,0.44248
6.5719,2497.9,492.35,493.06,16.558,0.44577
6.6219,2522.6,495.69,496.41,16.542,0.44885
6.6719,2547.5,498.77,499.5,16.526,0.4517
6.7219,2572.5,501.19,501.94,16.512,0.45395
6.7719,2597.5,501.94,502.69,16.501,0.45467
6.8219,2622.6,500.76,501.52,16.495,0.45366
6.8719,2647.6,498.63,499.39,16.492,0.45178
6.9219,2672.5,496.24,497.01,16.491,0.4497
6.9719,2697.2,493.78,494.54,16.491,0.44754
7.0219,2721.8,491.29,492.05,16.491,0.44534
7.0719,2746.3,488.77,489.52,16.491,0.44307
7.1219,2770.7,486.25,487,16.49,0.44082
7.1719,2795,483.74,484.5,16.49,0.43858
7.2219,2819.1,481.24,482,16.49,0.43637
7.2719,2843.1,478.75,479.51,16.49,0.43417
7.3219,2867,476.27,477.03,16.49,0.43198
7.3719,2890.7,473.8,474.56,16.49,0.42981
7.4219,2914.4,471.34,472.1,16.49,0.42763
7.4719,2937.9,468.89,469.65,16.49,0.42545
7.5219,2961.2,466.45,467.21,16.49,0.42328
7.5719,2984.5,464.02,464.78,16.49,0.42112
7.6219,3007.6,461.6,462.36,16.49,0.41899
7.6719,3030.7,459.19,459.95,16.49,0.41683
7.7219,3053.6,456.78,457.54,16.49,0.41467
7.7719,3076.3,454.38,455.15,16.49,0.41252
7.8219,3099,451.99,452.76,16.49,0.41037
7.8719,3121.5,449.61,450.38,16.49,0.40822
7.9219,3144,447.24,448.01,16.49,0.4061
7.9719,3166.3,444.88,445.65,16.49,0.40397
8.0219,3188.4,442.53,443.3,16.49,0.4019
8.0719,3210.5,440.19,440.96,16.49,0.39982
8.1219,3232.5,437.86,438.62,16.49,0.39772
8.1719,3254.3,435.53,436.3,16.49,0.39566
8.2219,3276,433.22,433.98,16.49,0.39361
8.2719,3297.6,430.91,431.67,16.49,0.39155
8.3219,3319.1,428.61,429.37,16.49,0.3895
8.3719,3340.5,426.31,427.07,16.49,0.38743
8.4219,3361.7,424.01,424.78,16.49,0.38536
8.4719,3382.9,421.72,422.5,16.49,0.38332
8.5219,3403.9,419.44,420.23,16.49,0.38127
8.5719,3424.8,417.17,417.96,16.49,0.37923
8.6219,3445.6,414.92,415.7,16.49,0.37722
8.6719,3466.3,412.67,413.46,16.49,0.37521
8.7219,3486.9,410.43,411.22,16.49,0.3732
8.7719,3507.4,408.2,408.98,16.49,0.3712
8.8219,3527.7,405.98,406.75,16.49,0.36922
8.8719,3548,403.76,404.53,16.49,0.36725
8.9219,3568.1,401.55,402.32,16.49,0.3653
8.9719,3588.1,399.35,400.12,16.49,0.36333
9.0219,3608,397.14,397.92,16.49,0.36136
9.0719,3627.8,394.95,395.72,16.49,0.35943
9.1219,3647.5,392.75,393.53,16.49,0.35748
9.1719,3667.1,390.57,391.35,16.49,0.35553
9.2219,3686.6,388.39,389.18,16.49,0.35358
9.2719,3705.9,386.21,387.01,16.49,0.35162
9.3219,3725.2,384.05,384.85,16.49,0.34969
9.3719,3744.4,381.89,382.7,16.49,0.34777
9.4219,3763.4,379.74,380.55,16.49,0.34583
9.4719,3782.3,377.6,378.41,16.49,0.34389
9.5219,3801.2,375.47,376.28,16.49,0.34196
9.5719,3819.9,373.35,374.15,16.49,0.34003
9.6219,3838.5,371.23,372.03,16.49,0.33812
9.6719,3857,369.11,369.91,16.49,0.33622
9.7219,3875.4,367,367.8,16.49,0.33432
9.7719,3893.7,364.9,365.7,16.49,0.33243
9.8219,3911.9,362.8,363.6,16.49,0.33054
9.8719,3930,360.7,361.51,16.49,0.32865
9.9219,3948,358.61,359.42,16.49,0.32679
9.9719,3965.8,356.53,357.34,16.49,0.32494
10.022,3983.6,354.45,355.26,16.49,0.32311
10.072,4001.3,352.38,353.2,16.49,0.32128
10.122,4018.8,350.31,351.13,16.49,0.31942
10.172,4036.3,348.25,349.07,16.49,0.31756
10.222,4053.7,346.2,347.02,16.49,0.3157
10.272,4070.9,344.15,344.97,16.49,0.31389
10.322,4088.1,342.11,342.93,16.49,0.31206
10.372,4105.1,340.07,340.89,16.49,0.31022
10.422,4122.1,338.03,338.86,16.49,0.30838
10.472,4138.9,336,336.84,16.49,0.30654
10.522,4155.7,333.98,334.82,16.49,0.3047
10.572,4172.3,331.96,332.8,16.49,0.3029
10.622,4188.9,329.95,330.79,16.49,0.30114
10.672,4205.3,327.94,328.78,16.49,0.29936
10.722,4221.7,325.94,326.78,16.49,0.29758
10.772,4237.9,323.94,324.79,16.49,0.29581
10.822,4254.1,321.95,322.8,16.49,0.29402
10.872,4270.1,319.97,320.81,16.49,0.29221
10.922,4286.1,317.98,318.83,16.49,0.29043
10.972,4301.9,316,316.85,16.49,0.28872
11.022,4317.7,314.03,314.88,16.49,0.28694
11.072,4333.3,312.06,312.91,16.49,0.28516
11.122,4348.9,310.09,310.95,16.49,0.28341
11.172,4364.3,308.13,308.99,16.49,0.28164
11.222,4379.7,306.17,307.04,16.49,0.27986
11.272,4395,304.21,305.09,16.49,0.2781
11.322,4410.1,302.26,303.14,16.49,0.27634
11.372,4425.2,300.31,301.2,16.49,0.27458
11.422,4440.1,298.37,299.26,16.49,0.2728
11.472,4455,296.44,297.33,16.49,0.27104
11.522,4469.8,294.5,295.4,16.49,0.2693
11.572,4484.5,292.58,293.48,16.49,0.26756
11.622,4499.1,290.66,291.56,16.49,0.26582
11.672,4513.5,288.74,289.65,16.49,0.26409
11.722,4527.9,286.83,287.74,16.49,0.26239
11.772,4542.2,284.93,285.83,16.49,0.26066
11.822,4556.4,283.02,283.93,16.49,0.25894
11.872,4570.5,281.13,282.03,16.49,0.25725
11.922,4584.5,279.23,280.14,16.49,0.25553
11.972,4598.4,277.34,278.25,16.49,0.2538
12.022,4612.3,275.45,276.36,16.49,0.25208
12.072,4626,273.56,274.48,16.49,0.25039
12.122,4639.6,271.68,272.6,16.49,0.24867
12.172,4653.2,269.8,270.73,16.49,0.24695
12.222,4666.6,267.92,268.86,16.49,0.24524
12.272,4680,266.04,266.99,16.49,0.24356
12.322,4693.2,264.17,265.12,16.49,0.24189
12.372,4706.4,262.3,263.26,16.49,0.24021
12.422,4719.4,260.44,261.41,16.49,0.23855
12.472,4732.4,258.59,259.55,16.49,0.2369
12.522,4745.3,256.73,257.71,16.49,0.23526
12.572,4758.1,254.89,255.86,16.49,0.2336
12.622,4770.8,253.04,254.02,16.49,0.23194
12.672,4783.4,251.2,252.18,16.49,0.23027
12.722,4795.9,249.37,250.35,16.49,0.2286
12.772,4808.3,247.53,248.52,16.49,0.22697
12.822,4820.7,245.7,246.69,16.49,0.22533
12.872,4832.9,243.88,244.86,16.49,0.22371
12.922,4845,242.05,243.04,16.49,0.22205
12.972,4857.1,240.23,241.23,16.49,0.22039
13.022,4869.1,238.41,239.41,16.49,0.21877
13.072,4880.9,236.6,237.6,16.49,0.21714
13.122,4892.7,234.78,235.79,16.49,0.21552
13.172,4904.4,232.97,233.98,16.49,0.21393
13.222,4916,231.16,232.18,16.49,0.21232
13.272,4927.5,229.35,230.38,16.49,0.21068
13.322,4939,227.55,228.59,16.49,0.20906
13.372,4950.3,225.75,226.79,16.49,0.20745
13.422,4961.5,223.95,225,16.49,0.20583
13.472,4972.7,222.15,223.21,16.49,0.20422
13.522,4983.8,220.36,221.43,16.49,0.20264
13.572,4994.7,218.58,219.65,16.49,0.20107
13.622,5005.6,216.79,217.87,16.49,0.19944
13.672,5016.4,215.01,216.09,16.49,0.1978
13.722,5027.1,213.23,214.32,16.49,0.19619
13.772,5037.7,211.45,212.55,16.49,0.19461
13.822,5048.3,209.68,210.79,16.49,0.19302
13.872,5058.7,207.91,209.02,16.49,0.19141
13.922,5069,206.14,207.26,16.49,0.1898
13.972,5079.3,204.38,205.51,16.49,0.18823
14.022,5089.5,202.62,203.75,16.49,0.1867
14.072,5099.6,200.86,202,16.49,0.18509
14.122,5109.6,199.11,200.25,16.49,0.18347
14.172,5119.5,197.35,198.5,16.49,0.18186
14.222,5129.3,195.6,196.76,16.49,0.18022
14.272,5139,193.85,195.01,16.49,0.17859
14.322,5148.7,192.1,193.28,16.49,0.17699
14.372,5158.3,190.35,191.54,16.49,0.1754
14.422,5167.7,188.61,189.8,16.49,0.1738
14.472,5177.1,186.86,188.07,16.49,0.17224
14.522,5186.4,185.12,186.34,16.49,0.17066
14.572,5195.6,183.39,184.62,16.49,0.16907
14.622,5204.8,181.65,182.89,16.49,0.16753
14.672,5213.8,179.92,181.17,16.49,0.16594
14.722,5222.7,178.19,179.45,16.49,0.1644
14.772,5231.6,176.47,177.74,16.49,0.16288
14.822,5240.4,174.75,176.02,16.49,0.16132
14.872,5249.1,173.03,174.31,16.49,0.15977
14.922,5257.7,171.31,172.6,16.49,0.15823
14.972,5266.2,169.59,170.9,16.49,0.15669
15.022,5274.7,167.88,169.19,16.49,0.15514
15.072,5283,166.17,167.49,16.49,0.15357
15.122,5291.3,164.46,165.79,16.49,0.15201
15.172,5299.4,162.75,164.09,16.49,0.15041
15.222,5307.5,161.05,162.4,16.49,0.14884
15.272,5315.6,159.34,160.7,16.49,0.14738
15.322,5323.5,157.64,159.01,16.49,0.14592
15.372,5331.3,155.94,157.32,16.49,0.14442
15.422,5339.1,154.25,155.64,16.49,0.14292
15.472,5346.7,152.55,153.95,16.49,0.14138
15.522,5354.3,150.86,152.27,16.49,0.13985
15.572,5361.8,149.17,150.59,16.49,0.13834
15.622,5369.2,147.48,148.91,16.49,0.13681
15.672,5376.6,145.79,147.24,16.49,0.13529
15.722,5383.8,144.1,145.57,16.49,0.13385
15.772,5391,142.42,143.89,16.49,0.1324
15.822,5398.1,140.73,142.22,16.49,0.13082
15.872,5405.1,139.05,140.56,16.49,0.12921
15.922,5412,137.37,138.89,16.49,0.12765
15.972,5418.8,135.68,137.23,16.49,0.12616
16.022,5425.5,134,135.57,16.49,0.1247
16.072,5432.2,132.33,133.91,16.49,0.1232
16.122,5438.8,130.65,132.25,16.49,0.12168
16.172,5445.3,128.97,130.59,16.49,0.12017
16.222,5451.7,127.3,128.94,16.49,0.1187
16.272,5458,125.63,127.29,16.49,0.11724
16.322,5464.2,123.96,125.64,16.49,0.11581
16.372,5470.4,122.29,123.99,16.49,0.11437
16.422,5476.5,120.63,122.35,16.49,0.11298
16.472,5482.5,118.97,120.71,16.49,0.11156
16.522,5488.4,117.31,119.07,16.49,0.11008
16.572,5494.2,115.65,117.43,16.49,0.10859
16.622,5499.9,113.99,115.79,16.49,0.10707
16.672,5505.6,112.34,114.16,16.49,0.10564
16.722,5511.2,110.68,112.53,16.49,0.10418
16.772,5516.6,109.03,110.9,16.49,0.10271
16.822,5522.1,107.38,109.27,16.49,0.10132
16.872,5527.4,105.73,107.64,16.49,0.099908
16.922,5532.6,104.09,106.02,16.49,0.098425
16.972,5537.8,102.44,104.4,16.49,0.09694
17.022,5542.9,100.79,102.78,16.49,0.095452
17.072,5547.9,99.15,101.16,16.49,0.093944
17.122,5552.8,97.506,99.545,16.49,0.092513
17.172,5557.6,95.864,97.932,16.49,0.091106
17.222,5562.4,94.223,96.321,16.49,0.089681
17.272,5567,92.584,94.713,16.49,0.088236
17.322,5571.6,90.946,93.106,16.49,0.086833
17.372,5576.1,89.309,91.503,16.49,0.085383
17.422,5580.6,87.672,89.901,16.49,0.08382
17.472,5584.9,86.036,88.302,16.49,0.082331
17.522,5589.2,84.401,86.705,16.49,0.080918
17.572,5593.4,82.767,85.111,16.49,0.079385
17.622,5597.4,81.132,83.519,16.49,0.077799
17.672,5601.5,79.498,81.93,16.49,0.07633
17.722,5605.4,77.865,80.344,16.49,0.074878
17.772,5609.3,76.234,78.761,16.49,0.073584
17.822,5613,74.605,77.181,16.49,0.072238
17.872,5616.7,72.977,75.604,16.49,0.070784
17.922,5620.3,71.35,74.03,16.49,0.069417
17.972,5623.8,69.725,72.459,16.49,0.068115
18.022,5627.3,68.102,70.892,16.49,0.066831
18.072,5630.7,66.48,69.329,16.49,0.065404
18.122,5633.9,64.86,67.769,16.49,0.06403
18.172,5637.1,63.24,66.213,16.49,0.062655
18.222,5640.3,61.622,64.662,16.49,0.061329
18.272,5643.3,60.006,63.114,16.49,0.05999
18.322,5646.3,58.391,61.571,16.49,0.058625
18.372,5649.1,56.777,60.032,16.49,0.057132
18.422,5651.9,55.163,58.499,16.49,0.05562
18.472,5654.7,53.549,56.971,16.49,0.054219
18.522,5657.3,51.937,55.448,16.49,0.053029
18.572,5659.9,50.327,53.932,16.49,0.051825
18.622,5662.3,48.718,52.421,16.49,0.050569
18.672,5664.7,47.112,50.918,16.49,0.049322
18.722,5667,45.506,49.422,16.49,0.047968
18.772,5669.3,43.902,47.933,16.49,0.04664
18.822,5671.4,42.298,46.453,16.49,0.045295
18.872,5673.5,40.696,44.983,16.49,0.044144
18.922,5675.5,39.096,43.522,16.49,0.043069
18.972,5677.4,37.498,42.072,16.49,0.041674
19.022,5679.3,35.9,40.634,16.49,0.040398
19.072,5681,34.303,39.209,16.49,0.039149
19.122,5682.7,32.707,37.798,16.49,0.037876
19.172,5684.3,31.113,36.404,16.49,0.036695
19.222,5685.8,29.52,35.027,16.49,0.035441
19.272,5687.2,27.928,33.671,16.49,0.034069
19.322,5688.6,26.337,32.336,16.49,0.03306
19.372,5689.9,24.749,31.026,16.49,0.032242
19.422,5691.1,23.164,29.742,16.49,0.031511
19.472,5692.2,21.584,28.488,16.49,0.030709
19.522,5693.2,20.005,27.27,16.49,0.029517
19.572,5694.2,18.427,26.091,16.49,0.028469
19.622,5695.1,16.849,24.957,16.49,0.027423
19.672,5695.9,15.273,23.875,16.49,0.026534
19.722,5696.6,13.698,22.851,16.49,0.025698
19.772,5697.2,12.126,21.893,16.49,0.02481
19.822,5697.8,10.554,21.009,16.49,0.024062
19.872,5698.3,8.9861,20.208,16.49,0.023724
19.922,5698.7,7.4231,19.498,16.49,0.023481
19.972,5699,5.8634,18.888,16.49,0.023113
20.022,5699.3,4.303,18.393,16.49,0.022906
20.072,5699.5,2.7173,18.054,16.49,0.022668
20.122,5699.6,1.1329,17.85,16.49,0.022768
20.172,5699.6,-0.44891,17.782,16.49,0.023037
20.222,5699.5,-2.0285,17.852,16.49,0.023116
20.272,5699.4,-3.6065,18.059,16.49,0.023161
20.322,5699.2,-5.1823,18.397,16.49,0.023375
20.372,5698.9,-6.7559,18.859,16.49,0.023453
20.422,5698.5,-8.3283,19.436,16.49,0.023512
20.472,5698,-9.8982,20.117,16.49,0.023951
20.522,5697.5,-11.464,20.888,16.49,0.024674
20.572,5696.9,-13.025,21.737,16.49,0.025238
20.622,5696.2,-14.582,22.657,16.49,0.025603
20.672,5695.4,-16.136,23.639,16.49,0.026183
20.722,5694.6,-17.684,24.672,16.49,0.027048
20.772,5693.6,-19.224,25.745,16.49,0.027865
20.822,5692.6,-20.759,26.856,16.49,0.028609
20.872,5691.6,-22.284,27.994,16.49,0.029772
20.922,5690.4,-23.798,29.151,16.49,0.030781
20.972,5689.2,-25.302,30.327,16.49,0.031484
21.022,5687.9,-26.799,31.52,16.49,0.032317
21.072,5686.5,-28.284,32.722,16.49,0.033316
21.122,5685.1,-29.755,33.93,16.49,0.034378
21.172,5683.5,-31.211,35.137,16.49,0.035348
21.222,5681.9,-32.654,36.346,16.49,0.03628
21.272,5680.3,-34.08,37.55,16.49,0.037345
21.322,5678.5,-35.488,38.747,16.49,0.038317
21.372,5676.7,-36.879,39.936,16.49,0.039353
21.422,5674.8,-38.248,41.111,16.49,0.040279
21.472,5672.9,-39.603,42.281,16.49,0.041161
21.522,5670.9,-40.934,43.434,16.49,0.042329
21.572,5668.8,-42.235,44.561,16.49,0.043347
21.622,5666.7,-43.518,45.677,16.49,0.044142
21.672,5664.5,-44.78,46.779,16.49,0.044939
21.722,5662.2,-46.027,47.872,16.49,0.045636
21.772,5659.9,-47.258,48.957,16.49,0.046416
21.822,5657.5,-48.467,50.025,16.49,0.047317
21.872,5655,-49.649,51.071,16.49,0.048236
21.922,5652.5,-50.806,52.095,16.49,0.049155
21.972,5649.9,-51.932,53.093,16.49,0.050062
22.022,5647.3,-53.039,54.078,16.49,0.051012
22.072,5644.6,-54.124,55.047,16.49,0.052001
22.122,5641.9,-55.195,56.008,16.49,0.052783
22.172,5639.1,-56.26,56.971,16.49,0.053486
22.222,5636.3,-57.318,57.936,16.49,0.05421
22.272,5633.4,-58.373,58.905,16.49,0.054929
22.322,5630.4,-59.422,59.876,16.49,0.055719
22.372,5627.4,-60.462,60.843,16.49,0.056566
22.422,5624.4,-61.491,61.806,16.49,0.057359
22.472,5621.3,-62.517,62.773,16.49,0.05815
22.522,5618.1,-63.532,63.735,16.49,0.059055
22.572,5614.9,-64.53,64.686,16.49,0.059919
22.622,5611.7,-65.521,65.636,16.49,0.060729
22.672,5608.4,-66.502,66.582,16.49,0.061518
22.722,5605,-67.481,67.533,16.49,0.062284
22.772,5601.6,-68.455,68.484,16.49,0.063077
22.822,5598.2,-69.424,69.438,16.49,0.063863
22.872,5594.7,-70.39,70.394,16.49,0.064663
22.922,5591.1,-71.35,71.351,16.49,0.065464
22.972,5587.6,-72.307,72.309,16.49,0.066274
23.022,5583.9,-73.257,73.266,16.49,0.067102
23.072,5580.2,-74.196,74.219,16.49,0.067939
23.122,5576.5,-75.123,75.165,16.49,0.068761
23.172,5572.7,-76.04,76.108,16.49,0.069566
23.222,5568.9,-76.948,77.047,16.49,0.070376
23.272,5565,-77.841,77.978,16.49,0.071179
23.322,5561.1,-78.723,78.903,16.49,0.071956
23.372,5557.1,-79.598,79.827,16.49,0.072729
23.422,5553.1,-80.464,80.748,16.49,0.073502
23.472,5549.1,-81.324,81.669,16.49,0.074276
23.522,5545,-82.178,82.588,16.49,0.075056
23.572,5540.9,-83.018,83.499,16.49,0.075827
23.622,5536.7,-83.844,84.403,16.49,0.076593
23.672,5532.5,-84.657,85.298,16.49,0.077352
23.722,5528.2,-85.453,86.183,16.49,0.078094
23.772,5524,-86.228,87.054,16.49,0.07882
23.822,5519.6,-86.986,87.913,16.49,0.07954
23.872,5515.3,-87.723,88.757,16.49,0.08025
23.922,5510.9,-88.444,89.591,16.49,0.08097
23.972,5506.4,-89.148,90.414,16.49,0.081685
24.022,5501.9,-89.834,91.224,16.49,0.082392
24.072,5497.4,-90.5,92.02,16.49,0.08307
24.122,5492.9,-91.139,92.795,16.49,0.083718
24.172,5488.3,-91.754,93.552,16.49,0.084359
24.222,5483.7,-92.341,94.288,16.49,0.084981
24.272,5479.1,-92.903,95.005,16.49,0.085583
24.322,5474.4,-93.433,95.696,16.49,0.086146
24.372,5469.7,-93.935,96.366,16.49,0.086712
24.422,5465,-94.406,97.012,16.49,0.08724
24.472,5460.3,-94.846,97.633,16.49,0.087749
24.522,5455.5,-95.255,98.229,16.49,0.08824
24.572,5450.8,-95.635,98.802,16.49,0.088739
24.622,5446,-95.986,99.352,16.49,0.08922
24.672,5441.2,-96.307,99.877,16.49,0.089625
24.722,5436.4,-96.592,100.37,16.49,0.089997
24.772,5431.5,-96.847,100.84,16.49,0.090362
24.822,5426.7,-97.065,101.29,16.49,0.090636
24.872,5421.8,-97.25,101.7,16.49,0.090929
24.922,5416.9,-97.405,102.09,16.49,0.091248
24.972,5412.1,-97.533,102.45,16.49,0.091578
25.022,5407.2,-97.636,102.8,16.49,0.091895
25.072,5402.3,-97.714,103.12,16.49,0.09217
25.122,5397.4,-97.766,103.42,16.49,0.092422
25.172,5392.5,-97.793,103.7,16.49,0.092639
