 Time (s),Altitude (ft),Vertical velocity (ft/s),Total velocity (ft/s),Mass (lb),Mach number (?)
16.936,2856.6,-100.43,123.62,40.212,0.11577
16.986,2851.5,-101.95,124.81,40.212,0.11684
17.036,2846.4,-103.47,126.01,40.212,0.11817
17.086,2841.2,-104.98,127.21,40.212,0.11927
17.136,2835.9,-106.5,128.41,40.212,0.12018
17.186,2830.5,-108.01,129.62,40.212,0.12129
17.236,2825.1,-109.52,130.83,40.212,0.1223
17.286,2819.6,-111.03,132.05,40.212,0.12359
17.336,2814,-112.53,133.26,40.212,0.12477
17.386,2808.3,-114.03,134.49,40.212,0.12601
17.436,2802.6,-115.52,135.71,40.212,0.12719
17.486,2796.7,-117.01,136.94,40.212,0.12833
17.536,2790.9,-118.49,138.17,40.212,0.1295
17.586,2784.9,-119.97,139.4,40.212,0.13072
17.636,2778.9,-121.45,140.63,40.212,0.13159
17.686,2772.8,-122.92,141.86,40.212,0.13267
17.736,2766.6,-124.38,143.1,40.212,0.13365
17.786,2760.3,-125.84,144.34,40.212,0.13469
17.836,2754,-127.3,145.58,40.212,0.13564
17.886,2747.6,-128.75,146.82,40.212,0.13643
17.936,2741.1,-130.2,148.06,40.212,0.13755
17.986,2734.6,-131.66,149.31,40.212,0.13863
18.036,2727.9,-133.11,150.55,40.212,0.13971
18.086,2721.3,-134.57,151.8,40.212,0.14078
18.136,2714.5,-136.03,153.05,40.212,0.14177
18.186,2707.7,-137.49,154.3,40.212,0.14273
18.236,2700.7,-138.94,155.55,40.212,0.14381
18.286,2693.8,-140.4,156.8,40.212,0.14485
18.336,2686.7,-141.86,158.06,40.212,0.14596
18.386,2679.6,-143.31,159.31,40.212,0.1469
18.436,2672.4,-144.76,160.56,40.212,0.14812
18.486,2665.1,-146.2,161.82,40.212,0.14934
18.536,2657.8,-147.64,163.07,40.212,0.15032
18.586,2650.3,-149.07,164.32,40.212,0.1512
18.636,2642.8,-150.49,165.58,40.212,0.15221
18.686,2635.3,-151.9,166.83,40.212,0.15335
18.736,2627.7,-153.3,168.08,40.212,0.15442
18.786,2620,-154.7,169.33,40.212,0.15566
18.836,2612.2,-156.09,170.58,40.212,0.15683
18.886,2604.3,-157.49,171.83,40.212,0.15801
18.936,2596.4,-158.88,173.07,40.212,0.1592
18.986,2588.5,-160.28,174.32,40.212,0.16035
19.036,2580.4,-161.68,175.57,40.212,0.16141
19.086,2572.3,-163.08,176.81,40.212,0.16251
19.136,2564.1,-164.48,178.05,40.212,0.16377
19.186,2555.8,-165.88,179.3,40.212,0.16506
19.236,2547.5,-167.28,180.54,40.212,0.16634
19.286,2539.1,-168.68,181.78,40.212,0.16741
19.336,2530.6,-170.07,183.02,40.212,0.16864
19.386,2522.1,-171.45,184.25,40.212,0.16958
19.436,2513.5,-172.82,185.49,40.212,0.17068
19.486,2504.8,-174.18,186.72,40.212,0.17183
19.536,2496.1,-175.53,187.95,40.212,0.1729
19.586,2487.3,-176.87,189.18,40.212,0.17398
19.636,2478.4,-178.2,190.4,40.212,0.175
19.686,2469.5,-179.52,191.62,40.212,0.17598
19.736,2460.4,-180.84,192.84,40.212,0.17696
19.786,2451.4,-182.17,194.06,40.212,0.17813
19.836,2442.2,-183.5,195.28,40.212,0.17921
19.886,2433,-184.83,196.49,40.212,0.1802
19.936,2423.7,-186.17,197.71,40.212,0.18115
19.986,2414.4,-187.52,198.92,40.212,0.18222
20.03,2406.1,-188.71,200,40.212,0.18319
20.07,2398.5,-189.79,200.96,40.212,0.18405
20.109,2391.1,-190.83,201.9,40.212,0.18488
20.148,2383.6,-191.88,202.85,40.212,0.1857
20.19,2375.4,-193.01,203.87,40.212,0.18647
20.24,2365.8,-194.33,205.07,40.212,0.18757
20.29,2356,-195.63,206.27,40.212,0.18855
20.34,2346.2,-196.91,207.46,40.212,0.18944
20.383,2337.8,-197.99,208.48,40.212,0.19028
20.42,2330.4,-198.93,209.36,40.212,0.19106
20.455,2323.4,-199.81,210.19,40.212,0.19183
20.491,2316.2,-200.72,211.04,40.212,0.19259
20.529,2308.5,-201.67,211.94,40.212,0.19342
20.571,2300.1,-202.73,212.93,40.212,0.19442
20.617,2290.7,-203.9,214.02,40.212,0.19548
20.661,2281.8,-205.01,215.04,40.212,0.19631
20.698,2274.2,-205.97,215.92,40.212,0.19708
20.73,2267.5,-206.8,216.68,40.212,0.19773
20.761,2261.3,-207.58,217.38,40.212,0.19831
20.79,2255.2,-208.33,218.06,40.212,0.19885
20.819,2249.1,-209.08,218.74,40.212,0.1995
20.847,2243.1,-209.82,219.41,40.212,0.20018
20.875,2237.3,-210.53,220.05,40.212,0.20073
20.903,2231.3,-211.26,220.71,40.212,0.2013
20.933,2225,-212.02,221.41,40.212,0.20205
20.963,2218.7,-212.77,222.1,40.212,0.20274
20.993,2212.2,-213.52,222.79,40.212,0.20339
21.024,2205.7,-214.28,223.49,40.212,0.20405
21.053,2199.4,-215,224.17,40.212,0.20469
21.081,2193.4,-215.67,224.8,40.212,0.20522
21.106,2188,-216.27,225.38,40.212,0.20573
21.13,2182.9,-216.83,225.91,40.212,0.20625
21.152,2178,-217.36,226.42,40.212,0.20674
21.174,2173.3,-217.87,226.91,40.212,0.20715
21.195,2168.7,-218.35,227.38,40.212,0.20753
21.215,2164.3,-218.82,227.84,40.212,0.20788
21.235,2160,-219.28,228.28,40.212,0.20821
21.254,2155.7,-219.73,228.72,40.212,0.20855
21.274,2151.5,-220.19,229.15,40.212,0.20893
21.293,2147.1,-220.65,229.6,40.212,0.20932
21.314,2142.6,-221.13,230.05,40.212,0.20972
21.334,2138.1,-221.62,230.51,40.212,0.21013
21.354,2133.6,-222.11,230.97,40.212,0.21053
21.374,2129.2,-222.59,231.42,40.212,0.2109
21.393,2125,-223.04,231.84,40.212,0.21125
21.41,2121.1,-223.47,232.22,40.212,0.21155
21.427,2117.5,-223.87,232.59,40.212,0.2118
21.442,2114,-224.25,232.93,40.212,0.21204
21.456,2110.8,-224.61,233.25,40.212,0.21229
21.47,2107.6,-224.96,233.56,40.212,0.21255
21.484,2104.7,-225.29,233.86,40.212,0.21279
21.496,2101.8,-225.61,234.14,40.212,0.21303
21.509,2099,-225.92,234.41,40.212,0.21328
21.521,2096.3,-226.22,234.68,40.212,0.21353
21.533,2093.6,-226.51,234.93,40.212,0.21378
21.544,2091,-226.8,235.19,40.212,0.21402
21.555,2088.5,-227.08,235.43,40.212,0.21424
21.566,2085.9,-227.36,235.67,40.212,0.21445
21.577,2083.4,-227.63,235.91,40.212,0.21465
21.588,2080.9,-227.9,236.15,40.212,0.21485
21.599,2078.4,-228.17,236.39,40.212,0.21505
21.61,2075.9,-228.43,236.63,40.212,0.21524
21.621,2073.4,-228.7,236.86,40.212,0.21542
21.632,2070.9,-228.96,237.1,40.212,0.21561
21.643,2068.5,-229.22,237.33,40.212,0.21579
21.654,2066,-229.47,237.57,40.212,0.21599
21.664,2063.5,-229.72,237.8,40.212,0.21621
21.675,2061.1,-229.97,238.03,40.212,0.21643
21.685,2058.7,-230.21,238.25,40.212,0.21664
21.696,2056.3,-230.44,238.47,40.212,0.21685
21.706,2054,-230.67,238.68,40.212,0.21706
21.715,2051.8,-230.88,238.89,40.212,0.21726
21.725,2049.6,-231.09,239.09,40.212,0.21745
21.734,2047.4,-231.29,239.28,40.212,0.21763
21.743,2045.4,-231.48,239.47,40.212,0.21781
21.752,2043.4,-231.66,239.65,40.212,0.21798
21.76,2041.5,-231.83,239.82,40.212,0.21814
21.768,2039.6,-231.99,239.99,40.212,0.21829
21.776,2037.8,-232.15,240.14,40.212,0.21843
21.783,2036.1,-232.3,240.29,40.212,0.21857
21.79,2034.4,-232.44,240.44,40.212,0.21871
21.797,2032.8,-232.57,240.58,40.212,0.21883
21.804,2031.2,-232.7,240.72,40.212,0.21895
21.81,2029.7,-232.82,240.84,40.212,0.21905
21.817,2028.3,-232.94,240.97,40.212,0.21915
21.823,2026.8,-233.05,241.09,40.212,0.21925
21.829,2025.4,-233.16,241.21,40.212,0.21934
21.835,2024.1,-233.27,241.32,40.212,0.21943
21.84,2022.8,-233.37,241.43,40.212,0.21952
21.846,2021.5,-233.46,241.53,40.212,0.21961
21.851,2020.2,-233.56,241.64,40.212,0.21969
21.857,2019,-233.65,241.74,40.212,0.21978
21.862,2017.8,-233.74,241.83,40.212,0.21987
21.867,2016.6,-233.83,241.93,40.212,0.21995
21.872,2015.4,-233.91,242.02,40.212,0.22003
21.877,2014.3,-233.99,242.11,40.212,0.22011
21.881,2013.3,-234.07,242.19,40.212,0.22018
21.885,2012.2,-234.14,242.27,40.212,0.22025
21.889,2011.3,-234.21,242.35,40.212,0.22032
21.893,2010.4,-234.27,242.41,40.212,0.22038
21.897,2009.5,-234.34,242.48,40.212,0.22044
21.9,2008.7,-234.39,242.54,40.212,0.22049
21.904,2008,-234.45,242.6,40.212,0.22054
21.907,2007.2,-234.5,242.66,40.212,0.22059
21.91,2006.5,-234.55,242.71,40.212,0.22063
21.913,2005.9,-234.6,242.76,40.212,0.22067
21.915,2005.2,-234.64,242.8,40.212,0.22071
21.918,2004.6,-234.69,242.85,40.212,0.22075
21.92,2004,-234.73,242.89,40.212,0.22079
21.923,2003.4,-234.77,242.93,40.212,0.22083
21.925,2002.9,-234.81,242.98,40.212,0.22086
21.928,2002.3,-234.85,243.02,40.212,0.2209
21.93,2001.7,-234.9,243.06,40.212,0.22093
21.933,2001.1,-234.94,243.1,40.212,0.22097
21.935,2000.5,-234.98,243.14,40.212,0.221
21.938,1999.9,-235.02,243.19,40.212,0.22104
21.94,1999.3,-235.06,243.23,40.212,0.22107
21.943,1998.8,-235.11,243.27,40.212,0.22111
21.945,1998.2,-235.15,243.31,40.212,0.22114
21.948,1997.6,-235.19,243.35,40.212,0.22117
21.95,1997,-235.23,243.39,40.212,0.22121
21.953,1996.4,-235.28,243.43,40.212,0.22124
21.955,1995.8,-235.32,243.46,40.212,0.22127
21.958,1995.2,-235.36,243.5,40.212,0.2213
21.96,1994.6,-235.41,243.54,40.212,0.22133
21.963,1994,-235.45,243.58,40.212,0.22136
21.965,1993.5,-235.49,243.61,40.212,0.22139
21.968,1992.9,-235.54,243.65,40.212,0.22141
21.97,1992.3,-235.58,243.69,40.212,0.22144
21.973,1991.7,-235.63,243.72,40.212,0.22147
21.975,1991.1,-235.67,243.76,40.212,0.2215
21.978,1990.5,-235.72,243.79,40.212,0.22152
21.98,1989.9,-235.76,243.82,40.212,0.22155
21.983,1989.3,-235.81,243.85,40.212,0.22157
21.985,1988.7,-235.85,243.88,40.212,0.22159
21.988,1988.2,-235.9,243.91,40.212,0.22161
21.99,1987.6,-235.94,243.94,40.212,0.22164
21.993,1987,-235.99,243.97,40.212,0.22165
21.995,1986.4,-236.04,244,40.212,0.22167
21.998,1985.8,-236.08,244.02,40.212,0.22169
22,1985.2,-236.13,244.04,40.212,0.2217
22.003,1984.6,-236.17,244.07,40.212,0.22172
22.005,1984,-236.22,244.08,40.212,0.22173
22.008,1983.4,-236.26,244.1,40.212,0.22174
22.01,1982.8,-236.31,244.11,40.212,0.22175
22.013,1982.3,-236.35,244.12,40.212,0.22175
22.015,1981.7,-236.39,244.12,40.212,0.22175
22.018,1981.1,-236.42,244.12,40.212,0.22174
22.02,1980.5,-236.45,244.11,40.212,0.22172
22.023,1979.9,-236.41,244.05,40.212,0.22166
