 Time (s),Altitude (ft),Vertical velocity (ft/s),Total velocity (ft/s),Mass (lb),Mach number (?)
6.6412,1636.7,184.21,190.07,60.212,0.17293
6.6912,1645.8,182.42,188.33,60.212,0.17134
6.7412,1654.9,180.63,186.59,60.212,0.16986
6.7912,1663.9,178.85,184.85,60.212,0.16836
6.8412,1672.8,177.07,183.12,60.212,0.16678
6.8912,1681.6,175.29,181.39,60.212,0.16528
6.9412,1690.3,173.52,179.67,60.212,0.16375
6.9912,1699,171.76,177.95,60.212,0.16227
7.0412,1707.5,170,176.24,60.212,0.16062
7.0912,1716,168.24,174.53,60.212,0.15918
7.1412,1724.3,166.48,172.82,60.212,0.15769
7.1912,1732.6,164.73,171.12,60.212,0.15611
7.2412,1740.8,162.98,169.42,60.212,0.15457
7.2912,1748.9,161.24,167.73,60.212,0.15318
7.3412,1756.9,159.5,166.04,60.212,0.1516
7.3912,1764.9,157.76,164.35,60.212,0.15005
7.4412,1772.7,156.02,162.67,60.212,0.14856
7.4912,1780.5,154.28,161,60.212,0.14716
7.5412,1788.1,152.55,159.32,60.212,0.14566
7.5912,1795.7,150.82,157.65,60.212,0.14413
7.6412,1803.2,149.09,155.99,60.212,0.14256
7.6912,1810.6,147.36,154.33,60.212,0.14114
7.7412,1818,145.63,152.67,60.212,0.13973
7.7912,1825.2,143.91,151.02,60.212,0.13837
7.8412,1832.3,142.2,149.37,60.212,0.13704
7.8912,1839.4,140.48,147.72,60.212,0.13544
7.9412,1846.4,138.77,146.08,60.212,0.13394
7.9912,1853.3,137.06,144.44,60.212,0.13244
8.0412,1860.1,135.35,142.81,60.212,0.13104
8.0912,1866.8,133.65,141.18,60.212,0.12953
8.1412,1873.5,131.94,139.56,60.212,0.12808
8.1912,1880,130.24,137.94,60.212,0.12657
8.2412,1886.5,128.54,136.33,60.212,0.12518
8.2912,1892.9,126.85,134.71,60.212,0.12378
8.3412,1899.2,125.16,133.11,60.212,0.12242
8.3912,1905.4,123.47,131.51,60.212,0.12087
8.4412,1911.5,121.78,129.91,60.212,0.11942
8.4912,1917.6,120.09,128.32,60.212,0.11798
8.5412,1923.5,118.41,126.73,60.212,0.11667
8.5912,1929.4,116.72,125.14,60.212,0.11523
8.6412,1935.2,115.04,123.56,60.212,0.11368
8.6912,1940.9,113.37,121.99,60.212,0.11229
8.7413,1946.5,111.69,120.42,60.212,0.11089
8.7913,1952.1,110.01,118.86,60.212,0.1095
8.8413,1957.5,108.34,117.3,60.212,0.10826
8.8913,1962.9,106.67,115.74,60.212,0.10702
8.9413,1968.2,105,114.19,60.212,0.10571
8.9913,1973.4,103.34,112.65,60.212,0.10431
9.0413,1978.5,101.67,111.11,60.212,0.10287
9.0913,1983.6,100.01,109.57,60.212,0.10149
9.1413,1988.5,98.349,108.05,60.212,0.10031
9.1913,1993.4,96.69,106.52,60.212,0.098912
9.2413,1998.2,95.033,105.01,60.212,0.097729
9.2913,2002.9,93.378,103.5,60.212,0.096604
9.3413,2007.5,91.725,101.99,60.212,0.095358
9.3913,2012.1,90.073,100.49,60.212,0.093948
9.4413,2016.6,88.422,99.002,60.212,0.09274
9.4913,2020.9,86.773,97.517,60.212,0.091297
9.5413,2025.2,85.125,96.038,60.212,0.089873
9.5913,2029.4,83.477,94.567,60.212,0.088353
9.6413,2033.6,81.831,93.104,60.212,0.087134
9.6913,2037.6,80.186,91.648,60.212,0.086009
9.7413,2041.6,78.543,90.2,60.212,0.085045
9.7913,2045.5,76.903,88.759,60.212,0.083912
9.8413,2049.3,75.264,87.327,60.212,0.082754
9.8913,2053,73.627,85.904,60.212,0.081573
9.9413,2056.7,71.992,84.49,60.212,0.080513
9.9913,2060.2,70.358,83.085,60.212,0.079355
10.041,2063.7,68.726,81.69,60.212,0.078032
10.091,2067.1,67.094,80.305,60.212,0.076785
10.141,2070.4,65.464,78.931,60.212,0.075481
10.191,2073.6,63.834,77.568,60.212,0.074108
10.241,2076.8,62.206,76.218,60.212,0.072961
10.291,2079.8,60.578,74.879,60.212,0.071642
10.341,2082.8,58.952,73.553,60.212,0.070583
10.391,2085.7,57.327,72.241,60.212,0.069436
10.441,2088.6,55.703,70.942,60.212,0.068365
10.491,2091.3,54.082,69.658,60.212,0.067373
10.541,2094,52.461,68.389,60.212,0.066307
10.591,2096.6,50.843,67.137,60.212,0.065247
10.641,2099.1,49.225,65.901,60.212,0.064369
10.691,2101.5,47.61,64.683,60.212,0.063645
10.741,2103.8,45.997,63.484,60.212,0.06268
10.791,2106.1,44.385,62.303,60.212,0.061671
10.841,2108.3,42.775,61.144,60.212,0.060695
10.891,2110.4,41.165,60.006,60.212,0.059617
10.941,2112.4,39.557,58.892,60.212,0.058698
10.991,2114.3,37.951,57.801,60.212,0.058194
11.041,2116.2,36.347,56.735,60.212,0.057461
11.091,2118,34.745,55.696,60.212,0.056509
11.141,2119.6,33.144,54.685,60.212,0.055349
11.191,2121.3,31.543,53.704,60.212,0.054037
11.241,2122.8,29.942,52.755,60.212,0.053083
11.291,2124.3,28.343,51.839,60.212,0.052516
11.341,2125.6,26.747,50.956,60.212,0.05215
11.391,2126.9,25.153,50.11,60.212,0.051449
11.441,2128.2,23.56,49.301,60.212,0.050436
11.491,2129.3,21.968,48.532,60.212,0.049619
11.541,2130.3,20.378,47.804,60.212,0.049171
11.591,2131.3,18.791,47.119,60.212,0.048637
11.641,2132.2,17.205,46.479,60.212,0.047758
11.691,2133,15.621,45.886,60.212,0.047353
11.741,2133.8,14.04,45.34,60.212,0.04714
11.791,2134.5,12.461,44.844,60.212,0.04673
11.841,2135,10.884,44.399,60.212,0.046193
11.891,2135.5,9.3102,44.007,60.212,0.045836
11.941,2136,7.7387,43.668,60.212,0.045628
11.991,2136.3,6.1701,43.384,60.212,0.045491
12.041,2136.6,4.6044,43.156,60.212,0.045236
12.091,2136.8,3.0414,42.984,60.212,0.044986
12.141,2136.9,1.4813,42.868,60.212,0.044972
12.191,2136.9,-0.075747,42.81,60.212,0.044897
12.241,2136.9,-1.6296,42.808,60.212,0.045052
12.291,2136.8,-3.1804,42.864,60.212,0.044792
12.341,2136.6,-4.7285,42.976,60.212,0.044832
12.391,2136.3,-6.2734,43.143,60.212,0.045146
12.441,2135.9,-7.8149,43.365,60.212,0.045328
12.491,2135.5,-9.3534,43.642,60.212,0.045569
12.541,2135,-10.889,43.97,60.212,0.045934
12.591,2134.4,-12.421,44.35,60.212,0.045949
12.641,2133.8,-13.952,44.781,60.212,0.046032
12.691,2133,-15.48,45.26,60.212,0.046144
12.741,2132.2,-17.007,45.786,60.212,0.046657
12.791,2131.3,-18.53,46.357,60.212,0.047536
12.841,2130.4,-20.051,46.971,60.212,0.048444
12.891,2129.3,-21.569,47.626,60.212,0.048714
12.941,2128.2,-23.086,48.321,60.212,0.04909
12.991,2127,-24.601,49.055,60.212,0.050016
13.041,2125.7,-26.115,49.825,60.212,0.050249
13.091,2124.4,-27.628,50.63,60.212,0.051236
13.141,2123,-29.141,51.469,60.212,0.05203
13.191,2121.5,-30.654,52.339,60.212,0.052835
13.241,2119.9,-32.167,53.24,60.212,0.053962
13.291,2118.3,-33.682,54.17,60.212,0.054641
13.341,2116.5,-35.197,55.129,60.212,0.055215
13.391,2114.7,-36.713,56.113,60.212,0.055988
13.441,2112.9,-38.231,57.124,60.212,0.056699
13.491,2110.9,-39.75,58.158,60.212,0.058001
13.541,2108.9,-41.273,59.216,60.212,0.058933
13.591,2106.8,-42.798,60.296,60.212,0.059736
13.641,2104.6,-44.326,61.398,60.212,0.060627
13.691,2102.4,-45.856,62.519,60.212,0.061683
13.741,2100,-47.389,63.66,60.212,0.062698
13.791,2097.6,-48.926,64.819,60.212,0.063774
13.841,2095.1,-50.467,65.996,60.212,0.064976
13.891,2092.6,-52.01,67.189,60.212,0.065835
13.941,2089.9,-53.557,68.398,60.212,0.066926
13.991,2087.2,-55.106,69.623,60.212,0.067844
14.041,2084.4,-56.658,70.861,60.212,0.068966
14.091,2081.6,-58.214,72.113,60.212,0.070119
14.141,2078.6,-59.772,73.378,60.212,0.071279
14.191,2075.6,-61.333,74.655,60.212,0.072239
14.241,2072.5,-62.895,75.943,60.212,0.073243
14.291,2069.3,-64.459,77.241,60.212,0.074227
14.341,2066,-66.024,78.55,60.212,0.07525
14.391,2062.7,-67.591,79.868,60.212,0.076439
14.441,2059.3,-69.159,81.194,60.212,0.077529
14.491,2055.8,-70.728,82.529,60.212,0.078548
14.541,2052.2,-72.297,83.872,60.212,0.079674
14.591,2048.5,-73.868,85.222,60.212,0.080909
14.641,2044.8,-75.439,86.579,60.212,0.082232
14.691,2041,-77.01,87.942,60.212,0.08328
14.741,2037.1,-78.581,89.311,60.212,0.084368
14.791,2033.1,-80.152,90.686,60.212,0.085425
14.841,2029.1,-81.722,92.066,60.212,0.086362
14.891,2025,-83.29,93.45,60.212,0.087628
14.941,2020.8,-84.859,94.839,60.212,0.088926
14.991,2016.5,-86.427,96.233,60.212,0.090086
15.041,2012.1,-87.994,97.63,60.212,0.091521
15.091,2007.7,-89.561,99.031,60.212,0.092746
15.141,2003.2,-91.127,100.44,60.212,0.094022
15.191,1998.6,-92.692,101.84,60.212,0.095231
15.241,1993.9,-94.255,103.25,60.212,0.096277
15.291,1989.1,-95.816,104.67,60.212,0.097444
15.341,1984.3,-97.374,106.08,60.212,0.098664
15.391,1979.4,-98.931,107.5,60.212,0.099781
15.441,1974.4,-100.49,108.92,60.212,0.10102
15.491,1969.4,-102.04,110.35,60.212,0.10204
15.541,1964.2,-103.59,111.77,60.212,0.10316
15.591,1959,-105.13,113.2,60.212,0.10417
15.641,1953.7,-106.67,114.62,60.212,0.1053
15.691,1948.3,-108.21,116.05,60.212,0.1064
15.741,1942.9,-109.75,117.48,60.212,0.10775
15.791,1937.4,-111.29,118.91,60.212,0.10907
15.841,1931.8,-112.83,120.35,60.212,0.11039
15.891,1926.1,-114.36,121.78,60.212,0.11166
15.941,1920.3,-115.9,123.21,60.212,0.11301
15.991,1914.5,-117.43,124.65,60.212,0.11432
16.041,1908.6,-118.96,126.08,60.212,0.11559
16.091,1902.6,-120.5,127.52,60.212,0.11687
16.141,1896.5,-122.03,128.96,60.212,0.11811
16.191,1890.4,-123.56,130.39,60.212,0.11942
16.241,1884.2,-125.09,131.83,60.212,0.1207
16.291,1877.9,-126.61,133.27,60.212,0.12197
16.341,1871.5,-128.14,134.7,60.212,0.12325
16.391,1865.1,-129.66,136.14,60.212,0.1245
16.441,1858.5,-131.18,137.58,60.212,0.1258
16.491,1851.9,-132.7,139.01,60.212,0.12702
16.541,1845.3,-134.22,140.45,60.212,0.1283
16.591,1838.5,-135.73,141.89,60.212,0.1296
16.641,1831.7,-137.24,143.32,60.212,0.13085
16.691,1824.8,-138.75,144.76,60.212,0.13219
16.741,1817.8,-140.25,146.19,60.212,0.13356
16.791,1810.8,-141.75,147.62,60.212,0.13496
16.841,1803.6,-143.25,149.05,60.212,0.1362
16.891,1796.4,-144.75,150.48,60.212,0.13749
16.941,1789.2,-146.24,151.91,60.212,0.13878
16.991,1781.8,-147.74,153.34,60.212,0.14013
17.041,1774.4,-149.23,154.77,60.212,0.14144
17.091,1766.9,-150.71,156.19,60.212,0.1427
17.141,1759.3,-152.2,157.62,60.212,0.14397
17.191,1751.7,-153.68,159.04,60.212,0.14515
17.241,1744,-155.16,160.47,60.212,0.1463
17.291,1736.2,-156.64,161.89,60.212,0.14762
17.341,1728.3,-158.12,163.31,60.212,0.14895
17.391,1720.4,-159.59,164.73,60.212,0.15023
17.441,1712.3,-161.07,166.15,60.212,0.15138
17.491,1704.2,-162.54,167.56,60.212,0.15265
17.541,1696.1,-164.01,168.98,60.212,0.15401
17.591,1687.8,-165.48,170.39,60.212,0.15533
17.641,1679.5,-166.94,171.8,60.212,0.15651
17.691,1671.2,-168.41,173.21,60.212,0.15767
17.741,1662.7,-169.86,174.62,60.212,0.15885
17.791,1654.2,-171.32,176.03,60.212,0.16019
17.841,1645.6,-172.77,177.43,60.212,0.1615
17.891,1636.9,-174.22,178.83,60.212,0.16292
17.941,1628.1,-175.67,180.23,60.212,0.1642
17.991,1619.3,-177.12,181.63,60.212,0.16527
18.041,1610.4,-178.56,183.03,60.212,0.16649
18.091,1601.5,-179.99,184.42,60.212,0.1678
18.141,1592.4,-181.43,185.82,60.212,0.16899
18.191,1583.3,-182.86,187.21,60.212,0.17025
18.241,1574.1,-184.29,188.59,60.212,0.17152
18.291,1564.9,-185.72,189.98,60.212,0.17274
18.341,1555.6,-187.14,191.36,60.212,0.1739
18.391,1546.2,-188.56,192.75,60.212,0.17504
18.441,1536.7,-189.98,194.13,60.212,0.1763
18.491,1527.2,-191.4,195.5,60.212,0.17755
18.541,1517.6,-192.82,196.88,60.212,0.17885
18.591,1507.9,-194.23,198.25,60.212,0.18001
18.641,1498.2,-195.64,199.62,60.212,0.18119
18.691,1488.3,-197.05,200.99,60.212,0.18239
18.741,1478.4,-198.45,202.36,60.212,0.18362
18.791,1468.5,-199.85,203.72,60.212,0.18483
18.841,1458.5,-201.25,205.08,60.212,0.18615
18.891,1448.4,-202.65,206.44,60.212,0.18728
18.941,1438.2,-204.04,207.8,60.212,0.18844
18.991,1428,-205.42,209.15,60.212,0.18967
19.041,1417.7,-206.8,210.5,60.212,0.19088
19.091,1407.3,-208.18,211.85,60.212,0.19214
19.141,1396.8,-209.56,213.2,60.212,0.19341
19.191,1386.3,-210.94,214.54,60.212,0.19464
19.241,1375.7,-212.31,215.88,60.212,0.19588
19.291,1365.1,-213.68,217.22,60.212,0.19705
19.341,1354.4,-215.05,218.55,60.212,0.19824
19.391,1343.6,-216.41,219.88,60.212,0.19937
19.441,1332.7,-217.77,221.21,60.212,0.20049
19.491,1321.8,-219.13,222.54,60.212,0.20164
19.541,1310.8,-220.48,223.86,60.212,0.20291
19.591,1299.8,-221.83,225.18,60.212,0.20403
19.641,1288.6,-223.18,226.5,60.212,0.20518
19.691,1277.4,-224.52,227.82,60.212,0.20632
19.741,1266.2,-225.86,229.13,60.212,0.20741
19.791,1254.9,-227.2,230.44,60.212,0.20856
19.841,1243.5,-228.53,231.74,60.212,0.2097
19.891,1232,-229.86,233.05,60.212,0.21083
19.941,1220.5,-231.19,234.35,60.212,0.21197
19.991,1208.9,-232.51,235.65,60.212,0.21309
20.041,1197.2,-233.84,236.94,60.212,0.21425
20.091,1185.5,-235.16,238.23,60.212,0.21536
20.141,1173.7,-236.47,239.52,60.212,0.21642
20.191,1161.9,-237.78,240.81,60.212,0.21758
20.241,1149.9,-239.09,242.09,60.212,0.21872
20.291,1137.9,-240.4,243.37,60.212,0.21985
20.341,1125.9,-241.7,244.65,60.212,0.22103
20.391,1113.8,-242.99,245.92,60.212,0.22223
20.441,1101.6,-244.29,247.19,60.212,0.22333
20.491,1089.3,-245.58,248.45,60.212,0.22447
20.541,1077,-246.86,249.72,60.212,0.22561
20.591,1064.7,-248.15,250.98,60.212,0.22668
20.641,1052.2,-249.43,252.23,60.212,0.22778
20.691,1039.7,-250.7,253.49,60.212,0.22888
20.741,1027.2,-251.97,254.74,60.212,0.22998
20.791,1014.5,-253.24,255.98,60.212,0.23109
20.841,1001.8,-254.51,257.23,60.212,0.23225
20.891,989.07,-255.77,258.47,60.212,0.23332
20.941,976.25,-257.03,259.71,60.212,0.23434
20.991,963.37,-258.29,260.94,60.212,0.23542
21.041,950.42,-259.54,262.17,60.212,0.23644
21.091,937.42,-260.79,263.4,60.212,0.23756
21.141,924.35,-262.03,264.62,60.212,0.23862
21.191,911.21,-263.27,265.84,60.212,0.23968
21.241,898.02,-264.51,267.06,60.212,0.2408
21.291,884.76,-265.74,268.27,60.212,0.2418
21.341,871.44,-266.97,269.48,60.212,0.2428
21.391,858.07,-268.19,270.69,60.212,0.24389
21.441,844.63,-269.42,271.89,60.212,0.24496
21.491,831.12,-270.64,273.09,60.212,0.24604
21.541,817.56,-271.85,274.29,60.212,0.24709
21.591,803.94,-273.07,275.48,60.212,0.2482
21.641,790.26,-274.28,276.67,60.212,0.2493
21.691,776.51,-275.48,277.86,60.212,0.25043
21.741,762.71,-276.68,279.04,60.212,0.25152
21.791,748.84,-277.88,280.21,60.212,0.2526
21.841,734.92,-279.07,281.39,60.212,0.25366
21.891,720.94,-280.25,282.56,60.212,0.25468
21.941,706.89,-281.43,283.72,60.212,0.25569
21.991,692.79,-282.61,284.89,60.212,0.25669
22.041,678.63,-283.78,286.04,60.212,0.25765
22.091,664.41,-284.96,287.2,60.212,0.25864
22.141,650.14,-286.13,288.35,60.212,0.25968
22.191,635.8,-287.29,289.5,60.212,0.26073
22.241,621.41,-288.46,290.65,60.212,0.26175
22.291,606.96,-289.62,291.79,60.212,0.2627
22.341,592.45,-290.78,292.93,60.212,0.26373
22.391,577.88,-291.93,294.06,60.212,0.26478
22.441,563.25,-293.08,295.19,60.212,0.26578
22.491,548.57,-294.22,296.32,60.212,0.26681
22.541,533.83,-295.35,297.44,60.212,0.26779
22.591,519.04,-296.48,298.55,60.212,0.26872
22.641,504.18,-297.61,299.67,60.212,0.26975
22.691,489.28,-298.73,300.78,60.212,0.2707
22.741,474.31,-299.85,301.89,60.212,0.27169
22.791,459.29,-300.98,302.99,60.212,0.27274
22.841,444.21,-302.1,304.09,60.212,0.27374
22.891,429.08,-303.21,305.19,60.212,0.27467
22.941,413.89,-304.32,306.28,60.212,0.27563
22.991,398.65,-305.42,307.37,60.212,0.27657
23.041,383.35,-306.52,308.45,60.212,0.27753
23.091,368,-307.61,309.53,60.212,0.27845
23.141,352.59,-308.69,310.6,60.212,0.27944
23.191,337.13,-309.78,311.68,60.212,0.28041
23.241,321.61,-310.86,312.74,60.212,0.28132
23.291,306.04,-311.94,313.81,60.212,0.28224
23.341,290.42,-313.02,314.87,60.212,0.28322
23.391,274.74,-314.1,315.93,60.212,0.28414
23.441,259.01,-315.17,316.98,60.212,0.28501
23.491,243.22,-316.23,318.03,60.212,0.28592
23.541,227.38,-317.29,319.08,60.212,0.28684
23.591,211.49,-318.34,320.12,60.212,0.28775
23.641,195.55,-319.39,321.16,60.212,0.28869
23.691,179.55,-320.43,322.19,60.212,0.28964
23.741,163.51,-321.48,323.22,60.212,0.29053
23.791,147.41,-322.52,324.25,60.212,0.29144
23.841,131.26,-323.55,325.27,60.212,0.29236
23.891,115.05,-324.59,326.29,60.212,0.2932
23.941,98.797,-325.62,327.3,60.212,0.29415
23.991,82.49,-326.64,328.31,60.212,0.29496
24.041,66.133,-327.66,329.32,60.212,0.29582
24.091,49.725,-328.67,330.32,60.212,0.29672
24.141,33.266,-329.68,331.32,60.212,0.29754
24.191,16.757,-330.68,332.31,60.212,0.29844
24.241,0.19751,-331.69,333.3,60.212,0.29929
