Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0.4499998,B,0.4499998,0.07092889,0,0.5161435,0,484.2732,69.71346,0.300658,0,56.10204,91.34261,8.810144,191.210839507172,191.051876989608,7.7952192903865,83.0363874335268,81.65319,3.356985,88,88,18.03608,0.7435921
0.4599998,B,0.4599998,0.07258327,8.28952,0.5140626,0,485.0677,69.69274,0.3135685,0,56.08186,91.34261,8.815189,191.638015406172,191.4788,7.810128,84.9339103886804,83.56798,3.435086,88,87.64616,18.87176,0.7775525
0.4699998,B,0.4699998,0.07424213,8.1095,0.8400528,2.138915,485.8378,69.672,0.5360902,1.42675,56.06168,91.34261,8.820233,191.958799430172,191.8241,7.189947,86.8345691640603,85.48622,3.506985,87.99938,87.65081,19.72662,0.8122628
0.4799998,B,0.4799998,0.07590374,7.935466,0.8239974,2.093788,486.6079,69.65121,0.5496286,1.458583,56.0415,91.34261,8.825277,192.375087457597,192.2406,7.192078,88.7401540901891,87.40863,3.578906,87.99752,87.65536,20.60071,0.8476923
0.4899998,B,0.4899998,0.07756967,7.767005,0.8087437,2.050087,487.3782,69.6304,0.5633758,1.490256,56.02132,91.34261,8.830322,192.791762444189,192.6573,7.199196,90.6506281117853,89.33521,3.650898,87.99439,87.65977,21.49406,0.8838413
0.4999998,B,0.4999998,0.0792399,7.603724,0.7942306,2.007717,488.1483,69.60955,0.5773296,1.521741,56.00115,91.34261,8.835366,193.208727347081,193.0741,7.211396,92.5659477475074,91.26595,3.723012,87.98997,87.66403,22.40672,0.9207109
0.5099998,B,0.5099998,0.08091437,7.445262,0.7804015,1.966587,488.9186,69.58867,0.5914862,1.553006,55.98097,91.34261,8.84041,193.625987499751,193.491,7.228828,94.4861018909982,93.20087,3.7953,87.98425,87.66811,23.33873,0.9583024
0.5199998,B,0.5199998,0.08259308,7.291279,0.7672054,1.926612,489.6889,69.56776,0.6058422,1.584017,55.9608,91.34261,8.845454,194.043547648738,193.908,7.251615,96.4110427325407,95.13995,3.867816,87.97717,87.67198,24.29013,0.996618
0.5299998,B,0.5299998,0.08427599,7.141471,0.7545959,1.887712,490.4593,69.54681,0.6203946,1.614741,55.94062,91.34261,8.850499,194.461414264777,194.3251,7.279914,98.3407642931208,97.08321,3.940615,87.96875,87.67564,25.26096,1.03566
0.5399998,B,0.5399998,0.0859631,6.995551,0.7425316,1.849817,491.2296,69.52583,0.6351404,1.645143,55.92044,91.34261,8.855543,194.879492055558,194.7422,7.31382,100.275223249345,99.03063,4.013753,87.95895,87.67905,26.25127,1.075432
0.5499998,B,0.5499998,0.08765437,6.853244,0.7309741,1.812856,492,69.50481,0.6500761,1.675183,55.90026,91.34261,8.860587,195.297987451134,195.1595,7.353466,102.214388070599,100.9822,4.087287,87.94776,87.6822,27.26109,1.115937
0.5599998,B,0.5599998,0.08934975,6.714304,0.7198884,1.776766,492.7451,69.48376,0.6651986,1.704824,55.88009,91.34261,8.865631,195.704901137896,195.565,7.398588,104.158218817674,102.9379,4.161273,87.93516,87.68507,28.29047,1.15718
0.5699998,B,0.5699998,0.09104925,6.578507,0.7092429,1.741487,493.4903,69.46268,0.6805047,1.734019,55.85991,91.34261,8.870676,196.112246846231,195.9707,7.449705,106.106568749756,104.8976,4.23577,87.92111,87.68765,29.33945,1.199165
0.5799997,B,0.5799997,0.09275271,6.445624,0.6990096,1.706967,494.2355,69.44156,0.6959906,1.762735,55.83973,91.34261,8.87572,196.519932883473,196.3765,7.506948,108.059520126974,106.8614,4.31084,87.90562,87.68992,30.40806,1.241898
0.5899997,B,0.5899997,0.09446021,6.315462,0.6891612,1.673151,494.9808,69.42041,0.711654,1.790921,55.81956,91.34261,8.880764,196.92776843382,196.7822,7.570452,110.016958864215,108.8292,4.386545,87.88865,87.69185,31.49635,1.285385
0.5999997,B,0.5999997,0.09617165,6.187819,0.6796737,1.63999,495.7261,69.39923,0.7274914,1.818538,55.79938,91.34261,8.885809,197.336061838362,197.1881,7.640322,111.978969786685,110.8011,4.462948,87.87019,87.69344,32.60436,1.329633
0.6099997,B,0.6099997,0.09788711,6.062528,0.6705246,1.607438,496.4714,69.37802,0.7435012,1.845534,55.7792,91.34261,8.890853,197.744523737236,197.5939,7.716693,113.945441534802,112.777,4.540115,87.85023,87.69466,33.73213,1.374648
0.6199997,B,0.6199997,0.09960648,5.939408,0.6616943,1.575454,497.2167,69.35678,0.7596805,1.871869,55.75903,91.34261,8.895897,198.1532642431,197.9997,7.799675,115.916461441672,114.757,4.618112,87.82875,87.69552,34.8797,1.420439
0.6299997,B,0.6299997,0.1013298,5.818311,0.6531629,1.543992,497.9621,69.33551,0.7760269,1.897487,55.73885,91.34261,8.900941,198.562395407465,198.4056,7.889408,117.89201891912,116.7411,4.697006,87.80574,87.69598,36.04711,1.467015
0.6399997,B,0.6399997,0.1030572,5.69909,0.6449142,1.513019,498.7076,69.3142,0.7925397,1.92234,55.71867,91.34261,8.905986,198.971828018246,198.8115,7.985976,119.87200539259,118.7292,4.776866,87.78118,87.69604,37.2344,1.514384
0.6499997,B,0.6499997,0.1047885,5.581607,0.636932,1.482497,499.4268,69.29286,0.8092145,1.946372,55.69849,91.34261,8.91103,199.369366684629,199.2052,8.089046,121.856411608614,120.7213,4.857757,87.75506,87.69569,38.44162,1.562557
0.6599997,B,0.6599997,0.1065236,5.465742,0.6292022,1.452394,500.1461,69.27149,0.8260506,1.969526,55.67832,91.34261,8.916074,199.767333706105,199.599,8.199196,123.845130377286,122.7173,4.939749,87.72736,87.69492,39.66879,1.611545
0.6699997,B,0.6699997,0.1082625,5.351373,0.6217121,1.422679,500.8654,69.25009,0.8430458,1.991753,55.65814,91.34261,8.921118,200.165542468903,199.9927,8.31651,125.838154683279,124.7172,5.022914,87.69808,87.6937,40.91596,1.661358
0.6799996,B,0.6799996,0.1100052,5.238376,0.6144493,1.393323,501.5848,69.22866,0.8601988,2.012998,55.63796,91.34261,8.926163,200.564008313218,200.3863,8.441102,127.83557715643,126.7211,5.107325,87.6672,87.69202,42.18317,1.712009
0.6899996,B,0.6899996,0.1117518,5.126654,0.6074019,1.364296,502.3042,69.2072,0.8775092,2.033197,55.61779,91.34261,8.931207,200.962847644295,200.7799,8.573091,129.837292939802,128.7289,5.193056,87.63471,87.68988,43.47046,1.763511
0.6999996,B,0.6999996,0.1135021,5.016108,0.6005605,1.335573,503.0236,69.18571,0.8949756,2.052293,55.59761,91.34261,8.936251,201.361976646571,201.1734,8.712564,131.84329689587,130.7406,5.280182,87.60062,87.68726,44.77787,1.815877
0.7099996,B,0.7099996,0.1152563,4.906641,0.5939153,1.307131,503.7431,69.16418,0.9125978,2.07023,55.57743,91.34261,8.941296,201.761412576215,201.5668,8.859613,133.853683662546,132.7563,5.368778,87.5649,87.68417,46.10543,1.869122
0.7199996,B,0.7199996,0.1170142,4.798177,0.5874577,1.278945,504.4626,69.14262,0.9303778,2.086942,55.55725,91.34261,8.94634,202.161173530609,201.9601,9.014327,135.868349992117,134.7759,5.458921,87.52757,87.68058,47.45319,1.923261
0.7299996,B,0.7299996,0.118776,4.690627,0.5811802,1.250996,505.1822,69.12103,0.9483138,2.102371,55.53708,91.34261,8.951384,202.561277465667,202.3533,9.17677,137.887292622177,136.7994,5.550689,87.4886,87.67648,48.82119,1.978309
0.7399996,B,0.7399996,0.1205415,4.583919,0.5750751,1.223263,505.8747,69.09941,0.9664079,2.116447,55.5169,91.34261,8.956428,202.949133803572,202.7338,9.34651,139.910408561055,138.8267,5.644155,87.44801,87.67186,50.20945,2.034283
0.7499996,B,0.7499996,0.1223107,4.477986,0.5691361,1.195728,506.5673,69.07776,0.9846594,2.129108,55.49672,91.34261,8.961473,203.337373883203,203.1142,9.524147,141.937695222205,140.8578,5.739397,87.40578,87.66672,51.61803,2.091201
0.7599996,B,0.7599996,0.1240835,4.372764,0.5633575,1.168375,507.2598,69.05608,1.00307,2.14029,55.47655,91.34261,8.966516,203.725818789902,203.4943,9.709743,143.969150375087,142.8927,5.836494,87.36191,87.66104,53.04696,2.14908
0.7699996,B,0.7699996,0.12586,4.26819,0.5577333,1.141186,507.9525,69.03436,1.021643,2.14993,55.45637,91.34261,8.97156,204.114690404226,203.8743,9.903365,146.004772534862,144.9314,5.935528,87.31641,87.65482,54.49627,2.20794
0.7799996,B,0.7799996,0.1276402,4.164214,0.5522587,1.114148,508.6452,69.01263,1.040379,2.157958,55.4362,91.34261,8.976604,204.503911469964,204.2541,10.10507,148.044560360675,146.9739,6.036579,87.26929,87.64804,55.96601,2.267801
0.7899995,B,0.7899995,0.1294241,4.060781,0.5469291,1.087248,509.3379,68.99086,1.059284,2.164312,55.41602,91.34261,8.981649,204.893305626509,204.6335,10.31491,150.088512765734,149.0202,6.139728,87.22054,87.64071,57.45621,2.328682
0.7999995,B,0.7999995,0.1312116,3.957845,0.5417404,1.060471,510.0307,68.96906,1.078359,2.168922,55.39584,91.34261,8.986693,205.283197044677,205.0128,10.53294,152.136629360687,151.0703,6.245058,87.17018,87.63281,58.96692,2.390606
0.8099995,B,0.8099995,0.1330028,3.855363,0.5366886,1.033807,510.7234,68.94724,1.09761,2.171721,55.37566,91.34261,8.991737,205.673410232573,205.3918,10.75919,154.188909758971,153.1242,6.35265,87.1182,87.62434,60.49816,2.453595
0.8199995,B,0.8199995,0.1347976,3.753294,0.5317703,1.007245,511.4163,68.92538,1.117041,2.172642,55.35548,91.34261,8.996782,206.063970916655,205.7705,10.9937,156.24535402453,155.1819,6.462587,87.06462,87.61528,62.04998,2.517671
0.8299995,B,0.8299995,0.1365961,3.651616,0.5269825,0.9807757,512.0812,68.90349,1.136657,2.171613,55.33531,91.34261,9.001826,206.441789838152,206.1358,11.23586,158.305862503349,157.2433,6.574945,87.00945,87.60564,63.62241,2.582859
0.8399995,B,0.8399995,0.1383982,3.550296,0.5223228,0.9543927,512.7463,68.88157,1.156463,2.168572,55.31513,91.34261,9.00687,206.820105090384,206.5009,11.48626,160.370336448054,159.3083,6.689807,86.95271,87.5954,65.2155,2.649182
0.8499995,B,0.8499995,0.1402038,3.449303,0.5177885,0.9280884,513.4114,68.85962,1.176465,2.163455,55.29496,91.34261,9.011914,207.198646654971,206.8655,11.74496,162.438876251771,161.377,6.807257,86.89439,87.58456,66.82927,2.716668
0.8599995,B,0.8599995,0.142013,3.348622,0.5133773,0.9018553,514.0765,68.83765,1.19667,2.156188,55.27478,91.34261,9.016959,207.577540945288,207.2297,12.01195,164.511383564094,163.4493,6.927377,86.83454,87.57312,68.46376,2.785341
0.8699995,B,0.8699995,0.1438257,3.248227,0.5090874,0.8756899,514.7416,68.81564,1.217086,2.146713,55.2546,91.34261,9.022003,207.956814089104,207.5935,12.2872,166.587859679421,165.5252,7.050249,86.77316,87.56107,70.11901,2.855229
0.8799995,B,0.8799995,0.1456419,3.148101,0.5049168,0.8495857,515.4069,68.79361,1.23772,2.134964,55.23442,91.34261,9.027047,208.336496470872,207.9569,12.57074,168.668405786601,167.6048,7.175957,86.71027,87.54839,71.79506,2.92636
0.8899994,B,0.8899994,0.1474616,3.048237,0.5008639,0.8235388,516.0721,68.77155,1.258582,2.120873,55.21425,91.34261,9.032091,208.716614472256,208.3199,12.86252,170.752924279707,169.688,7.304583,86.6459,87.5351,73.49194,2.998763
0.8999994,B,0.8999994,0.1492849,2.94863,0.4969273,0.7975482,516.7373,68.74946,1.279682,2.104386,55.19407,91.34261,9.037136,209.096896206256,208.6822,13.1625,172.841417108881,171.7748,7.436208,86.58006,87.52119,75.20969,3.072467
0.9099994,B,0.9099994,0.1511117,2.849269,0.4931059,0.7716127,517.4026,68.72734,1.301028,2.085442,55.17389,91.34261,9.04218,209.477667254966,209.0441,13.47061,174.933886635938,173.8652,7.570914,86.5128,87.50665,76.94834,3.147502
0.9199994,B,0.9199994,0.152942,2.750156,0.4893983,0.7457296,518.0393,68.70519,1.322632,2.063977,55.15372,91.34261,9.047224,209.845432673981,209.3921,13.78601,177.030235029465,175.9591,7.708774,86.44414,87.49147,78.70793,3.223901
0.9299994,B,0.9299994,0.1547757,2.651289,0.4858038,0.7199003,518.676,68.68301,1.344504,2.03994,55.13354,91.34261,9.052269,210.213540825566,209.7395,14.10939,179.130464781768,178.0565,7.849868,86.3741,87.47568,80.48849,3.301694
0.9399994,B,0.9399994,0.1566128,2.552673,0.4823211,0.6941242,519.3128,68.66081,1.366655,2.013274,55.11336,91.34261,9.057313,210.581919827216,210.0862,14.44069,181.234578743729,180.1574,7.994275,86.30273,87.45924,82.29007,3.380914
0.9499994,B,0.9499994,0.1584533,2.454314,0.4789496,0.6684033,519.9495,68.63858,1.389097,1.983925,55.09319,91.34261,9.062357,210.950695572502,210.4323,14.77982,183.342480349229,182.2617,8.142074,86.23005,87.44216,84.11269,3.461596
0.9599994,B,0.9599994,0.1602973,2.356225,0.4756885,0.6427399,520.5864,68.61632,1.411842,1.951849,55.07301,91.34261,9.067401,211.319994034559,210.7779,15.12669,185.454272048098,184.3695,8.293341,86.15611,87.42445,85.95638,3.543773
0.9699994,B,0.9699994,0.1621446,2.258419,0.4676676,0.6173373,521.2233,68.59403,1.420119,1.917621,55.05283,91.34261,9.072446,211.696421628596,211.1296,15.48118,187.569957042558,186.4808,8.448153,86.08093,87.40611,87.82119,3.627481
0.9799994,B,0.9799994,0.1639954,2.160913,0.465685,0.5917489,521.8601,68.57172,1.446468,1.879809,55.03265,91.34261,9.07749,212.065038167762,211.4724,15.84312,189.689439163239,188.5955,8.606584,86.00459,87.38712,89.70715,3.712755
0.9899994,B,0.9899994,0.1658495,2.063726,0.4637877,0.5662345,522.4971,68.54938,1.473234,1.839152,55.01248,91.34261,9.082534,212.433947289787,211.8144,16.2124,191.812821236336,190.7137,8.768707,85.92711,87.36749,91.61428,3.799631
0.9999993,B,0.9999993,0.1677071,1.966876,0.4619758,0.5407991,523.1341,68.52701,1.500431,1.795612,54.9923,91.34261,9.087578,212.803268270984,212.1557,16.58885,193.940007399607,192.8353,8.934596,85.84853,87.34723,93.54263,3.888148
1.009999,B,1.009999,0.169568,1.870396,0.4602492,0.515448,523.7416,68.50462,1.528075,1.749152,54.97212,91.34261,9.092623,213.158987273019,212.4823,16.97133,196.070801184645,194.9601,9.104309,85.76892,87.32632,95.49223,3.978342
1.019999,B,1.019999,0.1714322,1.774307,0.458608,0.4901899,524.3492,68.48219,1.556179,1.699758,54.95195,91.34261,9.097667,213.515152669781,212.8082,17.3606,198.205305694552,197.0882,9.277915,85.68832,87.30479,97.46311,4.070253
1.029999,B,1.029999,0.1732996,1.678648,0.4570518,0.46503,524.9569,68.45975,1.584758,1.647396,54.93177,91.34261,9.102711,213.871581852827,213.1332,17.75648,200.343425126461,199.2195,9.45548,85.60678,87.28263,99.45531,4.16392
1.039999,B,1.039999,0.1751702,1.583439,0.4555807,0.4399793,525.5646,68.43727,1.613828,1.592064,54.91159,91.34261,9.107756,214.228486686091,213.4575,18.15875,202.485262613392,201.3541,9.637067,85.52437,87.25984,101.4688,4.259383
1.049999,B,1.049999,0.1770441,1.488721,0.4541942,0.4150432,526.1724,68.41477,1.643404,1.533737,54.89141,91.34261,9.1128,214.585581379141,213.7808,18.56721,204.630722474195,203.4919,9.822739,85.44114,87.23643,103.5038,4.356682
1.059999,B,1.059999,0.1789212,1.394541,0.4528921,0.3902327,526.7802,68.39224,1.673502,1.472413,54.87124,91.34261,9.117844,214.943173395631,214.1034,18.98162,206.779809029765,205.6329,10.01256,85.35715,87.21239,105.5601,4.455859
1.069999,B,1.069999,0.1808015,1.300923,0.4516738,0.3655599,527.3879,68.36969,1.704138,1.408104,54.85106,91.34261,9.122888,215.300966555787,214.425,19.40169,208.932624706355,207.7772,10.20658,85.27248,87.18774,107.6379,4.556954
1.079999,B,1.079999,0.1826851,1.207916,0.4505388,0.3410318,527.9958,68.34711,1.735329,1.340799,54.83088,91.34261,9.127933,215.659169224423,214.7458,19.82722,211.089073406904,209.9247,10.40485,85.18716,87.16248,109.7371,4.660011
1.089999,B,1.089999,0.1845719,1.115569,0.4494862,0.3166614,528.6037,68.3245,1.767088,1.270514,54.81071,91.34261,9.132977,216.017680373756,215.0657,20.25791,213.249060390549,212.0753,10.60743,85.1013,87.13661,111.8579,4.765073
1.099999,B,1.099999,0.1864619,1.023921,0.4485154,0.2924612,529.1815,68.30186,1.799429,1.197274,54.79053,91.34261,9.138021,216.362345509616,215.3706,20.69225,215.412587224275,214.229,10.81435,85.01493,87.11015,114.0002,4.872182
1.109999,B,1.109999,0.188355,0.9330267,0.4476252,0.2684424,529.7593,68.27921,1.832367,1.121098,54.77035,91.34261,9.143065,216.707306971851,215.6746,21.13111,217.579658034469,216.3858,11.02566,84.92815,87.08309,116.164,4.981382
1.119999,B,1.119999,0.1902512,0.842939,0.4468146,0.244619,530.3372,68.25652,1.865916,1.042022,54.75018,91.34261,9.148109,217.052654680907,215.9778,21.57417,219.750176751069,218.5456,11.2414,84.84103,87.05545,118.3495,5.092717
