Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
0.4199999,S,0.4199999,0.2083681,3.059566,0.4232507,0.4962471,2997.034,152.0221,5.257853,6.475085,79.17009,106.8544,4.359733,601.531781897258,591.3985,109.9468,247.621703690727,241.0827,44.79399,79.86304,79.47428,50.56988,9.325658
0.4299999,S,0.4299999,0.2135516,2.976459,0.4216352,0.4828753,2998.917,151.8975,5.501133,6.610076,79.15033,106.8544,4.362845,602.399887421512,592.2207,110.2736,253.639413394687,247.0049,45.89673,79.84282,79.47375,53.03993,9.779112
0.4399998,S,0.4399998,0.2187431,2.895054,0.4200957,0.4698026,3000.801,151.7729,5.750248,6.739863,79.13057,106.8544,4.365957,603.268822408427,593.0403,110.6186,259.666181112176,252.9353,47.00291,79.82105,79.47282,55.56928,10.24361
0.4499998,S,0.4499998,0.2239425,2.815157,0.4186256,0.4569942,3002.685,151.6481,6.0052,6.863909,79.11081,106.8544,4.369069,604.138302535852,593.8569,110.9823,265.702025521006,258.8739,48.11273,79.79772,79.47148,58.15802,10.71919
0.4599998,S,0.4599998,0.2291499,2.736592,0.4172193,0.4444199,3004.57,151.5233,6.266006,6.981669,79.09105,106.8544,4.37218,605.008733939998,594.6708,111.3652,271.746870990715,264.8206,49.22638,79.7728,79.46972,60.80622,11.20588
0.4699998,S,0.4699998,0.2343651,2.6592,0.4158718,0.4320525,3006.456,151.3985,6.532655,7.092585,79.07129,106.8544,4.375292,605.879800247805,595.4816,111.7676,277.800739698438,270.7754,50.34406,79.74629,79.46751,63.51398,11.70374
0.4799998,S,0.4799998,0.2395883,2.582826,0.4145789,0.4198667,3008.342,151.2735,6.805171,7.196082,79.05153,106.8544,4.378404,606.751697331264,596.2894,112.1899,283.863654993958,276.7383,51.46596,79.71815,79.46487,66.28136,12.21279
0.4899998,S,0.4899998,0.2448194,2.507336,0.4133365,0.4078386,3010.228,151.1485,7.08356,7.291549,79.03177,106.8544,4.381516,607.624328752766,597.094,112.6325,289.935642990427,282.7093,52.59229,79.68839,79.46175,69.10845,12.73308
0.4999998,S,0.4999998,0.2500585,2.432619,0.412143,0.3959472,3012.116,151.0233,7.367866,7.37836,79.01201,106.8544,4.384627,608.497699042264,597.8953,113.0958,296.01653739882,288.6882,53.72325,79.65698,79.45817,71.99533,13.26466
0.5099998,S,0.5099998,0.2553054,2.358559,0.4111476,0.3841684,3014.003,150.8982,7.660931,7.45579,78.99225,106.8544,4.387739,609.371287010875,598.6927,113.58,302.10646360618,294.6751,54.85905,79.62393,79.45409,74.94209,13.80757
0.5199998,S,0.5199998,0.2605603,2.285057,0.4101941,0.3724915,3015.891,150.7729,7.960166,7.523321,78.97249,106.8544,4.390851,610.24557521765,599.4866,114.0854,308.205452852277,300.67,55.9999,79.58923,79.44952,77.94878,14.36186
0.5299998,S,0.5299998,0.2658231,2.212029,0.4092805,0.3609006,3017.78,150.6475,8.265594,7.58029,78.95273,106.8544,4.393963,611.120557652007,600.2769,114.6123,314.313440385988,306.6728,57.14602,79.55287,79.44445,81.01551,14.92759
0.5399998,S,0.5399998,0.2710939,2.139399,0.4084049,0.3493828,3019.67,150.5221,8.577256,7.626062,78.93297,106.8544,4.397075,611.996408769284,601.0637,115.1609,320.430363758672,312.6834,58.29763,79.51486,79.43887,84.14234,15.50481
0.5499998,S,0.5499998,0.2763724,2.067088,0.4075658,0.3379259,3021.56,150.3966,8.895181,7.659977,78.91321,106.8544,4.400187,612.8728334849,601.8466,115.7315,326.556352141105,318.7019,59.45494,79.4752,79.43275,87.32936,16.09357
0.5599998,S,0.5599998,0.281659,1.995045,0.4067616,0.3265178,3023.404,150.271,9.219414,7.681335,78.89345,106.8544,4.403298,613.740127576615,602.616,116.3224,332.691243412878,324.7281,60.61816,79.4339,79.42609,90.57664,16.69394
0.5699998,S,0.5699998,0.2869534,1.923217,0.4059915,0.3151504,3025.249,150.1454,9.549999,7.689499,78.87369,106.8544,4.40641,614.608142713396,603.3815,116.9356,338.834978557554,330.7619,61.78752,79.39096,79.41889,93.88426,17.30597
0.5799997,S,0.5799997,0.2922557,1.851555,0.4052543,0.3038155,3027.094,150.0196,9.886984,7.683807,78.85393,106.8544,4.409522,615.476829786638,604.143,117.5711,344.987590910861,336.8033,62.96323,79.34641,79.41114,97.2523,17.92972
0.5899997,S,0.5899997,0.2975657,1.780027,0.4045495,0.2925055,3028.94,149.8938,10.23041,7.663579,78.83417,106.8544,4.412633,616.346259290385,604.9005,118.229,351.149120984478,342.8523,64.14552,79.30025,79.40283,100.6808,18.56526
0.5999997,S,0.5999997,0.3028836,1.708594,0.4038763,0.2812152,3030.786,149.7679,10.58036,7.628184,78.81441,106.8544,4.415745,617.21628873591,605.6538,118.9093,357.319508040586,348.9088,65.33462,79.25253,79.39395,104.1699,19.21266
0.6099997,S,0.6099997,0.3082094,1.637243,0.4032343,0.2699386,3032.633,149.642,10.93687,7.576926,78.79465,106.8544,4.418857,618.08718976858,606.4031,119.6121,363.498791134945,354.9728,66.53074,79.20323,79.3845,107.7196,19.87199
0.6199997,S,0.6199997,0.313543,1.565953,0.4026232,0.2586739,3034.481,149.5159,11.30002,7.509234,78.77489,106.8544,4.421969,618.958687666188,607.1481,120.3372,369.687009013224,361.0443,67.73411,79.15243,79.37447,111.3301,20.54331
0.6299997,S,0.6299997,0.3188844,1.494719,0.4020427,0.2474177,3036.329,149.3898,11.66989,7.424462,78.75513,106.8544,4.425081,619.830803597885,607.8888,121.0844,375.884103258155,367.1232,68.94495,79.10013,79.36386,115.0013,21.22671
0.6399997,S,0.6399997,0.3242337,1.423544,0.4014927,0.2361693,3038.177,149.2636,12.04655,7.322039,78.73537,106.8544,4.428193,620.703795484489,608.6254,121.8537,382.090017560415,373.2094,70.16348,79.04638,79.35265,118.7334,21.92225
0.6499997,S,0.6499997,0.3295909,1.352425,0.4009732,0.2249291,3040.027,149.1373,12.43008,7.20143,78.71561,106.8544,4.431304,621.577452122726,609.3577,122.6447,388.304888171732,379.303,71.38993,78.99123,79.34086,122.5264,22.63002
0.6599997,S,0.6599997,0.3349559,1.281376,0.400484,0.213697,3041.877,149.011,12.82058,7.062073,78.69585,106.8544,4.434416,622.451680749414,610.0856,123.4571,394.528654863597,385.4039,72.6245,78.93472,79.32847,126.3805,23.35009
0.6699997,S,0.6699997,0.3403288,1.210411,0.4000252,0.2024748,3043.727,148.8845,13.21812,6.903474,78.67609,106.8544,4.437528,623.326683381074,610.8093,124.2906,400.761261149681,391.512,73.8674,78.87689,79.31548,130.2956,24.08255
0.6799996,S,0.6799996,0.3457096,1.139558,0.3995968,0.1912652,3045.578,148.758,13.6228,6.725174,78.65633,106.8544,4.440639,624.202250544645,611.5286,125.1448,407.00274545438,397.6273,75.11885,78.81782,79.30189,134.2719,24.82748
0.6899996,S,0.6899996,0.3510982,1.068846,0.399199,0.1800725,3047.429,148.6315,14.03472,6.526785,78.63657,106.8544,4.443751,625.078524470726,612.2437,126.0191,413.253047376294,403.7497,76.37904,78.75755,79.2877,138.3094,25.58497
0.6999996,S,0.6999996,0.3564946,0.9983051,0.3988316,0.1689014,3049.282,148.5048,14.45398,6.307949,78.61681,106.8544,4.446863,625.955588842931,612.9547,126.9131,419.512204707168,409.8792,77.64818,78.69616,79.27292,142.4081,26.35511
0.7099996,S,0.7099996,0.3618989,0.9279781,0.3984948,0.1577567,3051.134,148.3781,14.88068,6.068336,78.59705,106.8544,4.449975,626.833172136869,613.6614,127.8261,425.780252491839,416.0158,78.92644,78.63372,79.25753,146.5683,27.13798
0.7199996,S,0.7199996,0.367311,0.8579173,0.3981886,0.1466452,3052.987,148.2513,15.31493,5.807718,78.57729,106.8544,4.453087,627.711490593864,614.3641,128.7574,432.057227905197,422.1595,80.21401,78.57031,79.24155,150.7899,27.93368
0.7299996,S,0.7299996,0.3727311,0.7881708,0.3979129,0.1355752,3054.842,148.1244,15.75684,5.525952,78.55753,106.8544,4.456199,628.590423345003,615.0628,129.7061,438.342968329451,428.3101,81.51107,78.506,79.22497,155.073,28.74231
0.7399996,S,0.7399996,0.3781589,0.7187886,0.3976677,0.1245545,3056.642,147.9974,16.20651,5.222915,78.53777,106.8544,4.459311,629.458258738298,615.7461,130.6692,444.637502195288,434.4676,82.81776,78.44089,79.20781,159.4177,29.56395
0.7499996,S,0.7499996,0.3835946,0.6498432,0.3974527,0.1135909,3058.443,147.8704,16.66406,4.898528,78.51801,106.8544,4.462422,630.326576430226,616.4255,131.648,450.94066787837,440.6318,84.13424,78.37505,79.19006,163.824,30.39871
0.7599996,S,0.7599996,0.3890379,0.5813987,0.3972679,0.1026959,3060.245,147.7433,17.12957,4.552918,78.49825,106.8544,4.465534,631.195615799262,617.1014,132.6415,457.252592521122,446.8028,85.46066,78.30859,79.17174,168.292,31.24669
0.7699996,S,0.7699996,0.394489,0.5135214,0.3971129,0.09187992,3062.047,147.6161,17.60316,4.186215,78.47849,106.8544,4.468646,632.06510162613,617.7737,133.6486,463.573203468281,452.9805,86.79715,78.24161,79.15283,172.8218,32.10798
0.7799996,S,0.7799996,0.3999479,0.4462927,0.3969873,0.0811533,3063.85,147.4888,18.08493,3.798616,78.45873,106.8544,4.471757,632.935165880503,618.4427,134.6683,469.902527886719,459.1649,88.14383,78.17421,79.13338,177.4135,32.98269
0.7899995,S,0.7899995,0.4054146,0.3797853,0.3968906,0.07052901,3065.653,147.3615,18.57499,3.390492,78.43897,106.8544,4.474869,633.805828433677,619.1087,135.6991,476.240590176932,465.356,89.50082,78.10649,79.11337,182.067,33.87091
0.7999995,S,0.7999995,0.4108889,0.3140891,0.3968222,0.06001858,3067.457,147.2341,19.07342,2.96222,78.41921,106.8544,4.477981,634.676720710828,619.7715,136.74,482.587315869874,471.5537,90.86822,78.03858,79.09282,186.7825,34.77275
0.8099995,S,0.8099995,0.416371,0.2492911,0.3967815,0.04963629,3069.261,147.1066,19.58032,2.514386,78.39945,106.8544,4.481093,635.548315464662,620.4319,137.7894,488.942722177771,477.758,92.24611,77.97058,79.07174,191.5601,35.68832
0.8199995,S,0.8199995,0.421861,0.1854835,0.3967677,0.03939594,3071.066,146.9791,20.09578,2.047636,78.37969,106.8544,4.484205,636.420436540822,621.09,138.8459,495.306826749766,483.9689,93.63457,77.90263,79.05014,196.3998,36.61773
0.8299995,S,0.8299995,0.4273586,0.1227672,0.3967797,0.02931213,3072.872,146.8514,20.61987,1.562745,78.35993,106.8544,4.487317,637.292780660224,621.7458,139.908,501.679644409756,490.1864,95.03365,77.83485,79.02804,201.3017,37.56107
0.8399995,S,0.8399995,0.432864,0.06123492,0.3968167,0.01940088,3074.678,146.7237,21.15266,1.060658,78.34017,106.8544,4.490428,638.165674943427,622.4,140.974,508.061084554698,496.4104,96.44339,77.76736,79.00546,206.2658,38.51846
0.8499995,S,0.8499995,0.4383771,0.0009881017,0.3968773,0.009676864,3076.485,146.596,21.6942,0.5423486,78.32041,106.8544,4.49354,639.038851368311,623.0527,142.0422,514.451159541908,502.6409,97.86382,77.70029,78.98239,211.2922,39.48999
0.8599995,S,0.8599995,0.443898,-0.05787805,0.3969603,0.0001561468,3078.292,146.4681,22.24455,0.008969045,78.30065,106.8544,4.496652,639.912519817404,623.7045,143.1109,520.849867455655,508.8779,99.29493,77.63378,78.95888,216.381,40.47578
0.8699995,S,0.8699995,0.4494264,-0.1152543,0.3970644,-0.009146198,3080.101,146.3402,22.80373,-0.5382767,78.28089,106.8544,4.499763,640.786490399041,624.3556,144.1784,527.257307643395,515.1215,100.7367,77.56796,78.93493,221.5322,41.47594
0.8799995,S,0.8799995,0.4549628,-0.1710395,0.3971879,-0.01821286,3081.909,146.2122,23.3718,-1.097944,78.26113,106.8544,4.502875,641.66059326016,625.0063,145.2427,533.673377831011,521.3716,102.1891,77.50298,78.91058,226.7459,42.49057
0.8899994,S,0.8899994,0.4605069,-0.2251233,0.3973294,-0.02702788,3083.718,146.0841,23.94874,-1.668546,78.24138,106.8544,4.505987,642.535036964156,625.6573,146.3018,540.098075335201,527.6282,103.6521,77.43896,78.88583,232.0222,43.51978
0.8999994,S,0.8999994,0.4660587,-0.2773952,0.3974871,-0.03557377,3085.528,145.956,24.53456,-2.248381,78.22162,106.8544,4.509099,643.409772482677,626.309,147.3539,546.531286974954,533.8912,105.1256,77.37605,78.8607,237.3611,44.56366
0.9099994,S,0.9099994,0.4716181,-0.3277503,0.3976591,-0.04383306,3087.338,145.8277,25.12925,-2.835622,78.20186,106.8544,4.512211,644.284746289907,626.9619,148.3968,552.973209137145,540.1608,106.6096,77.31439,78.83524,242.7627,45.62234
0.9199994,S,0.9199994,0.4771853,-0.3760817,0.3978437,-0.0517892,3089.088,145.6994,25.73277,-3.428363,78.1821,106.8544,4.515323,645.146306430169,627.6032,149.4255,559.423709393795,546.4369,108.1039,77.25414,78.80943,248.2271,46.69591
0.9299994,S,0.9299994,0.4827603,-0.4222899,0.3980388,-0.05942528,3090.839,145.5711,26.34509,-4.024542,78.16234,106.8544,4.518434,646.00820557037,628.2469,150.4408,565.882650478833,552.7194,109.6083,77.1954,78.78335,253.7543,47.78447
0.9399994,S,0.9399994,0.4883427,-0.4662682,0.3982425,-0.06672559,3092.591,145.4426,26.96613,-4.622045,78.14258,106.8544,4.521546,646.870065814218,628.8932,151.4405,572.350113413194,559.0084,111.1227,77.13835,78.757,259.3444,48.88813
0.9499994,S,0.9499994,0.4939329,-0.5079175,0.3984529,-0.07367329,3094.343,145.3141,27.59585,-5.218545,78.12282,106.8544,4.524658,647.731911850528,629.5427,152.4225,578.825959349699,565.3038,112.6469,77.08311,78.73041,264.9974,50.00697
0.9599994,S,0.9599994,0.4995306,-0.5471408,0.3986678,-0.08025274,3096.095,145.1855,28.23414,-5.81165,78.10306,106.8544,4.52777,648.593735656736,630.196,153.3846,585.310252928453,571.6057,114.1807,77.02982,78.70361,270.7135,51.14111
0.9699994,S,0.9699994,0.5051359,-0.5838443,0.3988852,-0.08644862,3097.848,145.0569,28.8809,-6.398866,78.0833,106.8544,4.530881,649.455399495,630.8536,154.3245,591.803048864025,577.9142,115.7239,76.97859,78.67662,276.4926,52.29063
0.9799994,S,0.9799994,0.5107489,-0.6179281,0.399103,-0.09224622,3099.602,144.9282,29.53605,-6.977599,78.06354,106.8544,4.533993,650.316949881594,631.5161,155.2403,598.304408315937,584.2294,117.2763,76.92959,78.64948,282.3349,53.45564
0.9899994,S,0.9899994,0.5163695,-0.6493093,0.3993196,-0.09762963,3101.356,144.7994,30.19947,-7.545012,78.04378,106.8544,4.537105,651.17835673032,632.1842,156.1294,604.814173973489,590.5512,118.8376,76.88292,78.62222,288.2404,54.6362
0.9999993,S,0.9999993,0.5219977,-0.6779146,0.3995326,-0.102586,3103.111,144.6705,30.87103,-8.098374,78.02402,106.8544,4.540217,652.039677567439,632.8585,156.99,611.332479571499,596.8798,120.4075,76.8387,78.59489,294.2092,55.83243
1.009999,S,1.009999,0.5276336,-0.7036656,0.3997406,-0.1071035,3104.867,144.5416,31.55062,-8.634904,78.00426,106.8544,4.543329,652.900651419801,633.5394,157.8198,617.859264922668,603.2152,121.9857,76.79705,78.5675,300.2414,57.0444
1.019999,S,1.019999,0.5332772,-0.7264924,0.3999417,-0.11117,3106.623,144.4126,32.23811,-9.151658,77.9845,106.8544,4.54644,653.761352574967,634.2276,158.6167,624.394565532575,609.5575,123.5719,76.75807,78.54008,306.337,58.27218
1.029999,S,1.029999,0.5389284,-0.7463354,0.4001344,-0.1147745,3108.379,144.2835,32.93334,-9.645635,77.96474,106.8544,4.549552,654.621707344326,634.9236,159.3788,630.938300752593,615.9067,125.1657,76.72189,78.51267,312.496,59.51587
1.039999,S,1.039999,0.5445873,-0.7631444,0.4003171,-0.1179076,3110.136,144.1543,33.63619,-10.11388,77.94498,106.8544,4.552664,655.48171387218,635.628,160.1041,637.490482161791,622.2629,126.7667,76.68857,78.48534,318.7187,60.77553
1.049999,S,1.049999,0.5502537,-0.7768649,0.4004887,-0.1205612,3111.895,144.0251,34.34652,-10.55343,77.92522,106.8544,4.555776,656.341273373883,636.3413,160.7906,644.05124502472,628.6263,128.3746,76.65821,78.45807,325.0049,62.05124
1.059999,S,1.059999,0.555928,-0.7874685,0.4006479,-0.1227271,3113.653,143.8958,35.06423,-10.96115,77.90546,106.8544,4.558887,657.200337513798,637.064,161.4365,650.620502445242,634.9969,129.989,76.63089,78.43092,331.3549,63.34306
1.069999,S,1.069999,0.5616099,-0.7949274,0.400794,-0.1244005,3115.412,143.7664,35.78919,-11.33419,77.8857,106.8544,4.561999,658.058910271413,637.7966,162.0402,657.198347267024,641.3749,131.6094,76.60667,78.40394,337.7686,64.65105
1.079999,S,1.079999,0.5672996,-0.7992327,0.4009261,-0.1255772,3117.171,143.637,36.5213,-11.66955,77.86594,106.8544,4.565111,658.917000302898,638.5396,162.6001,663.784688223652,647.7603,133.2354,76.58562,78.37714,344.2462,65.97527
1.089999,S,1.089999,0.5729969,-0.8003722,0.4010439,-0.1262558,3118.931,143.5075,37.26045,-11.96451,77.84618,106.8544,4.568223,659.774574580288,639.2934,163.1148,670.379618705385,654.1533,134.8665,76.56777,78.35058,350.7878,67.31578
1.099999,S,1.099999,0.5787021,-0.7983496,0.401147,-0.1264344,3120.625,143.3779,38.00658,-12.21615,77.82642,106.8544,4.571334,660.616595328032,640.0438,163.5794,676.982952154782,660.5538,136.5023,76.55316,78.32427,357.3933,68.67262
